iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency
nop,Latn,nop_Latn,Numanggang, ,Zs,SPACE,309509,7,"2013,2014,2017,2018,2019,2020,2023",585,894,21429,267914,4458,3561,10668
nop,Latn,nop_Latn,Numanggang,i,Ll,LATIN SMALL LETTER I,205522,7,"2013,2014,2017,2018,2019,2020,2023",381,644,17095,174044,2559,2829,7970
nop,Latn,nop_Latn,Numanggang,a,Ll,LATIN SMALL LETTER A,198924,7,"2013,2014,2017,2018,2019,2020,2023",409,565,15671,169341,2749,2590,7599
nop,Latn,nop_Latn,Numanggang,e,Ll,LATIN SMALL LETTER E,158781,7,"2013,2014,2017,2018,2019,2020,2023",250,396,10282,138336,2495,1640,5382
nop,Latn,nop_Latn,Numanggang,ŋ,Ll,LATIN SMALL LETTER ENG,125994,7,"2013,2014,2017,2018,2019,2020,2023",277,463,10405,106656,1463,1675,5055
nop,Latn,nop_Latn,Numanggang,o,Ll,LATIN SMALL LETTER O,114769,7,"2013,2014,2017,2018,2019,2020,2023",139,329,8231,98899,1655,1371,4145
nop,Latn,nop_Latn,Numanggang,n,Ll,LATIN SMALL LETTER N,111351,7,"2013,2014,2017,2018,2019,2020,2023",169,350,7888,96004,1561,1252,4127
nop,Latn,nop_Latn,Numanggang,u,Ll,LATIN SMALL LETTER U,99689,7,"2013,2014,2017,2018,2019,2020,2023",230,397,7685,85271,1247,997,3862
nop,Latn,nop_Latn,Numanggang,d,Ll,LATIN SMALL LETTER D,90415,7,"2013,2014,2017,2018,2019,2020,2023",112,273,7285,76803,1127,1214,3601
nop,Latn,nop_Latn,Numanggang,t,Ll,LATIN SMALL LETTER T,89374,7,"2013,2014,2017,2018,2019,2020,2023",176,221,6429,76788,1349,1131,3280
nop,Latn,nop_Latn,Numanggang,k,Ll,LATIN SMALL LETTER K,85922,7,"2013,2014,2017,2018,2019,2020,2023",137,281,7080,72870,1040,1126,3388
nop,Latn,nop_Latn,Numanggang,m,Ll,LATIN SMALL LETTER M,77581,7,"2013,2014,2017,2018,2019,2020,2023",154,230,5704,66511,1099,827,3056
nop,Latn,nop_Latn,Numanggang,l,Ll,LATIN SMALL LETTER L,62886,7,"2013,2014,2017,2018,2019,2020,2023",158,177,5045,53531,875,766,2334
nop,Latn,nop_Latn,Numanggang,h,Ll,LATIN SMALL LETTER H,54252,7,"2013,2014,2017,2018,2019,2020,2023",74,110,3590,46944,965,687,1882
