iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency
aoz,Latn,aoz_Latn,Uab Meto, ,Zs,SPACE,28815,7,"2013,2015,2016,2017,2018,2019,2020",1035,56,139,20815,1279,4947,544
aoz,Latn,aoz_Latn,Uab Meto,a,Ll,LATIN SMALL LETTER A,22133,7,"2013,2015,2016,2017,2018,2019,2020",712,51,107,14570,748,5529,416
aoz,Latn,aoz_Latn,Uab Meto,n,Ll,LATIN SMALL LETTER N,19391,7,"2013,2015,2016,2017,2018,2019,2020",721,37,64,13481,591,4191,306
aoz,Latn,aoz_Latn,Uab Meto,i,Ll,LATIN SMALL LETTER I,10230,7,"2013,2015,2016,2017,2018,2019,2020",373,16,50,7178,373,1993,247
aoz,Latn,aoz_Latn,Uab Meto,e,Ll,LATIN SMALL LETTER E,8135,7,"2013,2015,2016,2017,2018,2019,2020",396,20,75,5038,431,2032,143
aoz,Latn,aoz_Latn,Uab Meto,u,Ll,LATIN SMALL LETTER U,7703,7,"2013,2015,2016,2017,2018,2019,2020",217,19,37,5035,284,2041,70
aoz,Latn,aoz_Latn,Uab Meto,m,Ll,LATIN SMALL LETTER M,7258,7,"2013,2015,2016,2017,2018,2019,2020",149,14,25,4794,270,1941,65
aoz,Latn,aoz_Latn,Uab Meto,t,Ll,LATIN SMALL LETTER T,7241,7,"2013,2015,2016,2017,2018,2019,2020",166,25,40,4731,319,1905,55
aoz,Latn,aoz_Latn,Uab Meto,o,Ll,LATIN SMALL LETTER O,6884,7,"2013,2015,2016,2017,2018,2019,2020",217,11,39,4436,364,1675,142
aoz,Latn,aoz_Latn,Uab Meto,s,Ll,LATIN SMALL LETTER S,6028,7,"2013,2015,2016,2017,2018,2019,2020",238,8,36,4261,192,1212,81
aoz,Latn,aoz_Latn,Uab Meto,k,Ll,LATIN SMALL LETTER K,5601,7,"2013,2015,2016,2017,2018,2019,2020",214,14,29,3721,265,1293,65
aoz,Latn,aoz_Latn,Uab Meto,l,Ll,LATIN SMALL LETTER L,5099,7,"2013,2015,2016,2017,2018,2019,2020",136,16,30,3504,208,1153,52
aoz,Latn,aoz_Latn,Uab Meto,b,Ll,LATIN SMALL LETTER B,3429,7,"2013,2015,2016,2017,2018,2019,2020",46,8,21,2278,156,858,62
aoz,Latn,aoz_Latn,Uab Meto,h,Ll,LATIN SMALL LETTER H,3169,7,"2013,2015,2016,2017,2018,2019,2020",86,6,10,2440,128,417,82
aoz,Latn,aoz_Latn,Uab Meto,f,Ll,LATIN SMALL LETTER F,2938,7,"2013,2015,2016,2017,2018,2019,2020",64,6,13,1951,89,779,36
aoz,Latn,aoz_Latn,Uab Meto,p,Ll,LATIN SMALL LETTER P,2169,7,"2013,2015,2016,2017,2018,2019,2020",26,2,9,1555,38,527,12
aoz,Latn,aoz_Latn,Uab Meto,é,Ll,LATIN SMALL LETTER E WITH ACUTE,1651,2,"2017,2018",0,0,0,1650,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,",",Po,COMMA,1530,5,"2013,2015,2017,2018,2020",79,4,0,1306,89,0,52
aoz,Latn,aoz_Latn,Uab Meto,.,Po,FULL STOP,1353,6,"2013,2015,2016,2017,2018,2020",60,3,1,1183,88,0,18
aoz,Latn,aoz_Latn,Uab Meto,',Po,APOSTROPHE,1312,6,"2013,2015,2016,2017,2019,2020",37,1,15,463,0,776,20
aoz,Latn,aoz_Latn,Uab Meto,r,Ll,LATIN SMALL LETTER R,1135,6,"2013,2016,2017,2018,2019,2020",19,0,22,1011,34,17,32
aoz,Latn,aoz_Latn,Uab Meto,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,1077,3,"2015,2017,2018",0,4,0,1060,13,0,0
aoz,Latn,aoz_Latn,Uab Meto,-,Pd,HYPHEN-MINUS,949,7,"2013,2015,2016,2017,2018,2019,2020",5,4,4,768,38,125,5
aoz,Latn,aoz_Latn,Uab Meto,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,553,3,"2015,2017,2018",0,2,0,537,14,0,0
aoz,Latn,aoz_Latn,Uab Meto,N,Lu,LATIN CAPITAL LETTER N,485,6,"2013,2015,2016,2017,2018,2020",43,1,3,322,18,0,98
aoz,Latn,aoz_Latn,Uab Meto,d,Ll,LATIN SMALL LETTER D,400,6,"2013,2016,2017,2018,2019,2020",9,0,3,351,12,7,18
aoz,Latn,aoz_Latn,Uab Meto,A,Lu,LATIN CAPITAL LETTER A,386,6,"2013,2015,2016,2017,2018,2020",29,2,4,314,12,0,25
aoz,Latn,aoz_Latn,Uab Meto,g,Ll,LATIN SMALL LETTER G,383,4,"2013,2016,2017,2018",5,0,2,362,14,0,0
aoz,Latn,aoz_Latn,Uab Meto,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,381,2,"2017,2018",0,0,0,377,4,0,0
aoz,Latn,aoz_Latn,Uab Meto,M,Lu,LATIN CAPITAL LETTER M,374,6,"2013,2015,2016,2017,2018,2020",21,1,1,317,15,0,19
aoz,Latn,aoz_Latn,Uab Meto,I,Lu,LATIN CAPITAL LETTER I,278,5,"2013,2017,2018,2019,2020",51,0,0,200,6,2,19
aoz,Latn,aoz_Latn,Uab Meto,î,Ll,LATIN SMALL LETTER I WITH CIRCUMFLEX,274,2,"2015,2017",0,1,0,273,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,U,Lu,LATIN CAPITAL LETTER U,262,5,"2013,2016,2017,2018,2020",12,0,1,233,7,0,9
aoz,Latn,aoz_Latn,Uab Meto,1,Nd,DIGIT ONE,245,3,"2013,2017,2020",18,0,0,213,0,0,14
aoz,Latn,aoz_Latn,Uab Meto,),Pe,RIGHT PARENTHESIS,229,4,"2013,2015,2017,2018",2,2,0,223,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,:,Po,COLON,228,5,"2013,2017,2018,2019,2020",6,0,0,214,3,1,4
aoz,Latn,aoz_Latn,Uab Meto,(,Ps,LEFT PARENTHESIS,228,4,"2013,2015,2017,2018",2,2,0,222,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,’,Pf,RIGHT SINGLE QUOTATION MARK,224,2,"2017,2018",0,0,0,176,48,0,0
aoz,Latn,aoz_Latn,Uab Meto,j,Ll,LATIN SMALL LETTER J,205,4,"2016,2017,2018,2019",0,0,2,196,1,6,0
aoz,Latn,aoz_Latn,Uab Meto,H,Lu,LATIN CAPITAL LETTER H,204,6,"2013,2015,2016,2017,2018,2020",12,1,6,170,11,0,4
aoz,Latn,aoz_Latn,Uab Meto,T,Lu,LATIN CAPITAL LETTER T,204,5,"2016,2017,2018,2019,2020",0,0,3,187,12,1,1
aoz,Latn,aoz_Latn,Uab Meto,K,Lu,LATIN CAPITAL LETTER K,198,7,"2013,2015,2016,2017,2018,2019,2020",21,1,2,162,9,1,2
aoz,Latn,aoz_Latn,Uab Meto,2,Nd,DIGIT TWO,187,3,"2013,2017,2020",16,0,0,162,0,0,9
aoz,Latn,aoz_Latn,Uab Meto,c,Ll,LATIN SMALL LETTER C,186,5,"2013,2016,2017,2018,2019",2,0,5,174,4,1,0
aoz,Latn,aoz_Latn,Uab Meto,P,Lu,LATIN CAPITAL LETTER P,178,5,"2013,2016,2017,2018,2020",4,0,2,161,9,0,2
aoz,Latn,aoz_Latn,Uab Meto,è,Ll,LATIN SMALL LETTER E WITH GRAVE,171,3,"2015,2017,2018",0,1,0,165,5,0,0
aoz,Latn,aoz_Latn,Uab Meto,S,Lu,LATIN CAPITAL LETTER S,168,5,"2013,2016,2017,2018,2020",9,0,1,143,7,0,8
aoz,Latn,aoz_Latn,Uab Meto,0,Nd,DIGIT ZERO,140,3,"2013,2017,2020",6,0,0,132,0,0,2
aoz,Latn,aoz_Latn,Uab Meto,Y,Lu,LATIN CAPITAL LETTER Y,139,5,"2013,2015,2017,2018,2020",38,1,0,65,6,0,29
aoz,Latn,aoz_Latn,Uab Meto,F,Lu,LATIN CAPITAL LETTER F,137,5,"2013,2016,2017,2018,2020",5,0,2,121,8,0,1
aoz,Latn,aoz_Latn,Uab Meto,‘,Pi,LEFT SINGLE QUOTATION MARK,136,2,"2017,2018",0,0,0,125,11,0,0
aoz,Latn,aoz_Latn,Uab Meto,w,Ll,LATIN SMALL LETTER W,126,5,"2013,2016,2017,2018,2019",3,0,3,96,23,1,0
aoz,Latn,aoz_Latn,Uab Meto,|,Sm,VERTICAL LINE,110,2,"2017,2018",0,0,0,108,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,O,Lu,LATIN CAPITAL LETTER O,110,5,"2013,2016,2017,2018,2020",7,0,1,94,5,0,3
aoz,Latn,aoz_Latn,Uab Meto,B,Lu,LATIN CAPITAL LETTER B,106,5,"2013,2016,2017,2018,2020",3,0,1,89,7,0,6
aoz,Latn,aoz_Latn,Uab Meto,3,Nd,DIGIT THREE,104,3,"2013,2017,2020",14,0,0,87,0,0,3
aoz,Latn,aoz_Latn,Uab Meto,y,Ll,LATIN SMALL LETTER Y,102,6,"2013,2016,2017,2018,2019,2020",4,0,2,82,4,4,6
aoz,Latn,aoz_Latn,Uab Meto,5,Nd,DIGIT FIVE,101,3,"2013,2017,2020",7,0,0,91,0,0,3
aoz,Latn,aoz_Latn,Uab Meto,L,Lu,LATIN CAPITAL LETTER L,99,5,"2013,2016,2017,2018,2020",8,0,1,85,3,0,2
aoz,Latn,aoz_Latn,Uab Meto,í,Ll,LATIN SMALL LETTER I WITH ACUTE,94,3,"2015,2017,2018",0,1,0,92,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,–,Pd,EN DASH,90,2,"2017,2018",0,0,0,84,6,0,0
aoz,Latn,aoz_Latn,Uab Meto,v,Ll,LATIN SMALL LETTER V,73,2,"2016,2017",0,0,6,67,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,70,2,"2017,2018",0,0,0,67,3,0,0
aoz,Latn,aoz_Latn,Uab Meto,"""",Po,QUOTATION MARK,69,2,"2013,2017",63,0,0,6,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,á,Ll,LATIN SMALL LETTER A WITH ACUTE,67,3,"2015,2017,2018",0,1,0,65,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,4,Nd,DIGIT FOUR,66,3,"2013,2017,2020",10,0,0,53,0,0,3
aoz,Latn,aoz_Latn,Uab Meto,E,Lu,LATIN CAPITAL LETTER E,66,5,"2013,2016,2017,2018,2020",2,0,1,53,3,0,7
aoz,Latn,aoz_Latn,Uab Meto,R,Lu,LATIN CAPITAL LETTER R,64,3,"2017,2018,2020",0,0,0,57,1,0,6
aoz,Latn,aoz_Latn,Uab Meto,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,57,3,"2015,2017,2018",0,2,0,54,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,û,Ll,LATIN SMALL LETTER U WITH CIRCUMFLEX,56,3,"2015,2017,2018",0,2,0,49,5,0,0
aoz,Latn,aoz_Latn,Uab Meto,C,Lu,LATIN CAPITAL LETTER C,56,1,2017,0,0,0,56,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,55,2,"2017,2018",0,0,0,54,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,8,Nd,DIGIT EIGHT,49,3,"2013,2017,2020",4,0,0,43,0,0,2
aoz,Latn,aoz_Latn,Uab Meto,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,47,2,"2017,2018",0,0,0,45,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,9,Nd,DIGIT NINE,44,3,"2013,2017,2020",6,0,0,36,0,0,2
aoz,Latn,aoz_Latn,Uab Meto,D,Lu,LATIN CAPITAL LETTER D,43,5,"2016,2017,2018,2019,2020",0,0,1,18,17,1,6
aoz,Latn,aoz_Latn,Uab Meto,?,Po,QUESTION MARK,41,2,"2013,2017",13,0,0,28,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,!,Po,EXCLAMATION MARK,39,2,"2013,2017",4,0,0,35,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,;,Po,SEMICOLON,38,2,"2013,2017",1,0,0,37,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,7,Nd,DIGIT SEVEN,37,3,"2013,2017,2020",5,0,0,30,0,0,2
aoz,Latn,aoz_Latn,Uab Meto,6,Nd,DIGIT SIX,33,4,"2013,2016,2017,2020",4,0,1,26,0,0,2
aoz,Latn,aoz_Latn,Uab Meto,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,33,2,"2017,2018",0,0,0,32,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,32,2,"2017,2018",0,0,0,31,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,32,2,"2017,2018",0,0,0,31,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,/,Po,SOLIDUS,29,1,2017,0,0,0,29,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,27,1,2017,0,0,0,27,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,W,Lu,LATIN CAPITAL LETTER W,26,3,"2016,2017,2019",0,0,3,22,0,1,0
aoz,Latn,aoz_Latn,Uab Meto,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,25,2,"2017,2018",0,0,0,24,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,z,Ll,LATIN SMALL LETTER Z,25,4,"2013,2017,2019,2020",1,0,0,12,0,2,10
aoz,Latn,aoz_Latn,Uab Meto,x,Ll,LATIN SMALL LETTER X,24,1,2017,0,0,0,24,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,24,1,2017,0,0,0,24,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,—,Pd,EM DASH,19,2,"2017,2018",0,0,0,13,6,0,0
aoz,Latn,aoz_Latn,Uab Meto,”,Pf,RIGHT DOUBLE QUOTATION MARK,19,1,2017,0,0,0,19,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,°,So,DEGREE SIGN,19,1,2017,0,0,0,19,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,“,Pi,LEFT DOUBLE QUOTATION MARK,18,2,"2017,2018",0,0,0,17,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,J,Lu,LATIN CAPITAL LETTER J,18,2,"2017,2018",0,0,0,16,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,G,Lu,LATIN CAPITAL LETTER G,15,2,"2013,2017",2,0,0,13,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,‛,Pi,SINGLE HIGH-REVERSED-9 QUOTATION MARK,15,1,2017,0,0,0,15,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,V,Lu,LATIN CAPITAL LETTER V,9,1,2017,0,0,0,9,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,>,Sm,GREATER-THAN SIGN,7,2,"2018,2020",0,0,0,0,1,0,6
aoz,Latn,aoz_Latn,Uab Meto,à,Ll,LATIN SMALL LETTER A WITH GRAVE,6,1,2017,0,0,0,6,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,Z,Lu,LATIN CAPITAL LETTER Z,6,2,"2017,2020",0,0,0,1,0,0,5
aoz,Latn,aoz_Latn,Uab Meto,<,Sm,LESS-THAN SIGN,6,1,2020,0,0,0,0,0,0,6
aoz,Latn,aoz_Latn,Uab Meto,%,Po,PERCENT SIGN,5,1,2017,0,0,0,5,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,4,1,2017,0,0,0,4,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,q,Ll,LATIN SMALL LETTER Q,4,1,2017,0,0,0,4,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,‚,Ps,SINGLE LOW-9 QUOTATION MARK,4,1,2017,0,0,0,4,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,~,Sm,TILDE,3,1,2017,0,0,0,3,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,_,Pc,LOW LINE,3,1,2017,0,0,0,3,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,*,Po,ASTERISK,2,1,2017,0,0,0,2,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,‟,Pi,DOUBLE HIGH-REVERSED-9 QUOTATION MARK,2,1,2017,0,0,0,2,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,=,Sm,EQUALS SIGN,2,1,2017,0,0,0,2,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,😀,So,GRINNING FACE,2,1,2018,0,0,0,0,2,0,0
aoz,Latn,aoz_Latn,Uab Meto,„,Ps,DOUBLE LOW-9 QUOTATION MARK,2,1,2017,0,0,0,2,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ī,Ll,LATIN SMALL LETTER I WITH MACRON,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,`,Sk,GRAVE ACCENT,1,1,2019,0,0,0,0,0,1,0
aoz,Latn,aoz_Latn,Uab Meto,😦,So,FROWNING FACE WITH OPEN MOUTH,1,1,2018,0,0,0,0,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,Î,Lu,LATIN CAPITAL LETTER I WITH CIRCUMFLEX,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,🙂,So,SLIGHTLY SMILING FACE,1,1,2018,0,0,0,0,1,0,0
aoz,Latn,aoz_Latn,Uab Meto,#,Po,NUMBER SIGN,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,+,Sm,PLUS SIGN,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ß,Ll,LATIN SMALL LETTER SHARP S,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ā,Ll,LATIN SMALL LETTER A WITH MACRON,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,ç,Ll,LATIN SMALL LETTER C WITH CEDILLA,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,Â,Lu,LATIN CAPITAL LETTER A WITH CIRCUMFLEX,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,±,Sm,PLUS-MINUS SIGN,1,1,2017,0,0,0,1,0,0,0
aoz,Latn,aoz_Latn,Uab Meto,Ä,Lu,LATIN CAPITAL LETTER A WITH DIAERESIS,1,1,2017,0,0,0,1,0,0,0
