iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency
sbd,Latn,sbd_Latn,Southern Samo, ,Zs,SPACE,1523,2,"2013,2014",709,814
sbd,Latn,sbd_Latn,Southern Samo,a,Ll,LATIN SMALL LETTER A,794,2,"2013,2014",429,365
sbd,Latn,sbd_Latn,Southern Samo,n,Ll,LATIN SMALL LETTER N,496,2,"2013,2014",203,293
sbd,Latn,sbd_Latn,Southern Samo,i,Ll,LATIN SMALL LETTER I,394,2,"2013,2014",206,188
sbd,Latn,sbd_Latn,Southern Samo,ɛ,Ll,LATIN SMALL LETTER OPEN E,378,2,"2013,2014",155,223
sbd,Latn,sbd_Latn,Southern Samo,o,Ll,LATIN SMALL LETTER O,208,2,"2013,2014",96,112
sbd,Latn,sbd_Latn,Southern Samo,l,Ll,LATIN SMALL LETTER L,191,2,"2013,2014",72,119
sbd,Latn,sbd_Latn,Southern Samo,ɔ,Ll,LATIN SMALL LETTER OPEN O,155,2,"2013,2014",84,71
sbd,Latn,sbd_Latn,Southern Samo,b,Ll,LATIN SMALL LETTER B,138,2,"2013,2014",71,67
sbd,Latn,sbd_Latn,Southern Samo,e,Ll,LATIN SMALL LETTER E,134,2,"2013,2014",55,79
sbd,Latn,sbd_Latn,Southern Samo,k,Ll,LATIN SMALL LETTER K,133,2,"2013,2014",65,68
sbd,Latn,sbd_Latn,Southern Samo,",",Po,COMMA,131,2,"2013,2014",63,68
sbd,Latn,sbd_Latn,Southern Samo,á,Ll,LATIN SMALL LETTER A WITH ACUTE,126,2,"2013,2014",68,58
sbd,Latn,sbd_Latn,Southern Samo,u,Ll,LATIN SMALL LETTER U,125,2,"2013,2014",76,49
sbd,Latn,sbd_Latn,Southern Samo,y,Ll,LATIN SMALL LETTER Y,121,2,"2013,2014",83,38
sbd,Latn,sbd_Latn,Southern Samo,d,Ll,LATIN SMALL LETTER D,118,2,"2013,2014",44,74
sbd,Latn,sbd_Latn,Southern Samo,r,Ll,LATIN SMALL LETTER R,111,2,"2013,2014",64,47
sbd,Latn,sbd_Latn,Southern Samo,m,Ll,LATIN SMALL LETTER M,103,2,"2013,2014",44,59
sbd,Latn,sbd_Latn,Southern Samo,g,Ll,LATIN SMALL LETTER G,98,2,"2013,2014",36,62
sbd,Latn,sbd_Latn,Southern Samo,w,Ll,LATIN SMALL LETTER W,89,2,"2013,2014",30,59
sbd,Latn,sbd_Latn,Southern Samo,t,Ll,LATIN SMALL LETTER T,79,2,"2013,2014",46,33
sbd,Latn,sbd_Latn,Southern Samo,s,Ll,LATIN SMALL LETTER S,78,2,"2013,2014",49,29
sbd,Latn,sbd_Latn,Southern Samo,z,Ll,LATIN SMALL LETTER Z,70,2,"2013,2014",49,21
sbd,Latn,sbd_Latn,Southern Samo,́,Mn,COMBINING ACUTE ACCENT,62,2,"2013,2014",9,53
sbd,Latn,sbd_Latn,Southern Samo,.,Po,FULL STOP,58,2,"2013,2014",26,32
sbd,Latn,sbd_Latn,Southern Samo,ǹ,Ll,LATIN SMALL LETTER N WITH GRAVE,55,2,"2013,2014",10,45
sbd,Latn,sbd_Latn,Southern Samo,Z,Lu,LATIN CAPITAL LETTER Z,46,2,"2013,2014",33,13
sbd,Latn,sbd_Latn,Southern Samo,ə,Ll,LATIN SMALL LETTER SCHWA,41,2,"2013,2014",9,32
sbd,Latn,sbd_Latn,Southern Samo,1,Nd,DIGIT ONE,35,2,"2013,2014",22,13
sbd,Latn,sbd_Latn,Southern Samo,p,Ll,LATIN SMALL LETTER P,33,2,"2013,2014",8,25
sbd,Latn,sbd_Latn,Southern Samo,ã,Ll,LATIN SMALL LETTER A WITH TILDE,28,2,"2013,2014",11,17
sbd,Latn,sbd_Latn,Southern Samo,A,Lu,LATIN CAPITAL LETTER A,28,2,"2013,2014",23,5
sbd,Latn,sbd_Latn,Southern Samo,f,Ll,LATIN SMALL LETTER F,26,2,"2013,2014",19,7
sbd,Latn,sbd_Latn,Southern Samo,‐,Pd,HYPHEN,24,2,"2013,2014",6,18
sbd,Latn,sbd_Latn,Southern Samo,à,Ll,LATIN SMALL LETTER A WITH GRAVE,23,2,"2013,2014",11,12
sbd,Latn,sbd_Latn,Southern Samo,M,Lu,LATIN CAPITAL LETTER M,22,2,"2013,2014",16,6
sbd,Latn,sbd_Latn,Southern Samo,̃,Mn,COMBINING TILDE,21,2,"2013,2014",8,13
sbd,Latn,sbd_Latn,Southern Samo,B,Lu,LATIN CAPITAL LETTER B,21,2,"2013,2014",11,10
sbd,Latn,sbd_Latn,Southern Samo,̀,Mn,COMBINING GRAVE ACCENT,20,2,"2013,2014",7,13
sbd,Latn,sbd_Latn,Southern Samo,L,Lu,LATIN CAPITAL LETTER L,18,2,"2013,2014",10,8
sbd,Latn,sbd_Latn,Southern Samo,2,Nd,DIGIT TWO,17,2,"2013,2014",9,8
sbd,Latn,sbd_Latn,Southern Samo,:,Po,COLON,17,2,"2013,2014",7,10
sbd,Latn,sbd_Latn,Southern Samo,E,Lu,LATIN CAPITAL LETTER E,17,2,"2013,2014",13,4
sbd,Latn,sbd_Latn,Southern Samo,D,Lu,LATIN CAPITAL LETTER D,12,2,"2013,2014",8,4
sbd,Latn,sbd_Latn,Southern Samo,Ǹ,Lu,LATIN CAPITAL LETTER N WITH GRAVE,12,2,"2013,2014",6,6
sbd,Latn,sbd_Latn,Southern Samo,Y,Lu,LATIN CAPITAL LETTER Y,12,2,"2013,2014",9,3
sbd,Latn,sbd_Latn,Southern Samo,h,Ll,LATIN SMALL LETTER H,12,2,"2013,2014",6,6
sbd,Latn,sbd_Latn,Southern Samo,S,Lu,LATIN CAPITAL LETTER S,11,1,2013,11,0
sbd,Latn,sbd_Latn,Southern Samo,H,Lu,LATIN CAPITAL LETTER H,10,1,2014,0,10
sbd,Latn,sbd_Latn,Southern Samo,9,Nd,DIGIT NINE,10,2,"2013,2014",8,2
sbd,Latn,sbd_Latn,Southern Samo,í,Ll,LATIN SMALL LETTER I WITH ACUTE,9,2,"2013,2014",3,6
sbd,Latn,sbd_Latn,Southern Samo,N,Lu,LATIN CAPITAL LETTER N,9,2,"2013,2014",5,4
sbd,Latn,sbd_Latn,Southern Samo,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,9,2,"2013,2014",1,8
sbd,Latn,sbd_Latn,Southern Samo,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,9,2,"2013,2014",1,8
sbd,Latn,sbd_Latn,Southern Samo,K,Lu,LATIN CAPITAL LETTER K,9,2,"2013,2014",5,4
sbd,Latn,sbd_Latn,Southern Samo,I,Lu,LATIN CAPITAL LETTER I,8,2,"2013,2014",5,3
sbd,Latn,sbd_Latn,Southern Samo,R,Lu,LATIN CAPITAL LETTER R,8,2,"2013,2014",6,2
sbd,Latn,sbd_Latn,Southern Samo,ǎ,Ll,LATIN SMALL LETTER A WITH CARON,8,2,"2013,2014",1,7
sbd,Latn,sbd_Latn,Southern Samo,5,Nd,DIGIT FIVE,7,2,"2013,2014",5,2
sbd,Latn,sbd_Latn,Southern Samo,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,7,2,"2013,2014",4,3
sbd,Latn,sbd_Latn,Southern Samo,F,Lu,LATIN CAPITAL LETTER F,7,1,2013,7,0
sbd,Latn,sbd_Latn,Southern Samo,v,Ll,LATIN SMALL LETTER V,6,1,2013,6,0
sbd,Latn,sbd_Latn,Southern Samo,3,Nd,DIGIT THREE,6,2,"2013,2014",3,3
sbd,Latn,sbd_Latn,Southern Samo,8,Nd,DIGIT EIGHT,6,2,"2013,2014",4,2
sbd,Latn,sbd_Latn,Southern Samo,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,5,2,"2013,2014",2,3
sbd,Latn,sbd_Latn,Southern Samo,4,Nd,DIGIT FOUR,5,2,"2013,2014",3,2
sbd,Latn,sbd_Latn,Southern Samo,6,Nd,DIGIT SIX,4,2,"2013,2014",2,2
sbd,Latn,sbd_Latn,Southern Samo,0,Nd,DIGIT ZERO,4,2,"2013,2014",2,2
sbd,Latn,sbd_Latn,Southern Samo,7,Nd,DIGIT SEVEN,4,2,"2013,2014",2,2
sbd,Latn,sbd_Latn,Southern Samo,V,Lu,LATIN CAPITAL LETTER V,4,1,2013,4,0
sbd,Latn,sbd_Latn,Southern Samo,"""",Po,QUOTATION MARK,4,1,2013,4,0
sbd,Latn,sbd_Latn,Southern Samo,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,3,2,"2013,2014",1,2
sbd,Latn,sbd_Latn,Southern Samo,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,3,1,2014,0,3
sbd,Latn,sbd_Latn,Southern Samo,?,Po,QUESTION MARK,2,1,2014,0,2
sbd,Latn,sbd_Latn,Southern Samo,G,Lu,LATIN CAPITAL LETTER G,2,1,2014,0,2
sbd,Latn,sbd_Latn,Southern Samo,c,Ll,LATIN SMALL LETTER C,2,1,2013,2,0
sbd,Latn,sbd_Latn,Southern Samo,À,Lu,LATIN CAPITAL LETTER A WITH GRAVE,2,1,2013,2,0
sbd,Latn,sbd_Latn,Southern Samo,O,Lu,LATIN CAPITAL LETTER O,2,1,2013,2,0
sbd,Latn,sbd_Latn,Southern Samo,x,Ll,LATIN SMALL LETTER X,2,1,2013,2,0
sbd,Latn,sbd_Latn,Southern Samo,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,2,1,2014,0,2
sbd,Latn,sbd_Latn,Southern Samo,—,Pd,EM DASH,1,1,2013,1,0
sbd,Latn,sbd_Latn,Southern Samo,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,1,1,2013,1,0
sbd,Latn,sbd_Latn,Southern Samo,U,Lu,LATIN CAPITAL LETTER U,1,1,2013,1,0
sbd,Latn,sbd_Latn,Southern Samo,W,Lu,LATIN CAPITAL LETTER W,1,1,2014,0,1
sbd,Latn,sbd_Latn,Southern Samo,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1,1,2014,0,1
sbd,Latn,sbd_Latn,Southern Samo,T,Lu,LATIN CAPITAL LETTER T,1,1,2013,1,0
sbd,Latn,sbd_Latn,Southern Samo,è,Ll,LATIN SMALL LETTER E WITH GRAVE,1,1,2014,0,1
