iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ots,Latn,ots_Latn,Estado de México Otomi, ,Zs,SPACE,56059,7,"2013,2017,2018,2019,2021,2022,2023",1790,2586,1101,5974,914,453,43241
ots,Latn,ots_Latn,Estado de México Otomi,a,Ll,LATIN SMALL LETTER A,21098,7,"2013,2017,2018,2019,2021,2022,2023",650,798,608,1682,404,183,16773
ots,Latn,ots_Latn,Estado de México Otomi,i,Ll,LATIN SMALL LETTER I,18034,7,"2013,2017,2018,2019,2021,2022,2023",716,696,280,2388,292,80,13582
ots,Latn,ots_Latn,Estado de México Otomi,j,Ll,LATIN SMALL LETTER J,13151,6,"2013,2017,2018,2019,2021,2023",255,143,179,295,296,0,11983
ots,Latn,ots_Latn,Estado de México Otomi,u,Ll,LATIN SMALL LETTER U,12184,7,"2013,2017,2018,2019,2021,2022,2023",483,445,162,1232,203,66,9593
ots,Latn,ots_Latn,Estado de México Otomi,n,Ll,LATIN SMALL LETTER N,10830,7,"2013,2017,2018,2019,2021,2022,2023",551,833,177,1372,160,114,7623
ots,Latn,ots_Latn,Estado de México Otomi,c,Ll,LATIN SMALL LETTER C,10625,7,"2013,2017,2018,2019,2021,2022,2023",70,278,259,55,248,41,9674
ots,Latn,ots_Latn,Estado de México Otomi,e,Ll,LATIN SMALL LETTER E,10184,7,"2013,2017,2018,2019,2021,2022,2023",221,922,219,1223,161,218,7220
ots,Latn,ots_Latn,Estado de México Otomi,t,Ll,LATIN SMALL LETTER T,8804,7,"2013,2017,2018,2019,2021,2022,2023",366,346,187,924,167,68,6746
ots,Latn,ots_Latn,Estado de México Otomi,̱,Mn,COMBINING MACRON BELOW,8646,5,"2017,2018,2019,2021,2023",0,91,178,1144,159,0,7074
ots,Latn,ots_Latn,Estado de México Otomi,ʉ,Ll,LATIN SMALL LETTER U BAR,8633,3,"2018,2021,2023",0,0,82,0,200,0,8351
ots,Latn,ots_Latn,Estado de México Otomi,r,Ll,LATIN SMALL LETTER R,7911,7,"2013,2017,2018,2019,2021,2022,2023",177,439,303,493,125,134,6240
ots,Latn,ots_Latn,Estado de México Otomi,o,Ll,LATIN SMALL LETTER O,7711,7,"2013,2017,2018,2019,2021,2022,2023",528,618,134,1228,101,136,4966
ots,Latn,ots_Latn,Estado de México Otomi,d,Ll,LATIN SMALL LETTER D,7613,7,"2013,2017,2018,2019,2021,2022,2023",251,441,119,797,131,73,5801
ots,Latn,ots_Latn,Estado de México Otomi,m,Ll,LATIN SMALL LETTER M,7046,7,"2013,2017,2018,2019,2021,2022,2023",141,244,171,588,97,74,5731
ots,Latn,ots_Latn,Estado de México Otomi,h,Ll,LATIN SMALL LETTER H,6703,7,"2013,2017,2018,2019,2021,2022,2023",158,391,116,1499,96,39,4404
ots,Latn,ots_Latn,Estado de México Otomi,g,Ll,LATIN SMALL LETTER G,6658,7,"2013,2017,2018,2019,2021,2022,2023",100,333,91,550,101,15,5468
ots,Latn,ots_Latn,Estado de México Otomi,b,Ll,LATIN SMALL LETTER B,6341,7,"2013,2017,2018,2019,2021,2022,2023",49,189,164,389,102,46,5402
ots,Latn,ots_Latn,Estado de México Otomi,",",Po,COMMA,4683,7,"2013,2017,2018,2019,2021,2022,2023",115,177,93,244,78,40,3936
ots,Latn,ots_Latn,Estado de México Otomi,s,Ll,LATIN SMALL LETTER S,4145,7,"2013,2017,2018,2019,2021,2022,2023",42,504,107,566,48,67,2811
ots,Latn,ots_Latn,Estado de México Otomi,p,Ll,LATIN SMALL LETTER P,4084,7,"2013,2017,2018,2019,2021,2022,2023",61,190,44,348,73,58,3310
ots,Latn,ots_Latn,Estado de México Otomi,í,Ll,LATIN SMALL LETTER I WITH ACUTE,3546,7,"2013,2017,2018,2019,2021,2022,2023",2,64,79,148,40,18,3195
ots,Latn,ots_Latn,Estado de México Otomi,y,Ll,LATIN SMALL LETTER Y,3254,7,"2013,2017,2018,2019,2021,2022,2023",95,173,58,373,54,33,2468
ots,Latn,ots_Latn,Estado de México Otomi,.,Po,FULL STOP,3068,7,"2013,2017,2018,2019,2021,2022,2023",58,41,71,311,49,15,2523
ots,Latn,ots_Latn,Estado de México Otomi,z,Ll,LATIN SMALL LETTER Z,3006,6,"2013,2017,2018,2019,2021,2023",72,122,39,209,51,0,2513
ots,Latn,ots_Latn,Estado de México Otomi,x,Ll,LATIN SMALL LETTER X,2882,7,"2013,2017,2018,2019,2021,2022,2023",51,85,33,140,54,8,2511
ots,Latn,ots_Latn,Estado de México Otomi,q,Ll,LATIN SMALL LETTER Q,2424,6,"2017,2018,2019,2021,2022,2023",0,96,22,3,47,29,2227
