iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
srm,Latn,srm_Latn,Saramaccan, ,Zs,SPACE,1291101,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",384836,40064,487,214403,188307,266634,169608,24759,2003
srm,Latn,srm_Latn,Saramaccan,a,Ll,LATIN SMALL LETTER A,560643,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",171846,18294,246,91991,79786,114634,72518,10389,939
srm,Latn,srm_Latn,Saramaccan,i,Ll,LATIN SMALL LETTER I,525912,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",135687,14157,226,94986,82758,114994,71495,10703,906
srm,Latn,srm_Latn,Saramaccan,u,Ll,LATIN SMALL LETTER U,292946,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",86026,8823,112,47166,44494,60613,39778,5549,385
srm,Latn,srm_Latn,Saramaccan,e,Ll,LATIN SMALL LETTER E,283638,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",77347,9014,217,48124,43731,60526,37773,5658,1248
srm,Latn,srm_Latn,Saramaccan,n,Ll,LATIN SMALL LETTER N,267219,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",89040,9914,119,42119,36751,50359,33096,4906,915
srm,Latn,srm_Latn,Saramaccan,d,Ll,LATIN SMALL LETTER D,255984,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",78086,7609,78,42618,36837,52991,32490,4950,325
srm,Latn,srm_Latn,Saramaccan,s,Ll,LATIN SMALL LETTER S,201624,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",56899,6890,92,33790,29427,42656,27574,3862,434
srm,Latn,srm_Latn,Saramaccan,t,Ll,LATIN SMALL LETTER T,186525,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",50938,5689,90,31563,27925,40977,25111,3476,756
srm,Latn,srm_Latn,Saramaccan,o,Ll,LATIN SMALL LETTER O,184957,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",49862,5413,141,31549,28325,39286,25844,4173,364
srm,Latn,srm_Latn,Saramaccan,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,176051,8,"2013,2014,2017,2018,2019,2020,2021,2022",65529,6605,0,26437,22122,31862,20491,2830,175
srm,Latn,srm_Latn,Saramaccan,k,Ll,LATIN SMALL LETTER K,157622,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",46380,4840,93,25484,24107,32287,20930,3316,185
srm,Latn,srm_Latn,Saramaccan,b,Ll,LATIN SMALL LETTER B,155517,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",39992,4508,73,27684,24905,34014,21117,3043,181
srm,Latn,srm_Latn,Saramaccan,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,126461,8,"2013,2014,2017,2018,2019,2020,2021,2022",51662,5070,0,17873,15276,20332,14167,1926,155
srm,Latn,srm_Latn,Saramaccan,m,Ll,LATIN SMALL LETTER M,121899,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",39326,3876,66,19758,17196,23944,15420,2043,270
srm,Latn,srm_Latn,Saramaccan,f,Ll,LATIN SMALL LETTER F,72703,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",21319,2664,41,11721,10719,14794,9835,1484,126
srm,Latn,srm_Latn,Saramaccan,.,Po,FULL STOP,64224,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",20068,2726,33,9956,8662,12983,8527,1205,64
srm,Latn,srm_Latn,Saramaccan,h,Ll,LATIN SMALL LETTER H,63223,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",16680,1687,12,11143,10236,13457,8548,1234,226
srm,Latn,srm_Latn,Saramaccan,l,Ll,LATIN SMALL LETTER L,62676,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",14442,2318,25,11554,10206,13592,8983,1315,241
srm,Latn,srm_Latn,Saramaccan,w,Ll,LATIN SMALL LETTER W,60371,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",16724,1590,19,10398,9164,12855,8224,1221,176
srm,Latn,srm_Latn,Saramaccan,",",Po,COMMA,55115,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",18821,2005,14,8550,7303,10626,6736,981,79
srm,Latn,srm_Latn,Saramaccan,g,Ll,LATIN SMALL LETTER G,43089,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",15272,2082,41,6058,5805,7662,5236,734,199
srm,Latn,srm_Latn,Saramaccan,p,Ll,LATIN SMALL LETTER P,41059,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",11488,1349,19,7005,6218,8731,5327,854,68
srm,Latn,srm_Latn,Saramaccan,j,Ll,LATIN SMALL LETTER J,29543,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",10201,1036,2,4507,4078,5820,3387,429,83
srm,Latn,srm_Latn,Saramaccan,1,Nd,DIGIT ONE,21375,9,"2013,2014,2016,2017,2018,2019,2020,2021,2022",4054,947,6,3963,3209,5229,3545,413,9
srm,Latn,srm_Latn,Saramaccan,J,Lu,LATIN CAPITAL LETTER J,19588,8,"2013,2014,2017,2018,2019,2020,2021,2022",3777,390,0,3864,3205,5011,2984,353,4
