iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2020_frequency,year_2023_frequency
yuw,Latn,yuw_Latn,Yau (Morobe Province), ,Zs,SPACE,266063,3,"2018,2020,2023",225335,36657,4071
yuw,Latn,yuw_Latn,Yau (Morobe Province),o,Ll,LATIN SMALL LETTER O,231046,3,"2018,2020,2023",192196,34834,4016
yuw,Latn,yuw_Latn,Yau (Morobe Province),n,Ll,LATIN SMALL LETTER N,167466,3,"2018,2020,2023",139928,24722,2816
yuw,Latn,yuw_Latn,Yau (Morobe Province),a,Ll,LATIN SMALL LETTER A,149911,3,"2018,2020,2023",126558,21281,2072
yuw,Latn,yuw_Latn,Yau (Morobe Province),i,Ll,LATIN SMALL LETTER I,94969,3,"2018,2020,2023",79123,14206,1640
yuw,Latn,yuw_Latn,Yau (Morobe Province),g,Ll,LATIN SMALL LETTER G,90052,3,"2018,2020,2023",74854,13641,1557
yuw,Latn,yuw_Latn,Yau (Morobe Province),m,Ll,LATIN SMALL LETTER M,77050,3,"2018,2020,2023",64275,11582,1193
yuw,Latn,yuw_Latn,Yau (Morobe Province),u,Ll,LATIN SMALL LETTER U,73760,3,"2018,2020,2023",61661,10793,1306
yuw,Latn,yuw_Latn,Yau (Morobe Province),c,Ll,LATIN SMALL LETTER C,67803,3,"2018,2020,2023",56555,10156,1092
yuw,Latn,yuw_Latn,Yau (Morobe Province),t,Ll,LATIN SMALL LETTER T,65356,3,"2018,2020,2023",55159,9022,1175
yuw,Latn,yuw_Latn,Yau (Morobe Province),r,Ll,LATIN SMALL LETTER R,57865,3,"2018,2020,2023",49903,7159,803
yuw,Latn,yuw_Latn,Yau (Morobe Province),h,Ll,LATIN SMALL LETTER H,47721,3,"2018,2020,2023",40997,6036,688
yuw,Latn,yuw_Latn,Yau (Morobe Province),e,Ll,LATIN SMALL LETTER E,45820,3,"2018,2020,2023",41472,3959,389
yuw,Latn,yuw_Latn,Yau (Morobe Province),s,Ll,LATIN SMALL LETTER S,36675,3,"2018,2020,2023",32667,3589,419
yuw,Latn,yuw_Latn,Yau (Morobe Province),y,Ll,LATIN SMALL LETTER Y,33666,3,"2018,2020,2023",28225,4914,527
yuw,Latn,yuw_Latn,Yau (Morobe Province),b,Ll,LATIN SMALL LETTER B,28053,3,"2018,2020,2023",23738,3907,408
yuw,Latn,yuw_Latn,Yau (Morobe Province),d,Ll,LATIN SMALL LETTER D,26951,3,"2018,2020,2023",23074,3494,383
yuw,Latn,yuw_Latn,Yau (Morobe Province),w,Ll,LATIN SMALL LETTER W,24057,3,"2018,2020,2023",20318,3385,354
yuw,Latn,yuw_Latn,Yau (Morobe Province),p,Ll,LATIN SMALL LETTER P,21317,3,"2018,2020,2023",17639,3250,428
yuw,Latn,yuw_Latn,Yau (Morobe Province),ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,20008,3,"2018,2020,2023",16596,3071,341
yuw,Latn,yuw_Latn,Yau (Morobe Province),k,Ll,LATIN SMALL LETTER K,19102,3,"2018,2020,2023",15842,2920,340
yuw,Latn,yuw_Latn,Yau (Morobe Province),.,Po,FULL STOP,18575,3,"2018,2020,2023",15560,2670,345
yuw,Latn,yuw_Latn,Yau (Morobe Province),f,Ll,LATIN SMALL LETTER F,10832,3,"2018,2020,2023",9312,1343,177
yuw,Latn,yuw_Latn,Yau (Morobe Province),",",Po,COMMA,8758,3,"2018,2020,2023",7709,981,68
yuw,Latn,yuw_Latn,Yau (Morobe Province),l,Ll,LATIN SMALL LETTER L,6890,3,"2018,2020,2023",6538,337,15
yuw,Latn,yuw_Latn,Yau (Morobe Province),Y,Lu,LATIN CAPITAL LETTER Y,5880,3,"2018,2020,2023",5047,769,64
yuw,Latn,yuw_Latn,Yau (Morobe Province),K,Lu,LATIN CAPITAL LETTER K,5560,3,"2018,2020,2023",4516,922,122
yuw,Latn,yuw_Latn,Yau (Morobe Province),1,Nd,DIGIT ONE,4756,3,"2018,2020,2023",3969,710,77
yuw,Latn,yuw_Latn,Yau (Morobe Province),O,Lu,LATIN CAPITAL LETTER O,4533,3,"2018,2020,2023",3699,745,89
yuw,Latn,yuw_Latn,Yau (Morobe Province),T,Lu,LATIN CAPITAL LETTER T,4518,3,"2018,2020,2023",4161,316,41
yuw,Latn,yuw_Latn,Yau (Morobe Province),S,Lu,LATIN CAPITAL LETTER S,3756,3,"2018,2020,2023",3486,238,32
yuw,Latn,yuw_Latn,Yau (Morobe Province),W,Lu,LATIN CAPITAL LETTER W,3231,3,"2018,2020,2023",2736,437,58
