iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
qvc,Latn,qvc_Latn,Cajamarca Quechua,a,Ll,LATIN SMALL LETTER A,124840,7,"2013,2018,2019,2020,2022,2023,2024",5772,4702,3584,29029,50749,7394,23610
qvc,Latn,qvc_Latn,Cajamarca Quechua, ,Zs,SPACE,68429,7,"2013,2018,2019,2020,2022,2023,2024",3625,2603,2092,16761,26859,4029,12460
qvc,Latn,qvc_Latn,Cajamarca Quechua,i,Ll,LATIN SMALL LETTER I,48285,7,"2013,2018,2019,2020,2022,2023,2024",2218,1753,1373,12146,19095,2787,8913
qvc,Latn,qvc_Latn,Cajamarca Quechua,n,Ll,LATIN SMALL LETTER N,46699,7,"2013,2018,2019,2020,2022,2023,2024",2207,1679,1291,11169,18873,2728,8752
qvc,Latn,qvc_Latn,Cajamarca Quechua,u,Ll,LATIN SMALL LETTER U,39093,7,"2013,2018,2019,2020,2022,2023,2024",2015,1293,1024,9569,15533,2369,7290
qvc,Latn,qvc_Latn,Cajamarca Quechua,h,Ll,LATIN SMALL LETTER H,31023,7,"2013,2018,2019,2020,2022,2023,2024",1422,1125,931,7460,11935,1963,6187
qvc,Latn,qvc_Latn,Cajamarca Quechua,y,Ll,LATIN SMALL LETTER Y,28831,7,"2013,2018,2019,2020,2022,2023,2024",1304,1109,839,6907,11575,1801,5296
qvc,Latn,qvc_Latn,Cajamarca Quechua,s,Ll,LATIN SMALL LETTER S,28191,7,"2013,2018,2019,2020,2022,2023,2024",1291,1001,758,7031,10926,1702,5482
qvc,Latn,qvc_Latn,Cajamarca Quechua,q,Ll,LATIN SMALL LETTER Q,27623,7,"2013,2018,2019,2020,2022,2023,2024",1221,1114,913,6678,11032,1556,5109
qvc,Latn,qvc_Latn,Cajamarca Quechua,k,Ll,LATIN SMALL LETTER K,23849,7,"2013,2018,2019,2020,2022,2023,2024",1096,756,600,6057,9295,1488,4557
qvc,Latn,qvc_Latn,Cajamarca Quechua,m,Ll,LATIN SMALL LETTER M,23051,7,"2013,2018,2019,2020,2022,2023,2024",1178,939,738,5413,9285,1313,4185
qvc,Latn,qvc_Latn,Cajamarca Quechua,p,Ll,LATIN SMALL LETTER P,22724,7,"2013,2018,2019,2020,2022,2023,2024",1050,867,677,5128,9248,1348,4406
qvc,Latn,qvc_Latn,Cajamarca Quechua,l,Ll,LATIN SMALL LETTER L,20453,7,"2013,2018,2019,2020,2022,2023,2024",761,729,557,4597,8656,1157,3996
qvc,Latn,qvc_Latn,Cajamarca Quechua,r,Ll,LATIN SMALL LETTER R,19731,7,"2013,2018,2019,2020,2022,2023,2024",1126,734,515,4532,8520,962,3342
qvc,Latn,qvc_Latn,Cajamarca Quechua,t,Ll,LATIN SMALL LETTER T,16911,7,"2013,2018,2019,2020,2022,2023,2024",906,594,431,4238,6603,1057,3082
