iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2020_frequency
tnr,Latn,tnr_Latn,Ménik, ,Zs,SPACE,1241,2,"2017,2020",500,741
tnr,Latn,tnr_Latn,Ménik,a,Ll,LATIN SMALL LETTER A,795,2,"2017,2020",307,488
tnr,Latn,tnr_Latn,Ménik,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,373,2,"2017,2020",139,234
tnr,Latn,tnr_Latn,Ménik,m,Ll,LATIN SMALL LETTER M,364,2,"2017,2020",149,215
tnr,Latn,tnr_Latn,Ménik,e,Ll,LATIN SMALL LETTER E,351,2,"2017,2020",200,151
tnr,Latn,tnr_Latn,Ménik,o,Ll,LATIN SMALL LETTER O,347,2,"2017,2020",153,194
tnr,Latn,tnr_Latn,Ménik,r,Ll,LATIN SMALL LETTER R,338,2,"2017,2020",118,220
tnr,Latn,tnr_Latn,Ménik,k,Ll,LATIN SMALL LETTER K,289,2,"2017,2020",135,154
tnr,Latn,tnr_Latn,Ménik,n,Ll,LATIN SMALL LETTER N,268,2,"2017,2020",101,167
tnr,Latn,tnr_Latn,Ménik,i,Ll,LATIN SMALL LETTER I,212,2,"2017,2020",83,129
tnr,Latn,tnr_Latn,Ménik,l,Ll,LATIN SMALL LETTER L,208,2,"2017,2020",68,140
tnr,Latn,tnr_Latn,Ménik,ŋ,Ll,LATIN SMALL LETTER ENG,176,2,"2017,2020",88,88
tnr,Latn,tnr_Latn,Ménik,u,Ll,LATIN SMALL LETTER U,171,2,"2017,2020",118,53
tnr,Latn,tnr_Latn,Ménik,g,Ll,LATIN SMALL LETTER G,170,2,"2017,2020",89,81
tnr,Latn,tnr_Latn,Ménik,.,Po,FULL STOP,133,2,"2017,2020",39,94
tnr,Latn,tnr_Latn,Ménik,s,Ll,LATIN SMALL LETTER S,105,2,"2017,2020",20,85
tnr,Latn,tnr_Latn,Ménik,y,Ll,LATIN SMALL LETTER Y,100,2,"2017,2020",37,63
tnr,Latn,tnr_Latn,Ménik,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,92,1,2020,0,92
tnr,Latn,tnr_Latn,Ménik,t,Ll,LATIN SMALL LETTER T,89,2,"2017,2020",40,49
tnr,Latn,tnr_Latn,Ménik,w,Ll,LATIN SMALL LETTER W,80,2,"2017,2020",48,32
tnr,Latn,tnr_Latn,Ménik,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,77,1,2020,0,77
tnr,Latn,tnr_Latn,Ménik,Б,Lu,CYRILLIC CAPITAL LETTER BE,74,1,2017,74,0
tnr,Latn,tnr_Latn,Ménik,é,Ll,LATIN SMALL LETTER E WITH ACUTE,72,2,"2017,2020",4,68
tnr,Latn,tnr_Latn,Ménik,b,Ll,LATIN SMALL LETTER B,69,2,"2017,2020",20,49
tnr,Latn,tnr_Latn,Ménik,h,Ll,LATIN SMALL LETTER H,60,2,"2017,2020",20,40
tnr,Latn,tnr_Latn,Ménik,Ŝ,Lu,LATIN CAPITAL LETTER S WITH CIRCUMFLEX,58,2,"2017,2020",5,53
tnr,Latn,tnr_Latn,Ménik,d,Ll,LATIN SMALL LETTER D,57,2,"2017,2020",22,35
tnr,Latn,tnr_Latn,Ménik,A,Lu,LATIN CAPITAL LETTER A,56,2,"2017,2020",14,42
tnr,Latn,tnr_Latn,Ménik,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,51,1,2020,0,51
tnr,Latn,tnr_Latn,Ménik,",",Po,COMMA,49,2,"2017,2020",33,16
tnr,Latn,tnr_Latn,Ménik,ŝ,Ll,LATIN SMALL LETTER S WITH CIRCUMFLEX,49,2,"2017,2020",25,24
tnr,Latn,tnr_Latn,Ménik,f,Ll,LATIN SMALL LETTER F,49,2,"2017,2020",10,39
tnr,Latn,tnr_Latn,Ménik,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,45,2,"2017,2020",18,27
tnr,Latn,tnr_Latn,Ménik,c,Ll,LATIN SMALL LETTER C,41,2,"2017,2020",28,13
tnr,Latn,tnr_Latn,Ménik,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,38,1,2020,0,38
tnr,Latn,tnr_Latn,Ménik,j,Ll,LATIN SMALL LETTER J,37,2,"2017,2020",22,15
tnr,Latn,tnr_Latn,Ménik,ŷ,Ll,LATIN SMALL LETTER Y WITH CIRCUMFLEX,29,1,2017,29,0
tnr,Latn,tnr_Latn,Ménik,p,Ll,LATIN SMALL LETTER P,25,2,"2017,2020",10,15
tnr,Latn,tnr_Latn,Ménik,M,Lu,LATIN CAPITAL LETTER M,22,2,"2017,2020",1,21
tnr,Latn,tnr_Latn,Ménik,K,Lu,LATIN CAPITAL LETTER K,22,2,"2017,2020",11,11
tnr,Latn,tnr_Latn,Ménik,đ,Ll,LATIN SMALL LETTER D WITH STROKE,20,1,2017,20,0
tnr,Latn,tnr_Latn,Ménik,U,Lu,LATIN CAPITAL LETTER U,19,2,"2017,2020",1,18
tnr,Latn,tnr_Latn,Ménik,G,Lu,LATIN CAPITAL LETTER G,17,2,"2017,2020",3,14
