iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
nnw,Latn,nnw_Latn,Southern Nuni, ,Zs,SPACE,71046,6,"2013,2014,2020,2021,2022,2023",3390,747,1025,38798,26211,875
nnw,Latn,nnw_Latn,Southern Nuni,ə,Ll,LATIN SMALL LETTER SCHWA,26274,6,"2013,2014,2020,2021,2022,2023",1111,250,388,14615,9592,318
nnw,Latn,nnw_Latn,Southern Nuni,n,Ll,LATIN SMALL LETTER N,19997,6,"2013,2014,2020,2021,2022,2023",865,202,271,11042,7326,291
nnw,Latn,nnw_Latn,Southern Nuni,a,Ll,LATIN SMALL LETTER A,16233,5,"2013,2020,2021,2022,2023",11,0,320,8642,6974,286
nnw,Latn,nnw_Latn,Southern Nuni,ɩ,Ll,LATIN SMALL LETTER IOTA,13884,6,"2013,2014,2020,2021,2022,2023",681,147,202,7946,4669,239
nnw,Latn,nnw_Latn,Southern Nuni,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,13150,6,"2013,2014,2020,2021,2022,2023",698,155,209,7491,4437,160
nnw,Latn,nnw_Latn,Southern Nuni,t,Ll,LATIN SMALL LETTER T,9874,6,"2013,2014,2020,2021,2022,2023",448,110,154,5399,3676,87
nnw,Latn,nnw_Latn,Southern Nuni,w,Ll,LATIN SMALL LETTER W,8932,6,"2013,2014,2020,2021,2022,2023",467,123,172,4748,3292,130
nnw,Latn,nnw_Latn,Southern Nuni,",",Po,COMMA,8030,6,"2013,2014,2020,2021,2022,2023",391,76,102,4386,3007,68
nnw,Latn,nnw_Latn,Southern Nuni,b,Ll,LATIN SMALL LETTER B,6345,6,"2013,2014,2020,2021,2022,2023",286,79,124,2966,2794,96
nnw,Latn,nnw_Latn,Southern Nuni,̀,Mn,COMBINING GRAVE ACCENT,6082,6,"2013,2014,2020,2021,2022,2023",554,101,89,3154,2139,45
nnw,Latn,nnw_Latn,Southern Nuni,y,Ll,LATIN SMALL LETTER Y,5689,6,"2013,2014,2020,2021,2022,2023",238,43,69,3251,1991,97
nnw,Latn,nnw_Latn,Southern Nuni,i,Ll,LATIN SMALL LETTER I,5597,6,"2013,2014,2020,2021,2022,2023",238,78,121,2905,2202,53
nnw,Latn,nnw_Latn,Southern Nuni,á,Ll,LATIN SMALL LETTER A WITH ACUTE,5368,4,"2020,2021,2022,2023",0,0,79,3189,2044,56
nnw,Latn,nnw_Latn,Southern Nuni,d,Ll,LATIN SMALL LETTER D,5160,6,"2013,2014,2020,2021,2022,2023",228,58,79,2722,1994,79
nnw,Latn,nnw_Latn,Southern Nuni,à,Ll,LATIN SMALL LETTER A WITH GRAVE,5096,4,"2020,2021,2022,2023",0,0,48,2990,2006,52
nnw,Latn,nnw_Latn,Southern Nuni,l,Ll,LATIN SMALL LETTER L,4552,6,"2013,2014,2020,2021,2022,2023",287,63,78,2292,1764,68
nnw,Latn,nnw_Latn,Southern Nuni,m,Ll,LATIN SMALL LETTER M,4397,6,"2013,2014,2020,2021,2022,2023",218,43,55,2440,1595,46
nnw,Latn,nnw_Latn,Southern Nuni,s,Ll,LATIN SMALL LETTER S,4350,6,"2013,2014,2020,2021,2022,2023",186,57,77,2536,1440,54
nnw,Latn,nnw_Latn,Southern Nuni,r,Ll,LATIN SMALL LETTER R,4332,6,"2013,2014,2020,2021,2022,2023",246,46,65,2275,1620,80
nnw,Latn,nnw_Latn,Southern Nuni,k,Ll,LATIN SMALL LETTER K,4208,6,"2013,2014,2020,2021,2022,2023",209,42,56,2326,1510,65
nnw,Latn,nnw_Latn,Southern Nuni,.,Po,FULL STOP,4131,6,"2013,2014,2020,2021,2022,2023",205,39,59,2290,1488,50
nnw,Latn,nnw_Latn,Southern Nuni,u,Ll,LATIN SMALL LETTER U,3742,6,"2013,2014,2020,2021,2022,2023",189,45,56,2090,1297,65
nnw,Latn,nnw_Latn,Southern Nuni,́,Mn,COMBINING ACUTE ACCENT,3581,6,"2013,2014,2020,2021,2022,2023",393,95,48,2024,991,30
nnw,Latn,nnw_Latn,Southern Nuni,o,Ll,LATIN SMALL LETTER O,3240,6,"2013,2014,2020,2021,2022,2023",144,36,48,1624,1349,39
nnw,Latn,nnw_Latn,Southern Nuni,p,Ll,LATIN SMALL LETTER P,3150,6,"2013,2014,2020,2021,2022,2023",122,31,44,1934,984,35
nnw,Latn,nnw_Latn,Southern Nuni,z,Ll,LATIN SMALL LETTER Z,2284,6,"2013,2014,2020,2021,2022,2023",143,35,53,1232,792,29
nnw,Latn,nnw_Latn,Southern Nuni,g,Ll,LATIN SMALL LETTER G,2270,5,"2013,2020,2021,2022,2023",1,0,30,1342,866,31
nnw,Latn,nnw_Latn,Southern Nuni,Y,Lu,LATIN CAPITAL LETTER Y,2018,6,"2013,2014,2020,2021,2022,2023",107,22,31,1219,603,36
nnw,Latn,nnw_Latn,Southern Nuni,ɑ,Ll,LATIN SMALL LETTER ALPHA,1660,2,"2013,2014",1338,322,0,0,0,0
nnw,Latn,nnw_Latn,Southern Nuni,ɛ,Ll,LATIN SMALL LETTER OPEN E,1643,6,"2013,2014,2020,2021,2022,2023",85,28,36,825,653,16
nnw,Latn,nnw_Latn,Southern Nuni,c,Ll,LATIN SMALL LETTER C,1625,6,"2013,2014,2020,2021,2022,2023",81,24,33,865,605,17
nnw,Latn,nnw_Latn,Southern Nuni,e,Ll,LATIN SMALL LETTER E,1617,6,"2013,2014,2020,2021,2022,2023",120,17,31,910,525,14
nnw,Latn,nnw_Latn,Southern Nuni,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,1474,6,"2013,2014,2020,2021,2022,2023",93,24,30,865,437,25
nnw,Latn,nnw_Latn,Southern Nuni,ŋ,Ll,LATIN SMALL LETTER ENG,1470,6,"2013,2014,2020,2021,2022,2023",53,13,22,850,504,28
nnw,Latn,nnw_Latn,Southern Nuni,K,Lu,LATIN CAPITAL LETTER K,1338,6,"2013,2014,2020,2021,2022,2023",32,7,10,895,384,10
nnw,Latn,nnw_Latn,Southern Nuni,Z,Lu,LATIN CAPITAL LETTER Z,1209,6,"2013,2014,2020,2021,2022,2023",87,20,38,683,372,9
nnw,Latn,nnw_Latn,Southern Nuni,j,Ll,LATIN SMALL LETTER J,1138,6,"2013,2014,2020,2021,2022,2023",57,11,20,604,428,18
nnw,Latn,nnw_Latn,Southern Nuni,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1128,6,"2013,2014,2020,2021,2022,2023",49,9,11,583,445,31
nnw,Latn,nnw_Latn,Southern Nuni,1,Nd,DIGIT ONE,1127,6,"2013,2014,2020,2021,2022,2023",55,13,13,510,534,2
nnw,Latn,nnw_Latn,Southern Nuni,-,Pd,HYPHEN-MINUS,1106,6,"2013,2014,2020,2021,2022,2023",32,5,18,592,450,9
nnw,Latn,nnw_Latn,Southern Nuni,f,Ll,LATIN SMALL LETTER F,951,6,"2013,2014,2020,2021,2022,2023",60,9,20,414,441,7
nnw,Latn,nnw_Latn,Southern Nuni,*,Po,ASTERISK,826,3,"2020,2021,2022",0,0,30,479,317,0
nnw,Latn,nnw_Latn,Southern Nuni,ń,Ll,LATIN SMALL LETTER N WITH ACUTE,768,6,"2013,2014,2020,2021,2022,2023",38,8,9,404,306,3
nnw,Latn,nnw_Latn,Southern Nuni,2,Nd,DIGIT TWO,741,6,"2013,2014,2020,2021,2022,2023",38,8,12,289,393,1
nnw,Latn,nnw_Latn,Southern Nuni,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,721,6,"2013,2014,2020,2021,2022,2023",39,5,6,411,249,11
nnw,Latn,nnw_Latn,Southern Nuni,v,Ll,LATIN SMALL LETTER V,709,6,"2013,2014,2020,2021,2022,2023",37,13,17,261,373,8
nnw,Latn,nnw_Latn,Southern Nuni,B,Lu,LATIN CAPITAL LETTER B,565,6,"2013,2014,2020,2021,2022,2023",41,15,17,229,247,16
nnw,Latn,nnw_Latn,Southern Nuni,Ʋ,Lu,LATIN CAPITAL LETTER V WITH HOOK,517,6,"2013,2014,2020,2021,2022,2023",21,5,11,302,169,9
nnw,Latn,nnw_Latn,Southern Nuni,P,Lu,LATIN CAPITAL LETTER P,505,6,"2013,2014,2020,2021,2022,2023",9,1,1,210,277,7
nnw,Latn,nnw_Latn,Southern Nuni,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,487,5,"2013,2020,2021,2022,2023",50,0,4,332,97,4
nnw,Latn,nnw_Latn,Southern Nuni,3,Nd,DIGIT THREE,437,6,"2013,2014,2020,2021,2022,2023",30,3,5,168,230,1
nnw,Latn,nnw_Latn,Southern Nuni,T,Lu,LATIN CAPITAL LETTER T,428,5,"2013,2014,2020,2021,2022",15,3,4,240,166,0
nnw,Latn,nnw_Latn,Southern Nuni,N,Lu,LATIN CAPITAL LETTER N,401,6,"2013,2014,2020,2021,2022,2023",29,3,3,201,138,27
nnw,Latn,nnw_Latn,Southern Nuni,:,Po,COLON,389,6,"2013,2014,2020,2021,2022,2023",46,9,9,160,161,4
nnw,Latn,nnw_Latn,Southern Nuni,S,Lu,LATIN CAPITAL LETTER S,362,5,"2013,2020,2021,2022,2023",19,0,2,183,153,5
nnw,Latn,nnw_Latn,Southern Nuni,M,Lu,LATIN CAPITAL LETTER M,355,6,"2013,2014,2020,2021,2022,2023",20,7,13,162,152,1
nnw,Latn,nnw_Latn,Southern Nuni,4,Nd,DIGIT FOUR,333,6,"2013,2014,2020,2021,2022,2023",23,2,3,135,168,2
nnw,Latn,nnw_Latn,Southern Nuni,À,Lu,LATIN CAPITAL LETTER A WITH GRAVE,307,4,"2020,2021,2022,2023",0,0,1,201,104,1
nnw,Latn,nnw_Latn,Southern Nuni,5,Nd,DIGIT FIVE,271,6,"2013,2014,2020,2021,2022,2023",12,2,2,117,136,2
nnw,Latn,nnw_Latn,Southern Nuni,L,Lu,LATIN CAPITAL LETTER L,260,6,"2013,2014,2020,2021,2022,2023",20,1,8,166,54,11
nnw,Latn,nnw_Latn,Southern Nuni,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,240,6,"2013,2014,2020,2021,2022,2023",15,2,2,164,53,4
nnw,Latn,nnw_Latn,Southern Nuni,7,Nd,DIGIT SEVEN,225,5,"2013,2014,2020,2021,2022",11,2,2,100,110,0
nnw,Latn,nnw_Latn,Southern Nuni,6,Nd,DIGIT SIX,224,6,"2013,2014,2020,2021,2022,2023",11,2,2,103,105,1
nnw,Latn,nnw_Latn,Southern Nuni,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,219,4,"2020,2021,2022,2023",0,0,8,98,112,1
nnw,Latn,nnw_Latn,Southern Nuni,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,219,4,"2020,2021,2022,2023",0,0,8,98,112,1
nnw,Latn,nnw_Latn,Southern Nuni,0,Nd,DIGIT ZERO,217,6,"2013,2014,2020,2021,2022,2023",9,2,3,86,107,10
nnw,Latn,nnw_Latn,Southern Nuni,8,Nd,DIGIT EIGHT,203,5,"2013,2014,2020,2021,2022",13,2,3,87,98,0
nnw,Latn,nnw_Latn,Southern Nuni,A,Lu,LATIN CAPITAL LETTER A,200,6,"2013,2014,2020,2021,2022,2023",37,2,1,41,112,7
nnw,Latn,nnw_Latn,Southern Nuni,9,Nd,DIGIT NINE,198,5,"2013,2014,2020,2021,2022",12,2,3,87,94,0
nnw,Latn,nnw_Latn,Southern Nuni,E,Lu,LATIN CAPITAL LETTER E,183,6,"2013,2014,2020,2021,2022,2023",16,14,17,43,90,3
nnw,Latn,nnw_Latn,Southern Nuni,D,Lu,LATIN CAPITAL LETTER D,145,5,"2013,2020,2021,2022,2023",14,0,1,67,61,2
nnw,Latn,nnw_Latn,Southern Nuni,F,Lu,LATIN CAPITAL LETTER F,119,6,"2013,2014,2020,2021,2022,2023",5,1,1,34,76,2
nnw,Latn,nnw_Latn,Southern Nuni,ɔ,Ll,LATIN SMALL LETTER OPEN O,112,6,"2013,2014,2020,2021,2022,2023",8,4,4,36,50,10
nnw,Latn,nnw_Latn,Southern Nuni,ɡ,Ll,LATIN SMALL LETTER SCRIPT G,102,2,"2013,2014",84,18,0,0,0,0
nnw,Latn,nnw_Latn,Southern Nuni,;,Po,SEMICOLON,87,2,"2021,2022",0,0,0,8,79,0
nnw,Latn,nnw_Latn,Southern Nuni,!,Po,EXCLAMATION MARK,81,4,"2013,2021,2022,2023",10,0,0,36,34,1
nnw,Latn,nnw_Latn,Southern Nuni,‹,Pi,SINGLE LEFT-POINTING ANGLE QUOTATION MARK,80,3,"2020,2021,2022",0,0,4,33,43,0
nnw,Latn,nnw_Latn,Southern Nuni,›,Pf,SINGLE RIGHT-POINTING ANGLE QUOTATION MARK,80,3,"2020,2021,2022",0,0,4,33,43,0
nnw,Latn,nnw_Latn,Southern Nuni,R,Lu,LATIN CAPITAL LETTER R,79,5,"2013,2014,2020,2021,2022",7,2,2,24,44,0
nnw,Latn,nnw_Latn,Southern Nuni,G,Lu,LATIN CAPITAL LETTER G,79,6,"2013,2014,2020,2021,2022,2023",2,1,1,35,35,5
nnw,Latn,nnw_Latn,Southern Nuni,?,Po,QUESTION MARK,77,6,"2013,2014,2020,2021,2022,2023",8,1,1,26,40,1
nnw,Latn,nnw_Latn,Southern Nuni,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,70,5,"2014,2020,2021,2022,2023",0,1,1,37,30,1
nnw,Latn,nnw_Latn,Southern Nuni,(,Ps,LEFT PARENTHESIS,68,5,"2013,2020,2021,2022,2023",1,0,2,11,53,1
nnw,Latn,nnw_Latn,Southern Nuni,),Pe,RIGHT PARENTHESIS,68,5,"2013,2020,2021,2022,2023",1,0,2,11,53,1
