iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency
kss,Latn,kss_Latn,Southern Kisi, ,Zs,SPACE,188374,6,"2013,2014,2018,2019,2020,2021",339,2833,5663,116225,1105,62209
kss,Latn,kss_Latn,Southern Kisi,a,Ll,LATIN SMALL LETTER A,110531,6,"2013,2014,2018,2019,2020,2021",97,850,3528,69175,621,36260
kss,Latn,kss_Latn,Southern Kisi,i,Ll,LATIN SMALL LETTER I,54329,6,"2013,2014,2018,2019,2020,2021",72,552,1428,33843,327,18107
kss,Latn,kss_Latn,Southern Kisi,o,Ll,LATIN SMALL LETTER O,53402,6,"2013,2014,2018,2019,2020,2021",85,585,1635,33079,325,17693
kss,Latn,kss_Latn,Southern Kisi,n,Ll,LATIN SMALL LETTER N,50556,6,"2013,2014,2018,2019,2020,2021",89,797,1599,31068,298,16705
kss,Latn,kss_Latn,Southern Kisi,ɛ,Ll,LATIN SMALL LETTER OPEN E,44004,6,"2013,2014,2018,2019,2020,2021",68,535,1477,27398,215,14311
kss,Latn,kss_Latn,Southern Kisi,l,Ll,LATIN SMALL LETTER L,43400,6,"2013,2014,2018,2019,2020,2021",80,543,1206,26989,274,14308
kss,Latn,kss_Latn,Southern Kisi,ŋ,Ll,LATIN SMALL LETTER ENG,36750,6,"2013,2014,2018,2019,2020,2021",85,509,975,22962,234,11985
kss,Latn,kss_Latn,Southern Kisi,u,Ll,LATIN SMALL LETTER U,32576,6,"2013,2014,2018,2019,2020,2021",33,307,961,20345,174,10756
kss,Latn,kss_Latn,Southern Kisi,ɔ,Ll,LATIN SMALL LETTER OPEN O,31795,6,"2013,2014,2018,2019,2020,2021",35,447,858,19689,115,10651
kss,Latn,kss_Latn,Southern Kisi,e,Ll,LATIN SMALL LETTER E,28849,6,"2013,2014,2018,2019,2020,2021",68,266,884,18169,225,9237
kss,Latn,kss_Latn,Southern Kisi,d,Ll,LATIN SMALL LETTER D,27947,6,"2013,2014,2018,2019,2020,2021",58,473,791,17573,156,8896
kss,Latn,kss_Latn,Southern Kisi,m,Ll,LATIN SMALL LETTER M,24926,6,"2013,2014,2018,2019,2020,2021",38,372,753,15498,129,8136
kss,Latn,kss_Latn,Southern Kisi,h,Ll,LATIN SMALL LETTER H,21712,6,"2013,2014,2018,2019,2020,2021",45,384,783,13549,116,6835
kss,Latn,kss_Latn,Southern Kisi,y,Ll,LATIN SMALL LETTER Y,20257,6,"2013,2014,2018,2019,2020,2021",13,241,615,12362,111,6915
kss,Latn,kss_Latn,Southern Kisi,k,Ll,LATIN SMALL LETTER K,19742,6,"2013,2014,2018,2019,2020,2021",42,282,596,12205,111,6506
kss,Latn,kss_Latn,Southern Kisi,s,Ll,LATIN SMALL LETTER S,15680,6,"2013,2014,2018,2019,2020,2021",40,201,465,9753,116,5105
kss,Latn,kss_Latn,Southern Kisi,w,Ll,LATIN SMALL LETTER W,15361,6,"2013,2014,2018,2019,2020,2021",22,266,539,9524,62,4948
kss,Latn,kss_Latn,Southern Kisi,c,Ll,LATIN SMALL LETTER C,12239,6,"2013,2014,2018,2019,2020,2021",30,216,432,7485,78,3998
kss,Latn,kss_Latn,Southern Kisi,.,Po,FULL STOP,11574,6,"2013,2014,2018,2019,2020,2021",21,179,356,7110,71,3837
kss,Latn,kss_Latn,Southern Kisi,p,Ll,LATIN SMALL LETTER P,11350,6,"2013,2014,2018,2019,2020,2021",24,119,377,6992,88,3750
kss,Latn,kss_Latn,Southern Kisi,t,Ll,LATIN SMALL LETTER T,10837,6,"2013,2014,2018,2019,2020,2021",26,114,332,6662,115,3588
kss,Latn,kss_Latn,Southern Kisi,b,Ll,LATIN SMALL LETTER B,10434,6,"2013,2014,2018,2019,2020,2021",28,143,337,6433,64,3429
kss,Latn,kss_Latn,Southern Kisi,",",Po,COMMA,9372,6,"2013,2014,2018,2019,2020,2021",30,249,317,5736,77,2963
kss,Latn,kss_Latn,Southern Kisi,M,Lu,LATIN CAPITAL LETTER M,5657,6,"2013,2014,2018,2019,2020,2021",9,144,144,3716,30,1614
kss,Latn,kss_Latn,Southern Kisi,̍,Mn,COMBINING VERTICAL LINE ABOVE,4314,5,"2013,2014,2019,2020,2021",319,2808,0,875,238,74
kss,Latn,kss_Latn,Southern Kisi,C,Lu,LATIN CAPITAL LETTER C,3725,6,"2013,2014,2018,2019,2020,2021",7,95,118,2373,18,1114
kss,Latn,kss_Latn,Southern Kisi,1,Nd,DIGIT ONE,3401,6,"2013,2014,2018,2019,2020,2021",3,62,99,1996,26,1215
kss,Latn,kss_Latn,Southern Kisi,g,Ll,LATIN SMALL LETTER G,3329,6,"2013,2014,2018,2019,2020,2021",16,41,69,2058,34,1111
kss,Latn,kss_Latn,Southern Kisi,v,Ll,LATIN SMALL LETTER V,3252,6,"2013,2014,2018,2019,2020,2021",5,42,90,2113,50,952
kss,Latn,kss_Latn,Southern Kisi,N,Lu,LATIN CAPITAL LETTER N,3033,6,"2013,2014,2018,2019,2020,2021",2,32,62,1938,9,990
kss,Latn,kss_Latn,Southern Kisi,A,Lu,LATIN CAPITAL LETTER A,2931,6,"2013,2014,2018,2019,2020,2021",1,9,47,2028,6,840
kss,Latn,kss_Latn,Southern Kisi,f,Ll,LATIN SMALL LETTER F,2771,6,"2013,2014,2018,2019,2020,2021",7,44,57,1757,18,888
kss,Latn,kss_Latn,Southern Kisi,L,Lu,LATIN CAPITAL LETTER L,2597,6,"2013,2014,2018,2019,2020,2021",6,22,69,1646,16,838
kss,Latn,kss_Latn,Southern Kisi,K,Lu,LATIN CAPITAL LETTER K,2582,6,"2013,2014,2018,2019,2020,2021",5,37,65,1553,10,912
kss,Latn,kss_Latn,Southern Kisi,O,Lu,LATIN CAPITAL LETTER O,2179,6,"2013,2014,2018,2019,2020,2021",6,21,32,1450,9,661
kss,Latn,kss_Latn,Southern Kisi,:,Po,COLON,2161,6,"2013,2014,2018,2019,2020,2021",2,15,66,1351,15,712
kss,Latn,kss_Latn,Southern Kisi,I,Lu,LATIN CAPITAL LETTER I,2103,5,"2014,2018,2019,2020,2021",0,19,33,1332,6,713
kss,Latn,kss_Latn,Southern Kisi,?,Po,QUESTION MARK,2050,5,"2014,2018,2019,2020,2021",0,17,69,1379,1,584
kss,Latn,kss_Latn,Southern Kisi,2,Nd,DIGIT TWO,1849,5,"2014,2018,2019,2020,2021",0,35,54,1021,14,725
kss,Latn,kss_Latn,Southern Kisi,T,Lu,LATIN CAPITAL LETTER T,1734,6,"2013,2014,2018,2019,2020,2021",5,9,32,1093,8,587
kss,Latn,kss_Latn,Southern Kisi,B,Lu,LATIN CAPITAL LETTER B,1728,6,"2013,2014,2018,2019,2020,2021",5,9,51,1062,9,592
