iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tte,Latn,tte_Latn,Bwanabwana,a,Ll,LATIN SMALL LETTER A,330417,5,"2018,2020,2022,2023,2024",266780,9646,5444,45975,2572
tte,Latn,tte_Latn,Bwanabwana, ,Zs,SPACE,256173,5,"2018,2020,2022,2023,2024",210174,7008,3701,33556,1734
tte,Latn,tte_Latn,Bwanabwana,i,Ll,LATIN SMALL LETTER I,180334,5,"2018,2020,2022,2023,2024",146233,5126,2919,24753,1303
tte,Latn,tte_Latn,Bwanabwana,o,Ll,LATIN SMALL LETTER O,111290,5,"2018,2020,2022,2023,2024",90667,3164,1615,15061,783
tte,Latn,tte_Latn,Bwanabwana,n,Ll,LATIN SMALL LETTER N,105944,5,"2018,2020,2022,2023,2024",86269,2711,1585,14628,751
tte,Latn,tte_Latn,Bwanabwana,e,Ll,LATIN SMALL LETTER E,103157,5,"2018,2020,2022,2023,2024",85755,2654,1418,12592,738
tte,Latn,tte_Latn,Bwanabwana,l,Ll,LATIN SMALL LETTER L,94261,5,"2018,2020,2022,2023,2024",75962,2956,1525,13081,737
tte,Latn,tte_Latn,Bwanabwana,k,Ll,LATIN SMALL LETTER K,68413,5,"2018,2020,2022,2023,2024",54484,2099,1034,10277,519
tte,Latn,tte_Latn,Bwanabwana,u,Ll,LATIN SMALL LETTER U,68351,5,"2018,2020,2022,2023,2024",55752,2003,1135,9000,461
tte,Latn,tte_Latn,Bwanabwana,w,Ll,LATIN SMALL LETTER W,62580,5,"2018,2020,2022,2023,2024",51279,1696,1059,8058,488
tte,Latn,tte_Latn,Bwanabwana,y,Ll,LATIN SMALL LETTER Y,62350,5,"2018,2020,2022,2023,2024",50303,1937,1127,8489,494
tte,Latn,tte_Latn,Bwanabwana,m,Ll,LATIN SMALL LETTER M,61907,5,"2018,2020,2022,2023,2024",50501,1565,985,8361,495
tte,Latn,tte_Latn,Bwanabwana,s,Ll,LATIN SMALL LETTER S,61298,5,"2018,2020,2022,2023,2024",51892,1427,901,6714,364
tte,Latn,tte_Latn,Bwanabwana,t,Ll,LATIN SMALL LETTER T,48061,5,"2018,2020,2022,2023,2024",40205,1393,715,5471,277
tte,Latn,tte_Latn,Bwanabwana,b,Ll,LATIN SMALL LETTER B,45661,5,"2018,2020,2022,2023,2024",36458,1343,633,6872,355
tte,Latn,tte_Latn,Bwanabwana,g,Ll,LATIN SMALL LETTER G,30522,5,"2018,2020,2022,2023,2024",25183,721,530,3935,153
tte,Latn,tte_Latn,Bwanabwana,d,Ll,LATIN SMALL LETTER D,17075,5,"2018,2020,2022,2023,2024",14532,397,278,1741,127
tte,Latn,tte_Latn,Bwanabwana,.,Po,FULL STOP,16441,5,"2018,2020,2022,2023,2024",13467,434,235,2192,113
tte,Latn,tte_Latn,Bwanabwana,p,Ll,LATIN SMALL LETTER P,13040,5,"2018,2020,2022,2023,2024",10706,331,186,1739,78
tte,Latn,tte_Latn,Bwanabwana,",",Po,COMMA,12952,5,"2018,2020,2022,2023,2024",10917,305,185,1465,80
tte,Latn,tte_Latn,Bwanabwana,Y,Lu,LATIN CAPITAL LETTER Y,10791,5,"2018,2020,2022,2023,2024",8751,366,181,1409,84
tte,Latn,tte_Latn,Bwanabwana,r,Ll,LATIN SMALL LETTER R,9839,2,"2018,2020",9825,14,0,0,0
tte,Latn,tte_Latn,Bwanabwana,h,Ll,LATIN SMALL LETTER H,6849,2,"2018,2020",6842,7,0,0,0
tte,Latn,tte_Latn,Bwanabwana,T,Lu,LATIN CAPITAL LETTER T,6356,5,"2018,2020,2022,2023,2024",5828,154,57,305,12
tte,Latn,tte_Latn,Bwanabwana,-,Pd,HYPHEN-MINUS,6182,5,"2018,2020,2022,2023,2024",4960,196,127,852,47
tte,Latn,tte_Latn,Bwanabwana,K,Lu,LATIN CAPITAL LETTER K,5920,5,"2018,2020,2022,2023,2024",4806,177,82,789,66
tte,Latn,tte_Latn,Bwanabwana,1,Nd,DIGIT ONE,5561,5,"2018,2020,2022,2023,2024",4481,182,72,782,44
tte,Latn,tte_Latn,Bwanabwana,S,Lu,LATIN CAPITAL LETTER S,4429,5,"2018,2020,2022,2023,2024",3909,52,30,431,7
tte,Latn,tte_Latn,Bwanabwana,N,Lu,LATIN CAPITAL LETTER N,4427,5,"2018,2020,2022,2023,2024",3723,101,49,531,23
tte,Latn,tte_Latn,Bwanabwana,v,Ll,LATIN SMALL LETTER V,3759,5,"2018,2020,2022,2023,2024",3119,57,36,534,13
tte,Latn,tte_Latn,Bwanabwana,2,Nd,DIGIT TWO,3404,5,"2018,2020,2022,2023,2024",2708,91,37,544,24
tte,Latn,tte_Latn,Bwanabwana,c,Ll,LATIN SMALL LETTER C,2816,3,"2018,2020,2023",2809,6,0,1,0
tte,Latn,tte_Latn,Bwanabwana,E,Lu,LATIN CAPITAL LETTER E,2756,5,"2018,2020,2022,2023,2024",2592,32,3,122,7
tte,Latn,tte_Latn,Bwanabwana,V,Lu,LATIN CAPITAL LETTER V,2673,3,"2018,2020,2023",2668,3,0,2,0
tte,Latn,tte_Latn,Bwanabwana,“,Pi,LEFT DOUBLE QUOTATION MARK,2292,5,"2018,2020,2022,2023,2024",1793,31,18,440,10
tte,Latn,tte_Latn,Bwanabwana,”,Pf,RIGHT DOUBLE QUOTATION MARK,2291,5,"2018,2020,2022,2023,2024",1792,31,18,440,10
tte,Latn,tte_Latn,Bwanabwana,3,Nd,DIGIT THREE,2139,5,"2018,2020,2022,2023,2024",1718,55,23,334,9
tte,Latn,tte_Latn,Bwanabwana,I,Lu,LATIN CAPITAL LETTER I,2103,5,"2018,2020,2022,2023,2024",1618,25,15,432,13
tte,Latn,tte_Latn,Bwanabwana,f,Ll,LATIN SMALL LETTER F,2032,3,"2018,2020,2023",2025,6,0,1,0
tte,Latn,tte_Latn,Bwanabwana,G,Lu,LATIN CAPITAL LETTER G,1989,5,"2018,2020,2022,2023,2024",1811,42,25,108,3
tte,Latn,tte_Latn,Bwanabwana,B,Lu,LATIN CAPITAL LETTER B,1952,5,"2018,2020,2022,2023,2024",1612,77,21,231,11
tte,Latn,tte_Latn,Bwanabwana,P,Lu,LATIN CAPITAL LETTER P,1911,5,"2018,2020,2022,2023,2024",1727,85,28,59,12
tte,Latn,tte_Latn,Bwanabwana,M,Lu,LATIN CAPITAL LETTER M,1747,5,"2018,2020,2022,2023,2024",1391,51,22,279,4
tte,Latn,tte_Latn,Bwanabwana,4,Nd,DIGIT FOUR,1583,5,"2018,2020,2022,2023,2024",1286,37,12,240,8
tte,Latn,tte_Latn,Bwanabwana,A,Lu,LATIN CAPITAL LETTER A,1442,5,"2018,2020,2022,2023,2024",828,44,10,555,5
tte,Latn,tte_Latn,Bwanabwana,',Po,APOSTROPHE,1366,1,2018,1366,0,0,0,0
tte,Latn,tte_Latn,Bwanabwana,5,Nd,DIGIT FIVE,1227,5,"2018,2020,2022,2023,2024",969,32,18,201,7
tte,Latn,tte_Latn,Bwanabwana,0,Nd,DIGIT ZERO,1219,5,"2018,2020,2022,2023,2024",985,36,10,180,8
tte,Latn,tte_Latn,Bwanabwana,8,Nd,DIGIT EIGHT,1189,5,"2018,2020,2022,2023,2024",988,31,12,150,8
tte,Latn,tte_Latn,Bwanabwana,H,Lu,LATIN CAPITAL LETTER H,1179,1,2018,1179,0,0,0,0
