iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
bkd,Latn,bkd_Latn,Binukid,a,Ll,LATIN SMALL LETTER A,71076,8,"2016,2018,2019,2020,2021,2022,2023,2024",484,3719,17433,21903,7138,1973,17198,1228
bkd,Latn,bkd_Latn,Binukid, ,Zs,SPACE,70834,8,"2016,2018,2019,2020,2021,2022,2023,2024",435,3944,17889,21385,6957,2016,16984,1224
bkd,Latn,bkd_Latn,Binukid,n,Ll,LATIN SMALL LETTER N,31238,8,"2016,2018,2019,2020,2021,2022,2023,2024",217,1535,7760,9624,2967,859,7814,462
bkd,Latn,bkd_Latn,Binukid,u,Ll,LATIN SMALL LETTER U,26558,8,"2016,2018,2019,2020,2021,2022,2023,2024",159,1418,6628,8283,2527,812,6272,459
bkd,Latn,bkd_Latn,Binukid,i,Ll,LATIN SMALL LETTER I,22085,8,"2016,2018,2019,2020,2021,2022,2023,2024",105,1340,6016,6164,2052,627,5371,410
bkd,Latn,bkd_Latn,Binukid,h,Ll,LATIN SMALL LETTER H,16261,8,"2016,2018,2019,2020,2021,2022,2023,2024",92,828,3958,5221,1443,427,4014,278
bkd,Latn,bkd_Latn,Binukid,g,Ll,LATIN SMALL LETTER G,15252,8,"2016,2018,2019,2020,2021,2022,2023,2024",117,761,3707,4655,1604,438,3684,286
bkd,Latn,bkd_Latn,Binukid,d,Ll,LATIN SMALL LETTER D,13818,8,"2016,2018,2019,2020,2021,2022,2023,2024",54,745,3591,4196,1396,383,3255,198
bkd,Latn,bkd_Latn,Binukid,s,Ll,LATIN SMALL LETTER S,12724,8,"2016,2018,2019,2020,2021,2022,2023,2024",42,719,3441,3655,1089,351,3125,302
bkd,Latn,bkd_Latn,Binukid,t,Ll,LATIN SMALL LETTER T,12483,8,"2016,2018,2019,2020,2021,2022,2023,2024",74,734,3268,3920,1156,324,2761,246
bkd,Latn,bkd_Latn,Binukid,m,Ll,LATIN SMALL LETTER M,10400,8,"2016,2018,2019,2020,2021,2022,2023,2024",68,590,2587,3105,1002,324,2544,180
bkd,Latn,bkd_Latn,Binukid,e,Ll,LATIN SMALL LETTER E,10309,8,"2016,2018,2019,2020,2021,2022,2023,2024",18,555,2642,3056,1045,268,2665,60
bkd,Latn,bkd_Latn,Binukid,k,Ll,LATIN SMALL LETTER K,9918,8,"2016,2018,2019,2020,2021,2022,2023,2024",53,526,2256,2802,1113,312,2732,124
bkd,Latn,bkd_Latn,Binukid,l,Ll,LATIN SMALL LETTER L,8935,8,"2016,2018,2019,2020,2021,2022,2023,2024",60,469,2210,2896,806,246,2069,179
