iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency
inb,Latn,inb_Latn,Inga,a,Ll,LATIN SMALL LETTER A,349322,6,"2013,2014,2016,2018,2019,2021",4454,788,724,302554,39956,846
inb,Latn,inb_Latn,Inga, ,Zs,SPACE,182101,6,"2013,2014,2016,2018,2019,2021",2613,430,430,156556,21521,551
inb,Latn,inb_Latn,Inga,i,Ll,LATIN SMALL LETTER I,174440,6,"2013,2014,2016,2018,2019,2021",2087,350,256,151447,19863,437
inb,Latn,inb_Latn,Inga,u,Ll,LATIN SMALL LETTER U,118350,6,"2013,2014,2016,2018,2019,2021",1471,263,202,102905,13248,261
inb,Latn,inb_Latn,Inga,k,Ll,LATIN SMALL LETTER K,114876,6,"2013,2014,2016,2018,2019,2021",1414,232,223,99522,13183,302
inb,Latn,inb_Latn,Inga,n,Ll,LATIN SMALL LETTER N,93429,6,"2013,2014,2016,2018,2019,2021",1198,164,114,81012,10625,316
inb,Latn,inb_Latn,Inga,s,Ll,LATIN SMALL LETTER S,75327,6,"2013,2014,2016,2018,2019,2021",924,170,183,65421,8421,208
inb,Latn,inb_Latn,Inga,m,Ll,LATIN SMALL LETTER M,58782,6,"2013,2014,2016,2018,2019,2021",780,140,107,50538,7081,136
inb,Latn,inb_Latn,Inga,p,Ll,LATIN SMALL LETTER P,58530,6,"2013,2014,2016,2018,2019,2021",755,148,77,50974,6449,127
inb,Latn,inb_Latn,Inga,r,Ll,LATIN SMALL LETTER R,51791,6,"2013,2014,2016,2018,2019,2021",677,141,111,45300,5460,102
inb,Latn,inb_Latn,Inga,t,Ll,LATIN SMALL LETTER T,46272,6,"2013,2014,2016,2018,2019,2021",610,133,161,39776,5448,144
inb,Latn,inb_Latn,Inga,l,Ll,LATIN SMALL LETTER L,41204,6,"2013,2014,2016,2018,2019,2021",466,118,48,35917,4507,148
inb,Latn,inb_Latn,Inga,h,Ll,LATIN SMALL LETTER H,40009,6,"2013,2014,2016,2018,2019,2021",517,68,32,34939,4346,107
inb,Latn,inb_Latn,Inga,g,Ll,LATIN SMALL LETTER G,38970,6,"2013,2014,2016,2018,2019,2021",491,99,57,34070,4141,112
inb,Latn,inb_Latn,Inga,c,Ll,LATIN SMALL LETTER C,33208,6,"2013,2014,2016,2018,2019,2021",425,44,22,28848,3716,153
inb,Latn,inb_Latn,Inga,",",Po,COMMA,26502,6,"2013,2014,2016,2018,2019,2021",349,64,74,23018,2953,44
inb,Latn,inb_Latn,Inga,.,Po,FULL STOP,19017,6,"2013,2014,2016,2018,2019,2021",247,49,46,16417,2240,18
inb,Latn,inb_Latn,Inga,w,Ll,LATIN SMALL LETTER W,18633,6,"2013,2014,2016,2018,2019,2021",288,75,102,16019,2120,29
inb,Latn,inb_Latn,Inga,d,Ll,LATIN SMALL LETTER D,15371,6,"2013,2014,2016,2018,2019,2021",198,53,35,13379,1588,118
inb,Latn,inb_Latn,Inga,C,Lu,LATIN CAPITAL LETTER C,8142,6,"2013,2014,2016,2018,2019,2021",104,25,10,7119,858,26
inb,Latn,inb_Latn,Inga,e,Ll,LATIN SMALL LETTER E,6516,6,"2013,2014,2016,2018,2019,2021",95,46,31,5543,686,115
inb,Latn,inb_Latn,Inga,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,5477,6,"2013,2014,2016,2018,2019,2021",57,20,8,4786,592,14
inb,Latn,inb_Latn,Inga,b,Ll,LATIN SMALL LETTER B,4976,6,"2013,2014,2016,2018,2019,2021",59,14,31,4404,450,18
inb,Latn,inb_Latn,Inga,:,Po,COLON,4857,6,"2013,2014,2016,2018,2019,2021",47,12,2,4247,548,1
