iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,a,Ll,LATIN SMALL LETTER A,392671,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",982,5164,321,5241,5011,3329,10615,179963,54624,116866,10555
qub,Latn,qub_Latn,Huallaga Huánuco Quechua, ,Zs,SPACE,207091,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",668,2984,195,2994,2894,1970,6134,94072,29223,60560,5397
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,n,Ll,LATIN SMALL LETTER N,163821,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",418,3125,128,2784,2074,1353,4548,74168,22424,48376,4423
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,i,Ll,LATIN SMALL LETTER I,132208,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",278,2058,96,1835,1816,1149,3813,59826,17900,40641,2796
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,c,Ll,LATIN SMALL LETTER C,124865,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",264,438,123,263,1540,748,3636,57999,17657,38692,3505
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,u,Ll,LATIN SMALL LETTER U,121376,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",267,1468,125,1499,1602,906,3218,55623,16235,37338,3095
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,r,Ll,LATIN SMALL LETTER R,82945,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",271,956,114,924,1054,589,2154,38232,11998,24165,2488
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,y,Ll,LATIN SMALL LETTER Y,76275,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",150,811,47,990,1033,713,2367,33962,11072,23307,1823
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,h,Ll,LATIN SMALL LETTER H,73223,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",121,668,82,654,937,540,2217,32749,10253,23361,1641
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,s,Ll,LATIN SMALL LETTER S,71026,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",174,1735,39,1315,1057,629,2067,31203,9463,21689,1655
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,p,Ll,LATIN SMALL LETTER P,70773,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",155,1388,41,1287,907,610,1934,31945,9408,21303,1795
qub,Latn,qub_Latn,Huallaga Huánuco Quechua,m,Ll,LATIN SMALL LETTER M,67262,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",164,858,44,781,852,622,1985,30192,9036,21254,1474
