iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
raw,Latn,raw_Latn,Rawang, ,Zs,SPACE,794898,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7213,401,994,3595,1529,13853,57237,606504,56359,42657,4556
raw,Latn,raw_Latn,Rawang,n,Ll,LATIN SMALL LETTER N,293261,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3208,179,406,1229,548,5543,18794,213855,26849,20457,2193
raw,Latn,raw_Latn,Rawang,h,Ll,LATIN SMALL LETTER H,158175,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2112,41,211,737,293,3082,7126,129004,8428,6480,661
raw,Latn,raw_Latn,Rawang,g,Ll,LATIN SMALL LETTER G,151370,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1712,105,241,619,321,2903,10629,102773,17225,13464,1378
raw,Latn,raw_Latn,Rawang,i,Ll,LATIN SMALL LETTER I,118042,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1803,88,185,558,250,2382,7363,93083,6633,5124,573
raw,Latn,raw_Latn,Rawang,s,Ll,LATIN SMALL LETTER S,99438,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",995,57,96,369,242,1379,5577,72227,10366,7295,835
raw,Latn,raw_Latn,Rawang,u,Ll,LATIN SMALL LETTER U,93293,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1350,45,127,556,174,1607,4532,79022,2944,2700,236
raw,Latn,raw_Latn,Rawang,e,Ll,LATIN SMALL LETTER E,88940,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1094,82,1,303,243,716,4826,65470,9161,6289,755
raw,Latn,raw_Latn,Rawang,d,Ll,LATIN SMALL LETTER D,88030,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1174,55,47,427,155,1012,4099,68605,6684,5327,445
raw,Latn,raw_Latn,Rawang,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,86222,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",931,3,92,374,179,844,3593,69312,6071,4377,446
raw,Latn,raw_Latn,Rawang,à,Ll,LATIN SMALL LETTER A WITH GRAVE,79863,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1251,6,87,360,127,1650,3912,61830,5440,4695,505
raw,Latn,raw_Latn,Rawang,z,Ll,LATIN SMALL LETTER Z,67111,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",922,15,86,389,142,1430,2805,56222,2705,2235,160
raw,Latn,raw_Latn,Rawang,y,Ll,LATIN SMALL LETTER Y,64398,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1111,39,110,357,125,1338,3298,51455,3234,3011,320
raw,Latn,raw_Latn,Rawang,",",Po,COMMA,63922,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",929,12,127,323,102,1985,1730,53451,2294,2742,227
raw,Latn,raw_Latn,Rawang,l,Ll,LATIN SMALL LETTER L,59212,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",516,51,58,205,155,976,4253,40634,6811,5084,469
raw,Latn,raw_Latn,Rawang,a,Ll,LATIN SMALL LETTER A,58166,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",286,143,57,157,245,432,5628,30774,11770,7793,881
raw,Latn,raw_Latn,Rawang,v,Ll,LATIN SMALL LETTER V,58030,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",216,177,0,0,234,524,7791,12459,19998,15043,1588
raw,Latn,raw_Latn,Rawang,m,Ll,LATIN SMALL LETTER M,55069,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",390,67,44,145,130,624,4024,34639,8173,6176,657
raw,Latn,raw_Latn,Rawang,ā,Ll,LATIN SMALL LETTER A WITH MACRON,53271,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",557,0,64,287,79,791,2172,47247,948,1057,69
raw,Latn,raw_Latn,Rawang,t,Ll,LATIN SMALL LETTER T,52205,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",386,43,28,196,135,639,4383,30043,9105,6463,784
raw,Latn,raw_Latn,Rawang,é,Ll,LATIN SMALL LETTER E WITH ACUTE,52203,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",629,1,0,291,92,861,1531,46228,1149,1302,119
raw,Latn,raw_Latn,Rawang,w,Ll,LATIN SMALL LETTER W,49922,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",486,49,37,253,133,663,3138,33834,6381,4462,486
raw,Latn,raw_Latn,Rawang,r,Ll,LATIN SMALL LETTER R,47476,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",388,78,22,158,149,566,3511,27559,8270,6107,668
raw,Latn,raw_Latn,Rawang,ǐ,Ll,LATIN SMALL LETTER I WITH CARON,44926,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",393,0,40,203,51,791,863,41630,386,549,20
raw,Latn,raw_Latn,Rawang,á,Ll,LATIN SMALL LETTER A WITH ACUTE,44193,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",585,4,97,279,97,970,2496,33656,3219,2510,280
raw,Latn,raw_Latn,Rawang,è,Ll,LATIN SMALL LETTER E WITH GRAVE,42294,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",434,3,0,140,89,786,2119,33237,2910,2363,213
raw,Latn,raw_Latn,Rawang,j,Ll,LATIN SMALL LETTER J,41387,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",560,13,97,217,78,599,1955,35304,1304,1178,82
raw,Latn,raw_Latn,Rawang,o,Ll,LATIN SMALL LETTER O,39027,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",510,49,58,213,85,640,3208,28586,3229,2169,280
raw,Latn,raw_Latn,Rawang,.,Po,FULL STOP,38453,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",389,41,0,180,82,123,1338,31324,2776,1955,245
raw,Latn,raw_Latn,Rawang,b,Ll,LATIN SMALL LETTER B,35685,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",434,22,38,206,59,615,2078,27592,2473,1923,245
raw,Latn,raw_Latn,Rawang,q,Ll,LATIN SMALL LETTER Q,35659,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",276,38,42,99,87,495,3047,20956,5795,4315,509
raw,Latn,raw_Latn,Rawang,í,Ll,LATIN SMALL LETTER I WITH ACUTE,35456,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",317,6,66,146,82,523,2391,24345,4135,3148,297
raw,Latn,raw_Latn,Rawang,ī,Ll,LATIN SMALL LETTER I WITH MACRON,33063,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",475,0,69,206,53,610,1267,29101,580,653,49
raw,Latn,raw_Latn,Rawang,ǒ,Ll,LATIN SMALL LETTER O WITH CARON,31825,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",439,0,20,169,44,451,634,29472,211,371,14
raw,Latn,raw_Latn,Rawang,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,31365,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",468,1,65,157,35,537,1450,26617,882,1087,66
raw,Latn,raw_Latn,Rawang,ǎ,Ll,LATIN SMALL LETTER A WITH CARON,29791,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",372,0,54,151,38,531,1403,26240,472,509,21
raw,Latn,raw_Latn,Rawang,c,Ll,LATIN SMALL LETTER C,27039,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",311,19,61,89,55,819,1974,19419,2427,1687,178
raw,Latn,raw_Latn,Rawang,x,Ll,LATIN SMALL LETTER X,26026,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",569,3,59,126,54,530,2087,21513,539,500,46
raw,Latn,raw_Latn,Rawang,ø,Ll,LATIN SMALL LETTER O WITH STROKE,25907,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",58,62,0,0,72,193,2803,6048,9137,6844,690
raw,Latn,raw_Latn,Rawang,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,24907,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",337,4,0,99,35,592,1590,17004,2778,2234,234
raw,Latn,raw_Latn,Rawang,ē,Ll,LATIN SMALL LETTER E WITH MACRON,23140,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",148,0,38,106,56,337,817,20908,384,322,24
raw,Latn,raw_Latn,Rawang,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,22478,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",225,4,36,101,37,749,1299,16577,2029,1282,139
raw,Latn,raw_Latn,Rawang,ō,Ll,LATIN SMALL LETTER O WITH MACRON,21871,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",270,0,28,158,35,418,773,19507,250,411,21
raw,Latn,raw_Latn,Rawang,Y,Lu,LATIN CAPITAL LETTER Y,21004,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",61,1,0,66,71,56,331,19778,374,254,12
raw,Latn,raw_Latn,Rawang,k,Ll,LATIN SMALL LETTER K,20662,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",225,26,18,29,51,457,2222,10086,3908,3236,404
raw,Latn,raw_Latn,Rawang,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,18548,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",144,1,0,134,14,197,1011,15136,1030,789,92
raw,Latn,raw_Latn,Rawang,p,Ll,LATIN SMALL LETTER P,15569,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",140,20,17,52,53,203,1774,7187,3367,2518,238
raw,Latn,raw_Latn,Rawang,1,Nd,DIGIT ONE,14217,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",52,4,1,42,34,76,958,10561,1502,864,123
raw,Latn,raw_Latn,Rawang,f,Ll,LATIN SMALL LETTER F,13364,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",171,1,34,60,27,248,613,11516,286,380,28
raw,Latn,raw_Latn,Rawang,ĕ,Ll,LATIN SMALL LETTER E WITH BREVE,12642,8,"2013,2017,2018,2019,2020,2021,2022,2023",6,0,0,49,26,5,72,12440,14,30,0
raw,Latn,raw_Latn,Rawang,ǔ,Ll,LATIN SMALL LETTER U WITH CARON,10950,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",198,0,31,74,11,202,495,9573,176,177,13
raw,Latn,raw_Latn,Rawang,ū,Ll,LATIN SMALL LETTER U WITH MACRON,10544,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",160,0,31,66,14,181,692,8945,202,232,21
raw,Latn,raw_Latn,Rawang,2,Nd,DIGIT TWO,8731,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",43,5,1,31,30,24,403,7176,637,318,63
raw,Latn,raw_Latn,Rawang,3,Nd,DIGIT THREE,6628,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",35,0,0,22,11,23,454,4886,725,410,62
raw,Latn,raw_Latn,Rawang,S,Lu,LATIN CAPITAL LETTER S,5821,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",57,10,0,53,11,33,331,3593,978,648,107
raw,Latn,raw_Latn,Rawang,̀,Mn,COMBINING GRAVE ACCENT,5121,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",41,4,0,0,4,62,338,329,1865,2345,133
raw,Latn,raw_Latn,Rawang,0,Nd,DIGIT ZERO,4747,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",17,3,0,8,32,29,607,2517,930,520,84
raw,Latn,raw_Latn,Rawang,M,Lu,LATIN CAPITAL LETTER M,4166,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",27,16,0,2,20,34,374,2551,665,421,56
raw,Latn,raw_Latn,Rawang,D,Lu,LATIN CAPITAL LETTER D,4165,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",69,8,0,12,10,21,169,3309,292,246,29
raw,Latn,raw_Latn,Rawang,9,Nd,DIGIT NINE,3959,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",12,0,0,11,5,21,434,2401,663,362,50
raw,Latn,raw_Latn,Rawang,6,Nd,DIGIT SIX,3879,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",15,0,0,10,5,24,334,2627,511,297,56
raw,Latn,raw_Latn,Rawang,5,Nd,DIGIT FIVE,3875,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",17,2,0,16,15,14,291,2832,418,234,36
raw,Latn,raw_Latn,Rawang,4,Nd,DIGIT FOUR,3778,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",24,4,0,20,8,9,137,3341,122,92,21
raw,Latn,raw_Latn,Rawang,N,Lu,LATIN CAPITAL LETTER N,3768,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",48,5,0,25,15,29,339,2729,325,239,14
raw,Latn,raw_Latn,Rawang,W,Lu,LATIN CAPITAL LETTER W,3386,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",53,3,0,19,4,16,160,2345,457,285,44
raw,Latn,raw_Latn,Rawang,。,Po,IDEOGRAPHIC FULL STOP,3039,8,"2016,2017,2019,2020,2021,2022,2023,2024",0,0,123,4,0,1025,226,284,594,655,128
raw,Latn,raw_Latn,Rawang,B,Lu,LATIN CAPITAL LETTER B,2990,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",27,0,0,33,6,12,143,2276,260,195,38
raw,Latn,raw_Latn,Rawang,:,Po,COLON,2940,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",37,3,0,5,22,91,765,540,735,632,110
raw,Latn,raw_Latn,Rawang,T,Lu,LATIN CAPITAL LETTER T,2680,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",35,3,0,8,7,4,110,2238,166,104,5
raw,Latn,raw_Latn,Rawang,Z,Lu,LATIN CAPITAL LETTER Z,2632,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",84,0,0,7,7,9,43,2390,36,55,1
raw,Latn,raw_Latn,Rawang,7,Nd,DIGIT SEVEN,2523,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",10,0,0,11,10,7,97,2186,111,82,9
raw,Latn,raw_Latn,Rawang,),Pe,RIGHT PARENTHESIS,2484,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",10,1,0,13,1,751,149,1097,270,173,19
raw,Latn,raw_Latn,Rawang,(,Ps,LEFT PARENTHESIS,2475,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",10,1,0,13,1,751,144,1094,269,173,19
raw,Latn,raw_Latn,Rawang,́,Mn,COMBINING ACUTE ACCENT,2474,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",13,3,0,0,2,38,307,287,661,1110,53
raw,Latn,raw_Latn,Rawang,8,Nd,DIGIT EIGHT,2407,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",14,1,0,10,2,8,79,2078,125,72,18
raw,Latn,raw_Latn,Rawang,J,Lu,LATIN CAPITAL LETTER J,2208,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",26,2,0,8,2,8,68,1813,186,87,8
raw,Latn,raw_Latn,Rawang,F,Lu,LATIN CAPITAL LETTER F,2027,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",9,0,0,3,4,11,154,1306,327,184,29
raw,Latn,raw_Latn,Rawang,ǿ,Ll,LATIN SMALL LETTER O WITH STROKE AND ACUTE,1965,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",7,2,0,0,1,26,252,157,701,778,41
raw,Latn,raw_Latn,Rawang,L,Lu,LATIN CAPITAL LETTER L,1876,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",23,2,0,8,18,15,79,1499,141,82,9
raw,Latn,raw_Latn,Rawang,ě,Ll,LATIN SMALL LETTER E WITH CARON,1805,9,"2013,2016,2017,2019,2020,2021,2022,2023,2024",347,0,16,8,0,418,396,216,180,205,19
raw,Latn,raw_Latn,Rawang,A,Lu,LATIN CAPITAL LETTER A,1799,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",28,2,0,0,12,51,292,434,598,329,53
raw,Latn,raw_Latn,Rawang,-,Pd,HYPHEN-MINUS,1791,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",72,0,0,1,2,127,303,386,551,316,33
raw,Latn,raw_Latn,Rawang,C,Lu,LATIN CAPITAL LETTER C,1687,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",23,3,0,7,14,7,217,717,461,194,44
raw,Latn,raw_Latn,Rawang,X,Lu,LATIN CAPITAL LETTER X,1663,7,"2013,2017,2018,2020,2021,2022,2023",38,0,0,3,2,0,26,1556,8,30,0
raw,Latn,raw_Latn,Rawang,V,Lu,LATIN CAPITAL LETTER V,1661,9,"2013,2014,2018,2019,2020,2021,2022,2023,2024",39,10,0,0,16,14,286,379,479,397,41
raw,Latn,raw_Latn,Rawang,P,Lu,LATIN CAPITAL LETTER P,1646,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",18,4,0,1,10,26,237,425,551,332,42
raw,Latn,raw_Latn,Rawang,G,Lu,LATIN CAPITAL LETTER G,1437,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",33,17,0,1,9,11,144,691,243,265,23
raw,Latn,raw_Latn,Rawang,R,Lu,LATIN CAPITAL LETTER R,1278,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",25,2,0,3,10,12,125,652,266,166,17
raw,Latn,raw_Latn,Rawang,ǚ,Ll,LATIN SMALL LETTER U WITH DIAERESIS AND CARON,1207,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,0,3,11,1,31,35,1055,49,20,1
raw,Latn,raw_Latn,Rawang,H,Lu,LATIN CAPITAL LETTER H,1111,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",44,3,0,1,2,6,37,885,42,88,3
raw,Latn,raw_Latn,Rawang,―,Pd,HORIZONTAL BAR,1007,1,2020,0,0,0,0,0,0,1007,0,0,0,0
raw,Latn,raw_Latn,Rawang,K,Lu,LATIN CAPITAL LETTER K,910,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",14,4,0,2,19,14,114,317,227,175,24
raw,Latn,raw_Latn,Rawang,',Po,APOSTROPHE,870,6,"2013,2018,2020,2021,2022,2023",21,0,0,0,2,0,18,219,219,391,0
raw,Latn,raw_Latn,Rawang,的,Lo,CJK UNIFIED IDEOGRAPH-7684,841,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,170,243,91,194,122,20
raw,Latn,raw_Latn,Rawang,Ā,Lu,LATIN CAPITAL LETTER A WITH MACRON,814,6,"2017,2018,2019,2021,2022,2023",0,0,0,15,1,2,0,787,2,7,0
raw,Latn,raw_Latn,Rawang,Q,Lu,LATIN CAPITAL LETTER Q,797,8,"2013,2017,2019,2020,2021,2022,2023,2024",15,0,0,2,0,4,86,476,130,73,11
raw,Latn,raw_Latn,Rawang,|,Sm,VERTICAL LINE,788,7,"2013,2019,2020,2021,2022,2023,2024",3,0,0,0,0,9,162,190,258,146,20
raw,Latn,raw_Latn,Rawang,+,Sm,PLUS SIGN,780,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,8,149,190,267,146,20
raw,Latn,raw_Latn,Rawang,"""",Po,QUOTATION MARK,743,9,"2013,2014,2017,2018,2020,2021,2022,2023,2024",206,2,0,2,4,0,48,191,76,210,4
raw,Latn,raw_Latn,Rawang,?,Po,QUESTION MARK,588,8,"2013,2016,2019,2020,2021,2022,2023,2024",26,0,101,0,0,201,28,39,82,109,2
raw,Latn,raw_Latn,Rawang,不,Lo,CJK UNIFIED IDEOGRAPH-4E0D,519,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,171,38,38,90,174,7
raw,Latn,raw_Latn,Rawang,̄,Mn,COMBINING MACRON,494,7,"2013,2019,2020,2021,2022,2023,2024",5,0,0,0,0,22,95,108,141,122,1
raw,Latn,raw_Latn,Rawang,I,Lu,LATIN CAPITAL LETTER I,484,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",19,4,0,1,5,6,100,108,123,100,18
raw,Latn,raw_Latn,Rawang,ǜ,Ll,LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE,471,8,"2016,2018,2019,2020,2021,2022,2023,2024",0,0,2,0,1,2,38,413,7,7,1
raw,Latn,raw_Latn,Rawang,是,Lo,CJK UNIFIED IDEOGRAPH-662F,458,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,154,70,31,57,137,8
raw,Latn,raw_Latn,Rawang,一,Lo,CJK UNIFIED IDEOGRAPH-4E00,444,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,107,61,29,83,155,8
raw,Latn,raw_Latn,Rawang,我,Lo,CJK UNIFIED IDEOGRAPH-6211,397,6,"2016,2019,2020,2021,2022,2023",0,0,1,0,0,217,52,12,37,78,0
raw,Latn,raw_Latn,Rawang,À,Lu,LATIN CAPITAL LETTER A WITH GRAVE,395,6,"2014,2020,2021,2022,2023,2024",0,2,0,0,0,0,24,122,120,109,18
raw,Latn,raw_Latn,Rawang,、,Po,IDEOGRAPHIC COMMA,366,7,"2017,2019,2020,2021,2022,2023,2024",0,0,0,5,0,40,26,65,171,50,9
raw,Latn,raw_Latn,Rawang,人,Lo,CJK UNIFIED IDEOGRAPH-4EBA,363,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,112,29,31,59,120,11
raw,Latn,raw_Latn,Rawang,”,Pf,RIGHT DOUBLE QUOTATION MARK,357,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,7,64,42,135,103,6
raw,Latn,raw_Latn,Rawang,“,Pi,LEFT DOUBLE QUOTATION MARK,344,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,6,62,37,129,104,6
raw,Latn,raw_Latn,Rawang,了,Lo,CJK UNIFIED IDEOGRAPH-4E86,344,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,111,34,8,36,142,13
raw,Latn,raw_Latn,Rawang,有,Lo,CJK UNIFIED IDEOGRAPH-6709,297,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,81,49,30,48,85,3
raw,Latn,raw_Latn,Rawang,来,Lo,CJK UNIFIED IDEOGRAPH-6765,295,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,119,21,5,28,114,7
raw,Latn,raw_Latn,Rawang,/,Po,SOLIDUS,292,7,"2017,2018,2019,2020,2021,2022,2023",0,0,0,2,1,4,33,233,11,8,0
raw,Latn,raw_Latn,Rawang,你,Lo,CJK UNIFIED IDEOGRAPH-4F60,291,5,"2019,2020,2021,2022,2023",0,0,0,0,0,171,16,19,28,57,0
raw,Latn,raw_Latn,Rawang,云,Lo,CJK UNIFIED IDEOGRAPH-4E91,283,7,"2016,2019,2020,2021,2022,2023,2024",0,0,2,0,0,266,1,2,4,5,3
raw,Latn,raw_Latn,Rawang,在,Lo,CJK UNIFIED IDEOGRAPH-5728,270,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,68,66,24,57,51,3
raw,Latn,raw_Latn,Rawang,这,Lo,CJK UNIFIED IDEOGRAPH-8FD9,263,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,141,27,4,29,56,6
raw,Latn,raw_Latn,Rawang,E,Lu,LATIN CAPITAL LETTER E,256,8,"2013,2014,2019,2020,2021,2022,2023,2024",10,4,0,0,0,7,52,41,79,42,21
raw,Latn,raw_Latn,Rawang,个,Lo,CJK UNIFIED IDEOGRAPH-4E2A,238,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,92,42,15,17,70,2
raw,Latn,raw_Latn,Rawang,子,Lo,CJK UNIFIED IDEOGRAPH-5B50,237,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,151,7,4,29,41,4
raw,Latn,raw_Latn,Rawang,他,Lo,CJK UNIFIED IDEOGRAPH-4ED6,236,6,"2019,2020,2021,2022,2023,2024",0,0,0,0,0,98,51,5,16,62,4
raw,Latn,raw_Latn,Rawang,也,Lo,CJK UNIFIED IDEOGRAPH-4E5F,222,7,"2016,2019,2020,2021,2022,2023,2024",0,0,1,0,0,121,9,6,34,46,5
raw,Latn,raw_Latn,Rawang,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,217,2,"2021,2023",0,0,0,0,0,0,0,216,0,1,0
raw,Latn,raw_Latn,Rawang,;,Po,SEMICOLON,203,7,"2013,2019,2020,2021,2022,2023,2024",32,0,0,0,0,11,35,46,60,18,1
raw,Latn,raw_Latn,Rawang,】,Pe,RIGHT BLACK LENTICULAR BRACKET,199,3,"2019,2020,2022",0,0,0,0,0,122,75,0,2,0,0
