iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
nia,Latn,nia_Latn,Nias, ,Zs,SPACE,456753,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",506,769,4226,88174,155657,9464,1664,49605,75247,60210,11231
nia,Latn,nia_Latn,Nias,a,Ll,LATIN SMALL LETTER A,451901,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",540,1110,4208,88674,156002,10206,1754,49048,71528,57862,10969
nia,Latn,nia_Latn,Nias,i,Ll,LATIN SMALL LETTER I,192163,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",238,303,1852,36995,64969,3664,766,20172,31993,26183,5028
nia,Latn,nia_Latn,Nias,n,Ll,LATIN SMALL LETTER N,146527,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",177,458,1799,26922,47712,3435,546,16561,24867,20155,3895
nia,Latn,nia_Latn,Nias,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,145514,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,0,901,32155,55643,1691,538,14121,20783,16564,3078
nia,Latn,nia_Latn,Nias,o,Ll,LATIN SMALL LETTER O,134760,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",147,201,921,26355,46640,2028,433,14471,22159,18132,3273
nia,Latn,nia_Latn,Nias,e,Ll,LATIN SMALL LETTER E,104124,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",166,315,1296,18128,33840,2406,344,11635,17348,15891,2755
nia,Latn,nia_Latn,Nias,u,Ll,LATIN SMALL LETTER U,104061,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",91,215,893,20220,35095,2215,391,11338,17772,13405,2426
nia,Latn,nia_Latn,Nias,l,Ll,LATIN SMALL LETTER L,83026,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",120,172,710,15535,27830,1671,322,9733,13129,11673,2131
nia,Latn,nia_Latn,Nias,b,Ll,LATIN SMALL LETTER B,81476,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",87,137,741,14590,25827,1612,328,10047,14566,11325,2216
nia,Latn,nia_Latn,Nias,r,Ll,LATIN SMALL LETTER R,80888,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",114,170,939,15578,26440,1724,293,8140,13294,11891,2305
nia,Latn,nia_Latn,Nias,m,Ll,LATIN SMALL LETTER M,80216,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",85,208,777,15549,26638,1828,291,8714,13141,10993,1992
nia,Latn,nia_Latn,Nias,s,Ll,LATIN SMALL LETTER S,75544,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",96,160,724,14069,24677,1479,307,8741,11606,11536,2149
nia,Latn,nia_Latn,Nias,d,Ll,LATIN SMALL LETTER D,75367,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,194,792,15178,26979,1650,289,7394,11593,9497,1713
nia,Latn,nia_Latn,Nias,h,Ll,LATIN SMALL LETTER H,68361,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",91,122,586,14512,24535,1352,251,6576,10523,8147,1666
nia,Latn,nia_Latn,Nias,t,Ll,LATIN SMALL LETTER T,64133,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",104,175,725,11697,20698,1532,239,7259,9975,10043,1686
nia,Latn,nia_Latn,Nias,g,Ll,LATIN SMALL LETTER G,63322,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",85,156,656,11833,21257,1370,211,6918,10621,8819,1396
nia,Latn,nia_Latn,Nias,w,Ll,LATIN SMALL LETTER W,45356,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",38,46,320,10362,18542,778,154,3988,5868,4468,792
nia,Latn,nia_Latn,Nias,f,Ll,LATIN SMALL LETTER F,39986,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,39,244,7895,14012,739,138,4274,6205,5416,989
nia,Latn,nia_Latn,Nias,’,Pf,RIGHT SINGLE QUOTATION MARK,37673,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,18,287,12869,21135,797,163,773,492,1067,72
nia,Latn,nia_Latn,Nias,k,Ll,LATIN SMALL LETTER K,34675,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",44,125,433,5848,9784,997,103,3793,6991,5550,1007
nia,Latn,nia_Latn,Nias,",",Po,COMMA,31377,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",36,45,399,5552,10089,750,152,3536,6331,3881,606
