iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
bcl,Latn,bcl_Latn,Central Bikol,a,Ll,LATIN SMALL LETTER A,4080632,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",78485,84035,52624,105886,485134,657293,555386,351006,424880,432750,644989,208164
bcl,Latn,bcl_Latn,Central Bikol, ,Zs,SPACE,3714714,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",71149,78500,48475,95481,449413,573904,465698,319058,398880,409409,608501,196246
bcl,Latn,bcl_Latn,Central Bikol,n,Ll,LATIN SMALL LETTER N,2532625,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",47998,52561,33295,65572,298430,398634,344602,220640,264751,269801,404323,132018
bcl,Latn,bcl_Latn,Central Bikol,i,Ll,LATIN SMALL LETTER I,1553819,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",29573,33258,20549,40043,182346,243158,202037,137703,168496,167083,247981,81592
bcl,Latn,bcl_Latn,Central Bikol,g,Ll,LATIN SMALL LETTER G,1142182,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",22291,23416,14042,28901,132299,187042,168210,96825,113415,119128,179838,56775
bcl,Latn,bcl_Latn,Central Bikol,o,Ll,LATIN SMALL LETTER O,1128342,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23286,25287,16104,30000,138069,164816,124925,102390,123574,128192,191022,60677
bcl,Latn,bcl_Latn,Central Bikol,s,Ll,LATIN SMALL LETTER S,1089353,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",19146,22729,14083,28316,129716,167291,145931,93451,115250,118767,176079,58594
bcl,Latn,bcl_Latn,Central Bikol,t,Ll,LATIN SMALL LETTER T,703068,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13465,15147,8925,17947,92904,98836,73431,62681,75905,82445,122253,39129
bcl,Latn,bcl_Latn,Central Bikol,r,Ll,LATIN SMALL LETTER R,668256,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10065,12873,7847,16551,82266,87707,71321,58951,74174,83830,122080,40591
bcl,Latn,bcl_Latn,Central Bikol,k,Ll,LATIN SMALL LETTER K,645213,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13668,13982,9144,16183,77526,106262,90468,53798,63067,66538,101001,33576
bcl,Latn,bcl_Latn,Central Bikol,e,Ll,LATIN SMALL LETTER E,644545,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8399,11768,7024,14688,80854,72791,58067,58673,75666,88273,127299,41043
bcl,Latn,bcl_Latn,Central Bikol,m,Ll,LATIN SMALL LETTER M,623257,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",11764,12722,7922,14986,74242,100480,82282,53111,65885,67479,100103,32281
