iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency,year_2023_frequency
lis,Lisu,lis_Lisu,Lisu, ,Zs,SPACE,1720,2,"2022,2023",751,969
lis,Lisu,lis_Lisu,Lisu,ꓲ,Lo,LISU LETTER I,260,2,"2022,2023",114,146
lis,Lisu,lis_Lisu,Lisu,ꓳ,Lo,LISU LETTER O,250,2,"2022,2023",118,132
lis,Lisu,lis_Lisu,Lisu,ꓟ,Lo,LISU LETTER MA,235,2,"2022,2023",102,133
lis,Lisu,lis_Lisu,Lisu,ꓴ,Lo,LISU LETTER U,233,2,"2022,2023",81,152
lis,Lisu,lis_Lisu,Lisu,ꓬ,Lo,LISU LETTER YA,221,2,"2022,2023",92,129
lis,Lisu,lis_Lisu,Lisu,ꓽ,Lm,LISU LETTER TONE MYA JEU,210,2,"2022,2023",88,122
lis,Lisu,lis_Lisu,Lisu,ꓡ,Lo,LISU LETTER LA,203,2,"2022,2023",83,120
lis,Lisu,lis_Lisu,Lisu,ꓸ,Lm,LISU LETTER TONE MYA TI,167,2,"2022,2023",72,95
lis,Lisu,lis_Lisu,Lisu,ꓠ,Lo,LISU LETTER NA,142,2,"2022,2023",62,80
lis,Lisu,lis_Lisu,Lisu,ꓯ,Lo,LISU LETTER AE,135,2,"2022,2023",44,91
lis,Lisu,lis_Lisu,Lisu,ꓗ,Lo,LISU LETTER KA,135,2,"2022,2023",46,89
lis,Lisu,lis_Lisu,Lisu,ꓰ,Lo,LISU LETTER E,133,2,"2022,2023",53,80
lis,Lisu,lis_Lisu,Lisu,ꓼ,Lm,LISU LETTER TONE MYA NA,121,2,"2022,2023",41,80
lis,Lisu,lis_Lisu,Lisu,ꓪ,Lo,LISU LETTER WA,120,2,"2022,2023",44,76
lis,Lisu,lis_Lisu,Lisu,-,Pd,HYPHEN-MINUS,114,2,"2022,2023",24,90
lis,Lisu,lis_Lisu,Lisu,ꓢ,Lo,LISU LETTER SA,112,2,"2022,2023",41,71
lis,Lisu,lis_Lisu,Lisu,ꓐ,Lo,LISU LETTER BA,105,2,"2022,2023",51,54
lis,Lisu,lis_Lisu,Lisu,ꓔ,Lo,LISU LETTER TA,103,2,"2022,2023",32,71
lis,Lisu,lis_Lisu,Lisu,ꓙ,Lo,LISU LETTER JA,86,2,"2022,2023",37,49
lis,Lisu,lis_Lisu,Lisu,ꓓ,Lo,LISU LETTER DA,85,2,"2022,2023",43,42
lis,Lisu,lis_Lisu,Lisu,ꓹ,Lm,LISU LETTER TONE NA PO,79,2,"2022,2023",32,47
lis,Lisu,lis_Lisu,Lisu,ꓶ,Lo,LISU LETTER UH,78,2,"2022,2023",38,40
lis,Lisu,lis_Lisu,Lisu,ꓵ,Lo,LISU LETTER UE,72,2,"2022,2023",40,32
lis,Lisu,lis_Lisu,Lisu,ꓱ,Lo,LISU LETTER EU,59,2,"2022,2023",33,26
lis,Lisu,lis_Lisu,Lisu,꓾,Po,LISU PUNCTUATION COMMA,58,2,"2022,2023",27,31
lis,Lisu,lis_Lisu,Lisu,ꓫ,Lo,LISU LETTER SHA,56,2,"2022,2023",31,25
lis,Lisu,lis_Lisu,Lisu,ꓷ,Lo,LISU LETTER OE,49,2,"2022,2023",17,32
lis,Lisu,lis_Lisu,Lisu,ꓥ,Lo,LISU LETTER NGA,49,2,"2022,2023",21,28
lis,Lisu,lis_Lisu,Lisu,ꓣ,Lo,LISU LETTER ZHA,44,2,"2022,2023",6,38
lis,Lisu,lis_Lisu,Lisu,ꓮ,Lo,LISU LETTER A,44,2,"2022,2023",22,22
lis,Lisu,lis_Lisu,Lisu,ꓖ,Lo,LISU LETTER GA,43,2,"2022,2023",23,20
lis,Lisu,lis_Lisu,Lisu,ꓕ,Lo,LISU LETTER THA,42,2,"2022,2023",18,24
lis,Lisu,lis_Lisu,Lisu,꓿,Po,LISU PUNCTUATION FULL STOP,41,2,"2022,2023",8,33
