iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
drg,Latn,drg_Latn,Rungus, ,Zs,SPACE,18242,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",3103,3065,4211,5626,75,646,303,52,1161
drg,Latn,drg_Latn,Rungus,a,Ll,LATIN SMALL LETTER A,13318,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",1871,2380,2868,4348,36,542,147,53,1073
drg,Latn,drg_Latn,Rungus,o,Ll,LATIN SMALL LETTER O,11438,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",2116,1692,2707,3519,58,394,228,29,695
drg,Latn,drg_Latn,Rungus,n,Ll,LATIN SMALL LETTER N,10042,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",1710,1646,2169,3348,34,331,145,39,620
drg,Latn,drg_Latn,Rungus,i,Ll,LATIN SMALL LETTER I,8872,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",1525,1368,1852,3037,36,338,126,19,571
drg,Latn,drg_Latn,Rungus,u,Ll,LATIN SMALL LETTER U,5844,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",862,921,1300,1838,33,264,97,36,493
drg,Latn,drg_Latn,Rungus,t,Ll,LATIN SMALL LETTER T,5312,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",1053,742,1057,1766,21,220,74,18,361
drg,Latn,drg_Latn,Rungus,d,Ll,LATIN SMALL LETTER D,4488,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",802,736,978,1421,23,136,79,12,301
drg,Latn,drg_Latn,Rungus,k,Ll,LATIN SMALL LETTER K,4475,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",733,746,1302,1150,22,165,42,12,303
drg,Latn,drg_Latn,Rungus,g,Ll,LATIN SMALL LETTER G,4089,9,"2013,2016,2017,2018,2019,2020,2021,2022,2024",770,642,900,1219,23,137,80,20,298
