iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
pjt,Latn,pjt_Latn,Pitjantjatjara,a,Ll,LATIN SMALL LETTER A,668986,7,"2017,2019,2020,2021,2022,2023,2024",809,971,245595,333290,85514,2741,66
pjt,Latn,pjt_Latn,Pitjantjatjara,u,Ll,LATIN SMALL LETTER U,413902,7,"2017,2019,2020,2021,2022,2023,2024",371,739,153048,207847,50156,1703,38
pjt,Latn,pjt_Latn,Pitjantjatjara, ,Zs,SPACE,409633,7,"2017,2019,2020,2021,2022,2023,2024",745,646,152494,206753,47317,1595,83
pjt,Latn,pjt_Latn,Pitjantjatjara,n,Ll,LATIN SMALL LETTER N,345062,7,"2017,2019,2020,2021,2022,2023,2024",500,462,128736,172986,41032,1311,35
pjt,Latn,pjt_Latn,Pitjantjatjara,i,Ll,LATIN SMALL LETTER I,191760,7,"2017,2019,2020,2021,2022,2023,2024",246,260,68981,92971,28289,980,33
pjt,Latn,pjt_Latn,Pitjantjatjara,k,Ll,LATIN SMALL LETTER K,191582,7,"2017,2019,2020,2021,2022,2023,2024",144,309,71325,97036,22054,698,16
pjt,Latn,pjt_Latn,Pitjantjatjara,t,Ll,LATIN SMALL LETTER T,182910,7,"2017,2019,2020,2021,2022,2023,2024",357,254,64318,89446,27641,859,35
pjt,Latn,pjt_Latn,Pitjantjatjara,y,Ll,LATIN SMALL LETTER Y,162601,7,"2017,2019,2020,2021,2022,2023,2024",130,126,57514,78665,25342,811,13
pjt,Latn,pjt_Latn,Pitjantjatjara,j,Ll,LATIN SMALL LETTER J,134922,7,"2017,2019,2020,2021,2022,2023,2024",158,207,46836,65643,21369,691,18
pjt,Latn,pjt_Latn,Pitjantjatjara,l,Ll,LATIN SMALL LETTER L,134721,7,"2017,2019,2020,2021,2022,2023,2024",184,167,49176,67144,17442,589,19
pjt,Latn,pjt_Latn,Pitjantjatjara,g,Ll,LATIN SMALL LETTER G,134125,7,"2017,2019,2020,2021,2022,2023,2024",176,225,49805,66825,16557,529,8
pjt,Latn,pjt_Latn,Pitjantjatjara,p,Ll,LATIN SMALL LETTER P,122288,7,"2017,2019,2020,2021,2022,2023,2024",140,185,46466,61704,13428,349,16
pjt,Latn,pjt_Latn,Pitjantjatjara,r,Ll,LATIN SMALL LETTER R,102303,7,"2017,2019,2020,2021,2022,2023,2024",270,162,30523,44355,26173,798,22
pjt,Latn,pjt_Latn,Pitjantjatjara,w,Ll,LATIN SMALL LETTER W,61627,7,"2017,2019,2020,2021,2022,2023,2024",63,78,22520,30616,8067,275,8
pjt,Latn,pjt_Latn,Pitjantjatjara,m,Ll,LATIN SMALL LETTER M,59117,7,"2017,2019,2020,2021,2022,2023,2024",105,119,23231,30697,4796,161,8
pjt,Latn,pjt_Latn,Pitjantjatjara,ṟ,Ll,LATIN SMALL LETTER R WITH LINE BELOW,46221,5,"2019,2020,2021,2022,2023",0,107,19936,25758,371,49,0
pjt,Latn,pjt_Latn,Pitjantjatjara,.,Po,FULL STOP,30026,7,"2017,2019,2020,2021,2022,2023,2024",48,51,10594,13992,5184,153,4
pjt,Latn,pjt_Latn,Pitjantjatjara,ṯ,Ll,LATIN SMALL LETTER T WITH LINE BELOW,29831,5,"2019,2020,2021,2022,2023",0,70,10753,14607,4274,127,0
pjt,Latn,pjt_Latn,Pitjantjatjara,ṉ,Ll,LATIN SMALL LETTER N WITH LINE BELOW,27085,5,"2019,2020,2021,2022,2023",0,43,9445,12391,5065,141,0
pjt,Latn,pjt_Latn,Pitjantjatjara,",",Po,COMMA,22650,6,"2017,2019,2020,2021,2022,2023",31,53,8238,11178,3062,88,0
pjt,Latn,pjt_Latn,Pitjantjatjara,ḻ,Ll,LATIN SMALL LETTER L WITH LINE BELOW,20675,5,"2019,2020,2021,2022,2023",0,71,8277,11231,1065,31,0
pjt,Latn,pjt_Latn,Pitjantjatjara,K,Lu,LATIN CAPITAL LETTER K,14268,6,"2017,2019,2020,2021,2022,2023",14,29,5102,6955,2099,69,0
pjt,Latn,pjt_Latn,Pitjantjatjara,P,Lu,LATIN CAPITAL LETTER P,11412,6,"2017,2019,2020,2021,2022,2023",21,7,4289,5643,1398,54,0
pjt,Latn,pjt_Latn,Pitjantjatjara,e,Ll,LATIN SMALL LETTER E,10077,7,"2017,2019,2020,2021,2022,2023,2024",234,2,4128,5595,98,5,15
pjt,Latn,pjt_Latn,Pitjantjatjara,o,Ll,LATIN SMALL LETTER O,9805,6,"2017,2019,2020,2021,2022,2024",141,24,4166,5390,68,0,16
pjt,Latn,pjt_Latn,Pitjantjatjara,M,Lu,LATIN CAPITAL LETTER M,9402,7,"2017,2019,2020,2021,2022,2023,2024",9,22,3768,5133,452,17,1
pjt,Latn,pjt_Latn,Pitjantjatjara,-,Pd,HYPHEN-MINUS,8470,6,"2017,2019,2020,2021,2022,2023",21,26,3488,4841,79,15,0
pjt,Latn,pjt_Latn,Pitjantjatjara,d,Ll,LATIN SMALL LETTER D,7998,7,"2017,2019,2020,2021,2022,2023,2024",60,24,3338,4504,48,17,7
pjt,Latn,pjt_Latn,Pitjantjatjara,s,Ll,LATIN SMALL LETTER S,7630,7,"2017,2019,2020,2021,2022,2023,2024",121,2,3173,4251,67,5,11
pjt,Latn,pjt_Latn,Pitjantjatjara,1,Nd,DIGIT ONE,7379,6,"2017,2019,2020,2021,2022,2023",2,14,2730,3926,674,33,0
