iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
sda,Latn,sda_Latn,Toraja-Sa'dan,a,Ll,LATIN SMALL LETTER A,56024,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",20128,2131,358,4160,1298,10093,14326,2048,1415,67
sda,Latn,sda_Latn,Toraja-Sa'dan, ,Zs,SPACE,38163,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",10612,1728,241,3253,1135,7692,10760,1581,1095,66
sda,Latn,sda_Latn,Toraja-Sa'dan,n,Ll,LATIN SMALL LETTER N,29830,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",10267,1066,227,1993,709,5255,8384,1232,673,24
sda,Latn,sda_Latn,Toraja-Sa'dan,i,Ll,LATIN SMALL LETTER I,18732,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",7378,793,71,1412,459,3233,4336,560,466,24
sda,Latn,sda_Latn,Toraja-Sa'dan,u,Ll,LATIN SMALL LETTER U,15620,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",4372,780,80,1378,460,3146,4397,490,489,28
sda,Latn,sda_Latn,Toraja-Sa'dan,m,Ll,LATIN SMALL LETTER M,14755,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",6504,475,65,1002,264,2416,3223,435,364,7
sda,Latn,sda_Latn,Toraja-Sa'dan,o,Ll,LATIN SMALL LETTER O,12688,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",4353,577,87,956,309,2360,3184,534,320,8
sda,Latn,sda_Latn,Toraja-Sa'dan,k,Ll,LATIN SMALL LETTER K,12251,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",5360,405,66,856,313,1909,2724,331,279,8
sda,Latn,sda_Latn,Toraja-Sa'dan,t,Ll,LATIN SMALL LETTER T,11679,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",2963,653,77,1228,205,2478,3203,511,341,20
sda,Latn,sda_Latn,Toraja-Sa'dan,l,Ll,LATIN SMALL LETTER L,9840,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",3129,374,80,660,249,1874,2829,365,259,21
