iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
plu,Latn,plu_Latn,Palikúr, ,Zs,SPACE,112610,8,"2013,2014,2017,2018,2019,2020,2021,2022",966,172,150,931,41859,354,18776,49402
plu,Latn,plu_Latn,Palikúr,a,Ll,LATIN SMALL LETTER A,99154,8,"2013,2014,2017,2018,2019,2020,2021,2022",1271,189,137,967,36621,368,16340,43261
plu,Latn,plu_Latn,Palikúr,i,Ll,LATIN SMALL LETTER I,86616,8,"2013,2014,2017,2018,2019,2020,2021,2022",308,112,103,611,33276,308,14827,37071
plu,Latn,plu_Latn,Palikúr,k,Ll,LATIN SMALL LETTER K,57170,8,"2013,2014,2017,2018,2019,2020,2021,2022",236,76,83,537,20924,199,9984,25131
plu,Latn,plu_Latn,Palikúr,e,Ll,LATIN SMALL LETTER E,53602,8,"2013,2014,2017,2018,2019,2020,2021,2022",283,43,69,583,20390,168,8694,23372
plu,Latn,plu_Latn,Palikúr,n,Ll,LATIN SMALL LETTER N,44951,8,"2013,2014,2017,2018,2019,2020,2021,2022",308,49,68,409,17022,178,7739,19178
plu,Latn,plu_Latn,Palikúr,w,Ll,LATIN SMALL LETTER W,32687,8,"2013,2014,2017,2018,2019,2020,2021,2022",160,80,25,193,12181,93,5549,14406
plu,Latn,plu_Latn,Palikúr,y,Ll,LATIN SMALL LETTER Y,30940,8,"2013,2014,2017,2018,2019,2020,2021,2022",119,35,26,196,11399,105,5209,13851
plu,Latn,plu_Latn,Palikúr,h,Ll,LATIN SMALL LETTER H,29333,8,"2013,2014,2017,2018,2019,2020,2021,2022",228,76,33,274,10668,99,5324,12631
plu,Latn,plu_Latn,Palikúr,g,Ll,LATIN SMALL LETTER G,28764,8,"2013,2014,2017,2018,2019,2020,2021,2022",144,6,27,259,11844,79,4467,11938
plu,Latn,plu_Latn,Palikúr,t,Ll,LATIN SMALL LETTER T,26026,8,"2013,2014,2017,2018,2019,2020,2021,2022",303,72,44,162,10323,86,4004,11032
plu,Latn,plu_Latn,Palikúr,s,Ll,LATIN SMALL LETTER S,24266,8,"2013,2014,2017,2018,2019,2020,2021,2022",160,68,15,162,9994,67,3944,9856
plu,Latn,plu_Latn,Palikúr,u,Ll,LATIN SMALL LETTER U,24062,8,"2013,2014,2017,2018,2019,2020,2021,2022",106,42,29,148,9399,75,3798,10465
plu,Latn,plu_Latn,Palikúr,p,Ll,LATIN SMALL LETTER P,23150,8,"2013,2014,2017,2018,2019,2020,2021,2022",90,26,16,125,9365,40,3448,10040
plu,Latn,plu_Latn,Palikúr,m,Ll,LATIN SMALL LETTER M,21414,8,"2013,2014,2017,2018,2019,2020,2021,2022",186,31,31,303,7911,63,3637,9252
plu,Latn,plu_Latn,Palikúr,r,Ll,LATIN SMALL LETTER R,14111,8,"2013,2014,2017,2018,2019,2020,2021,2022",113,16,21,110,5206,44,2278,6323
plu,Latn,plu_Latn,Palikúr,.,Po,FULL STOP,12212,8,"2013,2014,2017,2018,2019,2020,2021,2022",127,1,10,76,4781,33,1984,5200
plu,Latn,plu_Latn,Palikúr,d,Ll,LATIN SMALL LETTER D,8402,8,"2013,2014,2017,2018,2019,2020,2021,2022",134,8,15,71,3217,47,1314,3596
plu,Latn,plu_Latn,Palikúr,b,Ll,LATIN SMALL LETTER B,7636,8,"2013,2014,2017,2018,2019,2020,2021,2022",32,6,9,65,2542,27,1248,3707
plu,Latn,plu_Latn,Palikúr,o,Ll,LATIN SMALL LETTER O,6126,8,"2013,2014,2017,2018,2019,2020,2021,2022",122,38,17,98,1914,18,1258,2661
plu,Latn,plu_Latn,Palikúr,I,Lu,LATIN CAPITAL LETTER I,4341,7,"2013,2017,2018,2019,2020,2021,2022",15,0,5,49,1910,8,722,1632
plu,Latn,plu_Latn,Palikúr,",",Po,COMMA,3677,6,"2017,2018,2019,2020,2021,2022",0,0,5,48,1418,10,519,1677
plu,Latn,plu_Latn,Palikúr,K,Lu,LATIN CAPITAL LETTER K,3205,8,"2013,2014,2017,2018,2019,2020,2021,2022",2,1,3,29,1334,18,467,1351
plu,Latn,plu_Latn,Palikúr,1,Nd,DIGIT ONE,2891,8,"2013,2014,2017,2018,2019,2020,2021,2022",5,2,3,24,1092,5,512,1248
plu,Latn,plu_Latn,Palikúr,U,Lu,LATIN CAPITAL LETTER U,2722,6,"2017,2018,2019,2020,2021,2022",0,0,7,28,800,12,649,1226
plu,Latn,plu_Latn,Palikúr,A,Lu,LATIN CAPITAL LETTER A,2603,8,"2013,2014,2017,2018,2019,2020,2021,2022",49,1,2,47,1098,3,315,1088
plu,Latn,plu_Latn,Palikúr,J,Lu,LATIN CAPITAL LETTER J,2164,5,"2017,2018,2019,2021,2022",0,0,3,37,1021,0,355,748
plu,Latn,plu_Latn,Palikúr,2,Nd,DIGIT TWO,1953,8,"2013,2014,2017,2018,2019,2020,2021,2022",2,2,1,13,851,3,295,786
plu,Latn,plu_Latn,Palikúr,M,Lu,LATIN CAPITAL LETTER M,1585,7,"2013,2017,2018,2019,2020,2021,2022",33,0,1,17,700,6,182,646
plu,Latn,plu_Latn,Palikúr,x,Ll,LATIN SMALL LETTER X,1541,7,"2013,2017,2018,2019,2020,2021,2022",5,0,4,11,430,3,338,750
plu,Latn,plu_Latn,Palikúr,:,Po,COLON,1343,7,"2013,2017,2018,2019,2020,2021,2022",4,0,2,5,794,5,67,466
plu,Latn,plu_Latn,Palikúr,3,Nd,DIGIT THREE,1305,8,"2013,2014,2017,2018,2019,2020,2021,2022",3,2,1,7,615,1,145,531
plu,Latn,plu_Latn,Palikúr,l,Ll,LATIN SMALL LETTER L,1237,8,"2013,2014,2017,2018,2019,2020,2021,2022",162,13,9,27,428,7,201,390
