iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2024_frequency
lhi,Latn,lhi_Latn,Lahu Shi, ,Zs,SPACE,3631,2,"2019,2024",2384,1247
lhi,Latn,lhi_Latn,Lahu Shi,a,Ll,LATIN SMALL LETTER A,1679,2,"2019,2024",1088,591
lhi,Latn,lhi_Latn,Lahu Shi,h,Ll,LATIN SMALL LETTER H,1231,2,"2019,2024",938,293
lhi,Latn,lhi_Latn,Lahu Shi,e,Ll,LATIN SMALL LETTER E,1185,2,"2019,2024",758,427
lhi,Latn,lhi_Latn,Lahu Shi,d,Ll,LATIN SMALL LETTER D,793,2,"2019,2024",521,272
lhi,Latn,lhi_Latn,Lahu Shi,r,Ll,LATIN SMALL LETTER R,650,2,"2019,2024",497,153
lhi,Latn,lhi_Latn,Lahu Shi,l,Ll,LATIN SMALL LETTER L,581,2,"2019,2024",259,322
lhi,Latn,lhi_Latn,Lahu Shi,q,Ll,LATIN SMALL LETTER Q,566,2,"2019,2024",392,174
lhi,Latn,lhi_Latn,Lahu Shi,w,Ll,LATIN SMALL LETTER W,557,2,"2019,2024",381,176
lhi,Latn,lhi_Latn,Lahu Shi,u,Ll,LATIN SMALL LETTER U,449,2,"2019,2024",269,180
lhi,Latn,lhi_Latn,Lahu Shi,g,Ll,LATIN SMALL LETTER G,447,2,"2019,2024",408,39
lhi,Latn,lhi_Latn,Lahu Shi,i,Ll,LATIN SMALL LETTER I,444,2,"2019,2024",172,272
lhi,Latn,lhi_Latn,Lahu Shi,t,Ll,LATIN SMALL LETTER T,384,2,"2019,2024",160,224
lhi,Latn,lhi_Latn,Lahu Shi,o,Ll,LATIN SMALL LETTER O,359,2,"2019,2024",236,123
lhi,Latn,lhi_Latn,Lahu Shi,c,Ll,LATIN SMALL LETTER C,345,2,"2019,2024",218,127
lhi,Latn,lhi_Latn,Lahu Shi,y,Ll,LATIN SMALL LETTER Y,305,2,"2019,2024",246,59
lhi,Latn,lhi_Latn,Lahu Shi,v,Ll,LATIN SMALL LETTER V,277,2,"2019,2024",170,107
lhi,Latn,lhi_Latn,Lahu Shi,k,Ll,LATIN SMALL LETTER K,273,2,"2019,2024",176,97
lhi,Latn,lhi_Latn,Lahu Shi,m,Ll,LATIN SMALL LETTER M,230,2,"2019,2024",149,81
lhi,Latn,lhi_Latn,Lahu Shi,n,Ll,LATIN SMALL LETTER N,217,2,"2019,2024",172,45
lhi,Latn,lhi_Latn,Lahu Shi,p,Ll,LATIN SMALL LETTER P,190,2,"2019,2024",95,95
lhi,Latn,lhi_Latn,Lahu Shi,",",Po,COMMA,180,2,"2019,2024",133,47
lhi,Latn,lhi_Latn,Lahu Shi,s,Ll,LATIN SMALL LETTER S,154,2,"2019,2024",97,57
lhi,Latn,lhi_Latn,Lahu Shi,f,Ll,LATIN SMALL LETTER F,113,1,2024,0,113
lhi,Latn,lhi_Latn,Lahu Shi,z,Ll,LATIN SMALL LETTER Z,111,2,"2019,2024",85,26
lhi,Latn,lhi_Latn,Lahu Shi,.,Po,FULL STOP,111,2,"2019,2024",98,13
lhi,Latn,lhi_Latn,Lahu Shi,x,Ll,LATIN SMALL LETTER X,93,2,"2019,2024",51,42
lhi,Latn,lhi_Latn,Lahu Shi,Y,Lu,LATIN CAPITAL LETTER Y,64,2,"2019,2024",60,4
lhi,Latn,lhi_Latn,Lahu Shi,1,Nd,DIGIT ONE,50,2,"2019,2024",34,16
lhi,Latn,lhi_Latn,Lahu Shi,A,Lu,LATIN CAPITAL LETTER A,41,1,2019,41,0
lhi,Latn,lhi_Latn,Lahu Shi,-,Pd,HYPHEN-MINUS,37,2,"2019,2024",7,30
lhi,Latn,lhi_Latn,Lahu Shi,b,Ll,LATIN SMALL LETTER B,34,2,"2019,2024",25,9
lhi,Latn,lhi_Latn,Lahu Shi,2,Nd,DIGIT TWO,32,2,"2019,2024",19,13
lhi,Latn,lhi_Latn,Lahu Shi,J,Lu,LATIN CAPITAL LETTER J,27,2,"2019,2024",25,2
lhi,Latn,lhi_Latn,Lahu Shi,0,Nd,DIGIT ZERO,21,2,"2019,2024",4,17
lhi,Latn,lhi_Latn,Lahu Shi,j,Ll,LATIN SMALL LETTER J,20,2,"2019,2024",11,9
lhi,Latn,lhi_Latn,Lahu Shi,、,Po,IDEOGRAPHIC COMMA,19,1,2024,0,19
lhi,Latn,lhi_Latn,Lahu Shi,M,Lu,LATIN CAPITAL LETTER M,19,2,"2019,2024",18,1
lhi,Latn,lhi_Latn,Lahu Shi,H,Lu,LATIN CAPITAL LETTER H,17,1,2019,17,0
lhi,Latn,lhi_Latn,Lahu Shi,C,Lu,LATIN CAPITAL LETTER C,17,2,"2019,2024",3,14
lhi,Latn,lhi_Latn,Lahu Shi,K,Lu,LATIN CAPITAL LETTER K,17,2,"2019,2024",14,3
lhi,Latn,lhi_Latn,Lahu Shi,4,Nd,DIGIT FOUR,15,2,"2019,2024",5,10
lhi,Latn,lhi_Latn,Lahu Shi,),Pe,RIGHT PARENTHESIS,15,2,"2019,2024",1,14
lhi,Latn,lhi_Latn,Lahu Shi,(,Ps,LEFT PARENTHESIS,15,2,"2019,2024",1,14
lhi,Latn,lhi_Latn,Lahu Shi,3,Nd,DIGIT THREE,14,2,"2019,2024",7,7
lhi,Latn,lhi_Latn,Lahu Shi,“,Pi,LEFT DOUBLE QUOTATION MARK,14,2,"2019,2024",12,2
lhi,Latn,lhi_Latn,Lahu Shi,E,Lu,LATIN CAPITAL LETTER E,14,1,2019,14,0
lhi,Latn,lhi_Latn,Lahu Shi,”,Pf,RIGHT DOUBLE QUOTATION MARK,13,2,"2019,2024",11,2
lhi,Latn,lhi_Latn,Lahu Shi,G,Lu,LATIN CAPITAL LETTER G,13,1,2019,13,0
lhi,Latn,lhi_Latn,Lahu Shi,。,Po,IDEOGRAPHIC FULL STOP,12,1,2024,0,12
lhi,Latn,lhi_Latn,Lahu Shi,S,Lu,LATIN CAPITAL LETTER S,12,2,"2019,2024",11,1
lhi,Latn,lhi_Latn,Lahu Shi,:,Po,COLON,11,2,"2019,2024",4,7
lhi,Latn,lhi_Latn,Lahu Shi,B,Lu,LATIN CAPITAL LETTER B,11,1,2019,11,0
lhi,Latn,lhi_Latn,Lahu Shi,D,Lu,LATIN CAPITAL LETTER D,10,1,2019,10,0
lhi,Latn,lhi_Latn,Lahu Shi,I,Lu,LATIN CAPITAL LETTER I,9,1,2019,9,0
lhi,Latn,lhi_Latn,Lahu Shi,N,Lu,LATIN CAPITAL LETTER N,9,2,"2019,2024",8,1
lhi,Latn,lhi_Latn,Lahu Shi,5,Nd,DIGIT FIVE,9,2,"2019,2024",7,2
lhi,Latn,lhi_Latn,Lahu Shi,6,Nd,DIGIT SIX,8,2,"2019,2024",4,4
lhi,Latn,lhi_Latn,Lahu Shi,9,Nd,DIGIT NINE,7,2,"2019,2024",4,3
lhi,Latn,lhi_Latn,Lahu Shi,R,Lu,LATIN CAPITAL LETTER R,6,1,2019,6,0
lhi,Latn,lhi_Latn,Lahu Shi,7,Nd,DIGIT SEVEN,6,2,"2019,2024",4,2
lhi,Latn,lhi_Latn,Lahu Shi,T,Lu,LATIN CAPITAL LETTER T,6,2,"2019,2024",3,3
lhi,Latn,lhi_Latn,Lahu Shi,8,Nd,DIGIT EIGHT,6,2,"2019,2024",4,2
lhi,Latn,lhi_Latn,Lahu Shi,国,Lo,CJK UNIFIED IDEOGRAPH-56FD,5,1,2024,0,5
lhi,Latn,lhi_Latn,Lahu Shi,区,Lo,CJK UNIFIED IDEOGRAPH-533A,5,1,2024,0,5
lhi,Latn,lhi_Latn,Lahu Shi,–,Pd,EN DASH,5,1,2024,0,5
lhi,Latn,lhi_Latn,Lahu Shi,一,Lo,CJK UNIFIED IDEOGRAPH-4E00,4,1,2024,0,4
lhi,Latn,lhi_Latn,Lahu Shi,新,Lo,CJK UNIFIED IDEOGRAPH-65B0,4,1,2024,0,4
lhi,Latn,lhi_Latn,Lahu Shi,#,Po,NUMBER SIGN,4,1,2019,4,0
lhi,Latn,lhi_Latn,Lahu Shi,U,Lu,LATIN CAPITAL LETTER U,4,1,2019,4,0
lhi,Latn,lhi_Latn,Lahu Shi,P,Lu,LATIN CAPITAL LETTER P,4,2,"2019,2024",3,1
lhi,Latn,lhi_Latn,Lahu Shi,护,Lo,CJK UNIFIED IDEOGRAPH-62A4,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,中,Lo,CJK UNIFIED IDEOGRAPH-4E2D,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,图,Lo,CJK UNIFIED IDEOGRAPH-56FE,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,日,Lo,CJK UNIFIED IDEOGRAPH-65E5,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,法,Lo,CJK UNIFIED IDEOGRAPH-6CD5,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,》,Pe,RIGHT DOUBLE ANGLE BRACKET,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,《,Ps,LEFT DOUBLE ANGLE BRACKET,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,建,Lo,CJK UNIFIED IDEOGRAPH-5EFA,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,欧,Lo,CJK UNIFIED IDEOGRAPH-6B27,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,场,Lo,CJK UNIFIED IDEOGRAPH-573A,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,波,Lo,CJK UNIFIED IDEOGRAPH-6CE2,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,李,Lo,CJK UNIFIED IDEOGRAPH-674E,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,大,Lo,CJK UNIFIED IDEOGRAPH-5927,3,1,2024,0,3
lhi,Latn,lhi_Latn,Lahu Shi,高,Lo,CJK UNIFIED IDEOGRAPH-9AD8,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,编,Lo,CJK UNIFIED IDEOGRAPH-7F16,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,辑,Lo,CJK UNIFIED IDEOGRAPH-8F91,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,华,Lo,CJK UNIFIED IDEOGRAPH-534E,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,人,Lo,CJK UNIFIED IDEOGRAPH-4EBA,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,罗,Lo,CJK UNIFIED IDEOGRAPH-7F57,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,纳,Lo,CJK UNIFIED IDEOGRAPH-7EB3,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,将,Lo,CJK UNIFIED IDEOGRAPH-5C06,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,百,Lo,CJK UNIFIED IDEOGRAPH-767E,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,卡,Lo,CJK UNIFIED IDEOGRAPH-5361,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,琼,Lo,CJK UNIFIED IDEOGRAPH-743C,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,在,Lo,CJK UNIFIED IDEOGRAPH-5728,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,景,Lo,CJK UNIFIED IDEOGRAPH-666F,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,洪,Lo,CJK UNIFIED IDEOGRAPH-6D2A,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,用,Lo,CJK UNIFIED IDEOGRAPH-7528,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,机,Lo,CJK UNIFIED IDEOGRAPH-673A,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,播,Lo,CJK UNIFIED IDEOGRAPH-64AD,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,春,Lo,CJK UNIFIED IDEOGRAPH-6625,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,庆,Lo,CJK UNIFIED IDEOGRAPH-5E86,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,凤,Lo,CJK UNIFIED IDEOGRAPH-51E4,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,沧,Lo,CJK UNIFIED IDEOGRAPH-6CA7,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,临,Lo,CJK UNIFIED IDEOGRAPH-4E34,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,升,Lo,CJK UNIFIED IDEOGRAPH-5347,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,提,Lo,CJK UNIFIED IDEOGRAPH-63D0,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,村,Lo,CJK UNIFIED IDEOGRAPH-6751,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,书,Lo,CJK UNIFIED IDEOGRAPH-4E66,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,会,Lo,CJK UNIFIED IDEOGRAPH-4F1A,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,生,Lo,CJK UNIFIED IDEOGRAPH-751F,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,农,Lo,CJK UNIFIED IDEOGRAPH-519C,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,芳,Lo,CJK UNIFIED IDEOGRAPH-82B3,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,丕,Lo,CJK UNIFIED IDEOGRAPH-4E15,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,第,Lo,CJK UNIFIED IDEOGRAPH-7B2C,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,理,Lo,CJK UNIFIED IDEOGRAPH-7406,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,L,Lu,LATIN CAPITAL LETTER L,2,2,"2019,2024",1,1
lhi,Latn,lhi_Latn,Lahu Shi,†,Po,DAGGER,2,1,2019,2,0
lhi,Latn,lhi_Latn,Lahu Shi,云,Lo,CJK UNIFIED IDEOGRAPH-4E91,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,南,Lo,CJK UNIFIED IDEOGRAPH-5357,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,旅,Lo,CJK UNIFIED IDEOGRAPH-65C5,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,游,Lo,CJK UNIFIED IDEOGRAPH-6E38,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,市,Lo,CJK UNIFIED IDEOGRAPH-5E02,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,环,Lo,CJK UNIFIED IDEOGRAPH-73AF,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,境,Lo,CJK UNIFIED IDEOGRAPH-5883,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,保,Lo,CJK UNIFIED IDEOGRAPH-4FDD,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,督,Lo,CJK UNIFIED IDEOGRAPH-7763,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,察,Lo,CJK UNIFIED IDEOGRAPH-5BDF,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,组,Lo,CJK UNIFIED IDEOGRAPH-7EC4,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,月,Lo,CJK UNIFIED IDEOGRAPH-6708,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,扎,Lo,CJK UNIFIED IDEOGRAPH-624E,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,明,Lo,CJK UNIFIED IDEOGRAPH-660E,2,1,2024,0,2
lhi,Latn,lhi_Latn,Lahu Shi,盘,Lo,CJK UNIFIED IDEOGRAPH-76D8,2,1,2024,0,2
