iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
pdt,Latn,pdt_Latn,Plautdietsch, ,Zs,SPACE,818535,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1642,32830,236610,87554,148045,193252,26716,32947,47035,11904
pdt,Latn,pdt_Latn,Plautdietsch,e,Ll,LATIN SMALL LETTER E,581746,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1207,27888,188198,69311,105163,135515,12925,16927,15740,8872
pdt,Latn,pdt_Latn,Plautdietsch,n,Ll,LATIN SMALL LETTER N,326969,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",613,12649,97564,36925,64084,83045,7395,10133,9333,5228
pdt,Latn,pdt_Latn,Plautdietsch,a,Ll,LATIN SMALL LETTER A,299123,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",588,13382,96181,35606,54323,70808,6579,9188,8386,4082
pdt,Latn,pdt_Latn,Plautdietsch,t,Ll,LATIN SMALL LETTER T,227287,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",435,9458,71044,26161,42117,54925,5231,7303,6994,3619
pdt,Latn,pdt_Latn,Plautdietsch,o,Ll,LATIN SMALL LETTER O,213246,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",377,8247,64499,24014,41143,54935,4662,6228,5924,3217
pdt,Latn,pdt_Latn,Plautdietsch,s,Ll,LATIN SMALL LETTER S,169202,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",436,7180,52967,19712,31366,40089,4172,5644,5035,2601
pdt,Latn,pdt_Latn,Plautdietsch,d,Ll,LATIN SMALL LETTER D,164350,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",335,6964,51086,19317,30594,40138,3809,5307,4584,2216
pdt,Latn,pdt_Latn,Plautdietsch,u,Ll,LATIN SMALL LETTER U,161676,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",320,5904,48173,17681,31252,41248,3902,5602,4932,2662
pdt,Latn,pdt_Latn,Plautdietsch,i,Ll,LATIN SMALL LETTER I,149667,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",295,5988,43505,17200,28573,36978,4077,5396,4987,2668
pdt,Latn,pdt_Latn,Plautdietsch,h,Ll,LATIN SMALL LETTER H,111023,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",220,4744,33806,12913,20901,26018,3003,3994,3543,1881
pdt,Latn,pdt_Latn,Plautdietsch,j,Ll,LATIN SMALL LETTER J,103698,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",207,5341,34085,12727,17928,23982,2099,2947,2886,1496
pdt,Latn,pdt_Latn,Plautdietsch,r,Ll,LATIN SMALL LETTER R,94273,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",149,3969,28834,10950,17873,22369,2415,3019,2908,1787
