iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mmx,Latn,mmx_Latn,Madak, ,Zs,SPACE,384568,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",146,213,8694,232729,3935,4907,19054,111529,2934,427
mmx,Latn,mmx_Latn,Madak,a,Ll,LATIN SMALL LETTER A,255942,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",31,80,6264,152930,2270,3018,12844,76569,1749,187
mmx,Latn,mmx_Latn,Madak,n,Ll,LATIN SMALL LETTER N,147524,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,16,3658,90028,1272,1865,7287,42274,1088,34
mmx,Latn,mmx_Latn,Madak,e,Ll,LATIN SMALL LETTER E,140177,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",29,53,3247,89816,1322,1445,6135,37061,975,94
mmx,Latn,mmx_Latn,Madak,i,Ll,LATIN SMALL LETTER I,127151,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",48,57,2843,76353,1335,1692,6257,37452,968,146
mmx,Latn,mmx_Latn,Madak,o,Ll,LATIN SMALL LETTER O,126453,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",60,55,2892,78109,1222,1733,6390,34950,930,112
mmx,Latn,mmx_Latn,Madak,l,Ll,LATIN SMALL LETTER L,107305,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,61,2642,64547,1094,1360,5495,31228,679,159
mmx,Latn,mmx_Latn,Madak,t,Ll,LATIN SMALL LETTER T,79657,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,8,1797,50877,599,883,3649,21244,581,18
mmx,Latn,mmx_Latn,Madak,m,Ll,LATIN SMALL LETTER M,77483,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23,32,1654,45773,707,938,4267,23433,602,54
mmx,Latn,mmx_Latn,Madak,u,Ll,LATIN SMALL LETTER U,72848,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,4,1695,43316,582,1006,3720,21963,554,7
mmx,Latn,mmx_Latn,Madak,r,Ll,LATIN SMALL LETTER R,61701,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",29,46,1242,41344,551,652,2408,14950,390,89
mmx,Latn,mmx_Latn,Madak,s,Ll,LATIN SMALL LETTER S,60658,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,40,1188,40536,678,673,2306,14776,322,97
mmx,Latn,mmx_Latn,Madak,g,Ll,LATIN SMALL LETTER G,57666,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,2,1419,34183,450,695,3070,17374,468,4
mmx,Latn,mmx_Latn,Madak,k,Ll,LATIN SMALL LETTER K,57301,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,13,1319,34190,425,659,2846,17474,352,23
mmx,Latn,mmx_Latn,Madak,d,Ll,LATIN SMALL LETTER D,36430,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",33,36,711,23138,444,372,1703,9623,285,85
mmx,Latn,mmx_Latn,Madak,x,Ll,LATIN SMALL LETTER X,34705,7,"2017,2018,2019,2020,2021,2022,2023",0,0,745,20305,292,367,1821,10818,357,0
mmx,Latn,mmx_Latn,Madak,p,Ll,LATIN SMALL LETTER P,31958,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1,715,19057,274,334,1526,9896,147,8
