iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
pov,Latn,pov_Latn,Upper Guinea Crioulo, ,Zs,SPACE,16243,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",3458,529,2365,670,900,1092,1370,5683,176
pov,Latn,pov_Latn,Upper Guinea Crioulo,a,Ll,LATIN SMALL LETTER A,9383,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1664,337,1335,395,584,729,856,3378,105
pov,Latn,pov_Latn,Upper Guinea Crioulo,i,Ll,LATIN SMALL LETTER I,8911,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1933,215,1311,382,438,620,917,3009,86
pov,Latn,pov_Latn,Upper Guinea Crioulo,u,Ll,LATIN SMALL LETTER U,6272,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1284,171,818,233,380,459,555,2294,78
pov,Latn,pov_Latn,Upper Guinea Crioulo,n,Ll,LATIN SMALL LETTER N,5443,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",939,136,751,256,318,412,579,1996,56
pov,Latn,pov_Latn,Upper Guinea Crioulo,s,Ll,LATIN SMALL LETTER S,5201,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",952,141,843,228,282,379,558,1767,51
pov,Latn,pov_Latn,Upper Guinea Crioulo,d,Ll,LATIN SMALL LETTER D,4536,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",986,84,604,184,272,348,387,1616,55
pov,Latn,pov_Latn,Upper Guinea Crioulo,e,Ll,LATIN SMALL LETTER E,4138,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",689,108,734,135,279,166,426,1550,51
pov,Latn,pov_Latn,Upper Guinea Crioulo,r,Ll,LATIN SMALL LETTER R,3821,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",747,90,526,160,251,252,319,1429,47
pov,Latn,pov_Latn,Upper Guinea Crioulo,t,Ll,LATIN SMALL LETTER T,3786,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",778,115,493,153,210,272,407,1322,36
pov,Latn,pov_Latn,Upper Guinea Crioulo,o,Ll,LATIN SMALL LETTER O,3537,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",571,96,587,183,265,229,288,1279,39
pov,Latn,pov_Latn,Upper Guinea Crioulo,k,Ll,LATIN SMALL LETTER K,2665,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",652,100,401,106,116,207,280,780,23
