iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency
nng,Latn,nng_Latn,Maring Naga, ,Zs,SPACE,1810,2,"2019,2020",590,1220
nng,Latn,nng_Latn,Maring Naga,i,Ll,LATIN SMALL LETTER I,1652,2,"2019,2020",583,1069
nng,Latn,nng_Latn,Maring Naga,a,Ll,LATIN SMALL LETTER A,1349,2,"2019,2020",470,879
nng,Latn,nng_Latn,Maring Naga,u,Ll,LATIN SMALL LETTER U,1147,2,"2019,2020",436,711
nng,Latn,nng_Latn,Maring Naga,n,Ll,LATIN SMALL LETTER N,1107,2,"2019,2020",380,727
nng,Latn,nng_Latn,Maring Naga,e,Ll,LATIN SMALL LETTER E,1073,2,"2019,2020",323,750
nng,Latn,nng_Latn,Maring Naga,h,Ll,LATIN SMALL LETTER H,928,2,"2019,2020",322,606
nng,Latn,nng_Latn,Maring Naga,r,Ll,LATIN SMALL LETTER R,878,2,"2019,2020",306,572
nng,Latn,nng_Latn,Maring Naga,k,Ll,LATIN SMALL LETTER K,573,2,"2019,2020",191,382
nng,Latn,nng_Latn,Maring Naga,o,Ll,LATIN SMALL LETTER O,564,2,"2019,2020",189,375
nng,Latn,nng_Latn,Maring Naga,l,Ll,LATIN SMALL LETTER L,538,2,"2019,2020",197,341
nng,Latn,nng_Latn,Maring Naga,t,Ll,LATIN SMALL LETTER T,464,2,"2019,2020",164,300
nng,Latn,nng_Latn,Maring Naga,m,Ll,LATIN SMALL LETTER M,410,2,"2019,2020",132,278
nng,Latn,nng_Latn,Maring Naga,g,Ll,LATIN SMALL LETTER G,386,2,"2019,2020",126,260
nng,Latn,nng_Latn,Maring Naga,y,Ll,LATIN SMALL LETTER Y,343,2,"2019,2020",86,257
nng,Latn,nng_Latn,Maring Naga,p,Ll,LATIN SMALL LETTER P,291,2,"2019,2020",107,184
nng,Latn,nng_Latn,Maring Naga,b,Ll,LATIN SMALL LETTER B,208,2,"2019,2020",62,146
nng,Latn,nng_Latn,Maring Naga,s,Ll,LATIN SMALL LETTER S,195,2,"2019,2020",86,109
nng,Latn,nng_Latn,Maring Naga,.,Po,FULL STOP,156,2,"2019,2020",43,113
nng,Latn,nng_Latn,Maring Naga,w,Ll,LATIN SMALL LETTER W,150,2,"2019,2020",64,86
nng,Latn,nng_Latn,Maring Naga,",",Po,COMMA,129,2,"2019,2020",55,74
nng,Latn,nng_Latn,Maring Naga,H,Lu,LATIN CAPITAL LETTER H,96,2,"2019,2020",34,62
nng,Latn,nng_Latn,Maring Naga,1,Nd,DIGIT ONE,89,2,"2019,2020",21,68
nng,Latn,nng_Latn,Maring Naga,c,Ll,LATIN SMALL LETTER C,77,2,"2019,2020",21,56
nng,Latn,nng_Latn,Maring Naga,d,Ll,LATIN SMALL LETTER D,61,2,"2019,2020",25,36
nng,Latn,nng_Latn,Maring Naga,2,Nd,DIGIT TWO,57,2,"2019,2020",13,44
nng,Latn,nng_Latn,Maring Naga,;,Po,SEMICOLON,57,2,"2019,2020",15,42
nng,Latn,nng_Latn,Maring Naga,D,Lu,LATIN CAPITAL LETTER D,53,2,"2019,2020",31,22
nng,Latn,nng_Latn,Maring Naga,-,Pd,HYPHEN-MINUS,47,2,"2019,2020",23,24
nng,Latn,nng_Latn,Maring Naga,',Po,APOSTROPHE,47,2,"2019,2020",14,33
nng,Latn,nng_Latn,Maring Naga,K,Lu,LATIN CAPITAL LETTER K,35,2,"2019,2020",7,28
nng,Latn,nng_Latn,Maring Naga,T,Lu,LATIN CAPITAL LETTER T,33,2,"2019,2020",14,19
nng,Latn,nng_Latn,Maring Naga,“,Pi,LEFT DOUBLE QUOTATION MARK,28,2,"2019,2020",11,17
nng,Latn,nng_Latn,Maring Naga,”,Pf,RIGHT DOUBLE QUOTATION MARK,28,2,"2019,2020",11,17
nng,Latn,nng_Latn,Maring Naga,A,Lu,LATIN CAPITAL LETTER A,24,2,"2019,2020",7,17
nng,Latn,nng_Latn,Maring Naga,4,Nd,DIGIT FOUR,24,2,"2019,2020",4,20
nng,Latn,nng_Latn,Maring Naga,J,Lu,LATIN CAPITAL LETTER J,22,2,"2019,2020",2,20
nng,Latn,nng_Latn,Maring Naga,5,Nd,DIGIT FIVE,20,2,"2019,2020",4,16
nng,Latn,nng_Latn,Maring Naga,3,Nd,DIGIT THREE,19,2,"2019,2020",7,12
nng,Latn,nng_Latn,Maring Naga,M,Lu,LATIN CAPITAL LETTER M,19,2,"2019,2020",3,16
nng,Latn,nng_Latn,Maring Naga,#,Po,NUMBER SIGN,19,2,"2019,2020",2,17
nng,Latn,nng_Latn,Maring Naga,7,Nd,DIGIT SEVEN,16,2,"2019,2020",3,13
nng,Latn,nng_Latn,Maring Naga,9,Nd,DIGIT NINE,16,2,"2019,2020",5,11
