iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
rml,Latn,rml_Latn,Baltic Romani, ,Zs,SPACE,45526,6,"2016,2017,2019,2021,2022,2023",21169,14122,3421,1612,4106,1096
rml,Latn,rml_Latn,Baltic Romani,a,Ll,LATIN SMALL LETTER A,27650,6,"2016,2017,2019,2021,2022,2023",12044,9479,2238,888,2398,603
rml,Latn,rml_Latn,Baltic Romani,e,Ll,LATIN SMALL LETTER E,23068,6,"2016,2017,2019,2021,2022,2023",10288,7267,1596,931,2389,597
rml,Latn,rml_Latn,Baltic Romani,i,Ll,LATIN SMALL LETTER I,16580,6,"2016,2017,2019,2021,2022,2023",7737,3466,1457,973,2318,629
rml,Latn,rml_Latn,Baltic Romani,r,Ll,LATIN SMALL LETTER R,14528,6,"2016,2017,2019,2021,2022,2023",5814,5599,981,436,1322,376
rml,Latn,rml_Latn,Baltic Romani,o,Ll,LATIN SMALL LETTER O,14095,6,"2016,2017,2019,2021,2022,2023",5129,5040,900,768,1777,481
rml,Latn,rml_Latn,Baltic Romani,n,Ll,LATIN SMALL LETTER N,12713,6,"2016,2017,2019,2021,2022,2023",5031,3739,967,717,1797,462
rml,Latn,rml_Latn,Baltic Romani,s,Ll,LATIN SMALL LETTER S,11557,6,"2016,2017,2019,2021,2022,2023",5163,3511,1307,411,952,213
rml,Latn,rml_Latn,Baltic Romani,d,Ll,LATIN SMALL LETTER D,10251,6,"2016,2017,2019,2021,2022,2023",4763,3321,780,314,864,209
rml,Latn,rml_Latn,Baltic Romani,t,Ll,LATIN SMALL LETTER T,9911,6,"2016,2017,2019,2021,2022,2023",4170,3234,795,435,1019,258
rml,Latn,rml_Latn,Baltic Romani,k,Ll,LATIN SMALL LETTER K,9743,6,"2016,2017,2019,2021,2022,2023",4619,2839,704,373,954,254
rml,Latn,rml_Latn,Baltic Romani,l,Ll,LATIN SMALL LETTER L,8307,6,"2016,2017,2019,2021,2022,2023",3484,2470,567,417,1072,297
rml,Latn,rml_Latn,Baltic Romani,u,Ll,LATIN SMALL LETTER U,7958,6,"2016,2017,2019,2021,2022,2023",4448,1908,644,162,634,162
rml,Latn,rml_Latn,Baltic Romani,p,Ll,LATIN SMALL LETTER P,6565,6,"2016,2017,2019,2021,2022,2023",3136,2036,487,233,557,116
rml,Latn,rml_Latn,Baltic Romani,j,Ll,LATIN SMALL LETTER J,6440,6,"2016,2017,2019,2021,2022,2023",3294,1770,357,248,616,155
rml,Latn,rml_Latn,Baltic Romani,v,Ll,LATIN SMALL LETTER V,5989,6,"2016,2017,2019,2021,2022,2023",2851,1701,539,246,549,103
rml,Latn,rml_Latn,Baltic Romani,m,Ll,LATIN SMALL LETTER M,5864,6,"2016,2017,2019,2021,2022,2023",2626,1697,554,234,561,192
rml,Latn,rml_Latn,Baltic Romani,h,Ll,LATIN SMALL LETTER H,4301,6,"2016,2017,2019,2021,2022,2023",2086,1332,221,108,410,144
rml,Latn,rml_Latn,Baltic Romani,",",Po,COMMA,3910,6,"2016,2017,2019,2021,2022,2023",2121,1322,207,53,167,40
rml,Latn,rml_Latn,Baltic Romani,.,Po,FULL STOP,3368,6,"2016,2017,2019,2021,2022,2023",1461,1354,170,88,227,68
rml,Latn,rml_Latn,Baltic Romani,g,Ll,LATIN SMALL LETTER G,3134,6,"2016,2017,2019,2021,2022,2023",1574,890,218,106,282,64
rml,Latn,rml_Latn,Baltic Romani,b,Ll,LATIN SMALL LETTER B,3076,6,"2016,2017,2019,2021,2022,2023",1238,916,251,134,407,130
rml,Latn,rml_Latn,Baltic Romani,y,Ll,LATIN SMALL LETTER Y,2895,5,"2017,2019,2021,2022,2023",0,2624,67,9,124,71
rml,Latn,rml_Latn,Baltic Romani,š,Ll,LATIN SMALL LETTER S WITH CARON,2873,6,"2016,2017,2019,2021,2022,2023",1336,704,236,163,351,83
rml,Latn,rml_Latn,Baltic Romani,č,Ll,LATIN SMALL LETTER C WITH CARON,2724,6,"2016,2017,2019,2021,2022,2023",1378,418,98,169,496,165
rml,Latn,rml_Latn,Baltic Romani,ž,Ll,LATIN SMALL LETTER Z WITH CARON,2650,6,"2016,2017,2019,2021,2022,2023",1420,464,313,60,338,55
rml,Latn,rml_Latn,Baltic Romani,ā,Ll,LATIN SMALL LETTER A WITH MACRON,2354,4,"2016,2017,2019,2022",1897,123,296,0,38,0
rml,Latn,rml_Latn,Baltic Romani,z,Ll,LATIN SMALL LETTER Z,1662,6,"2016,2017,2019,2021,2022,2023",634,519,128,106,220,55
rml,Latn,rml_Latn,Baltic Romani,c,Ll,LATIN SMALL LETTER C,1421,6,"2016,2017,2019,2021,2022,2023",323,384,65,126,375,148
rml,Latn,rml_Latn,Baltic Romani,’,Pf,RIGHT SINGLE QUOTATION MARK,1109,1,2017,0,1109,0,0,0,0
rml,Latn,rml_Latn,Baltic Romani,ī,Ll,LATIN SMALL LETTER I WITH MACRON,951,4,"2016,2017,2019,2022",595,90,212,0,54,0
rml,Latn,rml_Latn,Baltic Romani,ņ,Ll,LATIN SMALL LETTER N WITH CEDILLA,896,4,"2016,2017,2019,2022",756,41,85,0,14,0
