iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
gaa,Latn,gaa_Latn,Ga, ,Zs,SPACE,3192529,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",105,1978,189497,1185541,105043,849010,171989,363107,185995,115139,25125
gaa,Latn,gaa_Latn,Ga,ɛ,Ll,LATIN SMALL LETTER OPEN E,1317327,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",44,844,78356,491219,42365,346645,71541,150052,77501,48063,10697
gaa,Latn,gaa_Latn,Ga,a,Ll,LATIN SMALL LETTER A,1297166,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",39,896,76611,479995,43758,351253,69616,145474,74662,45088,9774
gaa,Latn,gaa_Latn,Ga,i,Ll,LATIN SMALL LETTER I,1210161,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",39,665,72193,445445,39381,324110,64401,137714,71865,44970,9378
gaa,Latn,gaa_Latn,Ga,e,Ll,LATIN SMALL LETTER E,878031,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",33,624,52947,332604,29596,233443,46294,96310,50786,29362,6032
gaa,Latn,gaa_Latn,Ga,ɔ,Ll,LATIN SMALL LETTER OPEN O,783516,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",46,587,48281,300609,26177,212892,39776,82556,40586,25831,6175
gaa,Latn,gaa_Latn,Ga,n,Ll,LATIN SMALL LETTER N,719126,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13,451,42713,268132,23564,192528,37943,80870,41545,25577,5790
gaa,Latn,gaa_Latn,Ga,l,Ll,LATIN SMALL LETTER L,603406,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",21,286,35801,224986,20061,156198,32843,70214,35930,22115,4951
gaa,Latn,gaa_Latn,Ga,m,Ll,LATIN SMALL LETTER M,561799,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,403,32732,208978,18246,149859,29770,63468,32804,20672,4847
gaa,Latn,gaa_Latn,Ga,k,Ll,LATIN SMALL LETTER K,545836,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,416,32135,203796,18225,144405,29039,62513,31579,19441,4269
gaa,Latn,gaa_Latn,Ga,o,Ll,LATIN SMALL LETTER O,510033,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",21,383,29504,188047,16802,134213,28045,59284,30758,18998,3978
gaa,Latn,gaa_Latn,Ga,s,Ll,LATIN SMALL LETTER S,421516,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13,272,25243,159743,14327,112794,22075,46041,23897,14129,2982
gaa,Latn,gaa_Latn,Ga,h,Ll,LATIN SMALL LETTER H,418813,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12,293,24445,155051,13952,111030,23247,47932,24501,15039,3311
gaa,Latn,gaa_Latn,Ga,b,Ll,LATIN SMALL LETTER B,355287,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,263,21273,130919,11683,93384,19627,41844,20666,12888,2730
gaa,Latn,gaa_Latn,Ga,y,Ll,LATIN SMALL LETTER Y,276247,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,180,16297,103882,8630,71927,15360,30015,16956,10321,2670
gaa,Latn,gaa_Latn,Ga,w,Ll,LATIN SMALL LETTER W,275540,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,88,17201,105655,8755,81188,13396,26467,13136,7921,1713
gaa,Latn,gaa_Latn,Ga,t,Ll,LATIN SMALL LETTER T,255961,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,158,14703,94359,8462,66894,13622,29364,16549,9702,2139
gaa,Latn,gaa_Latn,Ga,u,Ll,LATIN SMALL LETTER U,222194,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,146,13189,83571,7196,59738,11605,24572,12817,7719,1638
gaa,Latn,gaa_Latn,Ga,ŋ,Ll,LATIN SMALL LETTER ENG,209777,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,175,12473,76798,6967,52522,11249,25395,13460,8701,2028
gaa,Latn,gaa_Latn,Ga,",",Po,COMMA,187513,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,117,10410,68396,5671,47599,11000,22183,12280,8004,1846
gaa,Latn,gaa_Latn,Ga,f,Ll,LATIN SMALL LETTER F,168276,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,120,9880,61892,5626,46062,8955,19469,9422,5755,1086
gaa,Latn,gaa_Latn,Ga,.,Po,FULL STOP,167852,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,64,9548,60116,5331,46831,9174,19681,9787,6056,1257
gaa,Latn,gaa_Latn,Ga,j,Ll,LATIN SMALL LETTER J,138877,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,145,8508,50744,4445,35590,7187,16947,8417,5639,1252
gaa,Latn,gaa_Latn,Ga,r,Ll,LATIN SMALL LETTER R,93300,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,29,5010,33137,3263,23895,4985,12003,6642,3744,590
gaa,Latn,gaa_Latn,Ga,g,Ll,LATIN SMALL LETTER G,93135,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,131,5358,33546,3139,23787,5371,11549,5814,3662,778
gaa,Latn,gaa_Latn,Ga,p,Ll,LATIN SMALL LETTER P,88127,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,26,4872,31916,2943,24209,4374,10425,5203,3465,693
gaa,Latn,gaa_Latn,Ga,N,Lu,LATIN CAPITAL LETTER N,70810,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,2,4324,25913,2431,17469,4004,8201,4673,3115,674
gaa,Latn,gaa_Latn,Ga,Y,Lu,LATIN CAPITAL LETTER Y,65583,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,0,3989,25328,2395,17040,3409,7276,3752,2079,311
gaa,Latn,gaa_Latn,Ga,1,Nd,DIGIT ONE,60715,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,13,3689,22631,2031,17720,2776,6672,2960,1823,400
gaa,Latn,gaa_Latn,Ga,d,Ll,LATIN SMALL LETTER D,58126,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,40,3280,21121,1952,15005,3091,6616,4182,2358,477
gaa,Latn,gaa_Latn,Ga,M,Lu,LATIN CAPITAL LETTER M,54831,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,35,3322,21141,1966,15672,2744,5420,2762,1497,270
gaa,Latn,gaa_Latn,Ga,ã,Ll,LATIN SMALL LETTER A WITH TILDE,52214,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,20,2522,17435,1486,13469,3024,7689,3512,2471,586
gaa,Latn,gaa_Latn,Ga,A,Lu,LATIN CAPITAL LETTER A,52169,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,21,3036,19653,1955,14553,2747,5523,2663,1737,280
gaa,Latn,gaa_Latn,Ga,K,Lu,LATIN CAPITAL LETTER K,43983,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,12,2579,17108,1751,12210,2292,4372,2088,1279,288
gaa,Latn,gaa_Latn,Ga,:,Po,COLON,42449,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,2,2775,15562,1547,12666,2098,4521,2154,933,191
gaa,Latn,gaa_Latn,Ga,E,Lu,LATIN CAPITAL LETTER E,41093,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,31,2466,15987,1577,11035,1998,4285,2284,1169,261
gaa,Latn,gaa_Latn,Ga,B,Lu,LATIN CAPITAL LETTER B,37764,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,4,2325,15167,1289,10662,1894,3385,1741,1070,224
gaa,Latn,gaa_Latn,Ga,2,Nd,DIGIT TWO,34600,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,13,1952,12262,1172,9424,1806,4341,2032,1314,284
gaa,Latn,gaa_Latn,Ga,S,Lu,LATIN CAPITAL LETTER S,34455,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1,1807,12614,1233,9506,1908,3854,2244,1069,219
gaa,Latn,gaa_Latn,Ga,?,Po,QUESTION MARK,31609,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,0,2372,12667,1062,8913,1362,3088,1155,808,182
