iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
chr,Cher,chr_Cher,Cherokee, ,Zs,SPACE,27303,6,"2013,2014,2017,2022,2023,2024",13133,4954,7293,66,1730,127
chr,Cher,chr_Cher,Cherokee,Ꮝ,Lu,CHEROKEE LETTER S,6589,6,"2013,2014,2017,2022,2023,2024",3062,854,1996,17,628,32
chr,Cher,chr_Cher,Cherokee,Ꮧ,Lu,CHEROKEE LETTER DI,6328,6,"2013,2014,2017,2022,2023,2024",3610,741,1547,30,374,26
chr,Cher,chr_Cher,Cherokee,Ꭰ,Lu,CHEROKEE LETTER A,5110,6,"2013,2014,2017,2022,2023,2024",2717,868,1151,18,335,21
chr,Cher,chr_Cher,Cherokee,e,Ll,LATIN SMALL LETTER E,4532,6,"2013,2014,2017,2022,2023,2024",2125,1150,1020,30,200,7
chr,Cher,chr_Cher,Cherokee,Ꮎ,Lu,CHEROKEE LETTER NA,4321,6,"2013,2014,2017,2022,2023,2024",2094,706,1112,9,378,22
chr,Cher,chr_Cher,Cherokee,Ꭲ,Lu,CHEROKEE LETTER I,3704,6,"2013,2014,2017,2022,2023,2024",1439,520,1334,9,371,31
chr,Cher,chr_Cher,Cherokee,i,Ll,LATIN SMALL LETTER I,3681,6,"2013,2014,2017,2022,2023,2024",2020,893,586,34,146,2
chr,Cher,chr_Cher,Cherokee,a,Ll,LATIN SMALL LETTER A,3114,6,"2013,2014,2017,2022,2023,2024",1466,797,702,22,121,6
chr,Cher,chr_Cher,Cherokee,Ꮣ,Lu,CHEROKEE LETTER DA,3017,6,"2013,2014,2017,2022,2023,2024",1458,385,844,11,298,21
chr,Cher,chr_Cher,Cherokee,t,Ll,LATIN SMALL LETTER T,2964,6,"2013,2014,2017,2022,2023,2024",1278,823,733,25,103,2
chr,Cher,chr_Cher,Cherokee,Ꭹ,Lu,CHEROKEE LETTER GI,2845,6,"2013,2014,2017,2022,2023,2024",1180,307,876,4,454,24
chr,Cher,chr_Cher,Cherokee,Ꭿ,Lu,CHEROKEE LETTER HI,2778,6,"2013,2014,2017,2022,2023,2024",1575,537,507,4,136,19
chr,Cher,chr_Cher,Cherokee,o,Ll,LATIN SMALL LETTER O,2718,6,"2013,2014,2017,2022,2023,2024",1356,643,575,26,111,7
chr,Cher,chr_Cher,Cherokee,n,Ll,LATIN SMALL LETTER N,2701,6,"2013,2014,2017,2022,2023,2024",1396,639,528,15,120,3
chr,Cher,chr_Cher,Cherokee,Ꭶ,Lu,CHEROKEE LETTER GA,2517,6,"2013,2014,2017,2022,2023,2024",1291,363,702,8,128,25
chr,Cher,chr_Cher,Cherokee,Ꭴ,Lu,CHEROKEE LETTER U,2412,6,"2013,2014,2017,2022,2023,2024",1056,517,691,7,130,11
chr,Cher,chr_Cher,Cherokee,s,Ll,LATIN SMALL LETTER S,2396,6,"2013,2014,2017,2022,2023,2024",952,813,498,15,116,2
chr,Cher,chr_Cher,Cherokee,Ꮒ,Lu,CHEROKEE LETTER NI,2380,6,"2013,2014,2017,2022,2023,2024",992,297,870,22,184,15
chr,Cher,chr_Cher,Cherokee,r,Ll,LATIN SMALL LETTER R,2360,6,"2013,2014,2017,2022,2023,2024",935,755,530,15,118,7
chr,Cher,chr_Cher,Cherokee,Ꮅ,Lu,CHEROKEE LETTER LI,2331,6,"2013,2014,2017,2022,2023,2024",1220,282,580,9,220,20
chr,Cher,chr_Cher,Cherokee,Ꭼ,Lu,CHEROKEE LETTER GV,1976,6,"2013,2014,2017,2022,2023,2024",1071,293,490,7,110,5
chr,Cher,chr_Cher,Cherokee,Ꮫ,Lu,CHEROKEE LETTER DV,1866,6,"2013,2014,2017,2022,2023,2024",1095,261,401,7,96,6
chr,Cher,chr_Cher,Cherokee,Ꮕ,Lu,CHEROKEE LETTER NV,1806,6,"2013,2014,2017,2022,2023,2024",980,245,449,6,119,7
chr,Cher,chr_Cher,Cherokee,d,Ll,LATIN SMALL LETTER D,1746,6,"2013,2014,2017,2022,2023,2024",1005,334,319,14,72,2
chr,Cher,chr_Cher,Cherokee,",",Po,COMMA,1746,6,"2013,2014,2017,2022,2023,2024",973,286,434,2,48,3
chr,Cher,chr_Cher,Cherokee,.,Po,FULL STOP,1716,6,"2013,2014,2017,2022,2023,2024",654,305,613,7,129,8
chr,Cher,chr_Cher,Cherokee,Ꮄ,Lu,CHEROKEE LETTER LE,1696,6,"2013,2014,2017,2022,2023,2024",845,305,447,3,89,7
chr,Cher,chr_Cher,Cherokee,Ꮩ,Lu,CHEROKEE LETTER DO,1660,6,"2013,2014,2017,2022,2023,2024",918,243,379,6,104,10
chr,Cher,chr_Cher,Cherokee,l,Ll,LATIN SMALL LETTER L,1634,6,"2013,2014,2017,2022,2023,2024",661,566,331,8,66,2
chr,Cher,chr_Cher,Cherokee,Ꭺ,Lu,CHEROKEE LETTER GO,1548,6,"2013,2014,2017,2022,2023,2024",849,198,421,8,61,11
chr,Cher,chr_Cher,Cherokee,c,Ll,LATIN SMALL LETTER C,1391,6,"2013,2014,2017,2022,2023,2024",724,366,195,6,95,5
chr,Cher,chr_Cher,Cherokee,Ꮑ,Lu,CHEROKEE LETTER NE,1377,6,"2013,2014,2017,2022,2023,2024",535,232,524,4,76,6
chr,Cher,chr_Cher,Cherokee,h,Ll,LATIN SMALL LETTER H,1167,6,"2013,2014,2017,2022,2023,2024",426,252,438,8,41,2
chr,Cher,chr_Cher,Cherokee,Ꭸ,Lu,CHEROKEE LETTER GE,1147,6,"2013,2014,2017,2022,2023,2024",490,229,366,1,54,7
chr,Cher,chr_Cher,Cherokee,u,Ll,LATIN SMALL LETTER U,1124,6,"2013,2014,2017,2022,2023,2024",474,375,239,6,27,3
chr,Cher,chr_Cher,Cherokee,Ꮈ,Lu,CHEROKEE LETTER LV,1106,6,"2013,2014,2017,2022,2023,2024",551,118,340,9,85,3
chr,Cher,chr_Cher,Cherokee,Ꮃ,Lu,CHEROKEE LETTER LA,1085,5,"2013,2014,2017,2022,2023",523,250,251,3,58,0
chr,Cher,chr_Cher,Cherokee,Ꮢ,Lu,CHEROKEE LETTER SV,1081,5,"2013,2014,2017,2023,2024",534,219,254,0,61,13
chr,Cher,chr_Cher,Cherokee,|,Sm,VERTICAL LINE,1076,2,"2013,2014",1016,60,0,0,0,0
chr,Cher,chr_Cher,Cherokee,m,Ll,LATIN SMALL LETTER M,1035,6,"2013,2014,2017,2022,2023,2024",508,290,200,7,27,3
chr,Cher,chr_Cher,Cherokee,Ꮓ,Lu,CHEROKEE LETTER NO,987,6,"2013,2014,2017,2022,2023,2024",232,172,477,4,100,2
chr,Cher,chr_Cher,Cherokee,g,Ll,LATIN SMALL LETTER G,961,5,"2013,2014,2017,2022,2023",463,284,174,8,32,0
chr,Cher,chr_Cher,Cherokee,Ꮲ,Lu,CHEROKEE LETTER TLV,944,6,"2013,2014,2017,2022,2023,2024",517,196,173,6,49,3
chr,Cher,chr_Cher,Cherokee,Ꮻ,Lu,CHEROKEE LETTER WI,940,5,"2013,2014,2017,2022,2023",546,163,193,7,31,0
chr,Cher,chr_Cher,Cherokee,Ꭽ,Lu,CHEROKEE LETTER HA,902,6,"2013,2014,2017,2022,2023,2024",522,186,127,3,62,2
chr,Cher,chr_Cher,Cherokee,p,Ll,LATIN SMALL LETTER P,832,5,"2013,2014,2017,2022,2023",466,215,113,13,25,0
chr,Cher,chr_Cher,Cherokee,Ᏻ,Lu,CHEROKEE LETTER YU,794,6,"2013,2014,2017,2022,2023,2024",268,94,278,1,143,10
chr,Cher,chr_Cher,Cherokee,Ᏼ,Lu,CHEROKEE LETTER YV,771,6,"2013,2014,2017,2022,2023,2024",412,90,202,8,54,5
