iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2022_frequency
kqp,Latn,kqp_Latn,Kimré, ,Zs,SPACE,314162,5,"2013,2014,2016,2017,2022",274991,16805,1342,5987,15037
kqp,Latn,kqp_Latn,Kimré,a,Ll,LATIN SMALL LETTER A,127945,5,"2013,2014,2016,2017,2022",112513,6979,566,2402,5485
kqp,Latn,kqp_Latn,Kimré,i,Ll,LATIN SMALL LETTER I,87337,5,"2013,2014,2016,2017,2022",76740,4516,313,1723,4045
kqp,Latn,kqp_Latn,Kimré,e,Ll,LATIN SMALL LETTER E,85873,5,"2013,2014,2016,2017,2022",75142,4766,402,1529,4034
kqp,Latn,kqp_Latn,Kimré,n,Ll,LATIN SMALL LETTER N,84881,5,"2013,2014,2016,2017,2022",74213,4521,398,1569,4180
kqp,Latn,kqp_Latn,Kimré,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,56826,5,"2013,2014,2016,2017,2022",49955,3007,207,1126,2531
kqp,Latn,kqp_Latn,Kimré,r,Ll,LATIN SMALL LETTER R,55662,5,"2013,2014,2016,2017,2022",48969,2987,220,1043,2443
kqp,Latn,kqp_Latn,Kimré,b,Ll,LATIN SMALL LETTER B,52614,5,"2013,2014,2016,2017,2022",46419,2747,210,1004,2234
kqp,Latn,kqp_Latn,Kimré,ɲ,Ll,LATIN SMALL LETTER N WITH LEFT HOOK,38762,5,"2013,2014,2016,2017,2022",33893,2157,163,720,1829
kqp,Latn,kqp_Latn,Kimré,m,Ll,LATIN SMALL LETTER M,37081,5,"2013,2014,2016,2017,2022",32364,2001,204,741,1771
kqp,Latn,kqp_Latn,Kimré,k,Ll,LATIN SMALL LETTER K,35507,5,"2013,2014,2016,2017,2022",31208,1840,180,706,1573
kqp,Latn,kqp_Latn,Kimré,y,Ll,LATIN SMALL LETTER Y,32538,5,"2013,2014,2016,2017,2022",28825,1720,137,591,1265
kqp,Latn,kqp_Latn,Kimré,é,Ll,LATIN SMALL LETTER E WITH ACUTE,31626,5,"2013,2014,2016,2017,2022",27615,1647,126,663,1575
