iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
kkl,Latn,kkl_Latn,Kosarek Yale, ,Zs,SPACE,70677,4,"2020,2021,2022,2023",1868,41830,4170,22809
kkl,Latn,kkl_Latn,Kosarek Yale,a,Ll,LATIN SMALL LETTER A,64739,4,"2020,2021,2022,2023",1508,38289,3708,21234
kkl,Latn,kkl_Latn,Kosarek Yale,e,Ll,LATIN SMALL LETTER E,40137,4,"2020,2021,2022,2023",996,23899,2421,12821
kkl,Latn,kkl_Latn,Kosarek Yale,n,Ll,LATIN SMALL LETTER N,38977,4,"2020,2021,2022,2023",998,23362,2257,12360
kkl,Latn,kkl_Latn,Kosarek Yale,i,Ll,LATIN SMALL LETTER I,30391,4,"2020,2021,2022,2023",730,18939,1954,8768
kkl,Latn,kkl_Latn,Kosarek Yale,o,Ll,LATIN SMALL LETTER O,29371,4,"2020,2021,2022,2023",970,16851,1675,9875
kkl,Latn,kkl_Latn,Kosarek Yale,m,Ll,LATIN SMALL LETTER M,25323,4,"2020,2021,2022,2023",621,15603,1581,7518
kkl,Latn,kkl_Latn,Kosarek Yale,l,Ll,LATIN SMALL LETTER L,22281,4,"2020,2021,2022,2023",508,14174,1418,6181
kkl,Latn,kkl_Latn,Kosarek Yale,g,Ll,LATIN SMALL LETTER G,20893,4,"2020,2021,2022,2023",590,11964,1044,7295
kkl,Latn,kkl_Latn,Kosarek Yale,u,Ll,LATIN SMALL LETTER U,16719,4,"2020,2021,2022,2023",325,10905,1083,4406
kkl,Latn,kkl_Latn,Kosarek Yale,s,Ll,LATIN SMALL LETTER S,16500,4,"2020,2021,2022,2023",360,10939,1121,4080
kkl,Latn,kkl_Latn,Kosarek Yale,k,Ll,LATIN SMALL LETTER K,14849,4,"2020,2021,2022,2023",406,8442,837,5164
kkl,Latn,kkl_Latn,Kosarek Yale,b,Ll,LATIN SMALL LETTER B,14035,4,"2020,2021,2022,2023",377,8225,749,4684
kkl,Latn,kkl_Latn,Kosarek Yale,r,Ll,LATIN SMALL LETTER R,13950,4,"2020,2021,2022,2023",310,8388,850,4402
kkl,Latn,kkl_Latn,Kosarek Yale,p,Ll,LATIN SMALL LETTER P,12895,4,"2020,2021,2022,2023",393,7523,774,4205
kkl,Latn,kkl_Latn,Kosarek Yale,t,Ll,LATIN SMALL LETTER T,11117,4,"2020,2021,2022,2023",251,6389,656,3821
kkl,Latn,kkl_Latn,Kosarek Yale,",",Po,COMMA,9323,4,"2020,2021,2022,2023",238,5375,496,3214
kkl,Latn,kkl_Latn,Kosarek Yale,h,Ll,LATIN SMALL LETTER H,7496,4,"2020,2021,2022,2023",181,4355,448,2512
kkl,Latn,kkl_Latn,Kosarek Yale,w,Ll,LATIN SMALL LETTER W,5218,4,"2020,2021,2022,2023",111,3152,316,1639
kkl,Latn,kkl_Latn,Kosarek Yale,.,Po,FULL STOP,4105,4,"2020,2021,2022,2023",117,2410,218,1360
kkl,Latn,kkl_Latn,Kosarek Yale,',Po,APOSTROPHE,3940,4,"2020,2021,2022,2023",132,2289,293,1226
kkl,Latn,kkl_Latn,Kosarek Yale,d,Ll,LATIN SMALL LETTER D,3610,4,"2020,2021,2022,2023",74,2112,196,1228
kkl,Latn,kkl_Latn,Kosarek Yale,y,Ll,LATIN SMALL LETTER Y,3280,4,"2020,2021,2022,2023",79,2014,166,1021
kkl,Latn,kkl_Latn,Kosarek Yale,A,Lu,LATIN CAPITAL LETTER A,2767,4,"2020,2021,2022,2023",66,1695,182,824
kkl,Latn,kkl_Latn,Kosarek Yale,Y,Lu,LATIN CAPITAL LETTER Y,2021,4,"2020,2021,2022,2023",9,1417,127,468
kkl,Latn,kkl_Latn,Kosarek Yale,”,Pf,RIGHT DOUBLE QUOTATION MARK,1798,3,"2021,2022,2023",0,1083,129,586
kkl,Latn,kkl_Latn,Kosarek Yale,“,Pi,LEFT DOUBLE QUOTATION MARK,1781,3,"2021,2022,2023",0,1075,127,579
kkl,Latn,kkl_Latn,Kosarek Yale,N,Lu,LATIN CAPITAL LETTER N,1757,4,"2020,2021,2022,2023",69,947,97,644
kkl,Latn,kkl_Latn,Kosarek Yale,1,Nd,DIGIT ONE,1500,4,"2020,2021,2022,2023",44,807,77,572
kkl,Latn,kkl_Latn,Kosarek Yale,2,Nd,DIGIT TWO,1021,4,"2020,2021,2022,2023",30,504,35,452
kkl,Latn,kkl_Latn,Kosarek Yale,S,Lu,LATIN CAPITAL LETTER S,1015,4,"2020,2021,2022,2023",23,575,60,357
kkl,Latn,kkl_Latn,Kosarek Yale,-,Pd,HYPHEN-MINUS,982,4,"2020,2021,2022,2023",24,562,49,347
kkl,Latn,kkl_Latn,Kosarek Yale,M,Lu,LATIN CAPITAL LETTER M,715,4,"2020,2021,2022,2023",31,387,17,280
kkl,Latn,kkl_Latn,Kosarek Yale,W,Lu,LATIN CAPITAL LETTER W,686,4,"2020,2021,2022,2023",21,360,33,272
kkl,Latn,kkl_Latn,Kosarek Yale,E,Lu,LATIN CAPITAL LETTER E,662,4,"2020,2021,2022,2023",17,416,54,175
kkl,Latn,kkl_Latn,Kosarek Yale,3,Nd,DIGIT THREE,621,4,"2020,2021,2022,2023",11,279,34,297
kkl,Latn,kkl_Latn,Kosarek Yale,K,Lu,LATIN CAPITAL LETTER K,513,4,"2020,2021,2022,2023",10,306,23,174
kkl,Latn,kkl_Latn,Kosarek Yale,P,Lu,LATIN CAPITAL LETTER P,479,4,"2020,2021,2022,2023",7,332,42,98
kkl,Latn,kkl_Latn,Kosarek Yale,4,Nd,DIGIT FOUR,451,4,"2020,2021,2022,2023",7,229,18,197
kkl,Latn,kkl_Latn,Kosarek Yale,I,Lu,LATIN CAPITAL LETTER I,419,4,"2020,2021,2022,2023",23,165,3,228
kkl,Latn,kkl_Latn,Kosarek Yale,5,Nd,DIGIT FIVE,362,4,"2020,2021,2022,2023",8,172,11,171
kkl,Latn,kkl_Latn,Kosarek Yale,L,Lu,LATIN CAPITAL LETTER L,350,4,"2020,2021,2022,2023",3,163,3,181
kkl,Latn,kkl_Latn,Kosarek Yale,T,Lu,LATIN CAPITAL LETTER T,338,4,"2020,2021,2022,2023",9,216,40,73
kkl,Latn,kkl_Latn,Kosarek Yale,6,Nd,DIGIT SIX,334,4,"2020,2021,2022,2023",7,171,13,143
kkl,Latn,kkl_Latn,Kosarek Yale,0,Nd,DIGIT ZERO,329,4,"2020,2021,2022,2023",7,151,11,160
kkl,Latn,kkl_Latn,Kosarek Yale,:,Po,COLON,306,4,"2020,2021,2022,2023",3,208,17,78
kkl,Latn,kkl_Latn,Kosarek Yale,U,Lu,LATIN CAPITAL LETTER U,295,4,"2020,2021,2022,2023",7,183,11,94
kkl,Latn,kkl_Latn,Kosarek Yale,7,Nd,DIGIT SEVEN,289,4,"2020,2021,2022,2023",7,133,15,134
kkl,Latn,kkl_Latn,Kosarek Yale,8,Nd,DIGIT EIGHT,288,4,"2020,2021,2022,2023",7,136,10,135
kkl,Latn,kkl_Latn,Kosarek Yale,9,Nd,DIGIT NINE,281,4,"2020,2021,2022,2023",7,142,9,123
kkl,Latn,kkl_Latn,Kosarek Yale,),Pe,RIGHT PARENTHESIS,250,4,"2020,2021,2022,2023",2,118,14,116
kkl,Latn,kkl_Latn,Kosarek Yale,(,Ps,LEFT PARENTHESIS,250,4,"2020,2021,2022,2023",2,118,14,116
kkl,Latn,kkl_Latn,Kosarek Yale,R,Lu,LATIN CAPITAL LETTER R,222,4,"2020,2021,2022,2023",9,95,2,116
kkl,Latn,kkl_Latn,Kosarek Yale,H,Lu,LATIN CAPITAL LETTER H,207,4,"2020,2021,2022,2023",3,90,8,106
kkl,Latn,kkl_Latn,Kosarek Yale,?,Po,QUESTION MARK,203,4,"2020,2021,2022,2023",4,92,10,97
kkl,Latn,kkl_Latn,Kosarek Yale,B,Lu,LATIN CAPITAL LETTER B,190,4,"2020,2021,2022,2023",7,97,9,77
kkl,Latn,kkl_Latn,Kosarek Yale,F,Lu,LATIN CAPITAL LETTER F,168,3,"2021,2022,2023",0,103,1,64
kkl,Latn,kkl_Latn,Kosarek Yale,O,Lu,LATIN CAPITAL LETTER O,165,4,"2020,2021,2022,2023",5,116,2,42
kkl,Latn,kkl_Latn,Kosarek Yale,"""",Po,QUOTATION MARK,100,1,2020,100,0,0,0
kkl,Latn,kkl_Latn,Kosarek Yale,!,Po,EXCLAMATION MARK,92,4,"2020,2021,2022,2023",1,63,1,27
kkl,Latn,kkl_Latn,Kosarek Yale,f,Ll,LATIN SMALL LETTER F,91,4,"2020,2021,2022,2023",2,30,2,57
kkl,Latn,kkl_Latn,Kosarek Yale,G,Lu,LATIN CAPITAL LETTER G,70,3,"2020,2021,2023",1,36,0,33
