iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kck,Latn,kck_Latn,Kalanga,a,Ll,LATIN SMALL LETTER A,46354,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",133,257,2342,1019,699,301,12682,4555,16978,7388
kck,Latn,kck_Latn,Kalanga, ,Zs,SPACE,43517,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",188,353,1818,823,865,320,12288,4231,16883,5748
kck,Latn,kck_Latn,Kalanga,i,Ll,LATIN SMALL LETTER I,27385,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",92,145,1108,535,346,179,8374,2780,10217,3609
kck,Latn,kck_Latn,Kalanga,n,Ll,LATIN SMALL LETTER N,23258,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",62,132,1075,525,307,169,7142,2453,7908,3485
kck,Latn,kck_Latn,Kalanga,e,Ll,LATIN SMALL LETTER E,20868,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",77,152,836,323,489,156,6032,2145,7990,2668
kck,Latn,kck_Latn,Kalanga,u,Ll,LATIN SMALL LETTER U,18954,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",46,187,765,427,296,123,5229,1743,7627,2511
kck,Latn,kck_Latn,Kalanga,o,Ll,LATIN SMALL LETTER O,16585,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",47,143,656,362,280,112,5195,1818,5541,2431
kck,Latn,kck_Latn,Kalanga,k,Ll,LATIN SMALL LETTER K,16234,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",47,93,699,288,270,85,4622,1649,6169,2312
kck,Latn,kck_Latn,Kalanga,l,Ll,LATIN SMALL LETTER L,13536,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",34,97,618,272,226,82,4019,1293,5106,1789
kck,Latn,kck_Latn,Kalanga,b,Ll,LATIN SMALL LETTER B,13174,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",28,50,601,297,218,104,3358,1390,5079,2049
kck,Latn,kck_Latn,Kalanga,w,Ll,LATIN SMALL LETTER W,12145,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",40,94,540,214,203,80,3343,1188,4754,1689
kck,Latn,kck_Latn,Kalanga,t,Ll,LATIN SMALL LETTER T,10866,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",32,72,549,302,170,69,2946,1070,3950,1706
kck,Latn,kck_Latn,Kalanga,m,Ll,LATIN SMALL LETTER M,10400,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",31,96,367,154,162,69,3393,972,3870,1286
kck,Latn,kck_Latn,Kalanga,h,Ll,LATIN SMALL LETTER H,9909,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",24,44,430,185,100,49,3368,1080,3341,1288
kck,Latn,kck_Latn,Kalanga,g,Ll,LATIN SMALL LETTER G,8666,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",21,107,396,191,175,62,2652,875,3117,1070
kck,Latn,kck_Latn,Kalanga,d,Ll,LATIN SMALL LETTER D,8637,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",33,55,352,104,129,61,3014,992,2820,1077
kck,Latn,kck_Latn,Kalanga,z,Ll,LATIN SMALL LETTER Z,7257,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",31,46,288,105,91,58,2039,675,3017,907
kck,Latn,kck_Latn,Kalanga,s,Ll,LATIN SMALL LETTER S,6254,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",28,38,239,112,112,41,1697,602,2575,810
kck,Latn,kck_Latn,Kalanga,y,Ll,LATIN SMALL LETTER Y,5246,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",10,51,204,85,89,35,1569,560,1875,768
kck,Latn,kck_Latn,Kalanga,j,Ll,LATIN SMALL LETTER J,3932,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",7,26,233,123,54,24,1166,470,1264,565
kck,Latn,kck_Latn,Kalanga,.,Po,FULL STOP,3660,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",10,29,178,108,38,30,860,361,1382,664
kck,Latn,kck_Latn,Kalanga,p,Ll,LATIN SMALL LETTER P,3462,10,"2013,2015,2017,2018,2019,2020,2021,2022,2023,2024",9,5,140,82,49,9,1171,337,1185,475
