iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2023_frequency
spy,Latn,spy_Latn,Sabaot, ,Zs,SPACE,238596,7,"2013,2014,2015,2016,2017,2019,2023",142106,8050,21112,6734,5822,29954,24818
spy,Latn,spy_Latn,Sabaot,k,Ll,LATIN SMALL LETTER K,147056,7,"2013,2014,2015,2016,2017,2019,2023",86930,5132,12796,3974,3498,18342,16384
spy,Latn,spy_Latn,Sabaot,o,Ll,LATIN SMALL LETTER O,146663,7,"2013,2014,2015,2016,2017,2019,2023",87247,4972,13396,4146,3569,18434,14899
spy,Latn,spy_Latn,Sabaot,ē,Ll,LATIN SMALL LETTER E WITH MACRON,144785,7,"2013,2014,2015,2016,2017,2019,2023",86194,4831,12247,3962,3725,18812,15014
spy,Latn,spy_Latn,Sabaot,i,Ll,LATIN SMALL LETTER I,140912,7,"2013,2014,2015,2016,2017,2019,2023",82333,4851,12183,3757,3340,18934,15514
spy,Latn,spy_Latn,Sabaot,u,Ll,LATIN SMALL LETTER U,94402,7,"2013,2014,2015,2016,2017,2019,2023",55726,3566,8438,2771,2421,11332,10148
spy,Latn,spy_Latn,Sabaot,a,Ll,LATIN SMALL LETTER A,93282,7,"2013,2014,2015,2016,2017,2019,2023",53907,3291,8534,2695,2034,12792,10029
spy,Latn,spy_Latn,Sabaot,y,Ll,LATIN SMALL LETTER Y,92117,7,"2013,2014,2015,2016,2017,2019,2023",54871,2997,7831,2624,2217,11834,9743
spy,Latn,spy_Latn,Sabaot,n,Ll,LATIN SMALL LETTER N,87963,7,"2013,2014,2015,2016,2017,2019,2023",51995,2836,7592,2344,2226,12081,8889
spy,Latn,spy_Latn,Sabaot,t,Ll,LATIN SMALL LETTER T,82297,7,"2013,2014,2015,2016,2017,2019,2023",48641,2773,6860,2388,1989,11033,8613
spy,Latn,spy_Latn,Sabaot,e,Ll,LATIN SMALL LETTER E,75462,7,"2013,2014,2015,2016,2017,2019,2023",44858,2593,6764,2087,1874,9207,8079
spy,Latn,spy_Latn,Sabaot,ō,Ll,LATIN SMALL LETTER O WITH MACRON,50435,7,"2013,2014,2015,2016,2017,2019,2023",29511,1514,4179,1192,1142,7034,5863
spy,Latn,spy_Latn,Sabaot,ā,Ll,LATIN SMALL LETTER A WITH MACRON,47869,7,"2013,2014,2015,2016,2017,2019,2023",28123,1440,4189,1380,1095,6635,5007
spy,Latn,spy_Latn,Sabaot,b,Ll,LATIN SMALL LETTER B,45121,7,"2013,2014,2015,2016,2017,2019,2023",25959,1550,4041,1196,1028,6307,5040
spy,Latn,spy_Latn,Sabaot,m,Ll,LATIN SMALL LETTER M,45004,7,"2013,2014,2015,2016,2017,2019,2023",27211,1485,4009,1313,1129,5419,4438
spy,Latn,spy_Latn,Sabaot,h,Ll,LATIN SMALL LETTER H,40156,7,"2013,2014,2015,2016,2017,2019,2023",23929,1375,3717,1211,1120,4690,4114
spy,Latn,spy_Latn,Sabaot,c,Ll,LATIN SMALL LETTER C,39486,7,"2013,2014,2015,2016,2017,2019,2023",23501,1365,3666,1175,1067,4632,4080
spy,Latn,spy_Latn,Sabaot,r,Ll,LATIN SMALL LETTER R,35713,7,"2013,2014,2015,2016,2017,2019,2023",20633,1143,3105,856,740,5341,3895
spy,Latn,spy_Latn,Sabaot,s,Ll,LATIN SMALL LETTER S,30851,7,"2013,2014,2015,2016,2017,2019,2023",17985,1040,2802,880,656,4383,3105
spy,Latn,spy_Latn,Sabaot,l,Ll,LATIN SMALL LETTER L,30697,7,"2013,2014,2015,2016,2017,2019,2023",17819,1041,2772,847,689,3971,3558
spy,Latn,spy_Latn,Sabaot,w,Ll,LATIN SMALL LETTER W,28132,7,"2013,2014,2015,2016,2017,2019,2023",16157,1032,2635,827,678,3584,3219
spy,Latn,spy_Latn,Sabaot,.,Po,FULL STOP,18737,7,"2013,2014,2015,2016,2017,2019,2023",10952,689,1525,511,498,2572,1990
spy,Latn,spy_Latn,Sabaot,",",Po,COMMA,17651,7,"2013,2014,2015,2016,2017,2019,2023",10838,629,1858,589,514,1592,1631
spy,Latn,spy_Latn,Sabaot,:,Po,COLON,16747,7,"2013,2014,2015,2016,2017,2019,2023",12424,755,1937,616,546,451,18
spy,Latn,spy_Latn,Sabaot,',Po,APOSTROPHE,13932,7,"2013,2014,2015,2016,2017,2019,2023",8024,447,1606,439,303,1716,1397
spy,Latn,spy_Latn,Sabaot,Y,Lu,LATIN CAPITAL LETTER Y,13229,7,"2013,2014,2015,2016,2017,2019,2023",7785,516,1222,327,373,1570,1436
spy,Latn,spy_Latn,Sabaot,g,Ll,LATIN SMALL LETTER G,13201,7,"2013,2014,2015,2016,2017,2019,2023",7718,464,1257,402,301,1689,1370
spy,Latn,spy_Latn,Sabaot,K,Lu,LATIN CAPITAL LETTER K,12048,7,"2013,2014,2015,2016,2017,2019,2023",6649,429,1014,286,228,1918,1524
spy,Latn,spy_Latn,Sabaot,1,Nd,DIGIT ONE,6190,7,"2013,2014,2015,2016,2017,2019,2023",3372,294,472,138,150,1197,567
spy,Latn,spy_Latn,Sabaot,/,Po,SOLIDUS,5905,7,"2013,2014,2015,2016,2017,2019,2023",3518,222,445,115,89,780,736
spy,Latn,spy_Latn,Sabaot,꞉,Sk,MODIFIER LETTER COLON,5098,3,"2014,2019,2023",0,130,0,0,0,2570,2398
spy,Latn,spy_Latn,Sabaot,M,Lu,LATIN CAPITAL LETTER M,4442,7,"2013,2014,2015,2016,2017,2019,2023",2685,121,360,104,91,624,457
spy,Latn,spy_Latn,Sabaot,2,Nd,DIGIT TWO,4217,7,"2013,2014,2015,2016,2017,2019,2023",2363,219,406,101,102,571,455
spy,Latn,spy_Latn,Sabaot,N,Lu,LATIN CAPITAL LETTER N,3545,7,"2013,2014,2015,2016,2017,2019,2023",2073,125,377,126,105,381,358
spy,Latn,spy_Latn,Sabaot,B,Lu,LATIN CAPITAL LETTER B,2868,7,"2013,2014,2015,2016,2017,2019,2023",1484,69,254,87,84,396,494
spy,Latn,spy_Latn,Sabaot,3,Nd,DIGIT THREE,2710,7,"2013,2014,2015,2016,2017,2019,2023",1536,139,279,81,64,310,301
spy,Latn,spy_Latn,Sabaot,“,Pi,LEFT DOUBLE QUOTATION MARK,2171,4,"2013,2014,2019,2023",1611,141,0,0,0,182,237
spy,Latn,spy_Latn,Sabaot,4,Nd,DIGIT FOUR,2036,7,"2013,2014,2015,2016,2017,2019,2023",1157,115,189,67,40,275,193
spy,Latn,spy_Latn,Sabaot,”,Pf,RIGHT DOUBLE QUOTATION MARK,1974,4,"2013,2014,2019,2023",1436,120,0,0,0,181,237
spy,Latn,spy_Latn,Sabaot,-,Pd,HYPHEN-MINUS,1890,7,"2013,2014,2015,2016,2017,2019,2023",1260,71,169,71,48,203,68
spy,Latn,spy_Latn,Sabaot,Ā,Lu,LATIN CAPITAL LETTER A WITH MACRON,1849,7,"2013,2014,2015,2016,2017,2019,2023",1178,60,198,79,50,166,118
spy,Latn,spy_Latn,Sabaot,*,Po,ASTERISK,1791,4,"2013,2014,2019,2023",1239,94,0,0,0,189,269
spy,Latn,spy_Latn,Sabaot,5,Nd,DIGIT FIVE,1616,7,"2013,2014,2015,2016,2017,2019,2023",933,84,125,56,34,231,153
spy,Latn,spy_Latn,Sabaot,6,Nd,DIGIT SIX,1421,7,"2013,2014,2015,2016,2017,2019,2023",804,72,118,44,30,217,136
spy,Latn,spy_Latn,Sabaot,T,Lu,LATIN CAPITAL LETTER T,1334,7,"2013,2014,2015,2016,2017,2019,2023",672,22,89,33,30,316,172
spy,Latn,spy_Latn,Sabaot,7,Nd,DIGIT SEVEN,1288,7,"2013,2014,2015,2016,2017,2019,2023",740,53,109,37,32,187,130
spy,Latn,spy_Latn,Sabaot,0,Nd,DIGIT ZERO,1278,7,"2013,2014,2015,2016,2017,2019,2023",732,71,100,32,27,202,114
spy,Latn,spy_Latn,Sabaot,A,Lu,LATIN CAPITAL LETTER A,1237,7,"2013,2014,2015,2016,2017,2019,2023",803,27,85,25,5,132,160
spy,Latn,spy_Latn,Sabaot,8,Nd,DIGIT EIGHT,1232,7,"2013,2014,2015,2016,2017,2019,2023",702,60,109,33,29,171,128
spy,Latn,spy_Latn,Sabaot,9,Nd,DIGIT NINE,1148,7,"2013,2014,2015,2016,2017,2019,2023",651,63,104,32,28,153,117
spy,Latn,spy_Latn,Sabaot,+,Sm,PLUS SIGN,1140,7,"2013,2014,2015,2016,2017,2019,2023",688,26,141,48,31,116,90
spy,Latn,spy_Latn,Sabaot,I,Lu,LATIN CAPITAL LETTER I,1135,7,"2013,2014,2015,2016,2017,2019,2023",600,30,106,14,18,221,146
spy,Latn,spy_Latn,Sabaot,?,Po,QUESTION MARK,1099,7,"2013,2014,2015,2016,2017,2019,2023",695,40,148,47,29,46,94
spy,Latn,spy_Latn,Sabaot,S,Lu,LATIN CAPITAL LETTER S,1063,7,"2013,2014,2015,2016,2017,2019,2023",557,28,97,27,25,143,186
spy,Latn,spy_Latn,Sabaot,"""",Po,QUOTATION MARK,1020,3,"2015,2016,2017",0,0,687,219,114,0,0
spy,Latn,spy_Latn,Sabaot,!,Po,EXCLAMATION MARK,826,7,"2013,2014,2015,2016,2017,2019,2023",493,33,114,24,18,79,65
spy,Latn,spy_Latn,Sabaot,Ō,Lu,LATIN CAPITAL LETTER O WITH MACRON,651,7,"2013,2014,2015,2016,2017,2019,2023",389,29,78,18,10,85,42
spy,Latn,spy_Latn,Sabaot,L,Lu,LATIN CAPITAL LETTER L,601,7,"2013,2014,2015,2016,2017,2019,2023",326,49,52,14,35,77,48
spy,Latn,spy_Latn,Sabaot,f,Ll,LATIN SMALL LETTER F,571,6,"2013,2014,2015,2016,2019,2023",317,32,26,9,0,117,70
spy,Latn,spy_Latn,Sabaot,C,Lu,LATIN CAPITAL LETTER C,519,7,"2013,2014,2015,2016,2017,2019,2023",275,14,51,36,51,58,34
spy,Latn,spy_Latn,Sabaot,F,Lu,LATIN CAPITAL LETTER F,430,7,"2013,2014,2015,2016,2017,2019,2023",227,34,33,12,8,47,69
spy,Latn,spy_Latn,Sabaot,O,Lu,LATIN CAPITAL LETTER O,394,7,"2013,2014,2015,2016,2017,2019,2023",216,29,46,13,7,50,33
spy,Latn,spy_Latn,Sabaot,p,Ll,LATIN SMALL LETTER P,361,5,"2013,2014,2015,2016,2017",310,30,2,9,10,0,0
spy,Latn,spy_Latn,Sabaot,R,Lu,LATIN CAPITAL LETTER R,338,6,"2013,2014,2015,2017,2019,2023",163,25,22,0,9,80,39
spy,Latn,spy_Latn,Sabaot,‘,Pi,LEFT SINGLE QUOTATION MARK,338,4,"2013,2014,2019,2023",203,19,0,0,0,54,62
spy,Latn,spy_Latn,Sabaot,’,Pf,RIGHT SINGLE QUOTATION MARK,329,4,"2013,2014,2019,2023",194,19,0,0,0,54,62
spy,Latn,spy_Latn,Sabaot,E,Lu,LATIN CAPITAL LETTER E,317,6,"2013,2014,2015,2017,2019,2023",205,34,16,0,4,35,23
spy,Latn,spy_Latn,Sabaot,Ē,Lu,LATIN CAPITAL LETTER E WITH MACRON,295,6,"2013,2014,2015,2016,2019,2023",183,2,19,1,0,50,40
spy,Latn,spy_Latn,Sabaot,d,Ll,LATIN SMALL LETTER D,266,3,"2013,2014,2017",255,4,0,0,7,0,0
spy,Latn,spy_Latn,Sabaot,W,Lu,LATIN CAPITAL LETTER W,238,7,"2013,2014,2015,2016,2017,2019,2023",134,8,23,13,9,38,13
spy,Latn,spy_Latn,Sabaot,‐,Pd,HYPHEN,238,3,"2014,2019,2023",0,3,0,0,0,124,111
spy,Latn,spy_Latn,Sabaot,(,Ps,LEFT PARENTHESIS,171,7,"2013,2014,2015,2016,2017,2019,2023",42,6,4,4,1,106,8
spy,Latn,spy_Latn,Sabaot,),Pe,RIGHT PARENTHESIS,171,7,"2013,2014,2015,2016,2017,2019,2023",42,6,4,4,1,106,8
spy,Latn,spy_Latn,Sabaot,;,Po,SEMICOLON,132,6,"2013,2014,2015,2016,2017,2019",15,6,6,1,1,103,0
spy,Latn,spy_Latn,Sabaot,P,Lu,LATIN CAPITAL LETTER P,103,2,"2013,2017",102,0,0,0,1,0,0
spy,Latn,spy_Latn,Sabaot,v,Ll,LATIN SMALL LETTER V,53,2,"2013,2014",51,2,0,0,0,0,0
spy,Latn,spy_Latn,Sabaot,D,Lu,LATIN CAPITAL LETTER D,52,2,"2013,2017",51,0,0,0,1,0,0
spy,Latn,spy_Latn,Sabaot,V,Lu,LATIN CAPITAL LETTER V,51,1,2013,51,0,0,0,0,0,0
spy,Latn,spy_Latn,Sabaot,G,Lu,LATIN CAPITAL LETTER G,51,1,2013,51,0,0,0,0,0,0
spy,Latn,spy_Latn,Sabaot,#,Po,NUMBER SIGN,36,1,2014,0,36,0,0,0,0,0
spy,Latn,spy_Latn,Sabaot,U,Lu,LATIN CAPITAL LETTER U,33,2,"2013,2019",21,0,0,0,0,12,0
