iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
prg,Latn,prg_Latn,Prussian, ,Zs,SPACE,66563,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",160,562,8233,13058,5429,12912,7487,12528,5505,689
prg,Latn,prg_Latn,Prussian,a,Ll,LATIN SMALL LETTER A,49605,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",129,491,6244,10008,4342,9007,5058,9662,4180,484
prg,Latn,prg_Latn,Prussian,n,Ll,LATIN SMALL LETTER N,42868,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",120,397,5629,8845,3561,7926,4571,7918,3473,428
prg,Latn,prg_Latn,Prussian,i,Ll,LATIN SMALL LETTER I,40738,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",113,393,5329,8071,3267,7286,4288,7892,3684,415
prg,Latn,prg_Latn,Prussian,s,Ll,LATIN SMALL LETTER S,39315,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",123,396,4887,7453,3396,7836,4155,7185,3464,420
prg,Latn,prg_Latn,Prussian,e,Ll,LATIN SMALL LETTER E,25074,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",65,218,3017,5153,1988,4897,3011,4475,1979,271
prg,Latn,prg_Latn,Prussian,t,Ll,LATIN SMALL LETTER T,25003,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",60,219,3180,5028,2152,4494,2772,4659,2174,265
prg,Latn,prg_Latn,Prussian,r,Ll,LATIN SMALL LETTER R,18272,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",61,176,2298,3351,1454,3499,1992,3611,1630,200
prg,Latn,prg_Latn,Prussian,k,Ll,LATIN SMALL LETTER K,15375,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",52,162,1922,3061,1383,2665,1632,2949,1389,160
prg,Latn,prg_Latn,Prussian,u,Ll,LATIN SMALL LETTER U,12360,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",26,116,1568,2388,1106,2484,1357,2149,1016,150
prg,Latn,prg_Latn,Prussian,l,Ll,LATIN SMALL LETTER L,11407,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",34,115,1284,2129,1021,2152,1295,2238,1036,103
prg,Latn,prg_Latn,Prussian,w,Ll,LATIN SMALL LETTER W,10797,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",20,101,1413,2487,942,1885,1099,1866,884,100
prg,Latn,prg_Latn,Prussian,ā,Ll,LATIN SMALL LETTER A WITH MACRON,10772,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,84,1289,2294,854,2335,1138,1782,847,131
prg,Latn,prg_Latn,Prussian,d,Ll,LATIN SMALL LETTER D,10753,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",28,86,1356,2272,841,1901,1171,2087,908,103
prg,Latn,prg_Latn,Prussian,p,Ll,LATIN SMALL LETTER P,10132,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,120,1216,2168,930,1853,1031,1839,852,82
prg,Latn,prg_Latn,Prussian,m,Ll,LATIN SMALL LETTER M,9609,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,79,1216,1619,663,1991,1122,1896,877,128
prg,Latn,prg_Latn,Prussian,g,Ll,LATIN SMALL LETTER G,9520,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",27,57,1109,1800,756,1997,1058,1889,723,104
prg,Latn,prg_Latn,Prussian,ī,Ll,LATIN SMALL LETTER I WITH MACRON,8189,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,76,1137,1874,685,1249,753,1639,678,58
prg,Latn,prg_Latn,Prussian,b,Ll,LATIN SMALL LETTER B,8170,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,72,961,1830,691,1543,857,1465,659,70
prg,Latn,prg_Latn,Prussian,.,Po,FULL STOP,6681,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",19,50,881,911,496,1601,986,1128,536,73
prg,Latn,prg_Latn,Prussian,ē,Ll,LATIN SMALL LETTER E WITH MACRON,6466,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,54,754,1489,590,1060,613,1287,531,70
prg,Latn,prg_Latn,Prussian,z,Ll,LATIN SMALL LETTER Z,6021,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",14,49,749,1313,486,865,625,1348,519,53
prg,Latn,prg_Latn,Prussian,",",Po,COMMA,5005,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,28,640,1365,358,867,410,937,342,54
prg,Latn,prg_Latn,Prussian,j,Ll,LATIN SMALL LETTER J,4685,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,43,427,1058,383,1081,529,784,320,51
prg,Latn,prg_Latn,Prussian,ū,Ll,LATIN SMALL LETTER U WITH MACRON,4510,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",19,53,623,905,316,735,422,912,484,41
prg,Latn,prg_Latn,Prussian,ō,Ll,LATIN SMALL LETTER O WITH MACRON,2223,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,37,291,244,263,383,249,478,265,10
prg,Latn,prg_Latn,Prussian,S,Lu,LATIN CAPITAL LETTER S,1651,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,14,168,263,114,441,176,308,132,30
prg,Latn,prg_Latn,Prussian,P,Lu,LATIN CAPITAL LETTER P,1636,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,28,235,226,119,385,116,322,178,19
prg,Latn,prg_Latn,Prussian,o,Ll,LATIN SMALL LETTER O,1633,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,16,107,228,203,309,354,231,160,22
prg,Latn,prg_Latn,Prussian,K,Lu,LATIN CAPITAL LETTER K,1540,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,20,163,168,127,471,213,222,109,45
prg,Latn,prg_Latn,Prussian,1,Nd,DIGIT ONE,1534,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,9,92,87,86,577,309,225,124,25
prg,Latn,prg_Latn,Prussian,c,Ll,LATIN SMALL LETTER C,1271,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,11,89,116,185,214,221,301,119,15
prg,Latn,prg_Latn,Prussian,E,Lu,LATIN CAPITAL LETTER E,1103,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,4,90,111,61,226,186,291,103,25
prg,Latn,prg_Latn,Prussian,T,Lu,LATIN CAPITAL LETTER T,1023,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,3,126,133,73,255,169,154,88,21
prg,Latn,prg_Latn,Prussian,A,Lu,LATIN CAPITAL LETTER A,918,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,4,170,135,54,195,114,167,65,12
prg,Latn,prg_Latn,Prussian,2,Nd,DIGIT TWO,840,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,10,68,68,71,254,121,149,88,10
prg,Latn,prg_Latn,Prussian,),Pe,RIGHT PARENTHESIS,789,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,12,54,142,57,172,87,176,75,12
prg,Latn,prg_Latn,Prussian,(,Ps,LEFT PARENTHESIS,779,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,12,51,140,56,173,90,172,71,12
prg,Latn,prg_Latn,Prussian,B,Lu,LATIN CAPITAL LETTER B,757,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,6,94,94,33,206,96,146,73,7
prg,Latn,prg_Latn,Prussian,M,Lu,LATIN CAPITAL LETTER M,749,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,9,92,71,72,208,105,120,59,9
prg,Latn,prg_Latn,Prussian,0,Nd,DIGIT ZERO,725,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,6,57,73,62,173,84,190,79,1
prg,Latn,prg_Latn,Prussian,W,Lu,LATIN CAPITAL LETTER W,694,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,14,75,128,56,135,88,119,65,9
prg,Latn,prg_Latn,Prussian,-,Pd,HYPHEN-MINUS,691,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,4,164,26,14,62,54,278,83,3
prg,Latn,prg_Latn,Prussian,h,Ll,LATIN SMALL LETTER H,633,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,1,64,52,49,147,189,92,27,11
prg,Latn,prg_Latn,Prussian,f,Ll,LATIN SMALL LETTER F,612,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,11,55,37,53,145,126,104,66,13
prg,Latn,prg_Latn,Prussian,9,Nd,DIGIT NINE,605,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,29,11,19,243,129,82,81,11
