iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency
mfz,Latn,mfz_Latn,Mabaan, ,Zs,SPACE,217277,4,"2013,2014,2016,2017",203864,8023,1805,3585
mfz,Latn,mfz_Latn,Mabaan,a,Ll,LATIN SMALL LETTER A,132086,4,"2013,2014,2016,2017",123728,4921,1192,2245
mfz,Latn,mfz_Latn,Mabaan,ɛ,Ll,LATIN SMALL LETTER OPEN E,89024,4,"2013,2014,2016,2017",83698,3382,640,1304
mfz,Latn,mfz_Latn,Mabaan,n,Ll,LATIN SMALL LETTER N,88436,4,"2013,2014,2016,2017",82857,3289,727,1563
mfz,Latn,mfz_Latn,Mabaan,i,Ll,LATIN SMALL LETTER I,83966,4,"2013,2014,2016,2017",78914,2800,682,1570
mfz,Latn,mfz_Latn,Mabaan,k,Ll,LATIN SMALL LETTER K,72218,4,"2013,2014,2016,2017",67903,2529,598,1188
mfz,Latn,mfz_Latn,Mabaan,e,Ll,LATIN SMALL LETTER E,44870,4,"2013,2014,2016,2017",41797,1771,472,830
mfz,Latn,mfz_Latn,Mabaan,t,Ll,LATIN SMALL LETTER T,34982,4,"2013,2014,2016,2017",32728,1362,285,607
mfz,Latn,mfz_Latn,Mabaan,ɔ,Ll,LATIN SMALL LETTER OPEN O,34561,4,"2013,2014,2016,2017",32279,1513,269,500
mfz,Latn,mfz_Latn,Mabaan,y,Ll,LATIN SMALL LETTER Y,34458,4,"2013,2014,2016,2017",32209,1297,347,605
mfz,Latn,mfz_Latn,Mabaan,o,Ll,LATIN SMALL LETTER O,33046,4,"2013,2014,2016,2017",31128,1183,191,544
mfz,Latn,mfz_Latn,Mabaan,c,Ll,LATIN SMALL LETTER C,31039,4,"2013,2014,2016,2017",29365,923,173,578
mfz,Latn,mfz_Latn,Mabaan,ŋ,Ll,LATIN SMALL LETTER ENG,24070,4,"2013,2014,2016,2017",22522,920,233,395
mfz,Latn,mfz_Latn,Mabaan,l,Ll,LATIN SMALL LETTER L,21368,4,"2013,2014,2016,2017",19983,869,144,372
mfz,Latn,mfz_Latn,Mabaan,m,Ll,LATIN SMALL LETTER M,20936,4,"2013,2014,2016,2017",19664,718,153,401
mfz,Latn,mfz_Latn,Mabaan,b,Ll,LATIN SMALL LETTER B,20794,4,"2013,2014,2016,2017",19356,838,208,392
mfz,Latn,mfz_Latn,Mabaan,g,Ll,LATIN SMALL LETTER G,20509,4,"2013,2014,2016,2017",19265,712,177,355
mfz,Latn,mfz_Latn,Mabaan,u,Ll,LATIN SMALL LETTER U,19030,4,"2013,2014,2016,2017",17853,643,200,334
mfz,Latn,mfz_Latn,Mabaan,w,Ll,LATIN SMALL LETTER W,18136,4,"2013,2014,2016,2017",16977,730,146,283
mfz,Latn,mfz_Latn,Mabaan,d,Ll,LATIN SMALL LETTER D,17648,4,"2013,2014,2016,2017",16484,713,151,300
mfz,Latn,mfz_Latn,Mabaan,",",Po,COMMA,15993,4,"2013,2014,2016,2017",15013,615,118,247
mfz,Latn,mfz_Latn,Mabaan,.,Po,FULL STOP,13527,4,"2013,2014,2016,2017",12695,469,125,238
mfz,Latn,mfz_Latn,Mabaan,j,Ll,LATIN SMALL LETTER J,11016,4,"2013,2014,2016,2017",10197,477,153,189
mfz,Latn,mfz_Latn,Mabaan,r,Ll,LATIN SMALL LETTER R,9195,4,"2013,2014,2016,2017",8609,345,76,165
mfz,Latn,mfz_Latn,Mabaan,p,Ll,LATIN SMALL LETTER P,7614,4,"2013,2014,2016,2017",7149,274,64,127
mfz,Latn,mfz_Latn,Mabaan,Ɔ,Lu,LATIN CAPITAL LETTER OPEN O,6045,4,"2013,2014,2016,2017",5706,169,27,143
mfz,Latn,mfz_Latn,Mabaan,‘,Pi,LEFT SINGLE QUOTATION MARK,5846,4,"2013,2014,2016,2017",5477,240,84,45
mfz,Latn,mfz_Latn,Mabaan,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,5814,4,"2013,2014,2016,2017",5480,222,48,64
mfz,Latn,mfz_Latn,Mabaan,J,Lu,LATIN CAPITAL LETTER J,4794,4,"2013,2014,2016,2017",4505,166,56,67
mfz,Latn,mfz_Latn,Mabaan,Y,Lu,LATIN CAPITAL LETTER Y,4684,4,"2013,2014,2016,2017",4426,164,41,53
mfz,Latn,mfz_Latn,Mabaan,ṭ,Ll,LATIN SMALL LETTER T WITH DOT BELOW,3791,4,"2013,2014,2016,2017",3546,139,46,60
mfz,Latn,mfz_Latn,Mabaan,1,Nd,DIGIT ONE,3261,4,"2013,2014,2016,2017",3029,158,26,48
mfz,Latn,mfz_Latn,Mabaan,2,Nd,DIGIT TWO,2357,4,"2013,2014,2016,2017",2217,86,17,37
mfz,Latn,mfz_Latn,Mabaan,K,Lu,LATIN CAPITAL LETTER K,2230,4,"2013,2014,2016,2017",2059,98,41,32
mfz,Latn,mfz_Latn,Mabaan,ḍ,Ll,LATIN SMALL LETTER D WITH DOT BELOW,2210,4,"2013,2014,2016,2017",2078,85,7,40
mfz,Latn,mfz_Latn,Mabaan,T,Lu,LATIN CAPITAL LETTER T,2076,4,"2013,2014,2016,2017",1957,67,16,36
mfz,Latn,mfz_Latn,Mabaan,M,Lu,LATIN CAPITAL LETTER M,2051,4,"2013,2014,2016,2017",1926,70,19,36
