iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
mlh,Latn,mlh_Latn,Mape, ,Zs,SPACE,57078,4,"2018,2021,2022,2023",49573,404,5476,1625
mlh,Latn,mlh_Latn,Mape,o,Ll,LATIN SMALL LETTER O,37663,4,"2018,2021,2022,2023",32323,361,3934,1045
mlh,Latn,mlh_Latn,Mape,e,Ll,LATIN SMALL LETTER E,34837,4,"2018,2021,2022,2023",30163,243,3632,799
mlh,Latn,mlh_Latn,Mape,i,Ll,LATIN SMALL LETTER I,32749,4,"2018,2021,2022,2023",28021,241,3460,1027
mlh,Latn,mlh_Latn,Mape,a,Ll,LATIN SMALL LETTER A,25598,4,"2018,2021,2022,2023",22211,174,2421,792
mlh,Latn,mlh_Latn,Mape,ŋ,Ll,LATIN SMALL LETTER ENG,23336,4,"2018,2021,2022,2023",19781,232,2659,664
mlh,Latn,mlh_Latn,Mape,u,Ll,LATIN SMALL LETTER U,21651,4,"2018,2021,2022,2023",18384,163,2420,684
mlh,Latn,mlh_Latn,Mape,r,Ll,LATIN SMALL LETTER R,19780,4,"2018,2021,2022,2023",17154,125,1922,579
mlh,Latn,mlh_Latn,Mape,n,Ll,LATIN SMALL LETTER N,16216,4,"2018,2021,2022,2023",14021,123,1721,351
mlh,Latn,mlh_Latn,Mape,m,Ll,LATIN SMALL LETTER M,11498,4,"2018,2021,2022,2023",9932,72,1189,305
mlh,Latn,mlh_Latn,Mape,b,Ll,LATIN SMALL LETTER B,11348,4,"2018,2021,2022,2023",9878,103,1049,318
mlh,Latn,mlh_Latn,Mape,g,Ll,LATIN SMALL LETTER G,11181,4,"2018,2021,2022,2023",9522,92,1251,316
mlh,Latn,mlh_Latn,Mape,k,Ll,LATIN SMALL LETTER K,10926,4,"2018,2021,2022,2023",9282,88,1234,322
mlh,Latn,mlh_Latn,Mape,s,Ll,LATIN SMALL LETTER S,10415,4,"2018,2021,2022,2023",9259,67,888,201
mlh,Latn,mlh_Latn,Mape,t,Ll,LATIN SMALL LETTER T,6795,4,"2018,2021,2022,2023",6110,40,481,164
mlh,Latn,mlh_Latn,Mape,y,Ll,LATIN SMALL LETTER Y,5188,4,"2018,2021,2022,2023",4504,32,432,220
mlh,Latn,mlh_Latn,Mape,j,Ll,LATIN SMALL LETTER J,4860,4,"2018,2021,2022,2023",4192,31,494,143
mlh,Latn,mlh_Latn,Mape,.,Po,FULL STOP,4345,4,"2018,2021,2022,2023",3710,32,479,124
mlh,Latn,mlh_Latn,Mape,d,Ll,LATIN SMALL LETTER D,3841,4,"2018,2021,2022,2023",3464,18,292,67
mlh,Latn,mlh_Latn,Mape,f,Ll,LATIN SMALL LETTER F,3591,4,"2018,2021,2022,2023",3052,21,450,68
mlh,Latn,mlh_Latn,Mape,p,Ll,LATIN SMALL LETTER P,2935,4,"2018,2021,2022,2023",2542,15,244,134
mlh,Latn,mlh_Latn,Mape,w,Ll,LATIN SMALL LETTER W,2412,4,"2018,2021,2022,2023",2103,14,195,100
mlh,Latn,mlh_Latn,Mape,",",Po,COMMA,2403,4,"2018,2021,2022,2023",2153,18,185,47
mlh,Latn,mlh_Latn,Mape,h,Ll,LATIN SMALL LETTER H,2223,3,"2018,2022,2023",2211,0,8,4
mlh,Latn,mlh_Latn,Mape,l,Ll,LATIN SMALL LETTER L,1643,4,"2018,2021,2022,2023",1540,2,63,38
mlh,Latn,mlh_Latn,Mape,q,Ll,LATIN SMALL LETTER Q,1638,4,"2018,2021,2022,2023",1374,17,187,60
mlh,Latn,mlh_Latn,Mape,O,Lu,LATIN CAPITAL LETTER O,1447,4,"2018,2021,2022,2023",1230,18,146,53
mlh,Latn,mlh_Latn,Mape,1,Nd,DIGIT ONE,1244,4,"2018,2021,2022,2023",1020,11,184,29
mlh,Latn,mlh_Latn,Mape,A,Lu,LATIN CAPITAL LETTER A,1032,4,"2018,2021,2022,2023",856,5,144,27
mlh,Latn,mlh_Latn,Mape,c,Ll,LATIN SMALL LETTER C,991,1,2018,991,0,0,0
mlh,Latn,mlh_Latn,Mape,T,Lu,LATIN CAPITAL LETTER T,822,4,"2018,2021,2022,2023",794,1,15,12
mlh,Latn,mlh_Latn,Mape,S,Lu,LATIN CAPITAL LETTER S,820,3,"2018,2022,2023",778,0,28,14
mlh,Latn,mlh_Latn,Mape,K,Lu,LATIN CAPITAL LETTER K,808,4,"2018,2021,2022,2023",685,5,106,12
mlh,Latn,mlh_Latn,Mape,M,Lu,LATIN CAPITAL LETTER M,737,4,"2018,2021,2022,2023",610,2,109,16
mlh,Latn,mlh_Latn,Mape,V,Lu,LATIN CAPITAL LETTER V,636,1,2018,636,0,0,0
mlh,Latn,mlh_Latn,Mape,2,Nd,DIGIT TWO,607,4,"2018,2021,2022,2023",481,2,102,22
mlh,Latn,mlh_Latn,Mape,B,Lu,LATIN CAPITAL LETTER B,602,4,"2018,2021,2022,2023",527,3,60,12
mlh,Latn,mlh_Latn,Mape,',Po,APOSTROPHE,588,1,2018,588,0,0,0
mlh,Latn,mlh_Latn,Mape,E,Lu,LATIN CAPITAL LETTER E,572,3,"2018,2022,2023",541,0,29,2
mlh,Latn,mlh_Latn,Mape,N,Lu,LATIN CAPITAL LETTER N,559,4,"2018,2021,2022,2023",512,5,29,13
mlh,Latn,mlh_Latn,Mape,Y,Lu,LATIN CAPITAL LETTER Y,513,4,"2018,2021,2022,2023",440,4,56,13
mlh,Latn,mlh_Latn,Mape,v,Ll,LATIN SMALL LETTER V,497,1,2018,497,0,0,0
mlh,Latn,mlh_Latn,Mape,G,Lu,LATIN CAPITAL LETTER G,452,4,"2018,2021,2022,2023",429,1,15,7
mlh,Latn,mlh_Latn,Mape,-,Pd,HYPHEN-MINUS,447,4,"2018,2021,2022,2023",365,6,69,7
mlh,Latn,mlh_Latn,Mape,I,Lu,LATIN CAPITAL LETTER I,417,3,"2018,2022,2023",392,0,19,6
mlh,Latn,mlh_Latn,Mape,J,Lu,LATIN CAPITAL LETTER J,406,3,"2018,2022,2023",375,0,20,11
mlh,Latn,mlh_Latn,Mape,H,Lu,LATIN CAPITAL LETTER H,406,1,2018,406,0,0,0
mlh,Latn,mlh_Latn,Mape,P,Lu,LATIN CAPITAL LETTER P,382,4,"2018,2021,2022,2023",335,2,24,21
mlh,Latn,mlh_Latn,Mape,Ŋ,Lu,LATIN CAPITAL LETTER ENG,355,4,"2018,2021,2022,2023",304,6,28,17
mlh,Latn,mlh_Latn,Mape,x,Ll,LATIN SMALL LETTER X,348,1,2018,348,0,0,0
mlh,Latn,mlh_Latn,Mape,:,Po,COLON,329,4,"2018,2021,2022,2023",283,5,35,6
mlh,Latn,mlh_Latn,Mape,“,Pi,LEFT DOUBLE QUOTATION MARK,322,3,"2018,2022,2023",282,0,26,14
mlh,Latn,mlh_Latn,Mape,”,Pf,RIGHT DOUBLE QUOTATION MARK,297,3,"2018,2022,2023",257,0,26,14
mlh,Latn,mlh_Latn,Mape,3,Nd,DIGIT THREE,287,4,"2018,2021,2022,2023",226,2,40,19
mlh,Latn,mlh_Latn,Mape,0,Nd,DIGIT ZERO,272,4,"2018,2021,2022,2023",242,1,24,5
mlh,Latn,mlh_Latn,Mape,4,Nd,DIGIT FOUR,260,4,"2018,2021,2022,2023",209,2,42,7
mlh,Latn,mlh_Latn,Mape,R,Lu,LATIN CAPITAL LETTER R,246,4,"2018,2021,2022,2023",218,1,16,11
mlh,Latn,mlh_Latn,Mape,U,Lu,LATIN CAPITAL LETTER U,243,2,"2018,2022",241,0,2,0
mlh,Latn,mlh_Latn,Mape,8,Nd,DIGIT EIGHT,216,4,"2018,2021,2022,2023",183,2,26,5
