iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2024_frequency
kto,Latn,kto_Latn,Kuot, ,Zs,SPACE,337902,4,"2018,2019,2020,2024",322117,14603,319,863
kto,Latn,kto_Latn,Kuot,a,Ll,LATIN SMALL LETTER A,306285,4,"2018,2019,2020,2024",290633,14471,378,803
kto,Latn,kto_Latn,Kuot,i,Ll,LATIN SMALL LETTER I,133438,4,"2018,2019,2020,2024",126847,5996,136,459
kto,Latn,kto_Latn,Kuot,n,Ll,LATIN SMALL LETTER N,118561,4,"2018,2019,2020,2024",113041,5200,17,303
kto,Latn,kto_Latn,Kuot,m,Ll,LATIN SMALL LETTER M,107206,4,"2018,2019,2020,2024",101937,4961,12,296
kto,Latn,kto_Latn,Kuot,e,Ll,LATIN SMALL LETTER E,98653,4,"2018,2019,2020,2024",94713,3635,136,169
kto,Latn,kto_Latn,Kuot,g,Ll,LATIN SMALL LETTER G,85053,4,"2018,2019,2020,2024",80570,4165,118,200
kto,Latn,kto_Latn,Kuot,r,Ll,LATIN SMALL LETTER R,84200,4,"2018,2019,2020,2024",80597,3353,27,223
kto,Latn,kto_Latn,Kuot,o,Ll,LATIN SMALL LETTER O,83901,4,"2018,2019,2020,2024",80253,3410,20,218
kto,Latn,kto_Latn,Kuot,u,Ll,LATIN SMALL LETTER U,78083,4,"2018,2019,2020,2024",73955,3851,12,265
kto,Latn,kto_Latn,Kuot,t,Ll,LATIN SMALL LETTER T,67667,4,"2018,2019,2020,2024",64766,2590,135,176
kto,Latn,kto_Latn,Kuot,l,Ll,LATIN SMALL LETTER L,63719,4,"2018,2019,2020,2024",60555,2911,122,131
kto,Latn,kto_Latn,Kuot,p,Ll,LATIN SMALL LETTER P,42123,4,"2018,2019,2020,2024",40035,1962,18,108
kto,Latn,kto_Latn,Kuot,s,Ll,LATIN SMALL LETTER S,37880,4,"2018,2019,2020,2024",36605,1211,20,44
kto,Latn,kto_Latn,Kuot,b,Ll,LATIN SMALL LETTER B,34602,4,"2018,2019,2020,2024",33194,1285,6,117
kto,Latn,kto_Latn,Kuot,k,Ll,LATIN SMALL LETTER K,31974,4,"2018,2019,2020,2024",30283,1481,115,95
kto,Latn,kto_Latn,Kuot,.,Po,FULL STOP,20630,4,"2018,2019,2020,2024",19717,856,2,55
kto,Latn,kto_Latn,Kuot,",",Po,COMMA,18494,4,"2018,2019,2020,2024",17578,867,5,44
kto,Latn,kto_Latn,Kuot,v,Ll,LATIN SMALL LETTER V,12218,4,"2018,2019,2020,2024",11751,392,4,71
kto,Latn,kto_Latn,Kuot,d,Ll,LATIN SMALL LETTER D,9638,4,"2018,2019,2020,2024",9423,203,11,1
kto,Latn,kto_Latn,Kuot,h,Ll,LATIN SMALL LETTER H,9624,3,"2018,2019,2020",9504,2,118,0
kto,Latn,kto_Latn,Kuot,M,Lu,LATIN CAPITAL LETTER M,8735,4,"2018,2019,2020,2024",8280,420,1,34
kto,Latn,kto_Latn,Kuot,I,Lu,LATIN CAPITAL LETTER I,7557,3,"2018,2019,2024",7145,406,0,6
kto,Latn,kto_Latn,Kuot,w,Ll,LATIN SMALL LETTER W,6972,4,"2018,2019,2020,2024",6812,135,5,20
kto,Latn,kto_Latn,Kuot,T,Lu,LATIN CAPITAL LETTER T,6040,4,"2018,2019,2020,2024",5896,133,4,7
kto,Latn,kto_Latn,Kuot,P,Lu,LATIN CAPITAL LETTER P,5461,4,"2018,2019,2020,2024",5202,248,1,10
kto,Latn,kto_Latn,Kuot,1,Nd,DIGIT ONE,4777,3,"2018,2019,2024",4507,257,0,13
kto,Latn,kto_Latn,Kuot,K,Lu,LATIN CAPITAL LETTER K,4347,3,"2018,2019,2024",4231,94,0,22
kto,Latn,kto_Latn,Kuot,c,Ll,LATIN SMALL LETTER C,4249,2,"2018,2020",4240,0,9,0
kto,Latn,kto_Latn,Kuot,G,Lu,LATIN CAPITAL LETTER G,4226,4,"2018,2019,2020,2024",4015,206,1,4
kto,Latn,kto_Latn,Kuot,A,Lu,LATIN CAPITAL LETTER A,3187,4,"2018,2019,2020,2024",3057,106,12,12
kto,Latn,kto_Latn,Kuot,f,Ll,LATIN SMALL LETTER F,3164,3,"2018,2019,2020",3111,49,4,0
kto,Latn,kto_Latn,Kuot,2,Nd,DIGIT TWO,3024,4,"2018,2019,2020,2024",2821,194,2,7
kto,Latn,kto_Latn,Kuot,E,Lu,LATIN CAPITAL LETTER E,2994,3,"2018,2019,2024",2960,27,0,7
kto,Latn,kto_Latn,Kuot,S,Lu,LATIN CAPITAL LETTER S,2696,3,"2018,2019,2020",2673,22,1,0
kto,Latn,kto_Latn,Kuot,V,Lu,LATIN CAPITAL LETTER V,2644,1,2018,2644,0,0,0
kto,Latn,kto_Latn,Kuot,',Po,APOSTROPHE,2612,1,2018,2612,0,0,0
kto,Latn,kto_Latn,Kuot,N,Lu,LATIN CAPITAL LETTER N,2406,4,"2018,2019,2020,2024",2327,72,4,3
kto,Latn,kto_Latn,Kuot,“,Pi,LEFT DOUBLE QUOTATION MARK,2228,2,"2018,2019",2069,159,0,0
kto,Latn,kto_Latn,Kuot,U,Lu,LATIN CAPITAL LETTER U,2153,3,"2018,2019,2024",2054,98,0,1
kto,Latn,kto_Latn,Kuot,”,Pf,RIGHT DOUBLE QUOTATION MARK,2016,2,"2018,2019",1874,142,0,0
kto,Latn,kto_Latn,Kuot,3,Nd,DIGIT THREE,1846,4,"2018,2019,2020,2024",1726,115,2,3
kto,Latn,kto_Latn,Kuot,y,Ll,LATIN SMALL LETTER Y,1596,3,"2018,2019,2020",1586,1,9,0
kto,Latn,kto_Latn,Kuot,x,Ll,LATIN SMALL LETTER X,1541,2,"2018,2020",1537,0,4,0
kto,Latn,kto_Latn,Kuot,B,Lu,LATIN CAPITAL LETTER B,1512,4,"2018,2019,2020,2024",1470,35,2,5
kto,Latn,kto_Latn,Kuot,H,Lu,LATIN CAPITAL LETTER H,1485,3,"2018,2019,2020",1464,20,1,0
kto,Latn,kto_Latn,Kuot,4,Nd,DIGIT FOUR,1414,4,"2018,2019,2020,2024",1305,105,2,2
kto,Latn,kto_Latn,Kuot,0,Nd,DIGIT ZERO,1379,3,"2018,2019,2024",1303,74,0,2
kto,Latn,kto_Latn,Kuot,5,Nd,DIGIT FIVE,1097,4,"2018,2019,2020,2024",1008,86,1,2
kto,Latn,kto_Latn,Kuot,L,Lu,LATIN CAPITAL LETTER L,1055,4,"2018,2019,2020,2024",991,61,1,2
kto,Latn,kto_Latn,Kuot,?,Po,QUESTION MARK,1003,3,"2018,2019,2024",919,74,0,10
kto,Latn,kto_Latn,Kuot,8,Nd,DIGIT EIGHT,989,4,"2018,2019,2020,2024",940,46,1,2
kto,Latn,kto_Latn,Kuot,6,Nd,DIGIT SIX,920,4,"2018,2019,2020,2024",836,80,1,3
kto,Latn,kto_Latn,Kuot,:,Po,COLON,917,4,"2018,2019,2020,2024",789,124,2,2
kto,Latn,kto_Latn,Kuot,7,Nd,DIGIT SEVEN,855,4,"2018,2019,2020,2024",787,65,1,2
kto,Latn,kto_Latn,Kuot,9,Nd,DIGIT NINE,766,4,"2018,2019,2020,2024",714,49,1,2
kto,Latn,kto_Latn,Kuot,J,Lu,LATIN CAPITAL LETTER J,717,2,"2018,2019",715,2,0,0
kto,Latn,kto_Latn,Kuot,C,Lu,LATIN CAPITAL LETTER C,708,2,"2018,2020",703,0,5,0
kto,Latn,kto_Latn,Kuot,O,Lu,LATIN CAPITAL LETTER O,673,4,"2018,2019,2020,2024",651,18,2,2
kto,Latn,kto_Latn,Kuot,D,Lu,LATIN CAPITAL LETTER D,638,4,"2018,2019,2020,2024",613,20,4,1
kto,Latn,kto_Latn,Kuot,-,Pd,HYPHEN-MINUS,544,4,"2018,2019,2020,2024",529,12,2,1
kto,Latn,kto_Latn,Kuot,‘,Pi,LEFT SINGLE QUOTATION MARK,543,2,"2018,2019",503,40,0,0
