iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
bhl,Latn,bhl_Latn,Bimin, ,Zs,SPACE,554307,7,"2013,2017,2018,2020,2021,2022,2023",834,977,413713,129061,358,6008,3356
bhl,Latn,bhl_Latn,Bimin,e,Ll,LATIN SMALL LETTER E,345652,7,"2013,2017,2018,2020,2021,2022,2023",454,695,257042,81928,228,3459,1846
bhl,Latn,bhl_Latn,Bimin,i,Ll,LATIN SMALL LETTER I,247348,7,"2013,2017,2018,2020,2021,2022,2023",320,333,180896,60995,191,2937,1676
bhl,Latn,bhl_Latn,Bimin,a,Ll,LATIN SMALL LETTER A,240961,7,"2013,2017,2018,2020,2021,2022,2023",403,455,178206,57878,174,2420,1425
bhl,Latn,bhl_Latn,Bimin,k,Ll,LATIN SMALL LETTER K,236834,7,"2013,2017,2018,2020,2021,2022,2023",335,442,171564,59769,196,2863,1665
bhl,Latn,bhl_Latn,Bimin,n,Ll,LATIN SMALL LETTER N,183643,7,"2013,2017,2018,2020,2021,2022,2023",216,217,136258,43828,117,1985,1022
bhl,Latn,bhl_Latn,Bimin,l,Ll,LATIN SMALL LETTER L,168712,7,"2013,2017,2018,2020,2021,2022,2023",316,342,123670,41448,117,1761,1058
bhl,Latn,bhl_Latn,Bimin,o,Ll,LATIN SMALL LETTER O,166549,7,"2013,2017,2018,2020,2021,2022,2023",180,222,124664,38498,134,1812,1039
bhl,Latn,bhl_Latn,Bimin,m,Ll,LATIN SMALL LETTER M,162366,7,"2013,2017,2018,2020,2021,2022,2023",226,271,118522,40464,110,1783,990
bhl,Latn,bhl_Latn,Bimin,u,Ll,LATIN SMALL LETTER U,125549,7,"2013,2017,2018,2020,2021,2022,2023",214,245,92406,30136,75,1553,920
bhl,Latn,bhl_Latn,Bimin,w,Ll,LATIN SMALL LETTER W,113941,7,"2013,2017,2018,2020,2021,2022,2023",137,194,82997,28221,83,1405,904
bhl,Latn,bhl_Latn,Bimin,t,Ll,LATIN SMALL LETTER T,95889,7,"2013,2017,2018,2020,2021,2022,2023",96,104,72817,21352,47,944,529
bhl,Latn,bhl_Latn,Bimin,s,Ll,LATIN SMALL LETTER S,93520,7,"2013,2017,2018,2020,2021,2022,2023",99,165,72840,19156,56,771,433
bhl,Latn,bhl_Latn,Bimin,b,Ll,LATIN SMALL LETTER B,88065,7,"2013,2017,2018,2020,2021,2022,2023",71,125,64908,21247,81,1031,602
bhl,Latn,bhl_Latn,Bimin,",",Po,COMMA,65734,7,"2013,2017,2018,2020,2021,2022,2023",149,77,48130,16236,65,728,349
bhl,Latn,bhl_Latn,Bimin,g,Ll,LATIN SMALL LETTER G,58798,7,"2013,2017,2018,2020,2021,2022,2023",76,59,42947,14835,39,551,291
bhl,Latn,bhl_Latn,Bimin,d,Ll,LATIN SMALL LETTER D,43085,7,"2013,2017,2018,2020,2021,2022,2023",53,68,32896,9411,15,438,204
bhl,Latn,bhl_Latn,Bimin,y,Ll,LATIN SMALL LETTER Y,30905,7,"2013,2017,2018,2020,2021,2022,2023",11,32,22811,7448,30,315,258
bhl,Latn,bhl_Latn,Bimin,f,Ll,LATIN SMALL LETTER F,23668,7,"2013,2017,2018,2020,2021,2022,2023",35,24,17696,5476,13,287,137
bhl,Latn,bhl_Latn,Bimin,.,Po,FULL STOP,23171,7,"2013,2017,2018,2020,2021,2022,2023",48,64,17485,5283,10,181,100
bhl,Latn,bhl_Latn,Bimin,r,Ll,LATIN SMALL LETTER R,18020,3,"2017,2018,2020",0,3,17630,387,0,0,0
bhl,Latn,bhl_Latn,Bimin,K,Lu,LATIN CAPITAL LETTER K,15706,7,"2013,2017,2018,2020,2021,2022,2023",37,31,11673,3652,8,208,97
bhl,Latn,bhl_Latn,Bimin,!,Po,EXCLAMATION MARK,13710,7,"2013,2017,2018,2020,2021,2022,2023",9,24,9961,3409,10,171,126
bhl,Latn,bhl_Latn,Bimin,S,Lu,LATIN CAPITAL LETTER S,13463,7,"2013,2017,2018,2020,2021,2022,2023",16,40,10467,2725,5,136,74
bhl,Latn,bhl_Latn,Bimin,h,Ll,LATIN SMALL LETTER H,12079,3,"2017,2018,2020",0,2,11837,240,0,0,0
bhl,Latn,bhl_Latn,Bimin,Y,Lu,LATIN CAPITAL LETTER Y,8098,7,"2013,2017,2018,2020,2021,2022,2023",5,17,5850,2100,8,54,64
bhl,Latn,bhl_Latn,Bimin,1,Nd,DIGIT ONE,7764,7,"2013,2017,2018,2020,2021,2022,2023",19,19,5831,1592,2,169,132
bhl,Latn,bhl_Latn,Bimin,-,Pd,HYPHEN-MINUS,7689,6,"2017,2018,2020,2021,2022,2023",0,10,5795,1715,5,102,62
bhl,Latn,bhl_Latn,Bimin,:,Po,COLON,7653,7,"2013,2017,2018,2020,2021,2022,2023",5,12,5570,1797,4,152,113
bhl,Latn,bhl_Latn,Bimin,G,Lu,LATIN CAPITAL LETTER G,7254,7,"2013,2017,2018,2020,2021,2022,2023",2,5,5617,1507,5,80,38
bhl,Latn,bhl_Latn,Bimin,',Po,APOSTROPHE,7044,4,"2017,2018,2020,2022",0,10,6030,1003,0,1,0
bhl,Latn,bhl_Latn,Bimin,N,Lu,LATIN CAPITAL LETTER N,6713,7,"2013,2017,2018,2020,2021,2022,2023",7,8,5197,1376,8,80,37
bhl,Latn,bhl_Latn,Bimin,“,Pi,LEFT DOUBLE QUOTATION MARK,6663,7,"2013,2017,2018,2020,2021,2022,2023",8,6,4873,1680,7,71,18
bhl,Latn,bhl_Latn,Bimin,”,Pf,RIGHT DOUBLE QUOTATION MARK,6610,7,"2013,2017,2018,2020,2021,2022,2023",8,6,4840,1660,7,71,18
bhl,Latn,bhl_Latn,Bimin,c,Ll,LATIN SMALL LETTER C,5540,2,"2018,2020",0,0,5448,92,0,0,0
bhl,Latn,bhl_Latn,Bimin,F,Lu,LATIN CAPITAL LETTER F,5320,7,"2013,2017,2018,2020,2021,2022,2023",4,10,4011,1169,1,88,37
bhl,Latn,bhl_Latn,Bimin,2,Nd,DIGIT TWO,5069,7,"2013,2017,2018,2020,2021,2022,2023",20,16,3647,1198,1,100,87
bhl,Latn,bhl_Latn,Bimin,A,Lu,LATIN CAPITAL LETTER A,4929,6,"2013,2017,2018,2020,2022,2023",16,27,3506,1315,0,37,28
bhl,Latn,bhl_Latn,Bimin,E,Lu,LATIN CAPITAL LETTER E,4492,6,"2013,2017,2018,2020,2022,2023",5,15,3938,482,0,29,23
bhl,Latn,bhl_Latn,Bimin,T,Lu,LATIN CAPITAL LETTER T,4212,7,"2013,2017,2018,2020,2021,2022,2023",12,5,3954,203,1,28,9
bhl,Latn,bhl_Latn,Bimin,B,Lu,LATIN CAPITAL LETTER B,3877,7,"2013,2017,2018,2020,2021,2022,2023",6,15,2943,874,1,23,15
bhl,Latn,bhl_Latn,Bimin,I,Lu,LATIN CAPITAL LETTER I,3664,6,"2017,2018,2020,2021,2022,2023",0,6,3082,524,1,26,25
bhl,Latn,bhl_Latn,Bimin,V,Lu,LATIN CAPITAL LETTER V,3366,1,2018,0,0,3366,0,0,0,0
bhl,Latn,bhl_Latn,Bimin,D,Lu,LATIN CAPITAL LETTER D,3347,7,"2013,2017,2018,2020,2021,2022,2023",3,9,2562,740,1,19,13
bhl,Latn,bhl_Latn,Bimin,3,Nd,DIGIT THREE,3144,7,"2013,2017,2018,2020,2021,2022,2023",15,7,2219,794,1,58,50
bhl,Latn,bhl_Latn,Bimin,p,Ll,LATIN SMALL LETTER P,2976,3,"2017,2018,2020",0,1,2835,140,0,0,0
bhl,Latn,bhl_Latn,Bimin,v,Ll,LATIN SMALL LETTER V,2763,2,"2018,2020",0,0,2746,17,0,0,0
bhl,Latn,bhl_Latn,Bimin,?,Po,QUESTION MARK,2750,6,"2013,2017,2018,2020,2022,2023",1,1,1956,735,0,30,27
bhl,Latn,bhl_Latn,Bimin,M,Lu,LATIN CAPITAL LETTER M,2538,7,"2013,2017,2018,2020,2021,2022,2023",4,18,1817,645,1,30,23
bhl,Latn,bhl_Latn,Bimin,W,Lu,LATIN CAPITAL LETTER W,2524,6,"2017,2018,2020,2021,2022,2023",0,2,1999,481,1,23,18
bhl,Latn,bhl_Latn,Bimin,4,Nd,DIGIT FOUR,2403,7,"2013,2017,2018,2020,2021,2022,2023",7,3,1719,582,2,47,43
bhl,Latn,bhl_Latn,Bimin,H,Lu,LATIN CAPITAL LETTER H,2087,2,"2018,2020",0,0,1964,123,0,0,0
bhl,Latn,bhl_Latn,Bimin,x,Ll,LATIN SMALL LETTER X,1925,2,"2018,2020",0,0,1919,6,0,0,0
bhl,Latn,bhl_Latn,Bimin,5,Nd,DIGIT FIVE,1912,7,"2013,2017,2018,2020,2021,2022,2023",6,4,1334,493,1,38,36
bhl,Latn,bhl_Latn,Bimin,U,Lu,LATIN CAPITAL LETTER U,1872,6,"2013,2017,2018,2020,2022,2023",3,4,1687,159,0,11,8
bhl,Latn,bhl_Latn,Bimin,0,Nd,DIGIT ZERO,1868,7,"2013,2017,2018,2020,2021,2022,2023",19,3,1394,395,2,34,21
bhl,Latn,bhl_Latn,Bimin,8,Nd,DIGIT EIGHT,1636,7,"2013,2017,2018,2020,2021,2022,2023",3,2,1227,344,1,36,23
bhl,Latn,bhl_Latn,Bimin,6,Nd,DIGIT SIX,1606,7,"2013,2017,2018,2020,2021,2022,2023",3,3,1122,407,1,39,31
bhl,Latn,bhl_Latn,Bimin,7,Nd,DIGIT SEVEN,1446,7,"2013,2017,2018,2020,2021,2022,2023",5,2,1036,355,1,31,16
bhl,Latn,bhl_Latn,Bimin,9,Nd,DIGIT NINE,1322,7,"2013,2017,2018,2020,2021,2022,2023",7,4,933,324,1,28,25
bhl,Latn,bhl_Latn,Bimin,C,Lu,LATIN CAPITAL LETTER C,1009,3,"2017,2018,2020",0,1,877,131,0,0,0
bhl,Latn,bhl_Latn,Bimin,^,Sk,CIRCUMFLEX ACCENT,1004,3,"2017,2018,2020",0,4,699,301,0,0,0
bhl,Latn,bhl_Latn,Bimin,J,Lu,LATIN CAPITAL LETTER J,923,2,"2018,2020",0,0,900,23,0,0,0
bhl,Latn,bhl_Latn,Bimin,P,Lu,LATIN CAPITAL LETTER P,849,3,"2017,2018,2020",0,2,843,4,0,0,0
bhl,Latn,bhl_Latn,Bimin,L,Lu,LATIN CAPITAL LETTER L,722,2,"2018,2020",0,0,592,130,0,0,0
bhl,Latn,bhl_Latn,Bimin,*,Po,ASTERISK,718,5,"2013,2018,2020,2022,2023",1,0,533,79,0,58,47
bhl,Latn,bhl_Latn,Bimin,▼,So,BLACK DOWN-POINTING TRIANGLE,643,2,"2018,2020",0,0,480,163,0,0,0
bhl,Latn,bhl_Latn,Bimin,(,Ps,LEFT PARENTHESIS,420,6,"2017,2018,2020,2021,2022,2023",0,2,375,32,1,9,1
bhl,Latn,bhl_Latn,Bimin,),Pe,RIGHT PARENTHESIS,420,6,"2017,2018,2020,2021,2022,2023",0,2,375,32,1,9,1
bhl,Latn,bhl_Latn,Bimin,`,Sk,GRAVE ACCENT,404,2,"2018,2020",0,0,285,119,0,0,0
