iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
due,Latn,due_Latn,Umiray Dumaget Agta, ,Zs,SPACE,2133,1,2019,2133
due,Latn,due_Latn,Umiray Dumaget Agta,a,Ll,LATIN SMALL LETTER A,1709,1,2019,1709
due,Latn,due_Latn,Umiray Dumaget Agta,n,Ll,LATIN SMALL LETTER N,988,1,2019,988
due,Latn,due_Latn,Umiray Dumaget Agta,i,Ll,LATIN SMALL LETTER I,930,1,2019,930
due,Latn,due_Latn,Umiray Dumaget Agta,e,Ll,LATIN SMALL LETTER E,577,1,2019,577
due,Latn,due_Latn,Umiray Dumaget Agta,t,Ll,LATIN SMALL LETTER T,387,1,2019,387
due,Latn,due_Latn,Umiray Dumaget Agta,d,Ll,LATIN SMALL LETTER D,384,1,2019,384
due,Latn,due_Latn,Umiray Dumaget Agta,o,Ll,LATIN SMALL LETTER O,348,1,2019,348
due,Latn,due_Latn,Umiray Dumaget Agta,u,Ll,LATIN SMALL LETTER U,347,1,2019,347
due,Latn,due_Latn,Umiray Dumaget Agta,g,Ll,LATIN SMALL LETTER G,324,1,2019,324
due,Latn,due_Latn,Umiray Dumaget Agta,s,Ll,LATIN SMALL LETTER S,287,1,2019,287
due,Latn,due_Latn,Umiray Dumaget Agta,p,Ll,LATIN SMALL LETTER P,278,1,2019,278
due,Latn,due_Latn,Umiray Dumaget Agta,k,Ll,LATIN SMALL LETTER K,268,1,2019,268
due,Latn,due_Latn,Umiray Dumaget Agta,y,Ll,LATIN SMALL LETTER Y,237,1,2019,237
due,Latn,due_Latn,Umiray Dumaget Agta,m,Ll,LATIN SMALL LETTER M,229,1,2019,229
due,Latn,due_Latn,Umiray Dumaget Agta,l,Ll,LATIN SMALL LETTER L,205,1,2019,205
due,Latn,due_Latn,Umiray Dumaget Agta,b,Ll,LATIN SMALL LETTER B,138,1,2019,138
due,Latn,due_Latn,Umiray Dumaget Agta,.,Po,FULL STOP,94,1,2019,94
due,Latn,due_Latn,Umiray Dumaget Agta,r,Ll,LATIN SMALL LETTER R,80,1,2019,80
due,Latn,due_Latn,Umiray Dumaget Agta,",",Po,COMMA,77,1,2019,77
due,Latn,due_Latn,Umiray Dumaget Agta,H,Lu,LATIN CAPITAL LETTER H,76,1,2019,76
due,Latn,due_Latn,Umiray Dumaget Agta,M,Lu,LATIN CAPITAL LETTER M,60,1,2019,60
due,Latn,due_Latn,Umiray Dumaget Agta,w,Ll,LATIN SMALL LETTER W,57,1,2019,57
due,Latn,due_Latn,Umiray Dumaget Agta,h,Ll,LATIN SMALL LETTER H,52,1,2019,52
due,Latn,due_Latn,Umiray Dumaget Agta,A,Lu,LATIN CAPITAL LETTER A,47,1,2019,47
due,Latn,due_Latn,Umiray Dumaget Agta,N,Lu,LATIN CAPITAL LETTER N,42,1,2019,42
due,Latn,due_Latn,Umiray Dumaget Agta,I,Lu,LATIN CAPITAL LETTER I,38,1,2019,38
due,Latn,due_Latn,Umiray Dumaget Agta,T,Lu,LATIN CAPITAL LETTER T,37,1,2019,37
due,Latn,due_Latn,Umiray Dumaget Agta,1,Nd,DIGIT ONE,37,1,2019,37
