iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
avu,Latn,avu_Latn,Avokaya, ,Zs,SPACE,576801,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",285261,6359,1917,138958,61,35369,96803,10437,1636
avu,Latn,avu_Latn,Avokaya,r,Ll,LATIN SMALL LETTER R,146866,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",73095,1717,526,34642,21,9324,24483,2641,417
avu,Latn,avu_Latn,Avokaya,á,Ll,LATIN SMALL LETTER A WITH ACUTE,116252,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",57121,1300,407,28647,8,6870,19756,1881,262
avu,Latn,avu_Latn,Avokaya,l,Ll,LATIN SMALL LETTER L,110504,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",54719,1144,386,26307,9,6569,19291,1795,284
avu,Latn,avu_Latn,Avokaya,ã,Ll,LATIN SMALL LETTER A WITH TILDE,109312,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",55135,1277,340,25274,15,7251,17583,2051,386
avu,Latn,avu_Latn,Avokaya,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,106307,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",53035,1157,347,25485,17,7138,16933,1900,295
avu,Latn,avu_Latn,Avokaya,d,Ll,LATIN SMALL LETTER D,103357,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",50621,1168,365,25864,11,5817,17437,1835,239
avu,Latn,avu_Latn,Avokaya,î,Ll,LATIN SMALL LETTER I WITH CIRCUMFLEX,96485,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",47714,1093,325,22736,8,6264,16257,1806,282
avu,Latn,avu_Latn,Avokaya,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,92007,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",45290,975,315,22135,10,5167,16308,1533,274
avu,Latn,avu_Latn,Avokaya,í,Ll,LATIN SMALL LETTER I WITH ACUTE,91160,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",45407,893,242,21627,12,5688,15284,1709,298
avu,Latn,avu_Latn,Avokaya,ʼ,Lm,MODIFIER LETTER APOSTROPHE,86642,4,"2013,2014,2016,2017",57219,1421,384,27618,0,0,0,0,0
avu,Latn,avu_Latn,Avokaya,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,70028,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",34513,739,232,16487,9,4109,12602,1179,158
avu,Latn,avu_Latn,Avokaya,n,Ll,LATIN SMALL LETTER N,69674,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",35064,697,213,16549,5,3966,11815,1241,124
avu,Latn,avu_Latn,Avokaya,t,Ll,LATIN SMALL LETTER T,66881,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",33260,728,213,15938,6,4724,10464,1293,255
avu,Latn,avu_Latn,Avokaya,õ,Ll,LATIN SMALL LETTER O WITH TILDE,62344,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",30814,637,175,14239,7,3967,11127,1208,170
avu,Latn,avu_Latn,Avokaya,b,Ll,LATIN SMALL LETTER B,54525,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",26973,676,188,12726,5,3329,9530,952,146
avu,Latn,avu_Latn,Avokaya,g,Ll,LATIN SMALL LETTER G,54013,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",26645,623,171,12725,4,3232,9581,938,94
avu,Latn,avu_Latn,Avokaya,k,Ll,LATIN SMALL LETTER K,52414,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",25928,576,191,12612,9,3219,8740,963,176
avu,Latn,avu_Latn,Avokaya,y,Ll,LATIN SMALL LETTER Y,50496,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",24973,575,164,11810,3,2849,9136,818,168
avu,Latn,avu_Latn,Avokaya,ị,Ll,LATIN SMALL LETTER I WITH DOT BELOW,40158,4,"2013,2014,2016,2017",26133,603,285,13137,0,0,0,0,0
avu,Latn,avu_Latn,Avokaya,é,Ll,LATIN SMALL LETTER E WITH ACUTE,35753,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",17964,351,111,8690,4,2029,5929,598,77
avu,Latn,avu_Latn,Avokaya,s,Ll,LATIN SMALL LETTER S,32911,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",16332,289,140,7745,5,2053,5688,584,75
avu,Latn,avu_Latn,Avokaya,",",Po,COMMA,32651,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",16142,333,80,8324,6,1802,5284,609,71
avu,Latn,avu_Latn,Avokaya,̃,Mn,COMBINING TILDE,30996,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",14857,335,144,7877,3,1832,5369,505,74
avu,Latn,avu_Latn,Avokaya,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,29127,5,"2019,2021,2022,2023,2024",0,0,0,0,11,6921,19760,2116,319
avu,Latn,avu_Latn,Avokaya,m,Ll,LATIN SMALL LETTER M,27724,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",13558,356,124,7243,3,1844,4179,348,69
avu,Latn,avu_Latn,Avokaya,z,Ll,LATIN SMALL LETTER Z,27479,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",13750,280,75,6577,3,1411,4916,422,45
avu,Latn,avu_Latn,Avokaya,́,Mn,COMBINING ACUTE ACCENT,27402,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",13471,290,140,6891,1,1505,4636,403,65
avu,Latn,avu_Latn,Avokaya,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,24320,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",12382,289,73,6086,3,1440,3534,447,66
avu,Latn,avu_Latn,Avokaya,.,Po,FULL STOP,23879,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",12021,269,86,5521,2,1574,3931,402,73
avu,Latn,avu_Latn,Avokaya,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,23571,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",11838,271,73,5540,2,1586,3823,383,55
avu,Latn,avu_Latn,Avokaya,j,Ll,LATIN SMALL LETTER J,20481,8,"2013,2014,2016,2017,2021,2022,2023,2024",10175,244,71,4862,0,1143,3518,365,103
avu,Latn,avu_Latn,Avokaya,v,Ll,LATIN SMALL LETTER V,18690,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",9518,255,48,4413,3,1176,2836,378,63
avu,Latn,avu_Latn,Avokaya,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,17432,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8751,192,55,4126,2,1093,2864,329,20
avu,Latn,avu_Latn,Avokaya,ạ,Ll,LATIN SMALL LETTER A WITH DOT BELOW,17168,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8159,176,64,4280,1,922,3242,280,44
avu,Latn,avu_Latn,Avokaya,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,16834,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8243,153,60,4359,2,982,2654,359,22
avu,Latn,avu_Latn,Avokaya,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,16813,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",8348,169,53,3899,1,938,3063,300,42
avu,Latn,avu_Latn,Avokaya,p,Ll,LATIN SMALL LETTER P,13190,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",6553,108,39,3271,2,1000,1899,283,35
avu,Latn,avu_Latn,Avokaya,̣,Mn,COMBINING DOT BELOW,12901,5,"2019,2021,2022,2023,2024",0,0,0,0,4,3178,8703,862,154
avu,Latn,avu_Latn,Avokaya,ı,Ll,LATIN SMALL LETTER DOTLESS I,12901,5,"2019,2021,2022,2023,2024",0,0,0,0,4,3178,8703,862,154
avu,Latn,avu_Latn,Avokaya,̂,Mn,COMBINING CIRCUMFLEX ACCENT,12110,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",6120,157,66,2718,1,776,1973,239,60
avu,Latn,avu_Latn,Avokaya,-,Pd,HYPHEN-MINUS,10514,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",5131,162,64,2412,1,802,1721,207,14
avu,Latn,avu_Latn,Avokaya,G,Lu,LATIN CAPITAL LETTER G,10492,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4998,94,27,2669,1,553,1958,168,24
avu,Latn,avu_Latn,Avokaya,f,Ll,LATIN SMALL LETTER F,9274,8,"2013,2014,2016,2017,2021,2022,2023,2024",4709,101,28,2246,0,553,1440,174,23
avu,Latn,avu_Latn,Avokaya,Y,Lu,LATIN CAPITAL LETTER Y,9079,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4287,35,22,2500,2,530,1468,212,23
avu,Latn,avu_Latn,Avokaya,û,Ll,LATIN SMALL LETTER U WITH CIRCUMFLEX,8754,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4309,135,35,1989,2,463,1680,124,17
avu,Latn,avu_Latn,Avokaya,Ô,Lu,LATIN CAPITAL LETTER O WITH CIRCUMFLEX,8155,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",4235,121,30,1768,2,704,1033,211,51
avu,Latn,avu_Latn,Avokaya,ậ,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW,6796,8,"2013,2014,2016,2017,2021,2022,2023,2024",3302,58,17,1577,0,365,1329,128,20
avu,Latn,avu_Latn,Avokaya,c,Ll,LATIN SMALL LETTER C,6290,8,"2013,2014,2016,2017,2021,2022,2023,2024",3241,85,23,1451,0,329,1026,115,20
avu,Latn,avu_Latn,Avokaya,1,Nd,DIGIT ONE,5425,8,"2013,2014,2016,2017,2021,2022,2023,2024",2602,73,20,1155,0,415,1039,101,20
avu,Latn,avu_Latn,Avokaya,"""",Po,QUOTATION MARK,4808,4,"2013,2014,2016,2017",2851,36,15,1906,0,0,0,0,0
avu,Latn,avu_Latn,Avokaya,N,Lu,LATIN CAPITAL LETTER N,4110,8,"2013,2014,2016,2017,2021,2022,2023,2024",2129,41,14,993,0,183,694,50,6
avu,Latn,avu_Latn,Avokaya,2,Nd,DIGIT TWO,4068,8,"2013,2014,2016,2017,2021,2022,2023,2024",1912,37,6,905,0,205,903,87,13
avu,Latn,avu_Latn,Avokaya,w,Ll,LATIN SMALL LETTER W,3648,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1725,41,17,850,2,259,705,37,12
avu,Latn,avu_Latn,Avokaya,T,Lu,LATIN CAPITAL LETTER T,2896,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1319,27,7,630,1,283,563,54,12
avu,Latn,avu_Latn,Avokaya,M,Lu,LATIN CAPITAL LETTER M,2895,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",1384,39,20,804,1,167,440,37,3
avu,Latn,avu_Latn,Avokaya,3,Nd,DIGIT THREE,2783,8,"2013,2014,2016,2017,2021,2022,2023,2024",1316,18,4,676,0,98,620,42,9
avu,Latn,avu_Latn,Avokaya,K,Lu,LATIN CAPITAL LETTER K,2484,8,"2013,2014,2016,2017,2021,2022,2023,2024",1238,29,19,501,0,305,311,78,3
avu,Latn,avu_Latn,Avokaya,Ĩ,Lu,LATIN CAPITAL LETTER I WITH TILDE,2229,8,"2013,2014,2016,2017,2021,2022,2023,2024",1145,34,1,482,0,109,389,62,7
avu,Latn,avu_Latn,Avokaya,P,Lu,LATIN CAPITAL LETTER P,2024,6,"2013,2016,2017,2021,2022,2023",771,0,1,475,0,138,606,33,0
avu,Latn,avu_Latn,Avokaya,4,Nd,DIGIT FOUR,2023,8,"2013,2014,2016,2017,2021,2022,2023,2024",1007,15,4,465,0,90,403,33,6
avu,Latn,avu_Latn,Avokaya,Ã,Lu,LATIN CAPITAL LETTER A WITH TILDE,1782,8,"2013,2014,2016,2017,2021,2022,2023,2024",928,7,7,412,0,83,325,19,1
avu,Latn,avu_Latn,Avokaya,Õ,Lu,LATIN CAPITAL LETTER O WITH TILDE,1748,8,"2013,2014,2016,2017,2021,2022,2023,2024",941,15,3,451,0,112,188,26,12
avu,Latn,avu_Latn,Avokaya,5,Nd,DIGIT FIVE,1597,8,"2013,2014,2016,2017,2021,2022,2023,2024",799,12,3,358,0,81,309,29,6
avu,Latn,avu_Latn,Avokaya,?,Po,QUESTION MARK,1414,8,"2013,2014,2016,2017,2021,2022,2023,2024",685,6,1,485,0,20,189,17,11
avu,Latn,avu_Latn,Avokaya,D,Lu,LATIN CAPITAL LETTER D,1362,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",685,8,2,358,1,65,222,17,4
avu,Latn,avu_Latn,Avokaya,6,Nd,DIGIT SIX,1333,8,"2013,2014,2016,2017,2021,2022,2023,2024",652,11,3,307,0,77,255,24,4
avu,Latn,avu_Latn,Avokaya,7,Nd,DIGIT SEVEN,1216,8,"2013,2014,2016,2017,2021,2022,2023,2024",606,12,3,265,0,79,222,24,5
avu,Latn,avu_Latn,Avokaya,L,Lu,LATIN CAPITAL LETTER L,1185,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",580,9,3,265,1,82,212,25,8
avu,Latn,avu_Latn,Avokaya,8,Nd,DIGIT EIGHT,1181,8,"2013,2014,2016,2017,2021,2022,2023,2024",579,10,3,247,0,76,240,22,4
avu,Latn,avu_Latn,Avokaya,S,Lu,LATIN CAPITAL LETTER S,1173,7,"2013,2014,2016,2017,2021,2022,2023",524,6,1,256,0,62,312,12,0
avu,Latn,avu_Latn,Avokaya,9,Nd,DIGIT NINE,1158,8,"2013,2014,2016,2017,2021,2022,2023,2024",559,10,3,260,0,66,232,23,5
avu,Latn,avu_Latn,Avokaya,0,Nd,DIGIT ZERO,1102,8,"2013,2014,2016,2017,2021,2022,2023,2024",531,22,3,257,0,56,211,17,5
avu,Latn,avu_Latn,Avokaya,ṇ,Ll,LATIN SMALL LETTER N WITH DOT BELOW,818,4,"2013,2014,2016,2017",593,22,4,199,0,0,0,0,0
avu,Latn,avu_Latn,Avokaya,',Po,APOSTROPHE,667,3,"2013,2016,2017",415,0,4,248,0,0,0,0,0
avu,Latn,avu_Latn,Avokaya,“,Pi,LEFT DOUBLE QUOTATION MARK,656,5,"2019,2021,2022,2023,2024",0,0,0,0,1,58,564,27,6
avu,Latn,avu_Latn,Avokaya,”,Pf,RIGHT DOUBLE QUOTATION MARK,535,4,"2021,2022,2023,2024",0,0,0,0,0,63,439,27,6
avu,Latn,avu_Latn,Avokaya,B,Lu,LATIN CAPITAL LETTER B,529,8,"2013,2014,2016,2017,2021,2022,2023,2024",249,5,1,126,0,25,117,5,1
avu,Latn,avu_Latn,Avokaya,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,521,8,"2013,2014,2016,2017,2021,2022,2023,2024",252,4,4,137,0,45,67,11,1
avu,Latn,avu_Latn,Avokaya,R,Lu,LATIN CAPITAL LETTER R,470,7,"2013,2014,2017,2021,2022,2023,2024",217,5,0,106,0,25,104,11,2
avu,Latn,avu_Latn,Avokaya,!,Po,EXCLAMATION MARK,456,7,"2013,2014,2017,2021,2022,2023,2024",195,5,0,174,0,8,62,11,1
avu,Latn,avu_Latn,Avokaya,Ẽ,Lu,LATIN CAPITAL LETTER E WITH TILDE,426,4,"2013,2017,2021,2022",215,0,0,69,0,45,97,0,0
avu,Latn,avu_Latn,Avokaya,Â,Lu,LATIN CAPITAL LETTER A WITH CIRCUMFLEX,353,9,"2013,2014,2016,2017,2019,2021,2022,2023,2024",190,9,1,82,1,9,51,7,3
