iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
trv,Latn,trv_Latn,Sediq, ,Zs,SPACE,487404,8,"2017,2018,2019,2020,2021,2022,2023,2024",2538,94,1056,903,81737,163924,200226,36926
trv,Latn,trv_Latn,Sediq,a,Ll,LATIN SMALL LETTER A,434990,8,"2017,2018,2019,2020,2021,2022,2023,2024",1576,73,783,561,71392,144007,183346,33252
trv,Latn,trv_Latn,Sediq,n,Ll,LATIN SMALL LETTER N,257466,8,"2017,2018,2019,2020,2021,2022,2023,2024",700,29,545,395,43519,86684,105978,19616
trv,Latn,trv_Latn,Sediq,i,Ll,LATIN SMALL LETTER I,170080,8,"2017,2018,2019,2020,2021,2022,2023,2024",427,65,433,391,28910,58788,67771,13295
trv,Latn,trv_Latn,Sediq,u,Ll,LATIN SMALL LETTER U,153997,8,"2017,2018,2019,2020,2021,2022,2023,2024",548,13,269,185,27852,51854,62084,11192
trv,Latn,trv_Latn,Sediq,k,Ll,LATIN SMALL LETTER K,121810,8,"2017,2018,2019,2020,2021,2022,2023,2024",402,22,151,112,21208,40406,50506,9003
trv,Latn,trv_Latn,Sediq,s,Ll,LATIN SMALL LETTER S,116639,8,"2017,2018,2019,2020,2021,2022,2023,2024",393,14,242,213,18742,39432,48794,8809
trv,Latn,trv_Latn,Sediq,y,Ll,LATIN SMALL LETTER Y,97767,8,"2017,2018,2019,2020,2021,2022,2023,2024",261,5,144,111,18880,33787,37734,6845
trv,Latn,trv_Latn,Sediq,g,Ll,LATIN SMALL LETTER G,91887,8,"2017,2018,2019,2020,2021,2022,2023,2024",359,19,170,116,14576,30770,38836,7041
trv,Latn,trv_Latn,Sediq,m,Ll,LATIN SMALL LETTER M,84234,8,"2017,2018,2019,2020,2021,2022,2023,2024",434,9,163,145,13861,27801,35528,6293
trv,Latn,trv_Latn,Sediq,d,Ll,LATIN SMALL LETTER D,72768,8,"2017,2018,2019,2020,2021,2022,2023,2024",269,4,144,146,11899,25501,29001,5804
trv,Latn,trv_Latn,Sediq,r,Ll,LATIN SMALL LETTER R,69881,8,"2017,2018,2019,2020,2021,2022,2023,2024",290,16,172,194,11458,22580,30057,5114
trv,Latn,trv_Latn,Sediq,e,Ll,LATIN SMALL LETTER E,69424,8,"2017,2018,2019,2020,2021,2022,2023,2024",419,38,309,354,10148,24518,27194,6444
trv,Latn,trv_Latn,Sediq,l,Ll,LATIN SMALL LETTER L,66983,8,"2017,2018,2019,2020,2021,2022,2023,2024",320,10,223,183,10122,22507,28918,4700
trv,Latn,trv_Latn,Sediq,h,Ll,LATIN SMALL LETTER H,66519,8,"2017,2018,2019,2020,2021,2022,2023,2024",304,35,159,152,10869,22428,27370,5202
trv,Latn,trv_Latn,Sediq,p,Ll,LATIN SMALL LETTER P,62929,8,"2017,2018,2019,2020,2021,2022,2023,2024",267,10,135,133,10279,21054,26539,4512
trv,Latn,trv_Latn,Sediq,w,Ll,LATIN SMALL LETTER W,60737,8,"2017,2018,2019,2020,2021,2022,2023,2024",185,4,82,72,10637,20704,24240,4813
trv,Latn,trv_Latn,Sediq,o,Ll,LATIN SMALL LETTER O,60016,8,"2017,2018,2019,2020,2021,2022,2023,2024",199,30,201,197,9724,20059,24760,4846
trv,Latn,trv_Latn,Sediq,t,Ll,LATIN SMALL LETTER T,58204,8,"2017,2018,2019,2020,2021,2022,2023,2024",384,29,224,242,10073,19935,22977,4340
trv,Latn,trv_Latn,Sediq,",",Po,COMMA,43359,8,"2017,2018,2019,2020,2021,2022,2023,2024",172,2,148,100,6874,15276,17481,3306
trv,Latn,trv_Latn,Sediq,q,Ll,LATIN SMALL LETTER Q,42604,8,"2017,2018,2019,2020,2021,2022,2023,2024",220,18,68,58,7880,14544,16972,2844
trv,Latn,trv_Latn,Sediq,c,Ll,LATIN SMALL LETTER C,39219,8,"2017,2018,2019,2020,2021,2022,2023,2024",91,20,73,91,7212,13788,14907,3037
trv,Latn,trv_Latn,Sediq,b,Ll,LATIN SMALL LETTER B,39001,8,"2017,2018,2019,2020,2021,2022,2023,2024",220,5,39,45,6676,13012,16254,2750
trv,Latn,trv_Latn,Sediq,.,Po,FULL STOP,24899,8,"2017,2018,2019,2020,2021,2022,2023,2024",273,19,51,62,4096,8357,10279,1762
trv,Latn,trv_Latn,Sediq,x,Ll,LATIN SMALL LETTER X,17283,8,"2017,2018,2019,2020,2021,2022,2023,2024",102,16,18,19,3256,5910,6792,1170
trv,Latn,trv_Latn,Sediq,1,Nd,DIGIT ONE,16045,7,"2017,2019,2020,2021,2022,2023,2024",14,0,45,41,2607,5687,6420,1231
trv,Latn,trv_Latn,Sediq,0,Nd,DIGIT ZERO,14890,7,"2017,2019,2020,2021,2022,2023,2024",26,0,57,77,2395,5183,6081,1071
trv,Latn,trv_Latn,Sediq,|,Sm,VERTICAL LINE,14331,6,"2017,2019,2021,2022,2023,2024",27,0,1,0,2403,5931,5365,604
trv,Latn,trv_Latn,Sediq,2,Nd,DIGIT TWO,11002,7,"2017,2019,2020,2021,2022,2023,2024",71,0,46,62,1830,3751,4424,818
trv,Latn,trv_Latn,Sediq,S,Lu,LATIN CAPITAL LETTER S,10770,8,"2017,2018,2019,2020,2021,2022,2023,2024",20,3,27,12,1553,4208,4115,832
trv,Latn,trv_Latn,Sediq,K,Lu,LATIN CAPITAL LETTER K,10593,8,"2017,2018,2019,2020,2021,2022,2023,2024",34,2,14,1,1584,4062,4201,695
trv,Latn,trv_Latn,Sediq,j,Ll,LATIN SMALL LETTER J,8635,8,"2017,2018,2019,2020,2021,2022,2023,2024",83,1,53,22,1308,2333,4212,623
trv,Latn,trv_Latn,Sediq,(,Ps,LEFT PARENTHESIS,8260,7,"2017,2019,2020,2021,2022,2023,2024",5,0,19,11,1268,2588,3702,667
trv,Latn,trv_Latn,Sediq,),Pe,RIGHT PARENTHESIS,8254,7,"2017,2019,2020,2021,2022,2023,2024",19,0,19,11,1270,2583,3690,662
trv,Latn,trv_Latn,Sediq,T,Lu,LATIN CAPITAL LETTER T,8251,8,"2017,2018,2019,2020,2021,2022,2023,2024",16,2,41,38,1472,2939,3196,547
trv,Latn,trv_Latn,Sediq,P,Lu,LATIN CAPITAL LETTER P,7405,8,"2017,2018,2019,2020,2021,2022,2023,2024",23,2,19,16,1460,2367,2958,560
trv,Latn,trv_Latn,Sediq,9,Nd,DIGIT NINE,7352,7,"2017,2019,2020,2021,2022,2023,2024",3,0,26,26,1095,2661,2871,670
trv,Latn,trv_Latn,Sediq,M,Lu,LATIN CAPITAL LETTER M,7155,7,"2017,2019,2020,2021,2022,2023,2024",24,0,26,15,1099,2564,3054,373
trv,Latn,trv_Latn,Sediq,-,Pd,HYPHEN-MINUS,7025,8,"2017,2018,2019,2020,2021,2022,2023,2024",32,1,12,9,834,2126,3405,606
