iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
efi,Latn,efi_Latn,Efik, ,Zs,SPACE,2975326,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2624,192816,1572921,275489,662735,8401,166478,32324,34422,27116
efi,Latn,efi_Latn,Efik,e,Ll,LATIN SMALL LETTER E,1998268,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2120,128468,1054653,184669,442179,5942,116806,22063,22502,18866
efi,Latn,efi_Latn,Efik,n,Ll,LATIN SMALL LETTER N,1287265,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1388,83531,675070,121631,291069,3593,73882,13070,14140,9891
efi,Latn,efi_Latn,Efik,i,Ll,LATIN SMALL LETTER I,1098443,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",961,69998,572687,103502,249974,3274,63451,11661,12598,10337
efi,Latn,efi_Latn,Efik,a,Ll,LATIN SMALL LETTER A,956414,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",673,61634,500270,91594,214585,2553,52927,10466,11541,10171
efi,Latn,efi_Latn,Efik,k,Ll,LATIN SMALL LETTER K,861602,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",728,54887,453359,79067,194164,2263,49497,8963,10127,8547
efi,Latn,efi_Latn,Efik,m,Ll,LATIN SMALL LETTER M,848951,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",865,53981,446879,78783,194226,2302,48479,8269,9015,6152
efi,Latn,efi_Latn,Efik,d,Ll,LATIN SMALL LETTER D,706749,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",742,45591,372425,65615,157547,1883,41551,7385,8129,5881
efi,Latn,efi_Latn,Efik,o,Ll,LATIN SMALL LETTER O,689200,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1038,45575,362685,63070,151545,2036,38481,8078,8621,8071
efi,Latn,efi_Latn,Efik,ọ,Ll,LATIN SMALL LETTER O WITH DOT BELOW,611086,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,39296,325568,57685,138107,1307,33611,5856,5956,3700
efi,Latn,efi_Latn,Efik,t,Ll,LATIN SMALL LETTER T,469766,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",349,30532,249768,42722,103579,1325,25537,5288,5873,4793
efi,Latn,efi_Latn,Efik,s,Ll,LATIN SMALL LETTER S,394107,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",237,24877,204637,37970,90963,1230,22224,4386,4241,3342
efi,Latn,efi_Latn,Efik,̄,Mn,COMBINING MACRON,358029,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,23022,191935,33380,80112,807,20546,3227,3293,1707
efi,Latn,efi_Latn,Efik,y,Ll,LATIN SMALL LETTER Y,334595,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",304,22466,179057,30786,71819,1082,18516,3873,3926,2766
efi,Latn,efi_Latn,Efik,u,Ll,LATIN SMALL LETTER U,322741,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",739,21374,174701,28602,66645,862,16957,3804,4948,4109
efi,Latn,efi_Latn,Efik,b,Ll,LATIN SMALL LETTER B,288485,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",238,19352,153705,26835,61596,814,15543,3469,4024,2909
efi,Latn,efi_Latn,Efik,p,Ll,LATIN SMALL LETTER P,256332,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",285,15834,134584,23212,59250,704,14570,2522,2929,2442
efi,Latn,efi_Latn,Efik,r,Ll,LATIN SMALL LETTER R,241073,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",189,15647,126119,22327,53305,700,13137,3002,3046,3601
efi,Latn,efi_Latn,Efik,ẹ,Ll,LATIN SMALL LETTER E WITH DOT BELOW,200583,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,12913,112132,17945,43215,420,9065,2021,1706,1166
efi,Latn,efi_Latn,Efik,.,Po,FULL STOP,183631,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",111,11357,93310,18163,44372,610,10634,1639,1804,1631
efi,Latn,efi_Latn,Efik,h,Ll,LATIN SMALL LETTER H,182817,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",106,12270,97357,17442,40978,566,8853,2264,1829,1152
efi,Latn,efi_Latn,Efik,w,Ll,LATIN SMALL LETTER W,170483,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",223,10694,87329,16010,40038,491,10252,1783,1814,1849
efi,Latn,efi_Latn,Efik,",",Po,COMMA,150022,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",137,10325,83376,13097,30000,265,7873,1598,1875,1476
efi,Latn,efi_Latn,Efik,ụ,Ll,LATIN SMALL LETTER U WITH DOT BELOW,145831,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,9753,79243,13427,32003,319,7830,1271,1336,649
efi,Latn,efi_Latn,Efik,ị,Ll,LATIN SMALL LETTER I WITH DOT BELOW,143026,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,9477,74472,13751,33536,392,8331,1295,1144,628
efi,Latn,efi_Latn,Efik,f,Ll,LATIN SMALL LETTER F,139570,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",133,9505,73813,12402,29153,357,9295,1639,1985,1288
efi,Latn,efi_Latn,Efik,E,Lu,LATIN CAPITAL LETTER E,87544,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",72,5095,43572,8409,21540,225,5527,1128,941,1035
efi,Latn,efi_Latn,Efik,N,Lu,LATIN CAPITAL LETTER N,81285,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,4968,42086,7678,18559,245,4803,1163,989,787
efi,Latn,efi_Latn,Efik,A,Lu,LATIN CAPITAL LETTER A,64983,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,4012,32598,6501,15102,200,3917,911,797,923
efi,Latn,efi_Latn,Efik,1,Nd,DIGIT ONE,63303,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",21,3912,32504,6434,15475,138,2827,573,644,775
efi,Latn,efi_Latn,Efik,J,Lu,LATIN CAPITAL LETTER J,59811,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,3994,31689,5688,14461,167,2698,584,357,173
efi,Latn,efi_Latn,Efik,l,Ll,LATIN SMALL LETTER L,59051,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24,3741,30752,5788,12445,306,2861,1026,822,1286
efi,Latn,efi_Latn,Efik,+,Sm,PLUS SIGN,58964,7,"2016,2017,2018,2019,2021,2022,2023",0,5634,42189,2655,4270,0,1780,1175,1261,0
efi,Latn,efi_Latn,Efik,M,Lu,LATIN CAPITAL LETTER M,47321,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",46,3109,24408,4177,11010,170,2795,549,511,546
efi,Latn,efi_Latn,Efik,:,Po,COLON,46285,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,2849,23124,4938,11694,119,2794,380,275,109
efi,Latn,efi_Latn,Efik,I,Lu,LATIN CAPITAL LETTER I,39532,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,2267,19131,3858,10243,137,2454,480,494,459
efi,Latn,efi_Latn,Efik,2,Nd,DIGIT TWO,37715,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,2402,19760,3524,8641,103,1781,433,473,583
efi,Latn,efi_Latn,Efik,v,Ll,LATIN SMALL LETTER V,37562,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,2360,19184,3903,9346,184,1605,388,338,239
efi,Latn,efi_Latn,Efik,K,Lu,LATIN CAPITAL LETTER K,37147,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,2263,19033,3589,8908,105,2070,373,327,437
efi,Latn,efi_Latn,Efik,?,Po,QUESTION MARK,29684,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1786,15147,2967,7416,103,1844,201,170,50
efi,Latn,efi_Latn,Efik,“,Pi,LEFT DOUBLE QUOTATION MARK,27389,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1856,15346,2492,5502,48,1573,261,289,22
efi,Latn,efi_Latn,Efik,”,Pf,RIGHT DOUBLE QUOTATION MARK,25530,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1710,14089,2404,5304,48,1497,258,198,22
efi,Latn,efi_Latn,Efik,S,Lu,LATIN CAPITAL LETTER S,25282,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,1303,12296,2530,6055,93,1869,398,232,505
efi,Latn,efi_Latn,Efik,B,Lu,LATIN CAPITAL LETTER B,25164,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,1424,12416,2613,5892,138,1713,401,225,339
efi,Latn,efi_Latn,Efik,3,Nd,DIGIT THREE,23320,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,1541,12352,2215,5365,52,1113,243,290,142
efi,Latn,efi_Latn,Efik,O,Lu,LATIN CAPITAL LETTER O,20575,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",57,1174,9900,1982,4945,86,1381,339,340,371
efi,Latn,efi_Latn,Efik,U,Lu,LATIN CAPITAL LETTER U,19254,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",19,999,9450,1905,4794,60,962,181,349,535
efi,Latn,efi_Latn,Efik,g,Ll,LATIN SMALL LETTER G,19232,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17,1099,9000,1776,4000,99,1125,463,786,867
efi,Latn,efi_Latn,Efik,0,Nd,DIGIT ZERO,18529,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,1057,9420,1750,4302,70,833,209,229,657
efi,Latn,efi_Latn,Efik,D,Lu,LATIN CAPITAL LETTER D,18504,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,952,8863,1975,4904,56,1154,219,132,248
efi,Latn,efi_Latn,Efik,4,Nd,DIGIT FOUR,18486,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,1173,9765,1769,4362,44,832,182,209,148
efi,Latn,efi_Latn,Efik,(,Ps,LEFT PARENTHESIS,17607,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,931,8237,2055,5171,48,783,109,83,190
efi,Latn,efi_Latn,Efik,),Pe,RIGHT PARENTHESIS,17501,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,917,8187,2025,5161,48,782,108,83,190
efi,Latn,efi_Latn,Efik,-,Pd,HYPHEN-MINUS,16870,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",26,1086,8560,1649,3912,49,876,228,253,231
efi,Latn,efi_Latn,Efik,P,Lu,LATIN CAPITAL LETTER P,16675,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,997,7764,1760,4643,47,915,145,175,227
efi,Latn,efi_Latn,Efik,5,Nd,DIGIT FIVE,16284,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1080,8385,1618,3877,39,800,158,137,190
efi,Latn,efi_Latn,Efik,c,Ll,LATIN SMALL LETTER C,14527,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",18,1005,7300,1247,2824,130,565,292,379,767
efi,Latn,efi_Latn,Efik,6,Nd,DIGIT SIX,13337,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,878,6897,1307,3149,30,629,128,148,170
efi,Latn,efi_Latn,Efik,9,Nd,DIGIT NINE,13171,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,765,6762,1301,3035,22,515,142,200,424
efi,Latn,efi_Latn,Efik,î,Ll,LATIN SMALL LETTER I WITH CIRCUMFLEX,12748,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,819,6484,1222,3139,33,789,100,122,40
efi,Latn,efi_Latn,Efik,;,Po,SEMICOLON,12495,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",19,971,7293,1045,2250,10,524,156,190,37
efi,Latn,efi_Latn,Efik,7,Nd,DIGIT SEVEN,12175,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,774,6282,1221,2881,19,547,128,134,189
efi,Latn,efi_Latn,Efik,C,Lu,LATIN CAPITAL LETTER C,11840,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,624,5904,1128,2859,55,543,163,120,438
efi,Latn,efi_Latn,Efik,8,Nd,DIGIT EIGHT,11488,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,739,5911,1072,2761,27,470,128,153,223
efi,Latn,efi_Latn,Efik,T,Lu,LATIN CAPITAL LETTER T,11243,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,538,5537,1039,2944,35,709,123,114,196
efi,Latn,efi_Latn,Efik,Ẹ,Lu,LATIN CAPITAL LETTER E WITH DOT BELOW,10906,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,653,5649,1049,2607,41,558,137,111,101
