iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
qvn,Latn,qvn_Latn,North Junín Quechua,a,Ll,LATIN SMALL LETTER A,352753,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",189008,103809,5255,6181,5549,15530,14864,545,12012
qvn,Latn,qvn_Latn,North Junín Quechua, ,Zs,SPACE,200718,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",108962,58292,3035,3479,3137,8746,8231,297,6539
qvn,Latn,qvn_Latn,North Junín Quechua,n,Ll,LATIN SMALL LETTER N,153426,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",82366,45359,2403,2782,2426,6199,6359,219,5313
qvn,Latn,qvn_Latn,North Junín Quechua,c,Ll,LATIN SMALL LETTER C,130615,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",69932,38250,2038,2298,1935,5675,5713,206,4568
qvn,Latn,qvn_Latn,North Junín Quechua,u,Ll,LATIN SMALL LETTER U,126699,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",68214,37256,2017,2174,1813,5244,5517,200,4264
qvn,Latn,qvn_Latn,North Junín Quechua,i,Ll,LATIN SMALL LETTER I,117267,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",63075,34175,1785,2099,1880,5328,4823,191,3911
qvn,Latn,qvn_Latn,North Junín Quechua,r,Ll,LATIN SMALL LETTER R,86544,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",47740,25370,1436,1283,1368,3524,3051,116,2656
qvn,Latn,qvn_Latn,North Junín Quechua,y,Ll,LATIN SMALL LETTER Y,78188,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",41224,23009,1166,1477,1125,3525,3771,182,2709
qvn,Latn,qvn_Latn,North Junín Quechua,m,Ll,LATIN SMALL LETTER M,72375,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",38902,21269,1071,1290,1148,3104,2988,126,2477
qvn,Latn,qvn_Latn,North Junín Quechua,g,Ll,LATIN SMALL LETTER G,69958,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",37410,20550,1119,1343,1099,2937,2942,94,2464
qvn,Latn,qvn_Latn,North Junín Quechua,h,Ll,LATIN SMALL LETTER H,64952,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",34748,19199,1033,1137,930,2794,2702,89,2320
qvn,Latn,qvn_Latn,North Junín Quechua,s,Ll,LATIN SMALL LETTER S,60148,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",31875,17579,768,1111,943,2966,2650,111,2145
qvn,Latn,qvn_Latn,North Junín Quechua,p,Ll,LATIN SMALL LETTER P,56387,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",30161,16467,881,1042,849,2469,2384,100,2034
qvn,Latn,qvn_Latn,North Junín Quechua,t,Ll,LATIN SMALL LETTER T,56018,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",30465,16240,894,919,905,2462,2185,85,1863
qvn,Latn,qvn_Latn,North Junín Quechua,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,31169,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",16441,9215,448,583,545,1270,1353,75,1239
qvn,Latn,qvn_Latn,North Junín Quechua,l,Ll,LATIN SMALL LETTER L,25227,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",13493,7179,337,443,410,1317,1208,49,791
qvn,Latn,qvn_Latn,North Junín Quechua,o,Ll,LATIN SMALL LETTER O,22706,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",11814,6552,296,460,424,1220,1005,38,897
qvn,Latn,qvn_Latn,North Junín Quechua,.,Po,FULL STOP,20040,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",10825,5963,290,337,290,868,808,34,625
qvn,Latn,qvn_Latn,North Junín Quechua,w,Ll,LATIN SMALL LETTER W,16564,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",8984,4868,220,330,268,675,668,11,540
qvn,Latn,qvn_Latn,North Junín Quechua,e,Ll,LATIN SMALL LETTER E,13601,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",7518,3970,196,187,289,620,445,20,356
qvn,Latn,qvn_Latn,North Junín Quechua,C,Lu,LATIN CAPITAL LETTER C,11413,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",6050,3380,173,222,180,487,464,16,441
qvn,Latn,qvn_Latn,North Junín Quechua,",",Po,COMMA,11106,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",5931,3371,141,194,142,454,525,26,322
qvn,Latn,qvn_Latn,North Junín Quechua,q,Ll,LATIN SMALL LETTER Q,10422,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",5603,2985,152,172,161,519,469,20,341
qvn,Latn,qvn_Latn,North Junín Quechua,j,Ll,LATIN SMALL LETTER J,10104,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",5484,3037,152,151,130,353,430,16,351
qvn,Latn,qvn_Latn,North Junín Quechua,J,Lu,LATIN CAPITAL LETTER J,6720,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",3735,1984,81,102,129,344,229,3,113
qvn,Latn,qvn_Latn,North Junín Quechua,D,Lu,LATIN CAPITAL LETTER D,6338,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",3213,1886,82,134,123,347,259,12,282
qvn,Latn,qvn_Latn,North Junín Quechua,N,Lu,LATIN CAPITAL LETTER N,5564,9,"2013,2014,2015,2016,2017,2019,2021,2022,2024",3128,1640,68,79,107,207,175,8,152
