iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
tpz,Latn,tpz_Latn,Tinputz, ,Zs,SPACE,734581,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",389,88,3361,8967,627856,12634,1194,32942,43817,3333
tpz,Latn,tpz_Latn,Tinputz,a,Ll,LATIN SMALL LETTER A,338855,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",170,32,719,3481,291591,5391,517,15489,19904,1561
tpz,Latn,tpz_Latn,Tinputz,e,Ll,LATIN SMALL LETTER E,276812,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",185,63,1158,3233,238386,5063,575,11655,15272,1222
tpz,Latn,tpz_Latn,Tinputz,n,Ll,LATIN SMALL LETTER N,230165,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",127,20,35,1759,199061,3802,373,10342,13662,984
tpz,Latn,tpz_Latn,Tinputz,o,Ll,LATIN SMALL LETTER O,221648,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",137,43,940,2483,190303,3739,343,9856,12783,1021
tpz,Latn,tpz_Latn,Tinputz,t,Ll,LATIN SMALL LETTER T,146537,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",19,1,877,2167,124876,2645,213,6310,8689,740
tpz,Latn,tpz_Latn,Tinputz,h,Ll,LATIN SMALL LETTER H,130100,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",118,12,425,1545,111804,2354,184,5604,7492,562
tpz,Latn,tpz_Latn,Tinputz,p,Ll,LATIN SMALL LETTER P,128637,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",30,7,250,1168,112164,1900,159,5518,6943,498
tpz,Latn,tpz_Latn,Tinputz,m,Ll,LATIN SMALL LETTER M,107455,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",32,5,6,768,91545,1974,150,5166,7366,443
tpz,Latn,tpz_Latn,Tinputz,s,Ll,LATIN SMALL LETTER S,97509,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",28,2,640,1311,84014,1991,146,4022,4935,420
tpz,Latn,tpz_Latn,Tinputz,k,Ll,LATIN SMALL LETTER K,95760,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",35,7,110,698,82383,1375,124,4344,6220,464
tpz,Latn,tpz_Latn,Tinputz,v,Ll,LATIN SMALL LETTER V,95153,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",1,0,4,700,81296,1365,115,4848,6296,528
tpz,Latn,tpz_Latn,Tinputz,i,Ll,LATIN SMALL LETTER I,92072,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",34,3,595,1308,77890,1858,146,4384,5458,396
tpz,Latn,tpz_Latn,Tinputz,u,Ll,LATIN SMALL LETTER U,68769,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",40,4,354,750,58921,1275,112,3075,3947,291
tpz,Latn,tpz_Latn,Tinputz,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,59502,7,"2017,2018,2019,2020,2021,2022,2023",0,0,0,277,51187,892,38,2704,4253,151
tpz,Latn,tpz_Latn,Tinputz,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,58698,7,"2017,2018,2019,2020,2021,2022,2023",0,0,0,401,51394,702,101,2474,3334,292
tpz,Latn,tpz_Latn,Tinputz,r,Ll,LATIN SMALL LETTER R,57259,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",40,4,22,346,50193,1696,83,2111,2575,189
