iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
dnw,Latn,dnw_Latn,Western Dani, ,Zs,SPACE,17488,8,"2017,2018,2019,2020,2021,2022,2023,2024",3892,10421,1821,414,246,575,70,49
dnw,Latn,dnw_Latn,Western Dani,a,Ll,LATIN SMALL LETTER A,12350,8,"2017,2018,2019,2020,2021,2022,2023,2024",3087,7001,1274,260,176,476,46,30
dnw,Latn,dnw_Latn,Western Dani,n,Ll,LATIN SMALL LETTER N,10271,8,"2017,2018,2019,2020,2021,2022,2023,2024",2099,6467,961,193,135,341,47,28
dnw,Latn,dnw_Latn,Western Dani,e,Ll,LATIN SMALL LETTER E,9889,8,"2017,2018,2019,2020,2021,2022,2023,2024",1929,6185,1037,207,162,322,31,16
dnw,Latn,dnw_Latn,Western Dani,o,Ll,LATIN SMALL LETTER O,8520,8,"2017,2018,2019,2020,2021,2022,2023,2024",1979,5221,753,122,132,246,27,40
dnw,Latn,dnw_Latn,Western Dani,g,Ll,LATIN SMALL LETTER G,7977,8,"2017,2018,2019,2020,2021,2022,2023,2024",1857,4996,690,111,75,210,18,20
dnw,Latn,dnw_Latn,Western Dani,i,Ll,LATIN SMALL LETTER I,7569,8,"2017,2018,2019,2020,2021,2022,2023,2024",1637,4822,631,153,81,196,29,20
dnw,Latn,dnw_Latn,Western Dani,k,Ll,LATIN SMALL LETTER K,6977,8,"2017,2018,2019,2020,2021,2022,2023,2024",1402,4268,811,152,79,220,25,20
dnw,Latn,dnw_Latn,Western Dani,m,Ll,LATIN SMALL LETTER M,3674,8,"2017,2018,2019,2020,2021,2022,2023,2024",828,2267,325,76,79,81,12,6
dnw,Latn,dnw_Latn,Western Dani,r,Ll,LATIN SMALL LETTER R,3295,8,"2017,2018,2019,2020,2021,2022,2023,2024",819,1829,362,59,52,136,28,10
dnw,Latn,dnw_Latn,Western Dani,t,Ll,LATIN SMALL LETTER T,3211,8,"2017,2018,2019,2020,2021,2022,2023,2024",644,1932,318,74,61,158,14,10
dnw,Latn,dnw_Latn,Western Dani,u,Ll,LATIN SMALL LETTER U,3086,8,"2017,2018,2019,2020,2021,2022,2023,2024",696,1820,318,105,33,95,10,9
dnw,Latn,dnw_Latn,Western Dani,w,Ll,LATIN SMALL LETTER W,2938,8,"2017,2018,2019,2020,2021,2022,2023,2024",818,1591,346,50,40,70,10,13
dnw,Latn,dnw_Latn,Western Dani,",",Po,COMMA,2599,8,"2017,2018,2019,2020,2021,2022,2023,2024",562,1600,259,31,33,103,9,2
dnw,Latn,dnw_Latn,Western Dani,l,Ll,LATIN SMALL LETTER L,2254,8,"2017,2018,2019,2020,2021,2022,2023,2024",497,1377,190,75,42,62,7,4
dnw,Latn,dnw_Latn,Western Dani,b,Ll,LATIN SMALL LETTER B,2249,8,"2017,2018,2019,2020,2021,2022,2023,2024",486,1405,219,42,24,64,5,4
dnw,Latn,dnw_Latn,Western Dani,d,Ll,LATIN SMALL LETTER D,1879,7,"2017,2018,2019,2020,2021,2022,2024",319,1191,181,71,23,90,0,4
dnw,Latn,dnw_Latn,Western Dani,p,Ll,LATIN SMALL LETTER P,1837,8,"2017,2018,2019,2020,2021,2022,2023,2024",423,1059,221,37,38,50,6,3
dnw,Latn,dnw_Latn,Western Dani,y,Ll,LATIN SMALL LETTER Y,1401,8,"2017,2018,2019,2020,2021,2022,2023,2024",302,801,170,37,22,52,9,8
dnw,Latn,dnw_Latn,Western Dani,.,Po,FULL STOP,993,8,"2017,2018,2019,2020,2021,2022,2023,2024",234,532,151,32,16,20,5,3
dnw,Latn,dnw_Latn,Western Dani,A,Lu,LATIN CAPITAL LETTER A,652,8,"2017,2018,2019,2020,2021,2022,2023,2024",149,411,37,15,2,35,1,2
dnw,Latn,dnw_Latn,Western Dani,N,Lu,LATIN CAPITAL LETTER N,498,8,"2017,2018,2019,2020,2021,2022,2023,2024",100,344,26,6,3,16,2,1
dnw,Latn,dnw_Latn,Western Dani,-,Pd,HYPHEN-MINUS,469,7,"2017,2018,2019,2020,2021,2022,2023",63,323,65,9,2,6,1,0
dnw,Latn,dnw_Latn,Western Dani,K,Lu,LATIN CAPITAL LETTER K,312,8,"2017,2018,2019,2020,2021,2022,2023,2024",64,175,50,3,1,16,1,2
dnw,Latn,dnw_Latn,Western Dani,I,Lu,LATIN CAPITAL LETTER I,288,6,"2017,2018,2019,2020,2021,2022",102,149,21,6,2,8,0,0
dnw,Latn,dnw_Latn,Western Dani,T,Lu,LATIN CAPITAL LETTER T,264,5,"2017,2018,2019,2020,2022",103,115,26,2,0,18,0,0
dnw,Latn,dnw_Latn,Western Dani,E,Lu,LATIN CAPITAL LETTER E,244,7,"2017,2018,2019,2020,2021,2022,2023",44,158,18,6,2,15,1,0
dnw,Latn,dnw_Latn,Western Dani,s,Ll,LATIN SMALL LETTER S,244,6,"2017,2018,2019,2020,2021,2023",29,124,66,9,14,0,2,0
dnw,Latn,dnw_Latn,Western Dani,M,Lu,LATIN CAPITAL LETTER M,229,7,"2017,2018,2019,2020,2021,2022,2023",80,114,10,1,3,19,2,0
dnw,Latn,dnw_Latn,Western Dani,Y,Lu,LATIN CAPITAL LETTER Y,212,7,"2017,2018,2019,2020,2021,2022,2024",56,68,47,4,1,35,0,1
dnw,Latn,dnw_Latn,Western Dani,L,Lu,LATIN CAPITAL LETTER L,205,7,"2017,2018,2019,2020,2021,2022,2023",40,129,28,1,3,3,1,0
dnw,Latn,dnw_Latn,Western Dani,P,Lu,LATIN CAPITAL LETTER P,198,7,"2017,2018,2019,2020,2021,2022,2023",39,113,29,3,4,2,8,0
dnw,Latn,dnw_Latn,Western Dani,1,Nd,DIGIT ONE,193,5,"2017,2018,2019,2020,2022",111,44,16,4,0,18,0,0
dnw,Latn,dnw_Latn,Western Dani,W,Lu,LATIN CAPITAL LETTER W,190,8,"2017,2018,2019,2020,2021,2022,2023,2024",38,79,40,18,6,2,6,1
dnw,Latn,dnw_Latn,Western Dani,’,Pf,RIGHT SINGLE QUOTATION MARK,163,5,"2017,2018,2019,2020,2021",65,92,3,1,2,0,0,0
dnw,Latn,dnw_Latn,Western Dani,',Po,APOSTROPHE,160,7,"2017,2018,2019,2020,2022,2023,2024",23,76,30,4,0,19,2,6
dnw,Latn,dnw_Latn,Western Dani,h,Ll,LATIN SMALL LETTER H,144,5,"2017,2018,2019,2020,2021",51,55,26,7,5,0,0,0
dnw,Latn,dnw_Latn,Western Dani,O,Lu,LATIN CAPITAL LETTER O,143,7,"2017,2018,2019,2020,2021,2022,2023",22,105,7,1,2,5,1,0
dnw,Latn,dnw_Latn,Western Dani,"""",Po,QUOTATION MARK,116,5,"2017,2018,2019,2020,2023",24,20,55,13,0,0,4,0
dnw,Latn,dnw_Latn,Western Dani,c,Ll,LATIN SMALL LETTER C,104,5,"2017,2018,2019,2020,2021",3,46,45,4,6,0,0,0
dnw,Latn,dnw_Latn,Western Dani,B,Lu,LATIN CAPITAL LETTER B,99,6,"2017,2018,2019,2020,2021,2022",17,61,15,2,2,2,0,0
dnw,Latn,dnw_Latn,Western Dani,”,Pf,RIGHT DOUBLE QUOTATION MARK,92,6,"2017,2018,2019,2020,2021,2022",2,56,2,16,2,14,0,0
dnw,Latn,dnw_Latn,Western Dani,2,Nd,DIGIT TWO,88,5,"2017,2018,2019,2020,2022",43,18,10,5,0,12,0,0
dnw,Latn,dnw_Latn,Western Dani,U,Lu,LATIN CAPITAL LETTER U,87,4,"2017,2018,2019,2022",24,49,9,0,0,5,0,0
dnw,Latn,dnw_Latn,Western Dani,9,Nd,DIGIT NINE,80,5,"2017,2018,2019,2020,2022",53,13,10,2,0,2,0,0
dnw,Latn,dnw_Latn,Western Dani,S,Lu,LATIN CAPITAL LETTER S,77,5,"2017,2018,2019,2020,2021",24,34,12,6,1,0,0,0
dnw,Latn,dnw_Latn,Western Dani,“,Pi,LEFT DOUBLE QUOTATION MARK,77,5,"2017,2018,2019,2020,2021",2,55,2,16,2,0,0,0
dnw,Latn,dnw_Latn,Western Dani,G,Lu,LATIN CAPITAL LETTER G,76,4,"2017,2018,2021,2022",19,55,0,0,1,1,0,0
dnw,Latn,dnw_Latn,Western Dani,0,Nd,DIGIT ZERO,65,5,"2017,2018,2019,2020,2022",25,26,7,5,0,2,0,0
dnw,Latn,dnw_Latn,Western Dani,),Pe,RIGHT PARENTHESIS,64,5,"2017,2018,2019,2020,2022",30,24,6,1,0,3,0,0
dnw,Latn,dnw_Latn,Western Dani,!,Po,EXCLAMATION MARK,54,4,"2018,2019,2020,2021",0,38,8,4,4,0,0,0
dnw,Latn,dnw_Latn,Western Dani,5,Nd,DIGIT FIVE,52,3,"2017,2018,2022",34,15,0,0,0,3,0,0
dnw,Latn,dnw_Latn,Western Dani,j,Ll,LATIN SMALL LETTER J,51,4,"2017,2018,2019,2020",31,16,3,1,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,D,Lu,LATIN CAPITAL LETTER D,51,6,"2017,2018,2019,2020,2021,2023",16,23,5,4,1,0,2,0
dnw,Latn,dnw_Latn,Western Dani,6,Nd,DIGIT SIX,51,3,"2017,2018,2022",37,12,0,0,0,2,0,0
dnw,Latn,dnw_Latn,Western Dani,R,Lu,LATIN CAPITAL LETTER R,50,5,"2017,2018,2019,2022,2023",14,28,5,0,0,1,2,0
dnw,Latn,dnw_Latn,Western Dani,f,Ll,LATIN SMALL LETTER F,47,4,"2017,2018,2019,2021",1,25,16,0,5,0,0,0
dnw,Latn,dnw_Latn,Western Dani,(,Ps,LEFT PARENTHESIS,44,5,"2017,2018,2019,2020,2022",10,24,6,1,0,3,0,0
dnw,Latn,dnw_Latn,Western Dani,3,Nd,DIGIT THREE,44,5,"2017,2018,2019,2020,2022",23,12,2,2,0,5,0,0
dnw,Latn,dnw_Latn,Western Dani,~,Sm,TILDE,42,1,2017,42,0,0,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,4,Nd,DIGIT FOUR,39,4,"2017,2018,2019,2022",20,10,3,0,0,6,0,0
dnw,Latn,dnw_Latn,Western Dani,?,Po,QUESTION MARK,39,5,"2017,2018,2019,2020,2022",6,12,18,2,0,1,0,0
dnw,Latn,dnw_Latn,Western Dani,8,Nd,DIGIT EIGHT,36,4,"2017,2018,2019,2022",17,10,6,0,0,3,0,0
dnw,Latn,dnw_Latn,Western Dani,:,Po,COLON,35,5,"2017,2018,2019,2021,2022",24,5,2,0,2,2,0,0
dnw,Latn,dnw_Latn,Western Dani,H,Lu,LATIN CAPITAL LETTER H,35,4,"2017,2018,2019,2020",15,10,2,8,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,J,Lu,LATIN CAPITAL LETTER J,34,4,"2017,2018,2019,2020",21,9,3,1,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,7,Nd,DIGIT SEVEN,26,3,"2017,2018,2022",13,10,0,0,0,3,0,0
dnw,Latn,dnw_Latn,Western Dani,v,Ll,LATIN SMALL LETTER V,21,4,"2018,2019,2020,2021",0,10,7,2,2,0,0,0
dnw,Latn,dnw_Latn,Western Dani,/,Po,SOLIDUS,17,3,"2017,2018,2019",3,13,1,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,C,Lu,LATIN CAPITAL LETTER C,13,5,"2017,2018,2019,2021,2023",2,4,5,0,1,0,1,0
dnw,Latn,dnw_Latn,Western Dani,x,Ll,LATIN SMALL LETTER X,12,4,"2018,2019,2020,2021",0,1,3,1,7,0,0,0
dnw,Latn,dnw_Latn,Western Dani,–,Pd,EN DASH,12,1,2018,0,12,0,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,\,Po,REVERSE SOLIDUS,12,1,2023,0,0,0,0,0,0,12,0
dnw,Latn,dnw_Latn,Western Dani,;,Po,SEMICOLON,11,1,2018,0,11,0,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,@,Po,COMMERCIAL AT,9,2,"2019,2021",0,0,2,0,7,0,0,0
dnw,Latn,dnw_Latn,Western Dani,[,Ps,LEFT SQUARE BRACKET,8,3,"2018,2019,2020",0,2,5,1,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,],Pe,RIGHT SQUARE BRACKET,8,3,"2018,2019,2020",0,2,5,1,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,z,Ll,LATIN SMALL LETTER Z,5,2,"2018,2019",0,1,4,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,V,Lu,LATIN CAPITAL LETTER V,4,2,"2017,2018",1,3,0,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,F,Lu,LATIN CAPITAL LETTER F,3,3,"2017,2018,2019",1,1,1,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,q,Ll,LATIN SMALL LETTER Q,2,1,2017,2,0,0,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,‘,Pi,LEFT SINGLE QUOTATION MARK,2,2,"2018,2020",0,1,0,1,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,¶,Po,PILCROW SIGN,2,1,2019,0,0,2,0,0,0,0,0
dnw,Latn,dnw_Latn,Western Dani,>,Sm,GREATER-THAN SIGN,1,1,2018,0,1,0,0,0,0,0,0
