iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
tbo,Latn,tbo_Latn,Tawala,a,Ll,LATIN SMALL LETTER A,190294,5,"2018,2019,2021,2022,2023",183318,600,433,4659,1284
tbo,Latn,tbo_Latn,Tawala, ,Zs,SPACE,184447,5,"2018,2019,2021,2022,2023",178366,511,434,4045,1091
tbo,Latn,tbo_Latn,Tawala,i,Ll,LATIN SMALL LETTER I,97507,5,"2018,2019,2021,2022,2023",93800,270,509,2266,662
tbo,Latn,tbo_Latn,Tawala,e,Ll,LATIN SMALL LETTER E,63292,5,"2018,2019,2021,2022,2023",61499,131,53,1256,353
tbo,Latn,tbo_Latn,Tawala,o,Ll,LATIN SMALL LETTER O,61672,5,"2018,2019,2021,2022,2023",59409,169,244,1433,417
tbo,Latn,tbo_Latn,Tawala,n,Ll,LATIN SMALL LETTER N,57849,5,"2018,2019,2021,2022,2023",55815,242,152,1267,373
tbo,Latn,tbo_Latn,Tawala,u,Ll,LATIN SMALL LETTER U,55012,5,"2018,2019,2021,2022,2023",52958,154,34,1458,408
tbo,Latn,tbo_Latn,Tawala,h,Ll,LATIN SMALL LETTER H,47147,5,"2018,2019,2021,2022,2023",45304,103,352,1046,342
tbo,Latn,tbo_Latn,Tawala,t,Ll,LATIN SMALL LETTER T,36855,5,"2018,2019,2021,2022,2023",35684,94,9,801,267
tbo,Latn,tbo_Latn,Tawala,g,Ll,LATIN SMALL LETTER G,36514,5,"2018,2019,2021,2022,2023",35276,75,6,918,239
tbo,Latn,tbo_Latn,Tawala,l,Ll,LATIN SMALL LETTER L,35014,5,"2018,2019,2021,2022,2023",33926,84,69,734,201
tbo,Latn,tbo_Latn,Tawala,m,Ll,LATIN SMALL LETTER M,32051,5,"2018,2019,2021,2022,2023",30715,83,107,889,257
tbo,Latn,tbo_Latn,Tawala,w,Ll,LATIN SMALL LETTER W,26707,5,"2018,2019,2021,2022,2023",25810,69,38,605,185
tbo,Latn,tbo_Latn,Tawala,p,Ll,LATIN SMALL LETTER P,26294,5,"2018,2019,2021,2022,2023",25201,56,263,604,170
tbo,Latn,tbo_Latn,Tawala,y,Ll,LATIN SMALL LETTER Y,24037,5,"2018,2019,2021,2022,2023",23194,84,1,591,167
tbo,Latn,tbo_Latn,Tawala,b,Ll,LATIN SMALL LETTER B,18518,5,"2018,2019,2021,2022,2023",17910,50,5,444,109
tbo,Latn,tbo_Latn,Tawala,s,Ll,LATIN SMALL LETTER S,16102,5,"2018,2019,2021,2022,2023",15863,61,7,133,38
tbo,Latn,tbo_Latn,Tawala,d,Ll,LATIN SMALL LETTER D,15156,5,"2018,2019,2021,2022,2023",14741,21,2,307,85
tbo,Latn,tbo_Latn,Tawala,k,Ll,LATIN SMALL LETTER K,11721,5,"2018,2019,2021,2022,2023",11214,39,137,260,71
tbo,Latn,tbo_Latn,Tawala,.,Po,FULL STOP,10212,5,"2018,2019,2021,2022,2023",9904,33,3,210,62
tbo,Latn,tbo_Latn,Tawala,r,Ll,LATIN SMALL LETTER R,8882,2,"2018,2021",8876,0,6,0,0
tbo,Latn,tbo_Latn,Tawala,",",Po,COMMA,6708,4,"2018,2019,2022,2023",6499,45,0,135,29
tbo,Latn,tbo_Latn,Tawala,Y,Lu,LATIN CAPITAL LETTER Y,5246,4,"2018,2019,2022,2023",5076,38,0,100,32
tbo,Latn,tbo_Latn,Tawala,T,Lu,LATIN CAPITAL LETTER T,3818,4,"2018,2019,2022,2023",3727,2,0,67,22
tbo,Latn,tbo_Latn,Tawala,1,Nd,DIGIT ONE,3758,5,"2018,2019,2021,2022,2023",3627,21,5,81,24
tbo,Latn,tbo_Latn,Tawala,M,Lu,LATIN CAPITAL LETTER M,3295,4,"2018,2019,2022,2023",3190,19,0,68,18
tbo,Latn,tbo_Latn,Tawala,c,Ll,LATIN SMALL LETTER C,2571,2,"2018,2021",2559,0,12,0,0
tbo,Latn,tbo_Latn,Tawala,E,Lu,LATIN CAPITAL LETTER E,2494,5,"2018,2019,2021,2022,2023",2460,14,1,16,3
tbo,Latn,tbo_Latn,Tawala,V,Lu,LATIN CAPITAL LETTER V,2268,1,2018,2268,0,0,0,0
tbo,Latn,tbo_Latn,Tawala,S,Lu,LATIN CAPITAL LETTER S,2250,4,"2018,2019,2022,2023",2232,10,0,7,1
tbo,Latn,tbo_Latn,Tawala,2,Nd,DIGIT TWO,2245,5,"2018,2019,2021,2022,2023",2183,10,3,42,7
tbo,Latn,tbo_Latn,Tawala,G,Lu,LATIN CAPITAL LETTER G,2020,4,"2018,2019,2022,2023",1969,10,0,38,3
tbo,Latn,tbo_Latn,Tawala,',Po,APOSTROPHE,1801,1,2018,1801,0,0,0,0
tbo,Latn,tbo_Latn,Tawala,A,Lu,LATIN CAPITAL LETTER A,1762,4,"2018,2019,2022,2023",1693,17,0,44,8
tbo,Latn,tbo_Latn,Tawala,f,Ll,LATIN SMALL LETTER F,1757,2,"2018,2021",1754,0,3,0,0
tbo,Latn,tbo_Latn,Tawala,K,Lu,LATIN CAPITAL LETTER K,1659,4,"2018,2019,2022,2023",1610,5,0,33,11
tbo,Latn,tbo_Latn,Tawala,H,Lu,LATIN CAPITAL LETTER H,1658,5,"2018,2019,2021,2022,2023",1646,4,1,6,1
tbo,Latn,tbo_Latn,Tawala,‘,Pi,LEFT SINGLE QUOTATION MARK,1481,4,"2018,2019,2022,2023",1458,4,0,17,2
tbo,Latn,tbo_Latn,Tawala,U,Lu,LATIN CAPITAL LETTER U,1448,4,"2018,2019,2022,2023",1420,3,0,17,8
tbo,Latn,tbo_Latn,Tawala,I,Lu,LATIN CAPITAL LETTER I,1440,4,"2018,2019,2022,2023",1428,3,0,5,4
tbo,Latn,tbo_Latn,Tawala,N,Lu,LATIN CAPITAL LETTER N,1401,4,"2018,2019,2022,2023",1377,2,0,16,6
tbo,Latn,tbo_Latn,Tawala,P,Lu,LATIN CAPITAL LETTER P,1399,3,"2018,2019,2022",1383,2,0,14,0
tbo,Latn,tbo_Latn,Tawala,3,Nd,DIGIT THREE,1375,5,"2018,2019,2021,2022,2023",1344,3,2,19,7
tbo,Latn,tbo_Latn,Tawala,’,Pf,RIGHT SINGLE QUOTATION MARK,1269,4,"2018,2019,2022,2023",1236,4,0,26,3
tbo,Latn,tbo_Latn,Tawala,B,Lu,LATIN CAPITAL LETTER B,1214,4,"2018,2019,2022,2023",1176,11,0,17,10
tbo,Latn,tbo_Latn,Tawala,v,Ll,LATIN SMALL LETTER V,1155,2,"2018,2021",1152,0,3,0,0
