iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency
twu,Latn,twu_Latn,Termanu,a,Ll,LATIN SMALL LETTER A,287543,8,"2013,2014,2015,2016,2017,2019,2020,2021",71468,163480,29600,11408,744,10552,60,231
twu,Latn,twu_Latn,Termanu, ,Zs,SPACE,262776,8,"2013,2014,2015,2016,2017,2019,2020,2021",67594,150832,26580,10496,719,6140,52,363
twu,Latn,twu_Latn,Termanu,e,Ll,LATIN SMALL LETTER E,113573,8,"2013,2014,2015,2016,2017,2019,2020,2021",28767,64771,11504,4323,353,3667,37,151
twu,Latn,twu_Latn,Termanu,n,Ll,LATIN SMALL LETTER N,112287,8,"2013,2014,2015,2016,2017,2019,2020,2021",27472,63896,11250,4298,259,4993,16,103
twu,Latn,twu_Latn,Termanu,o,Ll,LATIN SMALL LETTER O,82477,8,"2013,2014,2015,2016,2017,2019,2020,2021",20020,47549,8211,3263,212,3059,14,149
twu,Latn,twu_Latn,Termanu,l,Ll,LATIN SMALL LETTER L,78221,8,"2013,2014,2015,2016,2017,2019,2020,2021",19595,44063,8221,3014,205,3081,8,34
twu,Latn,twu_Latn,Termanu,i,Ll,LATIN SMALL LETTER I,73038,8,"2013,2014,2015,2016,2017,2019,2020,2021",18365,41507,7172,2944,261,2731,10,48
twu,Latn,twu_Latn,Termanu,u,Ll,LATIN SMALL LETTER U,62270,8,"2013,2014,2015,2016,2017,2019,2020,2021",15930,34829,6116,2528,133,2687,13,34
twu,Latn,twu_Latn,Termanu,m,Ll,LATIN SMALL LETTER M,52409,8,"2013,2014,2015,2016,2017,2019,2020,2021",12941,29573,5209,2157,247,2199,16,67
twu,Latn,twu_Latn,Termanu,s,Ll,LATIN SMALL LETTER S,49927,8,"2013,2014,2015,2016,2017,2019,2020,2021",12848,28216,5019,2000,110,1671,23,40
