iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ame,Latn,ame_Latn,Yanesha',a,Ll,LATIN SMALL LETTER A,100320,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",2375,2910,655,1562,34924,9129,7232,39226,2307
ame,Latn,ame_Latn,Yanesha', ,Zs,SPACE,88101,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",2446,2353,515,1736,31311,6907,6048,34762,2023
ame,Latn,ame_Latn,Yanesha',e,Ll,LATIN SMALL LETTER E,87979,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",2658,2450,483,1659,30938,7482,6208,34085,2016
ame,Latn,ame_Latn,Yanesha',t,Ll,LATIN SMALL LETTER T,58425,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",1586,1688,347,1004,20437,5030,4162,22756,1415
ame,Latn,ame_Latn,Yanesha',o,Ll,LATIN SMALL LETTER O,48493,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",1073,1262,279,811,16926,4460,3702,18890,1090
ame,Latn,ame_Latn,Yanesha',ñ,Ll,LATIN SMALL LETTER N WITH TILDE,44050,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",990,1245,245,612,15899,3567,3111,17395,986
ame,Latn,ame_Latn,Yanesha',r,Ll,LATIN SMALL LETTER R,38075,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",869,1078,201,613,13726,3368,2896,14522,802
ame,Latn,ame_Latn,Yanesha',ʼ,Lm,MODIFIER LETTER APOSTROPHE,35923,7,"2014,2015,2019,2020,2021,2022,2023",0,1109,259,0,14716,1396,1095,16393,955
ame,Latn,ame_Latn,Yanesha',p,Ll,LATIN SMALL LETTER P,31877,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",631,928,231,405,11218,3157,2351,12299,657
ame,Latn,ame_Latn,Yanesha',h,Ll,LATIN SMALL LETTER H,31134,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",882,692,159,552,10071,3612,3172,11337,657
ame,Latn,ame_Latn,Yanesha',n,Ll,LATIN SMALL LETTER N,27728,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",857,766,154,586,9257,2316,2011,10925,856
ame,Latn,ame_Latn,Yanesha',c,Ll,LATIN SMALL LETTER C,25830,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",864,615,139,528,9432,1588,1509,10508,647
ame,Latn,ame_Latn,Yanesha',̃,Mn,COMBINING TILDE,24744,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",620,718,164,398,9908,954,743,10588,651
ame,Latn,ame_Latn,Yanesha',s,Ll,LATIN SMALL LETTER S,24225,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",510,779,158,405,8206,2219,1663,9694,591
ame,Latn,ame_Latn,Yanesha',m,Ll,LATIN SMALL LETTER M,23259,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",534,530,107,334,8408,1861,1550,9389,546
ame,Latn,ame_Latn,Yanesha',l,Ll,LATIN SMALL LETTER L,15238,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",417,503,174,322,5143,1934,1532,4931,282
ame,Latn,ame_Latn,Yanesha',y,Ll,LATIN SMALL LETTER Y,12175,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",418,330,69,278,4152,736,594,5380,218
ame,Latn,ame_Latn,Yanesha',u,Ll,LATIN SMALL LETTER U,11071,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",331,384,84,211,4630,508,445,4232,246
ame,Latn,ame_Latn,Yanesha',.,Po,FULL STOP,7445,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",195,215,54,139,2565,666,559,2882,170
ame,Latn,ame_Latn,Yanesha',ꞌ,Ll,LATIN SMALL LETTER SALTILLO,5060,3,"2020,2021,2022",0,0,0,0,0,2365,1906,789,0
ame,Latn,ame_Latn,Yanesha',̈,Mn,COMBINING DIAERESIS,3914,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",74,116,28,42,1486,119,164,1772,113
ame,Latn,ame_Latn,Yanesha',",",Po,COMMA,3389,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",60,104,17,46,1100,353,239,1389,81
ame,Latn,ame_Latn,Yanesha',Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,2915,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",92,70,14,49,1038,232,206,1141,73
ame,Latn,ame_Latn,Yanesha',A,Lu,LATIN CAPITAL LETTER A,2774,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",57,85,25,66,1013,336,301,846,45
ame,Latn,ame_Latn,Yanesha',Y,Lu,LATIN CAPITAL LETTER Y,2570,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",6,53,1,15,1087,185,220,952,51
ame,Latn,ame_Latn,Yanesha',i,Ll,LATIN SMALL LETTER I,2219,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",87,94,15,98,781,190,210,719,25
ame,Latn,ame_Latn,Yanesha',1,Nd,DIGIT ONE,1615,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",17,56,21,18,566,117,112,679,29
ame,Latn,ame_Latn,Yanesha',',Po,APOSTROPHE,1598,4,"2013,2017,2019,2021",909,0,0,458,221,0,10,0,0
ame,Latn,ame_Latn,Yanesha',P,Lu,LATIN CAPITAL LETTER P,1556,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",7,54,8,33,655,157,143,485,14
ame,Latn,ame_Latn,Yanesha',J,Lu,LATIN CAPITAL LETTER J,1411,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",1,89,24,3,457,291,122,420,4
ame,Latn,ame_Latn,Yanesha',T,Lu,LATIN CAPITAL LETTER T,1313,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",13,25,9,22,471,102,102,540,29
ame,Latn,ame_Latn,Yanesha',2,Nd,DIGIT TWO,1039,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",14,41,12,18,326,98,70,438,22
ame,Latn,ame_Latn,Yanesha',k,Ll,LATIN SMALL LETTER K,1007,6,"2014,2017,2019,2020,2021,2022",0,4,0,18,21,464,359,141,0
ame,Latn,ame_Latn,Yanesha',q,Ll,LATIN SMALL LETTER Q,977,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",20,20,6,10,450,39,48,360,24
ame,Latn,ame_Latn,Yanesha',b,Ll,LATIN SMALL LETTER B,977,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",35,19,3,38,425,103,95,242,17
ame,Latn,ame_Latn,Yanesha',d,Ll,LATIN SMALL LETTER D,898,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",122,37,4,97,238,91,79,223,7
ame,Latn,ame_Latn,Yanesha',C,Lu,LATIN CAPITAL LETTER C,851,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",6,25,4,39,348,42,40,332,15
ame,Latn,ame_Latn,Yanesha',E,Lu,LATIN CAPITAL LETTER E,810,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",21,26,2,49,320,99,93,190,10
ame,Latn,ame_Latn,Yanesha',w,Ll,LATIN SMALL LETTER W,796,7,"2013,2014,2017,2019,2020,2021,2022",3,1,0,13,16,386,284,93,0
ame,Latn,ame_Latn,Yanesha',:,Po,COLON,668,8,"2013,2014,2015,2017,2019,2020,2021,2022",2,48,11,8,185,108,60,246,0
ame,Latn,ame_Latn,Yanesha',ú,Ll,LATIN SMALL LETTER U WITH ACUTE,666,8,"2014,2015,2017,2019,2020,2021,2022,2023",0,57,21,4,152,150,27,254,1
ame,Latn,ame_Latn,Yanesha',3,Nd,DIGIT THREE,631,9,"2013,2014,2015,2017,2019,2020,2021,2022,2023",5,35,4,5,177,85,53,256,11
ame,Latn,ame_Latn,Yanesha',x,Ll,LATIN SMALL LETTER X,509,6,"2014,2017,2019,2020,2021,2022",0,12,0,10,19,254,163,51,0
