iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2020_frequency
nio,Cyrl,nio_Cyrl,Nganasan, ,Zs,SPACE,1340,1,2020,1340
nio,Cyrl,nio_Cyrl,Nganasan,ә,Ll,CYRILLIC SMALL LETTER SCHWA,966,1,2020,966
nio,Cyrl,nio_Cyrl,Nganasan,н,Ll,CYRILLIC SMALL LETTER EN,893,1,2020,893
nio,Cyrl,nio_Cyrl,Nganasan,т,Ll,CYRILLIC SMALL LETTER TE,849,1,2020,849
nio,Cyrl,nio_Cyrl,Nganasan,и,Ll,CYRILLIC SMALL LETTER I,668,1,2020,668
nio,Cyrl,nio_Cyrl,Nganasan,а,Ll,CYRILLIC SMALL LETTER A,650,1,2020,650
nio,Cyrl,nio_Cyrl,Nganasan,у,Ll,CYRILLIC SMALL LETTER U,480,1,2020,480
nio,Cyrl,nio_Cyrl,Nganasan,ы,Ll,CYRILLIC SMALL LETTER YERU,432,1,2020,432
nio,Cyrl,nio_Cyrl,Nganasan,с,Ll,CYRILLIC SMALL LETTER ES,400,1,2020,400
nio,Cyrl,nio_Cyrl,Nganasan,ӈ,Ll,CYRILLIC SMALL LETTER EN WITH HOOK,369,1,2020,369
nio,Cyrl,nio_Cyrl,Nganasan,о,Ll,CYRILLIC SMALL LETTER O,363,1,2020,363
nio,Cyrl,nio_Cyrl,Nganasan,е,Ll,CYRILLIC SMALL LETTER IE,349,1,2020,349
nio,Cyrl,nio_Cyrl,Nganasan,”,Pf,RIGHT DOUBLE QUOTATION MARK,328,1,2020,328
nio,Cyrl,nio_Cyrl,Nganasan,р,Ll,CYRILLIC SMALL LETTER ER,319,1,2020,319
nio,Cyrl,nio_Cyrl,Nganasan,д,Ll,CYRILLIC SMALL LETTER DE,307,1,2020,307
nio,Cyrl,nio_Cyrl,Nganasan,м,Ll,CYRILLIC SMALL LETTER EM,298,1,2020,298
nio,Cyrl,nio_Cyrl,Nganasan,ү,Ll,CYRILLIC SMALL LETTER STRAIGHT U,251,1,2020,251
nio,Cyrl,nio_Cyrl,Nganasan,я,Ll,CYRILLIC SMALL LETTER YA,249,1,2020,249
nio,Cyrl,nio_Cyrl,Nganasan,б,Ll,CYRILLIC SMALL LETTER BE,217,1,2020,217
nio,Cyrl,nio_Cyrl,Nganasan,л,Ll,CYRILLIC SMALL LETTER EL,216,1,2020,216
nio,Cyrl,nio_Cyrl,Nganasan,к,Ll,CYRILLIC SMALL LETTER KA,198,1,2020,198
nio,Cyrl,nio_Cyrl,Nganasan,х,Ll,CYRILLIC SMALL LETTER HA,158,1,2020,158
nio,Cyrl,nio_Cyrl,Nganasan,з,Ll,CYRILLIC SMALL LETTER ZE,146,1,2020,146
nio,Cyrl,nio_Cyrl,Nganasan,",",Po,COMMA,130,1,2020,130
nio,Cyrl,nio_Cyrl,Nganasan,й,Ll,CYRILLIC SMALL LETTER SHORT I,125,1,2020,125
nio,Cyrl,nio_Cyrl,Nganasan,г,Ll,CYRILLIC SMALL LETTER GHE,110,1,2020,110
nio,Cyrl,nio_Cyrl,Nganasan,.,Po,FULL STOP,91,1,2020,91
nio,Cyrl,nio_Cyrl,Nganasan,в,Ll,CYRILLIC SMALL LETTER VE,83,1,2020,83
nio,Cyrl,nio_Cyrl,Nganasan,п,Ll,CYRILLIC SMALL LETTER PE,65,1,2020,65
nio,Cyrl,nio_Cyrl,Nganasan,(,Ps,LEFT PARENTHESIS,62,1,2020,62
nio,Cyrl,nio_Cyrl,Nganasan,),Pe,RIGHT PARENTHESIS,62,1,2020,62
nio,Cyrl,nio_Cyrl,Nganasan,С,Lu,CYRILLIC CAPITAL LETTER ES,45,1,2020,45
nio,Cyrl,nio_Cyrl,Nganasan,ь,Ll,CYRILLIC SMALL LETTER SOFT SIGN,43,1,2020,43
nio,Cyrl,nio_Cyrl,Nganasan,К,Lu,CYRILLIC CAPITAL LETTER KA,29,1,2020,29
nio,Cyrl,nio_Cyrl,Nganasan,ц,Ll,CYRILLIC SMALL LETTER TSE,28,1,2020,28
nio,Cyrl,nio_Cyrl,Nganasan,2,Nd,DIGIT TWO,26,1,2020,26
nio,Cyrl,nio_Cyrl,Nganasan,1,Nd,DIGIT ONE,26,1,2020,26
nio,Cyrl,nio_Cyrl,Nganasan,ҫ,Ll,CYRILLIC SMALL LETTER ES WITH DESCENDER,25,1,2020,25
nio,Cyrl,nio_Cyrl,Nganasan,ө,Ll,CYRILLIC SMALL LETTER BARRED O,20,1,2020,20
nio,Cyrl,nio_Cyrl,Nganasan,Т,Lu,CYRILLIC CAPITAL LETTER TE,13,1,2020,13
nio,Cyrl,nio_Cyrl,Nganasan,Н,Lu,CYRILLIC CAPITAL LETTER EN,11,1,2020,11
nio,Cyrl,nio_Cyrl,Nganasan,5,Nd,DIGIT FIVE,10,1,2020,10
nio,Cyrl,nio_Cyrl,Nganasan,ч,Ll,CYRILLIC SMALL LETTER CHE,10,1,2020,10
nio,Cyrl,nio_Cyrl,Nganasan,ж,Ll,CYRILLIC SMALL LETTER ZHE,9,1,2020,9
nio,Cyrl,nio_Cyrl,Nganasan,;,Po,SEMICOLON,9,1,2020,9
nio,Cyrl,nio_Cyrl,Nganasan,3,Nd,DIGIT THREE,9,1,2020,9
nio,Cyrl,nio_Cyrl,Nganasan,Д,Lu,CYRILLIC CAPITAL LETTER DE,6,1,2020,6
nio,Cyrl,nio_Cyrl,Nganasan,О,Lu,CYRILLIC CAPITAL LETTER O,5,1,2020,5
nio,Cyrl,nio_Cyrl,Nganasan,ъ,Ll,CYRILLIC SMALL LETTER HARD SIGN,5,1,2020,5
nio,Cyrl,nio_Cyrl,Nganasan,-,Pd,HYPHEN-MINUS,5,1,2020,5
nio,Cyrl,nio_Cyrl,Nganasan,Б,Lu,CYRILLIC CAPITAL LETTER BE,5,1,2020,5
nio,Cyrl,nio_Cyrl,Nganasan,щ,Ll,CYRILLIC SMALL LETTER SHCHA,5,1,2020,5
nio,Cyrl,nio_Cyrl,Nganasan,a,Ll,LATIN SMALL LETTER A,4,1,2020,4
nio,Cyrl,nio_Cyrl,Nganasan,4,Nd,DIGIT FOUR,4,1,2020,4
nio,Cyrl,nio_Cyrl,Nganasan,:,Po,COLON,4,1,2020,4
nio,Cyrl,nio_Cyrl,Nganasan,0,Nd,DIGIT ZERO,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,9,Nd,DIGIT NINE,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,8,Nd,DIGIT EIGHT,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,6,Nd,DIGIT SIX,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,ю,Ll,CYRILLIC SMALL LETTER YU,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,7,Nd,DIGIT SEVEN,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,М,Lu,CYRILLIC CAPITAL LETTER EM,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,i,Ll,LATIN SMALL LETTER I,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,n,Ll,LATIN SMALL LETTER N,3,1,2020,3
nio,Cyrl,nio_Cyrl,Nganasan,t,Ll,LATIN SMALL LETTER T,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,э,Ll,CYRILLIC SMALL LETTER E,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,e,Ll,LATIN SMALL LETTER E,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,r,Ll,LATIN SMALL LETTER R,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,s,Ll,LATIN SMALL LETTER S,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,l,Ll,LATIN SMALL LETTER L,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,o,Ll,LATIN SMALL LETTER O,2,1,2020,2
nio,Cyrl,nio_Cyrl,Nganasan,У,Lu,CYRILLIC CAPITAL LETTER U,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,v,Ll,LATIN SMALL LETTER V,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,D,Lu,LATIN CAPITAL LETTER D,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,c,Ll,LATIN SMALL LETTER C,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,f,Ll,LATIN SMALL LETTER F,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,H,Lu,LATIN CAPITAL LETTER H,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,u,Ll,LATIN SMALL LETTER U,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,m,Ll,LATIN SMALL LETTER M,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,R,Lu,LATIN CAPITAL LETTER R,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,g,Ll,LATIN SMALL LETTER G,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,h,Ll,LATIN SMALL LETTER H,1,1,2020,1
nio,Cyrl,nio_Cyrl,Nganasan,А,Lu,CYRILLIC CAPITAL LETTER A,1,1,2020,1
