iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2024_frequency
suk,Latn,suk_Latn,Sukuma, ,Zs,SPACE,234416,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",187481,10636,182,3124,13097,6539,2207,1340,5967,3843
suk,Latn,suk_Latn,Sukuma,a,Ll,LATIN SMALL LETTER A,193118,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",149863,8841,178,2542,13830,6644,1800,1143,4911,3366
suk,Latn,suk_Latn,Sukuma,i,Ll,LATIN SMALL LETTER I,129030,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",102756,5791,118,1804,7421,3719,794,921,3977,1729
suk,Latn,suk_Latn,Sukuma,u,Ll,LATIN SMALL LETTER U,121831,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",98205,5519,60,1538,6546,3172,621,803,3589,1778
suk,Latn,suk_Latn,Sukuma,n,Ll,LATIN SMALL LETTER N,94469,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",73328,4260,85,1272,6815,3107,862,660,2549,1531
suk,Latn,suk_Latn,Sukuma,l,Ll,LATIN SMALL LETTER L,78615,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",62872,3484,69,1025,4724,2203,684,458,1882,1214
suk,Latn,suk_Latn,Sukuma,g,Ll,LATIN SMALL LETTER G,65331,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",51169,3056,50,888,4642,2357,568,361,1240,1000
suk,Latn,suk_Latn,Sukuma,e,Ll,LATIN SMALL LETTER E,62738,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",49405,2859,107,907,3960,1888,516,286,1407,1403
suk,Latn,suk_Latn,Sukuma,o,Ll,LATIN SMALL LETTER O,60182,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",47275,2742,81,816,4049,2051,530,369,1060,1209
suk,Latn,suk_Latn,Sukuma,k,Ll,LATIN SMALL LETTER K,52453,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2024",40904,2272,45,687,3151,1532,459,345,1884,1174
