iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,a,Ll,LATIN SMALL LETTER A,29884,8,"2016,2017,2018,2019,2020,2022,2023,2024",443,273,487,9241,618,11037,2120,5665
qxl,Latn,qxl_Latn,Salasaca Highland Quichua, ,Zs,SPACE,20727,8,"2016,2017,2018,2019,2020,2022,2023,2024",308,185,310,6519,420,7701,1519,3765
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,i,Ll,LATIN SMALL LETTER I,16457,8,"2016,2017,2018,2019,2020,2022,2023,2024",282,149,307,5023,243,6712,1203,2538
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,u,Ll,LATIN SMALL LETTER U,13476,8,"2016,2017,2018,2019,2020,2022,2023,2024",272,176,258,4193,234,5353,1054,1936
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,n,Ll,LATIN SMALL LETTER N,10453,8,"2016,2017,2018,2019,2020,2022,2023,2024",172,106,197,3061,206,4229,814,1668
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,h,Ll,LATIN SMALL LETTER H,10325,8,"2016,2017,2018,2019,2020,2022,2023,2024",199,109,177,2938,180,3971,720,2031
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,s,Ll,LATIN SMALL LETTER S,8979,8,"2016,2017,2018,2019,2020,2022,2023,2024",144,82,117,2933,119,3387,579,1618
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,k,Ll,LATIN SMALL LETTER K,7161,5,"2019,2020,2022,2023,2024",0,0,0,2168,119,3036,538,1300
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,g,Ll,LATIN SMALL LETTER G,6031,8,"2016,2017,2018,2019,2020,2022,2023,2024",69,65,125,1976,83,2423,462,828
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,l,Ll,LATIN SMALL LETTER L,5135,8,"2016,2017,2018,2019,2020,2022,2023,2024",110,40,77,1605,82,2276,379,566
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,c,Ll,LATIN SMALL LETTER C,4916,8,"2016,2017,2018,2019,2020,2022,2023,2024",190,86,156,1465,69,1861,284,805
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,m,Ll,LATIN SMALL LETTER M,4846,8,"2016,2017,2018,2019,2020,2022,2023,2024",69,62,102,1447,118,1851,350,847
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,r,Ll,LATIN SMALL LETTER R,4802,8,"2016,2017,2018,2019,2020,2022,2023,2024",53,32,68,1642,82,1710,308,907
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,d,Ll,LATIN SMALL LETTER D,3827,8,"2016,2017,2018,2019,2020,2022,2023,2024",84,39,79,1220,13,1785,367,240
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,t,Ll,LATIN SMALL LETTER T,3344,8,"2016,2017,2018,2019,2020,2022,2023,2024",42,27,57,1148,78,1119,185,688
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,j,Ll,LATIN SMALL LETTER J,3185,8,"2016,2017,2018,2019,2020,2022,2023,2024",76,27,37,1109,46,1295,270,325
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,p,Ll,LATIN SMALL LETTER P,2464,8,"2016,2017,2018,2019,2020,2022,2023,2024",36,27,29,796,46,736,148,646
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,y,Ll,LATIN SMALL LETTER Y,2176,8,"2016,2017,2018,2019,2020,2022,2023,2024",33,17,38,615,78,708,149,538
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,b,Ll,LATIN SMALL LETTER B,2070,8,"2016,2017,2018,2019,2020,2022,2023,2024",40,14,34,838,7,891,127,119
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,o,Ll,LATIN SMALL LETTER O,1912,8,"2016,2017,2018,2019,2020,2022,2023,2024",34,20,34,821,7,768,85,143
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,.,Po,FULL STOP,1814,8,"2016,2017,2018,2019,2020,2022,2023,2024",36,23,31,563,63,709,169,220
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,e,Ll,LATIN SMALL LETTER E,1573,8,"2016,2017,2018,2019,2020,2022,2023,2024",25,14,33,767,5,539,90,100
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,",",Po,COMMA,1237,8,"2016,2017,2018,2019,2020,2022,2023,2024",22,17,36,335,39,429,76,283
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,w,Ll,LATIN SMALL LETTER W,1006,5,"2019,2020,2022,2023,2024",0,0,0,324,76,189,50,367
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,905,8,"2016,2017,2018,2019,2020,2022,2023,2024",10,6,17,229,25,348,39,231
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,D,Lu,LATIN CAPITAL LETTER D,627,8,"2016,2017,2018,2019,2020,2022,2023,2024",11,8,15,247,2,281,28,35
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,1,Nd,DIGIT ONE,526,6,"2017,2018,2019,2022,2023,2024",0,6,9,69,0,353,64,25
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,',Po,APOSTROPHE,525,4,"2019,2022,2023,2024",0,0,0,190,0,265,50,20
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,C,Lu,LATIN CAPITAL LETTER C,486,8,"2016,2017,2018,2019,2020,2022,2023,2024",8,7,3,176,28,173,23,68
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,J,Lu,LATIN CAPITAL LETTER J,482,8,"2016,2017,2018,2019,2020,2022,2023,2024",8,5,8,210,1,183,53,14
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,P,Lu,LATIN CAPITAL LETTER P,458,8,"2016,2017,2018,2019,2020,2022,2023,2024",8,1,7,166,2,225,27,22
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,S,Lu,LATIN CAPITAL LETTER S,401,8,"2016,2017,2018,2019,2020,2022,2023,2024",8,3,5,141,4,166,48,26
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,K,Lu,LATIN CAPITAL LETTER K,331,5,"2019,2020,2022,2023,2024",0,0,0,91,11,162,34,33
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,A,Lu,LATIN CAPITAL LETTER A,324,8,"2016,2017,2018,2019,2020,2022,2023,2024",9,6,6,110,6,138,21,28
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,M,Lu,LATIN CAPITAL LETTER M,288,7,"2016,2017,2019,2020,2022,2023,2024",4,1,0,95,2,120,33,33
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,2,Nd,DIGIT TWO,272,6,"2017,2018,2019,2022,2023,2024",0,7,4,42,0,156,53,10
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,),Pe,RIGHT PARENTHESIS,260,6,"2017,2018,2019,2022,2023,2024",0,5,6,165,0,79,3,2
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,(,Ps,LEFT PARENTHESIS,260,6,"2017,2018,2019,2022,2023,2024",0,5,6,165,0,79,3,2
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,T,Lu,LATIN CAPITAL LETTER T,219,8,"2016,2017,2018,2019,2020,2022,2023,2024",3,3,5,67,4,101,11,25
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,z,Ll,LATIN SMALL LETTER Z,195,8,"2016,2017,2018,2019,2020,2022,2023,2024",2,3,4,83,10,51,14,28
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,v,Ll,LATIN SMALL LETTER V,188,8,"2016,2017,2018,2019,2020,2022,2023,2024",2,9,7,72,7,44,19,28
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,169,8,"2016,2017,2018,2019,2020,2022,2023,2024",3,1,5,35,5,77,16,27
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,3,Nd,DIGIT THREE,146,6,"2017,2018,2019,2022,2023,2024",0,1,2,17,0,80,41,5
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,E,Lu,LATIN CAPITAL LETTER E,142,7,"2016,2017,2018,2019,2020,2022,2024",2,5,1,67,2,56,0,9
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,5,Nd,DIGIT FIVE,130,6,"2017,2018,2019,2022,2023,2024",0,2,4,16,0,86,17,5
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,I,Lu,LATIN CAPITAL LETTER I,122,8,"2016,2017,2018,2019,2020,2022,2023,2024",2,1,2,58,3,37,15,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,4,Nd,DIGIT FOUR,120,6,"2017,2018,2019,2022,2023,2024",0,1,2,16,0,65,31,5
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,6,Nd,DIGIT SIX,119,6,"2017,2018,2019,2022,2023,2024",0,1,4,21,0,69,20,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,:,Po,COLON,116,6,"2017,2018,2019,2022,2023,2024",0,7,7,46,0,35,8,13
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,-,Pd,HYPHEN-MINUS,114,6,"2016,2017,2019,2022,2023,2024",1,1,0,10,0,74,22,6
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,“,Pi,LEFT DOUBLE QUOTATION MARK,111,5,"2016,2018,2019,2022,2023",4,0,1,32,0,43,31,0
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,>,Sm,GREATER-THAN SIGN,107,4,"2019,2022,2023,2024",0,0,0,5,0,81,13,8
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,<,Sm,LESS-THAN SIGN,107,4,"2019,2022,2023,2024",0,0,0,5,0,81,13,8
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,;,Po,SEMICOLON,106,6,"2016,2018,2019,2022,2023,2024",1,0,1,42,0,46,11,5
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,”,Pf,RIGHT DOUBLE QUOTATION MARK,104,5,"2016,2018,2019,2022,2023",4,0,1,34,0,43,22,0
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,f,Ll,LATIN SMALL LETTER F,103,6,"2017,2018,2019,2022,2023,2024",0,1,3,46,0,27,8,18
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,7,Nd,DIGIT SEVEN,103,6,"2017,2018,2019,2022,2023,2024",0,1,1,16,0,64,17,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,0,Nd,DIGIT ZERO,94,4,"2019,2022,2023,2024",0,0,0,13,0,56,21,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,N,Lu,LATIN CAPITAL LETTER N,90,7,"2016,2018,2019,2020,2022,2023,2024",3,0,6,24,1,29,10,17
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,q,Ll,LATIN SMALL LETTER Q,87,8,"2016,2017,2018,2019,2020,2022,2023,2024",26,14,19,15,1,6,1,5
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,8,Nd,DIGIT EIGHT,80,6,"2017,2018,2019,2022,2023,2024",0,1,1,10,0,50,14,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,"""",Po,QUOTATION MARK,80,4,"2019,2020,2023,2024",0,0,0,44,24,0,8,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,76,6,"2016,2019,2020,2022,2023,2024",1,0,0,37,2,19,16,1
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,9,Nd,DIGIT NINE,76,5,"2018,2019,2022,2023,2024",0,0,1,11,0,49,11,4
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,R,Lu,LATIN CAPITAL LETTER R,71,6,"2016,2019,2020,2022,2023,2024",1,0,0,38,1,18,2,11
qxl,Latn,qxl_Latn,Salasaca Highland Quichua,í,Ll,LATIN SMALL LETTER I WITH ACUTE,69,5,"2016,2017,2019,2022,2024",3,2,0,35,0,27,0,2
