iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mxv,Latn,mxv_Latn,Metlatónoc Mixtec, ,Zs,SPACE,145206,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",576,879,4118,2241,3062,4252,51703,61774,973,15628
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,a,Ll,LATIN SMALL LETTER A,106548,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",386,502,2428,1816,1941,2690,36882,46855,543,12505
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,n,Ll,LATIN SMALL LETTER N,75984,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",260,351,1916,1182,1202,1686,27871,33030,419,8067
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,i,Ll,LATIN SMALL LETTER I,68698,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",204,382,1629,922,1173,1527,23856,29179,452,9374
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,̱,Mn,COMBINING MACRON BELOW,63329,7,"2016,2018,2019,2021,2022,2023,2024",0,1,0,1304,42,0,20207,30057,79,11639
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,u,Ll,LATIN SMALL LETTER U,31337,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",146,221,1119,427,951,1076,12771,11639,312,2675
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,k,Ll,LATIN SMALL LETTER K,31093,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,108,804,461,403,631,11361,13353,175,3709
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,ʼ,Lm,MODIFIER LETTER APOSTROPHE,28502,6,"2018,2019,2021,2022,2023,2024",0,0,0,695,66,0,9431,13843,44,4423
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,t,Ll,LATIN SMALL LETTER T,25638,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",115,199,605,329,432,843,9236,11172,207,2500
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,o,Ll,LATIN SMALL LETTER O,24859,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",162,282,647,372,669,963,8161,10794,192,2617
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,21458,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",23,10,571,431,55,142,7554,9683,62,2927
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,d,Ll,LATIN SMALL LETTER D,20929,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",67,169,620,442,475,753,6433,9651,102,2217
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,19811,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",42,26,390,323,213,325,6696,8975,145,2676
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,19730,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",23,30,374,435,180,202,6843,8510,63,3070
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,e,Ll,LATIN SMALL LETTER E,19274,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",190,320,561,181,959,915,6876,7758,88,1426
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,x,Ll,LATIN SMALL LETTER X,18076,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",25,29,345,299,192,335,6155,7872,98,2726
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,s,Ll,LATIN SMALL LETTER S,15976,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",147,114,524,195,646,503,5148,7000,81,1618
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,v,Ll,LATIN SMALL LETTER V,15005,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",34,60,355,299,193,258,5107,6707,104,1888
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,y,Ll,LATIN SMALL LETTER Y,14414,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,63,261,266,181,446,5635,5896,142,1489
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,13062,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,1,308,230,56,110,4525,6332,40,1454
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,r,Ll,LATIN SMALL LETTER R,12069,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",92,133,455,196,517,581,4056,5033,28,978
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,10462,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11,26,101,251,81,129,3573,5244,32,1014
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,c,Ll,LATIN SMALL LETTER C,10265,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",86,110,389,129,347,288,3587,4286,47,996
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,.,Po,FULL STOP,7870,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",26,64,177,139,93,110,3186,3151,24,900
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,h,Ll,LATIN SMALL LETTER H,7692,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",37,63,287,142,113,61,2991,3142,40,816
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,l,Ll,LATIN SMALL LETTER L,6615,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",87,128,198,40,335,426,1917,2808,26,650
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,",",Po,COMMA,6376,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,42,209,91,231,323,2032,2787,51,569
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,m,Ll,LATIN SMALL LETTER M,5232,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,49,153,66,206,175,1681,2200,29,632
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,’,Pf,RIGHT SINGLE QUOTATION MARK,4611,8,"2014,2017,2019,2020,2021,2022,2023,2024",56,0,678,0,81,234,1647,1780,122,13
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,N,Lu,LATIN CAPITAL LETTER N,4490,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",13,12,52,113,36,48,1857,1682,20,657
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,é,Ll,LATIN SMALL LETTER E WITH ACUTE,3891,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",11,5,141,76,61,51,1367,1800,7,372
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,-,Pd,HYPHEN-MINUS,3818,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,5,5,48,46,22,2092,1262,4,334
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,̠,Mn,COMBINING MINUS SIGN BELOW,3280,2,"2021,2022",0,0,0,0,0,0,2545,735,0,0
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,T,Lu,LATIN CAPITAL LETTER T,2823,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,12,25,45,11,41,1007,1246,9,426
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,p,Ll,LATIN SMALL LETTER P,2796,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,46,78,15,127,156,915,1212,9,223
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,g,Ll,LATIN SMALL LETTER G,2438,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24,29,55,14,73,103,868,1021,15,236
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,1,Nd,DIGIT ONE,2248,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,1,5,49,25,24,1018,858,2,263
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,A,Lu,LATIN CAPITAL LETTER A,2040,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,5,2,21,30,51,914,539,3,472
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,b,Ll,LATIN SMALL LETTER B,1915,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17,25,40,25,96,68,469,898,7,270
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,j,Ll,LATIN SMALL LETTER J,1896,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,51,27,13,89,38,1370,263,2,40
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,:,Po,COLON,1738,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,9,20,31,17,10,660,672,8,309
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,‘,Pi,LEFT SINGLE QUOTATION MARK,1579,6,"2017,2018,2020,2021,2022,2024",0,0,3,2,0,1,1404,168,0,1
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,S,Lu,LATIN CAPITAL LETTER S,1550,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,9,35,27,33,35,587,614,3,203
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,J,Lu,LATIN CAPITAL LETTER J,1541,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,3,1,52,49,6,631,623,4,172
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,I,Lu,LATIN CAPITAL LETTER I,1518,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,2,26,20,20,12,671,466,2,290
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,K,Lu,LATIN CAPITAL LETTER K,1451,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,9,8,15,6,39,540,603,17,211
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,2,Nd,DIGIT TWO,1301,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,2,2,17,22,9,528,577,4,138
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,1294,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,1,14,18,8,59,375,558,12,247
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,),Pe,RIGHT PARENTHESIS,981,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,5,5,27,8,13,438,348,3,132
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,(,Ps,LEFT PARENTHESIS,957,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,5,5,21,8,11,420,348,3,134
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,C,Lu,LATIN CAPITAL LETTER C,922,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,8,9,8,7,64,420,355,2,46
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,”,Pf,RIGHT DOUBLE QUOTATION MARK,868,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,3,9,7,17,164,567,4,97
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,f,Ll,LATIN SMALL LETTER F,867,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,5,18,2,29,35,417,290,4,63
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,?,Po,QUESTION MARK,863,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,5,5,49,24,2,272,384,6,113
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,¿,Po,INVERTED QUESTION MARK,856,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4,4,4,49,24,2,264,386,6,113
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,“,Pi,LEFT DOUBLE QUOTATION MARK,845,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,3,9,9,18,165,541,4,96
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,B,Lu,LATIN CAPITAL LETTER B,820,9,"2014,2016,2018,2019,2020,2021,2022,2023,2024",1,4,0,11,6,1,184,378,2,233
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,ǒ,Ll,LATIN SMALL LETTER O WITH CARON,756,5,"2018,2021,2022,2023,2024",0,0,0,25,0,0,262,388,1,80
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,3,Nd,DIGIT THREE,739,7,"2018,2019,2020,2021,2022,2023,2024",0,0,0,16,9,1,297,307,1,108
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,E,Lu,LATIN CAPITAL LETTER E,723,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,8,5,13,29,34,252,290,1,82
mxv,Latn,mxv_Latn,Metlatónoc Mixtec,X,Lu,LATIN CAPITAL LETTER X,707,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,0,15,16,2,2,303,227,1,139
