iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ata,Latn,ata_Latn,Pele-Ata, ,Zs,SPACE,553604,8,"2013,2014,2017,2018,2020,2021,2022,2023",288,811,31102,322983,622,2546,191555,3697
ata,Latn,ata_Latn,Pele-Ata,a,Ll,LATIN SMALL LETTER A,399426,8,"2013,2014,2017,2018,2020,2021,2022,2023",246,658,23798,229940,380,2039,139492,2873
ata,Latn,ata_Latn,Pele-Ata,i,Ll,LATIN SMALL LETTER I,277996,8,"2013,2014,2017,2018,2020,2021,2022,2023",175,366,15882,160439,240,1482,97376,2036
ata,Latn,ata_Latn,Pele-Ata,u,Ll,LATIN SMALL LETTER U,258637,8,"2013,2014,2017,2018,2020,2021,2022,2023",129,444,15883,146162,292,1344,92696,1687
ata,Latn,ata_Latn,Pele-Ata,o,Ll,LATIN SMALL LETTER O,255999,8,"2013,2014,2017,2018,2020,2021,2022,2023",114,278,14898,149231,293,1243,88307,1635
ata,Latn,ata_Latn,Pele-Ata,e,Ll,LATIN SMALL LETTER E,210917,8,"2013,2014,2017,2018,2020,2021,2022,2023",137,317,10541,128980,253,956,68430,1303
ata,Latn,ata_Latn,Pele-Ata,n,Ll,LATIN SMALL LETTER N,207321,8,"2013,2014,2017,2018,2020,2021,2022,2023",90,162,11852,121654,228,969,70983,1383
ata,Latn,ata_Latn,Pele-Ata,l,Ll,LATIN SMALL LETTER L,198048,8,"2013,2014,2017,2018,2020,2021,2022,2023",126,415,11380,113821,224,1106,69761,1215
ata,Latn,ata_Latn,Pele-Ata,m,Ll,LATIN SMALL LETTER M,136316,8,"2013,2014,2017,2018,2020,2021,2022,2023",66,228,7694,78712,131,709,47795,981
ata,Latn,ata_Latn,Pele-Ata,x,Ll,LATIN SMALL LETTER X,114854,8,"2013,2014,2017,2018,2020,2021,2022,2023",52,181,7289,64759,116,593,41079,785
ata,Latn,ata_Latn,Pele-Ata,s,Ll,LATIN SMALL LETTER S,109159,8,"2013,2014,2017,2018,2020,2021,2022,2023",54,110,5730,67445,94,487,34588,651
ata,Latn,ata_Latn,Pele-Ata,t,Ll,LATIN SMALL LETTER T,104640,8,"2013,2014,2017,2018,2020,2021,2022,2023",78,162,5621,63879,67,501,33552,780
ata,Latn,ata_Latn,Pele-Ata,v,Ll,LATIN SMALL LETTER V,56088,8,"2013,2014,2017,2018,2020,2021,2022,2023",41,99,3014,32662,81,314,19463,414
ata,Latn,ata_Latn,Pele-Ata,',Po,APOSTROPHE,48500,2,"2013,2018",52,0,0,48448,0,0,0,0
ata,Latn,ata_Latn,Pele-Ata,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,35591,7,"2014,2017,2018,2020,2021,2022,2023",0,123,4764,179,87,472,29323,643
ata,Latn,ata_Latn,Pele-Ata,g,Ll,LATIN SMALL LETTER G,33667,8,"2013,2014,2017,2018,2020,2021,2022,2023",14,9,1742,20117,7,114,11468,196
ata,Latn,ata_Latn,Pele-Ata,k,Ll,LATIN SMALL LETTER K,30829,8,"2013,2014,2017,2018,2020,2021,2022,2023",24,30,1874,18014,28,163,10500,196
ata,Latn,ata_Latn,Pele-Ata,.,Po,FULL STOP,29468,8,"2013,2014,2017,2018,2020,2021,2022,2023",18,48,1641,17640,25,163,9766,167
ata,Latn,ata_Latn,Pele-Ata,",",Po,COMMA,25323,8,"2013,2014,2017,2018,2020,2021,2022,2023",15,57,1241,15327,46,148,8364,125
ata,Latn,ata_Latn,Pele-Ata,p,Ll,LATIN SMALL LETTER P,17865,8,"2013,2014,2017,2018,2020,2021,2022,2023",16,37,864,10834,21,129,5859,105
ata,Latn,ata_Latn,Pele-Ata,r,Ll,LATIN SMALL LETTER R,14688,7,"2013,2017,2018,2020,2021,2022,2023",9,0,18,14484,3,3,168,3
ata,Latn,ata_Latn,Pele-Ata,L,Lu,LATIN CAPITAL LETTER L,13328,8,"2013,2014,2017,2018,2020,2021,2022,2023",8,10,1036,7306,2,29,4844,93
ata,Latn,ata_Latn,Pele-Ata,I,Lu,LATIN CAPITAL LETTER I,13312,8,"2013,2014,2017,2018,2020,2021,2022,2023",4,9,975,7740,32,85,4389,78
ata,Latn,ata_Latn,Pele-Ata,1,Nd,DIGIT ONE,13133,8,"2013,2014,2017,2018,2020,2021,2022,2023",5,19,1244,5682,14,40,5987,142
ata,Latn,ata_Latn,Pele-Ata,A,Lu,LATIN CAPITAL LETTER A,9806,8,"2013,2014,2017,2018,2020,2021,2022,2023",5,21,865,5277,26,61,3491,60
ata,Latn,ata_Latn,Pele-Ata,h,Ll,LATIN SMALL LETTER H,9572,2,"2013,2018",9,0,0,9563,0,0,0,0
ata,Latn,ata_Latn,Pele-Ata,2,Nd,DIGIT TWO,8541,8,"2013,2014,2017,2018,2020,2021,2022,2023",1,18,741,3612,9,22,4069,69
ata,Latn,ata_Latn,Pele-Ata,T,Lu,LATIN CAPITAL LETTER T,7825,8,"2013,2014,2017,2018,2020,2021,2022,2023",7,12,461,5451,6,12,1831,45
ata,Latn,ata_Latn,Pele-Ata,M,Lu,LATIN CAPITAL LETTER M,7242,8,"2013,2014,2017,2018,2020,2021,2022,2023",3,5,497,3987,15,19,2662,54
ata,Latn,ata_Latn,Pele-Ata,d,Ll,LATIN SMALL LETTER D,6427,7,"2013,2017,2018,2020,2021,2022,2023",1,0,51,6035,4,5,327,4
