iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency,year_2023_frequency
rub,Latn,rub_Latn,Gungu,a,Ll,LATIN SMALL LETTER A,9561,2,"2022,2023",9021,540
rub,Latn,rub_Latn,Gungu, ,Zs,SPACE,8830,2,"2022,2023",8272,558
rub,Latn,rub_Latn,Gungu,i,Ll,LATIN SMALL LETTER I,5988,2,"2022,2023",5614,374
rub,Latn,rub_Latn,Gungu,u,Ll,LATIN SMALL LETTER U,4360,2,"2022,2023",4083,277
rub,Latn,rub_Latn,Gungu,̱,Mn,COMBINING MACRON BELOW,3890,2,"2022,2023",3864,26
rub,Latn,rub_Latn,Gungu,b,Ll,LATIN SMALL LETTER B,3795,2,"2022,2023",3631,164
rub,Latn,rub_Latn,Gungu,e,Ll,LATIN SMALL LETTER E,3574,2,"2022,2023",3367,207
rub,Latn,rub_Latn,Gungu,n,Ll,LATIN SMALL LETTER N,3487,2,"2022,2023",3272,215
rub,Latn,rub_Latn,Gungu,k,Ll,LATIN SMALL LETTER K,3133,2,"2022,2023",2922,211
rub,Latn,rub_Latn,Gungu,o,Ll,LATIN SMALL LETTER O,2469,2,"2022,2023",2325,144
rub,Latn,rub_Latn,Gungu,r,Ll,LATIN SMALL LETTER R,2065,2,"2022,2023",1974,91
rub,Latn,rub_Latn,Gungu,y,Ll,LATIN SMALL LETTER Y,2029,2,"2022,2023",1915,114
rub,Latn,rub_Latn,Gungu,w,Ll,LATIN SMALL LETTER W,1968,2,"2022,2023",1881,87
rub,Latn,rub_Latn,Gungu,g,Ll,LATIN SMALL LETTER G,1914,2,"2022,2023",1768,146
rub,Latn,rub_Latn,Gungu,m,Ll,LATIN SMALL LETTER M,1910,2,"2022,2023",1781,129
rub,Latn,rub_Latn,Gungu,t,Ll,LATIN SMALL LETTER T,1497,2,"2022,2023",1437,60
rub,Latn,rub_Latn,Gungu,h,Ll,LATIN SMALL LETTER H,1296,2,"2022,2023",1244,52
rub,Latn,rub_Latn,Gungu,s,Ll,LATIN SMALL LETTER S,1152,2,"2022,2023",1099,53
rub,Latn,rub_Latn,Gungu,l,Ll,LATIN SMALL LETTER L,1031,2,"2022,2023",935,96
rub,Latn,rub_Latn,Gungu,",",Po,COMMA,885,2,"2022,2023",818,67
rub,Latn,rub_Latn,Gungu,z,Ll,LATIN SMALL LETTER Z,721,2,"2022,2023",653,68
rub,Latn,rub_Latn,Gungu,d,Ll,LATIN SMALL LETTER D,693,2,"2022,2023",641,52
