iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2022_frequency,year_2023_frequency
rjs,Deva,rjs_Deva,Rajbanshi, ,Zs,SPACE,8683,3,"2018,2022,2023",396,2582,5705
rjs,Deva,rjs_Deva,Rajbanshi,ा,Mc,DEVANAGARI VOWEL SIGN AA,4688,3,"2018,2022,2023",250,1364,3074
rjs,Deva,rjs_Deva,Rajbanshi,े,Mn,DEVANAGARI VOWEL SIGN E,3063,3,"2018,2022,2023",173,857,2033
rjs,Deva,rjs_Deva,Rajbanshi,र,Lo,DEVANAGARI LETTER RA,3014,3,"2018,2022,2023",192,804,2018
rjs,Deva,rjs_Deva,Rajbanshi,क,Lo,DEVANAGARI LETTER KA,2261,3,"2018,2022,2023",69,629,1563
rjs,Deva,rjs_Deva,Rajbanshi,ि,Mc,DEVANAGARI VOWEL SIGN I,2091,3,"2018,2022,2023",87,532,1472
rjs,Deva,rjs_Deva,Rajbanshi,न,Lo,DEVANAGARI LETTER NA,1763,3,"2018,2022,2023",73,556,1134
rjs,Deva,rjs_Deva,Rajbanshi,ल,Lo,DEVANAGARI LETTER LA,1610,3,"2018,2022,2023",69,461,1080
rjs,Deva,rjs_Deva,Rajbanshi,ह,Lo,DEVANAGARI LETTER HA,1371,3,"2018,2022,2023",63,416,892
rjs,Deva,rjs_Deva,Rajbanshi,स,Lo,DEVANAGARI LETTER SA,1312,3,"2018,2022,2023",83,361,868
rjs,Deva,rjs_Deva,Rajbanshi,ब,Lo,DEVANAGARI LETTER BA,1222,3,"2018,2022,2023",94,343,785
rjs,Deva,rjs_Deva,Rajbanshi,म,Lo,DEVANAGARI LETTER MA,1092,3,"2018,2022,2023",81,312,699
rjs,Deva,rjs_Deva,Rajbanshi,त,Lo,DEVANAGARI LETTER TA,1049,3,"2018,2022,2023",43,276,730
rjs,Deva,rjs_Deva,Rajbanshi,प,Lo,DEVANAGARI LETTER PA,989,3,"2018,2022,2023",23,410,556
rjs,Deva,rjs_Deva,Rajbanshi,ु,Mn,DEVANAGARI VOWEL SIGN U,904,3,"2018,2022,2023",44,182,678
rjs,Deva,rjs_Deva,Rajbanshi,ग,Lo,DEVANAGARI LETTER GA,796,3,"2018,2022,2023",9,334,453
rjs,Deva,rjs_Deva,Rajbanshi,आ,Lo,DEVANAGARI LETTER AA,768,3,"2018,2022,2023",40,245,483
rjs,Deva,rjs_Deva,Rajbanshi,ं,Mn,DEVANAGARI SIGN ANUSVARA,749,3,"2018,2022,2023",1,369,379
rjs,Deva,rjs_Deva,Rajbanshi,इ,Lo,DEVANAGARI LETTER I,721,3,"2018,2022,2023",27,216,478
rjs,Deva,rjs_Deva,Rajbanshi,द,Lo,DEVANAGARI LETTER DA,703,3,"2018,2022,2023",41,167,495
rjs,Deva,rjs_Deva,Rajbanshi,्,Mn,DEVANAGARI SIGN VIRAMA,684,3,"2018,2022,2023",71,47,566
rjs,Deva,rjs_Deva,Rajbanshi,ए,Lo,DEVANAGARI LETTER E,653,3,"2018,2022,2023",40,258,355
rjs,Deva,rjs_Deva,Rajbanshi,ज,Lo,DEVANAGARI LETTER JA,644,3,"2018,2022,2023",35,169,440
rjs,Deva,rjs_Deva,Rajbanshi,।,Po,DEVANAGARI DANDA,495,3,"2018,2022,2023",17,120,358
rjs,Deva,rjs_Deva,Rajbanshi,अ,Lo,DEVANAGARI LETTER A,482,3,"2018,2022,2023",22,49,411
rjs,Deva,rjs_Deva,Rajbanshi,ट,Lo,DEVANAGARI LETTER TTA,448,3,"2018,2022,2023",53,97,298
rjs,Deva,rjs_Deva,Rajbanshi,’,Pf,RIGHT SINGLE QUOTATION MARK,445,2,"2022,2023",0,266,179
rjs,Deva,rjs_Deva,Rajbanshi,च,Lo,DEVANAGARI LETTER CA,435,3,"2018,2022,2023",6,139,290
rjs,Deva,rjs_Deva,Rajbanshi,",",Po,COMMA,406,3,"2018,2022,2023",47,104,255
rjs,Deva,rjs_Deva,Rajbanshi,ख,Lo,DEVANAGARI LETTER KHA,395,3,"2018,2022,2023",23,100,272
rjs,Deva,rjs_Deva,Rajbanshi,भ,Lo,DEVANAGARI LETTER BHA,380,3,"2018,2022,2023",6,146,228
rjs,Deva,rjs_Deva,Rajbanshi,उ,Lo,DEVANAGARI LETTER U,371,3,"2018,2022,2023",31,104,236
rjs,Deva,rjs_Deva,Rajbanshi,य,Lo,DEVANAGARI LETTER YA,304,3,"2018,2022,2023",61,74,169
rjs,Deva,rjs_Deva,Rajbanshi,ड,Lo,DEVANAGARI LETTER DDA,300,3,"2018,2022,2023",11,76,213
rjs,Deva,rjs_Deva,Rajbanshi,ँ,Mn,DEVANAGARI SIGN CANDRABINDU,292,3,"2018,2022,2023",29,74,189
rjs,Deva,rjs_Deva,Rajbanshi,ी,Mc,DEVANAGARI VOWEL SIGN II,282,2,"2022,2023",0,90,192
rjs,Deva,rjs_Deva,Rajbanshi,छ,Lo,DEVANAGARI LETTER CHA,270,3,"2018,2022,2023",9,83,178
rjs,Deva,rjs_Deva,Rajbanshi,ध,Lo,DEVANAGARI LETTER DHA,206,3,"2018,2022,2023",2,49,155
rjs,Deva,rjs_Deva,Rajbanshi,a,Ll,LATIN SMALL LETTER A,197,3,"2018,2022,2023",2,37,158
rjs,Deva,rjs_Deva,Rajbanshi,़,Mn,DEVANAGARI SIGN NUKTA,194,3,"2018,2022,2023",6,73,115
rjs,Deva,rjs_Deva,Rajbanshi,ो,Mc,DEVANAGARI VOWEL SIGN O,157,3,"2018,2022,2023",58,9,90
rjs,Deva,rjs_Deva,Rajbanshi,-,Pd,HYPHEN-MINUS,133,2,"2022,2023",0,30,103
rjs,Deva,rjs_Deva,Rajbanshi,घ,Lo,DEVANAGARI LETTER GHA,112,3,"2018,2022,2023",2,18,92
rjs,Deva,rjs_Deva,Rajbanshi,व,Lo,DEVANAGARI LETTER VA,108,3,"2018,2022,2023",13,32,63
