iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2018_frequency,year_2019_frequency
sua,Latn,sua_Latn,Sulka, ,Zs,SPACE,500410,5,"2013,2014,2016,2018,2019",427844,19342,2630,50220,374
sua,Latn,sua_Latn,Sulka,a,Ll,LATIN SMALL LETTER A,237715,5,"2013,2014,2016,2018,2019",203145,9461,1163,23782,164
sua,Latn,sua_Latn,Sulka,k,Ll,LATIN SMALL LETTER K,190199,5,"2013,2014,2016,2018,2019",164250,7386,959,17477,127
sua,Latn,sua_Latn,Sulka,o,Ll,LATIN SMALL LETTER O,160789,5,"2013,2014,2016,2018,2019",137632,6251,904,15898,104
sua,Latn,sua_Latn,Sulka,n,Ll,LATIN SMALL LETTER N,157489,5,"2013,2014,2016,2018,2019",134720,6047,850,15762,110
sua,Latn,sua_Latn,Sulka,e,Ll,LATIN SMALL LETTER E,147198,5,"2013,2014,2016,2018,2019",124866,5708,766,15748,110
sua,Latn,sua_Latn,Sulka,m,Ll,LATIN SMALL LETTER M,143770,5,"2013,2014,2016,2018,2019",123424,5581,948,13714,103
sua,Latn,sua_Latn,Sulka,g,Ll,LATIN SMALL LETTER G,108134,5,"2013,2014,2016,2018,2019",92905,4217,515,10429,68
sua,Latn,sua_Latn,Sulka,r,Ll,LATIN SMALL LETTER R,106851,5,"2013,2014,2016,2018,2019",91211,4267,548,10742,83
sua,Latn,sua_Latn,Sulka,t,Ll,LATIN SMALL LETTER T,106695,5,"2013,2014,2016,2018,2019",91181,4043,584,10815,72
sua,Latn,sua_Latn,Sulka,u,Ll,LATIN SMALL LETTER U,78993,5,"2013,2014,2016,2018,2019",68207,3068,471,7199,48
sua,Latn,sua_Latn,Sulka,i,Ll,LATIN SMALL LETTER I,71145,5,"2013,2014,2016,2018,2019",60442,2891,262,7486,64
sua,Latn,sua_Latn,Sulka,l,Ll,LATIN SMALL LETTER L,52478,5,"2013,2014,2016,2018,2019",44764,2024,266,5390,34
sua,Latn,sua_Latn,Sulka,h,Ll,LATIN SMALL LETTER H,42348,5,"2013,2014,2016,2018,2019",35703,1674,223,4713,35
sua,Latn,sua_Latn,Sulka,s,Ll,LATIN SMALL LETTER S,35627,5,"2013,2014,2016,2018,2019",29475,1445,133,4545,29
sua,Latn,sua_Latn,Sulka,v,Ll,LATIN SMALL LETTER V,31065,5,"2013,2014,2016,2018,2019",26778,1220,140,2909,18
sua,Latn,sua_Latn,Sulka,p,Ll,LATIN SMALL LETTER P,30920,5,"2013,2014,2016,2018,2019",26474,1244,169,3014,19
