iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2021_frequency,year_2022_frequency,year_2023_frequency
bxh,Latn,bxh_Latn,Buhutu,a,Ll,LATIN SMALL LETTER A,33166,3,"2021,2022,2023",15606,14269,3291
bxh,Latn,bxh_Latn,Buhutu, ,Zs,SPACE,28084,3,"2021,2022,2023",13277,11896,2911
bxh,Latn,bxh_Latn,Buhutu,i,Ll,LATIN SMALL LETTER I,14703,3,"2021,2022,2023",6966,6256,1481
bxh,Latn,bxh_Latn,Buhutu,u,Ll,LATIN SMALL LETTER U,9371,3,"2021,2022,2023",4435,3992,944
bxh,Latn,bxh_Latn,Buhutu,n,Ll,LATIN SMALL LETTER N,8466,3,"2021,2022,2023",3898,3723,845
bxh,Latn,bxh_Latn,Buhutu,e,Ll,LATIN SMALL LETTER E,8329,3,"2021,2022,2023",3955,3544,830
bxh,Latn,bxh_Latn,Buhutu,o,Ll,LATIN SMALL LETTER O,7084,3,"2021,2022,2023",3406,2868,810
bxh,Latn,bxh_Latn,Buhutu,l,Ll,LATIN SMALL LETTER L,6960,3,"2021,2022,2023",3261,2851,848
bxh,Latn,bxh_Latn,Buhutu,y,Ll,LATIN SMALL LETTER Y,6412,3,"2021,2022,2023",3014,2769,629
bxh,Latn,bxh_Latn,Buhutu,d,Ll,LATIN SMALL LETTER D,4891,3,"2021,2022,2023",2327,2147,417
bxh,Latn,bxh_Latn,Buhutu,h,Ll,LATIN SMALL LETTER H,4775,3,"2021,2022,2023",2442,1836,497
bxh,Latn,bxh_Latn,Buhutu,b,Ll,LATIN SMALL LETTER B,4677,3,"2021,2022,2023",2220,2008,449
bxh,Latn,bxh_Latn,Buhutu,m,Ll,LATIN SMALL LETTER M,4392,3,"2021,2022,2023",2197,1683,512
bxh,Latn,bxh_Latn,Buhutu,s,Ll,LATIN SMALL LETTER S,3933,3,"2021,2022,2023",1762,1800,371
bxh,Latn,bxh_Latn,Buhutu,t,Ll,LATIN SMALL LETTER T,3921,3,"2021,2022,2023",1885,1677,359
bxh,Latn,bxh_Latn,Buhutu,g,Ll,LATIN SMALL LETTER G,3021,3,"2021,2022,2023",1450,1285,286
