iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
sml,Latn,sml_Latn,Central Sama,a,Ll,LATIN SMALL LETTER A,401825,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",354365,18327,2677,12398,2667,2193,2571,686,5941
sml,Latn,sml_Latn,Central Sama, ,Zs,SPACE,305444,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",268229,13488,2130,10325,2336,1757,1914,592,4673
sml,Latn,sml_Latn,Central Sama,n,Ll,LATIN SMALL LETTER N,155656,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",136658,7077,1087,5225,1067,1031,1010,284,2217
sml,Latn,sml_Latn,Central Sama,i,Ll,LATIN SMALL LETTER I,117753,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",103003,5443,863,3953,848,692,794,264,1893
sml,Latn,sml_Latn,Central Sama,m,Ll,LATIN SMALL LETTER M,81954,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",72173,3702,538,2545,663,425,510,129,1269
sml,Latn,sml_Latn,Central Sama,u,Ll,LATIN SMALL LETTER U,79708,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",70114,3674,498,2613,536,410,549,182,1132
sml,Latn,sml_Latn,Central Sama,s,Ll,LATIN SMALL LETTER S,71799,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",63285,3201,537,2334,497,295,417,125,1108
sml,Latn,sml_Latn,Central Sama,g,Ll,LATIN SMALL LETTER G,68969,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",60230,3145,497,2567,479,370,516,121,1044
sml,Latn,sml_Latn,Central Sama,k,Ll,LATIN SMALL LETTER K,68735,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",60586,3229,401,2143,433,388,397,117,1041
sml,Latn,sml_Latn,Central Sama,l,Ll,LATIN SMALL LETTER L,56596,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",49398,2586,389,1995,432,341,398,134,923
sml,Latn,sml_Latn,Central Sama,t,Ll,LATIN SMALL LETTER T,53704,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",46151,2410,348,2248,489,322,437,134,1165
sml,Latn,sml_Latn,Central Sama,b,Ll,LATIN SMALL LETTER B,52023,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",46057,2418,264,1586,327,260,293,64,754
sml,Latn,sml_Latn,Central Sama,',Po,APOSTROPHE,50772,8,"2013,2014,2016,2017,2019,2020,2022,2023",46215,3371,546,10,0,155,16,4,455
sml,Latn,sml_Latn,Central Sama,y,Ll,LATIN SMALL LETTER Y,43114,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",37811,1881,323,1419,334,253,331,115,647
sml,Latn,sml_Latn,Central Sama,p,Ll,LATIN SMALL LETTER P,39865,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",35371,2041,251,921,256,216,231,83,495
sml,Latn,sml_Latn,Central Sama,h,Ll,LATIN SMALL LETTER H,33790,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",29532,1546,222,1201,213,203,195,65,613
sml,Latn,sml_Latn,Central Sama,d,Ll,LATIN SMALL LETTER D,27120,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",23415,1195,185,1158,241,182,244,88,412
sml,Latn,sml_Latn,Central Sama,o,Ll,LATIN SMALL LETTER O,25001,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",20540,1046,172,1530,385,262,281,135,650
sml,Latn,sml_Latn,Central Sama,e,Ll,LATIN SMALL LETTER E,24558,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",20022,983,172,1719,431,222,240,144,625
sml,Latn,sml_Latn,Central Sama,ˈ,Lm,MODIFIER LETTER VERTICAL LINE,23907,7,"2013,2017,2018,2019,2020,2022,2023",22909,0,0,322,241,26,152,131,126
sml,Latn,sml_Latn,Central Sama,",",Po,COMMA,23260,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",20907,1029,161,556,114,101,118,25,249
sml,Latn,sml_Latn,Central Sama,.,Po,FULL STOP,22278,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",18709,1010,153,1162,226,195,256,110,457
sml,Latn,sml_Latn,Central Sama,w,Ll,LATIN SMALL LETTER W,14239,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",12452,587,96,570,110,84,88,33,219
sml,Latn,sml_Latn,Central Sama,r,Ll,LATIN SMALL LETTER R,13266,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",10794,573,85,949,241,96,144,52,332
sml,Latn,sml_Latn,Central Sama,ā,Ll,LATIN SMALL LETTER A WITH MACRON,12279,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",11181,582,83,199,54,52,41,5,82
sml,Latn,sml_Latn,Central Sama,-,Pd,HYPHEN-MINUS,8477,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",7373,370,44,326,50,42,74,16,182
sml,Latn,sml_Latn,Central Sama,A,Lu,LATIN CAPITAL LETTER A,7083,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",6108,320,46,279,55,52,58,25,140
sml,Latn,sml_Latn,Central Sama,"""",Po,QUOTATION MARK,6574,5,"2013,2014,2016,2017,2023",6218,260,68,2,0,0,0,0,26
sml,Latn,sml_Latn,Central Sama,T,Lu,LATIN CAPITAL LETTER T,6477,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",5780,260,41,178,44,30,33,8,103
sml,Latn,sml_Latn,Central Sama,M,Lu,LATIN CAPITAL LETTER M,6245,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",5450,237,29,294,69,32,31,4,99
sml,Latn,sml_Latn,Central Sama,S,Lu,LATIN CAPITAL LETTER S,5912,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",4757,269,59,396,95,45,92,47,152
sml,Latn,sml_Latn,Central Sama,I,Lu,LATIN CAPITAL LETTER I,5220,8,"2013,2014,2016,2017,2018,2019,2020,2023",4837,188,57,49,13,6,5,0,65
