iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
cat,Latn,cat_Latn,Catalan, ,Zs,SPACE,6781970991,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",50385044,40577349,34752163,89477700,721087101,700722922,788862774,872373216,1125075546,929612493,1078455852,350588831
cat,Latn,cat_Latn,Catalan,e,Ll,LATIN SMALL LETTER E,4119921975,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",30863539,24753676,21189792,53748327,432307195,421717886,478571567,531219621,684680857,566338131,659072617,215458767
cat,Latn,cat_Latn,Catalan,a,Ll,LATIN SMALL LETTER A,3935306982,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",28956451,23406317,20020240,51796215,415257515,405672370,459058995,507229423,651951836,540112583,626843592,205001445
cat,Latn,cat_Latn,Catalan,s,Ll,LATIN SMALL LETTER S,2552269473,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",19018183,15343625,13142039,33161558,266001236,259252728,294950437,329575067,425584095,351778000,409955709,134506796
cat,Latn,cat_Latn,Catalan,i,Ll,LATIN SMALL LETTER I,2377342667,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",18014582,14695574,12693491,31427054,245056900,240636174,276459732,305864086,394124919,328055631,383272340,127042184
cat,Latn,cat_Latn,Catalan,r,Ll,LATIN SMALL LETTER R,2281185111,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",16917724,13642781,11698850,29992252,236822260,234164430,265682102,293926762,378970143,314105239,365680511,119582057
cat,Latn,cat_Latn,Catalan,t,Ll,LATIN SMALL LETTER T,2091712059,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",15687597,12655105,10801788,27155738,216639348,212533029,243429069,270066471,347617472,288306917,336295043,110524482
cat,Latn,cat_Latn,Catalan,n,Ll,LATIN SMALL LETTER N,2090559029,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",15731283,12569115,10805844,27434983,218724589,213621917,242476564,269259285,347996751,287650540,334696471,109591687
cat,Latn,cat_Latn,Catalan,l,Ll,LATIN SMALL LETTER L,2076455017,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",15484251,12623174,10827135,27390063,218866973,214268546,243592848,267123872,342638159,284295293,330795342,108549361
cat,Latn,cat_Latn,Catalan,o,Ll,LATIN SMALL LETTER O,1626407981,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12485107,10211876,8746901,21680662,172786784,166267683,188226878,208189055,268969705,223019610,261181163,84642557
cat,Latn,cat_Latn,Catalan,d,Ll,LATIN SMALL LETTER D,1321788017,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10001782,8128834,6978720,17666889,137510426,135832490,155023181,170847141,218810220,181672969,210197115,69118250
cat,Latn,cat_Latn,Catalan,c,Ll,LATIN SMALL LETTER C,1295125293,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9910779,7980664,6924799,17059007,132834407,131106809,151091042,166499776,214035470,178903212,209265425,69513903
cat,Latn,cat_Latn,Catalan,u,Ll,LATIN SMALL LETTER U,1262071536,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9372244,7433015,6353068,16392334,133139224,128976740,145628379,164551725,210566765,173284719,201134524,65238799
