iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
yal,Latn,yal_Latn,Yalunka, ,Zs,SPACE,366111,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1183,1302,33357,29255,1401,25291,172100,43114,54211,4897
yal,Latn,yal_Latn,Yalunka,a,Ll,LATIN SMALL LETTER A,289543,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",908,958,24192,22763,1018,19195,139166,33877,43424,4042
yal,Latn,yal_Latn,Yalunka,n,Ll,LATIN SMALL LETTER N,219870,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",566,725,16940,17024,894,14965,107914,24624,33226,2992
yal,Latn,yal_Latn,Yalunka,i,Ll,LATIN SMALL LETTER I,154171,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",588,541,11715,12231,597,10516,75032,18106,22863,1982
yal,Latn,yal_Latn,Yalunka,e,Ll,LATIN SMALL LETTER E,72670,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",149,188,4925,5620,277,4856,35378,9522,10739,1016
yal,Latn,yal_Latn,Yalunka,x,Ll,LATIN SMALL LETTER X,64564,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",190,214,5468,5134,267,4217,30861,7373,10094,746
yal,Latn,yal_Latn,Yalunka,y,Ll,LATIN SMALL LETTER Y,52908,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",220,152,4069,4170,188,3373,25515,6725,7868,628
yal,Latn,yal_Latn,Yalunka,u,Ll,LATIN SMALL LETTER U,52772,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",233,160,4095,4590,204,3750,24908,6543,7663,626
yal,Latn,yal_Latn,Yalunka,l,Ll,LATIN SMALL LETTER L,48855,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",125,129,3302,3769,208,3392,24534,5487,7147,762
yal,Latn,yal_Latn,Yalunka,m,Ll,LATIN SMALL LETTER M,48052,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",150,141,4029,3634,144,3034,23317,5767,7020,816
yal,Latn,yal_Latn,Yalunka,ɛ,Ll,LATIN SMALL LETTER OPEN E,47941,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",68,147,3967,4104,109,3442,22908,5233,7375,588
yal,Latn,yal_Latn,Yalunka,t,Ll,LATIN SMALL LETTER T,37976,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",176,131,2944,2876,80,2523,18954,4264,5478,550
yal,Latn,yal_Latn,Yalunka,r,Ll,LATIN SMALL LETTER R,36327,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",124,107,2353,2899,137,2421,18112,4350,5235,589
yal,Latn,yal_Latn,Yalunka,s,Ll,LATIN SMALL LETTER S,33712,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",212,82,2398,2682,128,2209,16407,4093,5007,494
yal,Latn,yal_Latn,Yalunka,",",Po,COMMA,32935,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",83,144,3438,2258,102,1828,15441,4349,4832,460
