iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
gmv,Latn,gmv_Latn,Gamo,a,Ll,LATIN SMALL LETTER A,239871,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",79742,88128,6709,8185,15661,23811,630,1246,1084,4726,9949
gmv,Latn,gmv_Latn,Gamo, ,Zs,SPACE,209698,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",70149,75845,6023,7253,14717,20618,672,1184,849,4027,8361
gmv,Latn,gmv_Latn,Gamo,i,Ll,LATIN SMALL LETTER I,123742,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",41525,45753,3761,4268,8272,11716,276,668,371,2148,4984
gmv,Latn,gmv_Latn,Gamo,s,Ll,LATIN SMALL LETTER S,106365,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",35467,38851,2995,3616,6905,11064,227,566,344,1971,4359
gmv,Latn,gmv_Latn,Gamo,e,Ll,LATIN SMALL LETTER E,105167,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",35101,38672,3180,3621,6997,9913,379,722,410,2137,4035
gmv,Latn,gmv_Latn,Gamo,t,Ll,LATIN SMALL LETTER T,80242,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",26396,29533,2512,2738,4764,8330,199,413,249,1433,3675
gmv,Latn,gmv_Latn,Gamo,o,Ll,LATIN SMALL LETTER O,77892,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",25735,28246,2264,2721,4265,8774,224,435,229,1718,3281
gmv,Latn,gmv_Latn,Gamo,n,Ll,LATIN SMALL LETTER N,73953,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",24722,26749,2174,2547,4436,8123,216,391,376,1343,2876
gmv,Latn,gmv_Latn,Gamo,d,Ll,LATIN SMALL LETTER D,58348,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",19395,22043,1678,2055,4163,5076,168,278,242,1046,2204
gmv,Latn,gmv_Latn,Gamo,h,Ll,LATIN SMALL LETTER H,53217,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",17845,19555,1474,1886,3085,5491,184,260,133,1039,2265
gmv,Latn,gmv_Latn,Gamo,y,Ll,LATIN SMALL LETTER Y,40834,11,"2013,2014,2015,2016,2018,2019,2020,2021,2022,2023,2024",13539,15212,1178,1315,2801,3719,101,327,189,800,1653
