iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
hil,Latn,hil_Latn,Hiligaynon,a,Ll,LATIN SMALL LETTER A,20466251,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",159351,170525,107328,507803,3634097,2481990,3698495,2159485,3446686,1963318,1407416,729757
hil,Latn,hil_Latn,Hiligaynon, ,Zs,SPACE,20000196,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",153180,162763,98169,463081,3307195,2227858,3308874,2389514,3838824,2009942,1365214,675582
hil,Latn,hil_Latn,Hiligaynon,n,Ll,LATIN SMALL LETTER N,11069610,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",85103,92637,57297,269615,1923357,1317172,1987981,1182337,1895564,1070344,785688,402515
hil,Latn,hil_Latn,Hiligaynon,g,Ll,LATIN SMALL LETTER G,8458555,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",67319,71255,44486,215405,1519996,1053349,1584022,871877,1339061,797289,582389,312107
hil,Latn,hil_Latn,Hiligaynon,i,Ll,LATIN SMALL LETTER I,7159574,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",54646,57742,35402,177923,1261295,840231,1250161,813686,1301142,667907,470024,229415
hil,Latn,hil_Latn,Hiligaynon,s,Ll,LATIN SMALL LETTER S,5667089,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",46491,50069,30451,131283,918815,633264,960650,650341,1033451,560986,434207,217081
hil,Latn,hil_Latn,Hiligaynon,o,Ll,LATIN SMALL LETTER O,5342621,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",41576,44145,26784,122231,856632,594481,892473,660576,1033075,514478,374301,181869
hil,Latn,hil_Latn,Hiligaynon,t,Ll,LATIN SMALL LETTER T,3577848,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",27191,29185,17617,73085,539048,379915,597786,450109,704188,354485,272565,132674
hil,Latn,hil_Latn,Hiligaynon,l,Ll,LATIN SMALL LETTER L,3353870,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",26704,29448,17902,77623,547273,375399,557130,394200,628349,331447,247045,121350
hil,Latn,hil_Latn,Hiligaynon,m,Ll,LATIN SMALL LETTER M,3266511,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23058,24441,15500,76358,556711,394833,596545,374469,576669,308550,207255,112122
hil,Latn,hil_Latn,Hiligaynon,u,Ll,LATIN SMALL LETTER U,2952139,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",21238,23677,14532,66035,485843,327684,508638,337341,556453,291694,210972,108032
