iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
her,Latn,her_Latn,Herero, ,Zs,SPACE,655607,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",6072,171,6096,71592,132147,221695,52294,32250,71823,57703,3764
her,Latn,her_Latn,Herero,a,Ll,LATIN SMALL LETTER A,507245,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4719,109,4980,64122,108509,165105,38000,24465,52004,42441,2791
her,Latn,her_Latn,Herero,o,Ll,LATIN SMALL LETTER O,364204,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2855,85,2998,47078,78350,113387,28431,18846,37945,31969,2260
her,Latn,her_Latn,Herero,u,Ll,LATIN SMALL LETTER U,289158,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2475,59,2424,32878,59906,100304,19659,12798,32872,24268,1515
her,Latn,her_Latn,Herero,n,Ll,LATIN SMALL LETTER N,274475,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2419,63,2551,36456,59597,86238,20533,13959,27641,23418,1600
her,Latn,her_Latn,Herero,e,Ll,LATIN SMALL LETTER E,271693,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2434,95,2614,32771,58549,90816,19252,12501,28757,22433,1471
her,Latn,her_Latn,Herero,i,Ll,LATIN SMALL LETTER I,268411,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2200,87,2564,36884,58750,81270,20508,14486,26561,23423,1678
her,Latn,her_Latn,Herero,r,Ll,LATIN SMALL LETTER R,221638,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1893,64,2054,29313,47867,69930,16596,11024,22552,18968,1377
her,Latn,her_Latn,Herero,m,Ll,LATIN SMALL LETTER M,180012,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1534,36,1887,22354,37983,58190,13626,8864,19024,15502,1012
her,Latn,her_Latn,Herero,t,Ll,LATIN SMALL LETTER T,168741,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1323,63,1524,22565,37375,52787,12177,8363,17490,14105,969
her,Latn,her_Latn,Herero,k,Ll,LATIN SMALL LETTER K,150905,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1271,27,1389,17753,31342,51358,10791,6909,16446,12836,783
her,Latn,her_Latn,Herero,j,Ll,LATIN SMALL LETTER J,122373,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1008,27,1326,16707,25974,36668,9675,6650,12397,11156,785
her,Latn,her_Latn,Herero,v,Ll,LATIN SMALL LETTER V,99972,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1009,22,772,10957,21332,35550,6684,4367,10939,7907,433
her,Latn,her_Latn,Herero,w,Ll,LATIN SMALL LETTER W,93553,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",720,20,997,11253,19929,30845,7568,4437,9476,7743,565
her,Latn,her_Latn,Herero,d,Ll,LATIN SMALL LETTER D,79469,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",821,31,1028,11599,17149,22760,6486,4260,7827,6996,512
her,Latn,her_Latn,Herero,g,Ll,LATIN SMALL LETTER G,69820,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",519,16,518,8857,14874,22523,5122,3559,7326,6108,398
her,Latn,her_Latn,Herero,y,Ll,LATIN SMALL LETTER Y,69168,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",511,13,640,9447,15227,22300,5144,3053,6864,5631,338
her,Latn,her_Latn,Herero,h,Ll,LATIN SMALL LETTER H,62951,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",467,17,638,8717,14384,19257,4354,3166,6411,5189,351
her,Latn,her_Latn,Herero,b,Ll,LATIN SMALL LETTER B,62061,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",555,14,762,7712,13105,20315,4553,3146,6380,5195,324
her,Latn,her_Latn,Herero,s,Ll,LATIN SMALL LETTER S,54225,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",525,41,333,5903,11970,19615,3605,2230,5808,3929,266
her,Latn,her_Latn,Herero,p,Ll,LATIN SMALL LETTER P,52051,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",361,15,460,6672,11253,16401,3947,2676,5430,4508,328
her,Latn,her_Latn,Herero,O,Lu,LATIN CAPITAL LETTER O,42153,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",485,19,328,5444,9959,13068,2414,2149,4302,3727,258
her,Latn,her_Latn,Herero,z,Ll,LATIN SMALL LETTER Z,41686,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",339,6,414,5785,8803,11715,3586,2302,4202,4243,291
her,Latn,her_Latn,Herero,.,Po,FULL STOP,39607,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",415,44,431,3729,8025,15196,2289,1455,4929,2947,147
her,Latn,her_Latn,Herero,",",Po,COMMA,27447,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",200,13,229,2345,5687,10179,1825,1423,2981,2440,125
her,Latn,her_Latn,Herero,M,Lu,LATIN CAPITAL LETTER M,14489,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",145,10,92,1475,3415,5243,859,664,1457,1044,85
her,Latn,her_Latn,Herero,1,Nd,DIGIT ONE,12872,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",77,1,75,613,2908,5443,718,323,1802,833,79
her,Latn,her_Latn,Herero,N,Lu,LATIN CAPITAL LETTER N,12565,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",286,7,289,1418,3082,3882,910,553,1082,1004,52
her,Latn,her_Latn,Herero,l,Ll,LATIN SMALL LETTER L,11936,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",139,26,52,1226,3447,4181,533,502,1137,628,65
her,Latn,her_Latn,Herero,E,Lu,LATIN CAPITAL LETTER E,10654,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",212,4,110,903,2721,4219,476,255,1083,642,29
her,Latn,her_Latn,Herero,J,Lu,LATIN CAPITAL LETTER J,9624,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",130,4,80,198,1976,5140,255,50,1383,394,14
her,Latn,her_Latn,Herero,T,Lu,LATIN CAPITAL LETTER T,9380,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",78,7,68,1200,2235,2265,729,549,1093,1060,96
her,Latn,her_Latn,Herero,K,Lu,LATIN CAPITAL LETTER K,9090,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",104,5,83,1201,1954,2294,711,609,1067,969,93
her,Latn,her_Latn,Herero,A,Lu,LATIN CAPITAL LETTER A,8185,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",188,1,146,708,2144,3015,249,225,935,551,23
her,Latn,her_Latn,Herero,2,Nd,DIGIT TWO,8168,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,0,41,566,1878,2958,547,234,1126,643,134
her,Latn,her_Latn,Herero,:,Po,COLON,8109,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",95,1,103,128,1730,4123,450,81,1065,330,3
her,Latn,her_Latn,Herero,0,Nd,DIGIT ZERO,6697,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",70,0,12,784,1997,1567,709,285,628,529,116
her,Latn,her_Latn,Herero,-,Pd,HYPHEN-MINUS,6315,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",33,1,24,1297,1444,1251,574,347,715,474,155
her,Latn,her_Latn,Herero,I,Lu,LATIN CAPITAL LETTER I,5878,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",143,3,49,526,1699,2128,171,121,714,315,9
her,Latn,her_Latn,Herero,ṋ,Ll,LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW,5774,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,2,1224,3355,24,7,800,356,6
her,Latn,her_Latn,Herero,P,Lu,LATIN CAPITAL LETTER P,5405,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",63,1,26,516,1239,1788,337,212,693,513,17
her,Latn,her_Latn,Herero,R,Lu,LATIN CAPITAL LETTER R,5016,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",104,3,15,359,1408,1839,153,120,619,380,16
her,Latn,her_Latn,Herero,?,Po,QUESTION MARK,4887,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,0,10,104,988,2737,94,61,650,233,3
